name	start	end	strand	col	fill	lwd
L	551281981	551281981	1	8	8	0.01
L	552334211	552334211	1	8	8	0.01
L	554525608	554525608	1	8	8	0.01
L	555640638	555640638	1	8	8	0.01
L	555739893	555739893	1	8	8	0.01
L	557733809	557733809	1	8	8	0.01
L	557774551	557774551	1	8	8	0.01
L	558140421	558140421	1	8	8	0.01
L	560371353	560371353	1	8	8	0.01
L	566925476	566925476	1	8	8	0.01
L	568462431	568462431	1	8	8	0.01
L	589039189	589039189	1	8	8	0.01
L	571045244	571045244	1	8	8	0.01
L	571102173	571102173	1	8	8	0.01
L	572030997	572030997	1	8	8	0.01
L	572377232	572377232	1	8	8	0.01
L	574432794	574432794	1	8	8	0.01
L	574470311	574470311	1	8	8	0.01
L	575119481	575119481	1	8	8	0.01
L	575401559	575401559	1	8	8	0.01
L	575787029	575787029	1	8	8	0.01
L	576174196	576174196	1	8	8	0.01
L	577191393	577191393	1	8	8	0.01
L	579328953	579328953	1	8	8	0.01
L	579503690	579503690	1	8	8	0.01
L	580152774	580152774	1	8	8	0.01
L	582098351	582098351	1	8	8	0.01
L	584550134	584550134	1	8	8	0.01
L	586696603	586696603	1	8	8	0.01
L	588222263	588222263	1	8	8	0.01
L	589202037	589202037	1	8	8	0.01
L	615825131	615825131	1	9	9	0.01
L	625544361	625544361	1	9	9	0.01
L	625726648	625726648	1	9	9	0.01
L	625827347	625827347	1	9	9	0.01
L	626311470	626311470	1	9	9	0.01
L	626658004	626658004	1	9	9	0.01
L	626919609	626919609	1	9	9	0.01
L	627539893	627539893	1	9	9	0.01
L	627653717	627653717	1	9	9	0.01
L	627688050	627688050	1	9	9	0.01
L	627945408	627945408	1	9	9	0.01
L	630498492	630498492	1	9	9	0.01
L	1973699250	1973699250	1	9	9	0.01
L	635887435	635887435	1	9	9	0.01
L	636166400	636166400	1	9	9	0.01
L	636326423	636326423	1	9	9	0.01
L	636378843	636378843	1	9	9	0.01
L	636452951	636452951	1	9	9	0.01
L	637870231	637870231	1	9	9	0.01
L	637956111	637956111	1	9	9	0.01
L	638560079	638560079	1	9	9	0.01
L	638705135	638705135	1	9	9	0.01
L	638998282	638998282	1	9	9	0.01
L	639042985	639042985	1	9	9	0.01
L	639085922	639085922	1	9	9	0.01
L	639583705	639583705	1	9	9	0.01
L	640586763	640586763	1	9	9	0.01
L	642350019	642350019	1	9	9	0.01
L	642887599	642887599	1	9	9	0.01
L	642925503	642925503	1	9	9	0.01
L	643055599	643055599	1	9	9	0.01
L	644388585	644388585	1	9	9	0.01
L	644424650	644424650	1	9	9	0.01
L	644950814	644950814	1	9	9	0.01
L	646383020	646383020	1	9	9	0.01
L	656076968	656076968	1	9	9	0.01
L	656618619	656618619	1	9	9	0.01
L	656942697	656942697	1	9	9	0.01
L	659052380	659052380	1	9	9	0.01
L	666218850	666218850	1	9	9	0.01
L	668035979	668035979	1	9	9	0.01
L	668096370	668096370	1	9	9	0.01
L	668201009	668201009	1	9	9	0.01
L	668450826	668450826	1	9	9	0.01
L	669953406	669953406	1	9	9	0.01
L	670577983	670577983	1	9	9	0.01
L	670925470	670925470	1	9	9	0.01
L	671325148	671325148	1	9	9	0.01
L	676037746	676037746	1	9	9	0.01
L	678388039	678388039	1	9	9	0.01
L	679210191	679210191	1	9	9	0.01
L	679256595	679256595	1	9	9	0.01
L	679312983	679312983	1	9	9	0.01
L	679355694	679355694	1	9	9	0.01
L	684413832	684413832	1	9	9	0.01
L	685481541	685481541	1	9	9	0.01
L	685527220	685527220	1	9	9	0.01
L	687343064	687343064	1	9	9	0.01
L	687422328	687422328	1	9	9	0.01
L	689137283	689137283	1	9	9	0.01
L	697365329	697365329	1	9	9	0.01
L	697972240	697972240	1	9	9	0.01
L	699817053	699817053	1	9	9	0.01
L	699921868	699921868	1	9	9	0.01
L	704049893	704049893	1	9	9	0.01
L	779457898	779457898	1	9	9	0.01
L	705415140	705415140	1	9	9	0.01
L	707764018	707764018	1	9	9	0.01
L	707775884	707775884	1	9	9	0.01
L	712104413	712104413	1	9	9	0.01
L	725194124	725194124	1	9	9	0.01
L	726371118	726371118	1	9	9	0.01
L	727176060	727176060	1	9	9	0.01
L	727358562	727358562	1	9	9	0.01
L	729761288	729761288	1	9	9	0.01
L	730795354	730795354	1	9	9	0.01
L	733812590	733812590	1	9	9	0.01
L	734012133	734012133	1	9	9	0.01
L	734896888	734896888	1	9	9	0.01
L	738139659	738139659	1	9	9	0.01
L	738870894	738870894	1	9	9	0.01
L	739107807	739107807	1	9	9	0.01
L	740588060	740588060	1	9	9	0.01
L	743542905	743542905	1	9	9	0.01
L	745643486	745643486	1	9	9	0.01
L	745980376	745980376	1	9	9	0.01
L	751672747	751672747	1	9	9	0.01
L	754766765	754766765	1	9	9	0.01
L	764905962	764905962	1	10	10	0.01
L	766412189	766412189	1	10	10	0.01
L	767360128	767360128	1	10	10	0.01
L	767740236	767740236	1	10	10	0.01
L	769564872	769564872	1	10	10	0.01
L	770956483	770956483	1	10	10	0.01
L	774770774	774770774	1	10	10	0.01
L	774813789	774813789	1	10	10	0.01
L	775600297	775600297	1	10	10	0.01
L	776657451	776657451	1	10	10	0.01
L	777722498	777722498	1	10	10	0.01
L	777904968	777904968	1	10	10	0.01
L	780445543	780445543	1	10	10	0.01
L	780748747	780748747	1	10	10	0.01
L	786030621	786030621	1	10	10	0.01
L	786371566	786371566	1	10	10	0.01
L	786676382	786676382	1	10	10	0.01
L	788767888	788767888	1	10	10	0.01
L	788841846	788841846	1	10	10	0.01
L	789015749	789015749	1	10	10	0.01
L	789200594	789200594	1	10	10	0.01
L	789224985	789224985	1	10	10	0.01
L	789441350	789441350	1	10	10	0.01
L	2751857597	2751857597	1	10	10	0.01
L	790263546	790263546	1	10	10	0.01
L	791459620	791459620	1	10	10	0.01
L	791974223	791974223	1	10	10	0.01
L	792293623	792293623	1	10	10	0.01
L	794611459	794611459	1	10	10	0.01
L	795664591	795664591	1	10	10	0.01
L	795731258	795731258	1	10	10	0.01
L	795756795	795756795	1	10	10	0.01
L	797131971	797131971	1	10	10	0.01
L	797667928	797667928	1	10	10	0.01
L	799329841	799329841	1	10	10	0.01
L	799374372	799374372	1	10	10	0.01
L	801412856	801412856	1	10	10	0.01
L	802097720	802097720	1	10	10	0.01
L	802800502	802800502	1	10	10	0.01
L	803164819	803164819	1	10	10	0.01
L	806898198	806898198	1	10	10	0.01
L	807139744	807139744	1	10	10	0.01
L	809711235	809711235	1	10	10	0.01
L	810038548	810038548	1	10	10	0.01
L	813731405	813731405	1	10	10	0.01
L	814797367	814797367	1	10	10	0.01
L	815100506	815100506	1	10	10	0.01
L	816127039	816127039	1	10	10	0.01
L	820771058	820771058	1	10	10	0.01
L	821018929	821018929	1	10	10	0.01
L	821338657	821338657	1	10	10	0.01
L	821459112	821459112	1	10	10	0.01
L	824176777	824176777	1	10	10	0.01
L	826567390	826567390	1	10	10	0.01
L	826734651	826734651	1	10	10	0.01
L	827243361	827243361	1	10	10	0.01
L	828426235	828426235	1	10	10	0.01
L	830236005	830236005	1	10	10	0.01
L	834659986	834659986	1	10	10	0.01
L	836470162	836470162	1	10	10	0.01
L	837026569	837026569	1	10	10	0.01
L	838379772	838379772	1	10	10	0.01
L	840668558	840668558	1	10	10	0.01
L	841766381	841766381	1	10	10	0.01
L	843810970	843810970	1	10	10	0.01
L	845618266	845618266	1	10	10	0.01
L	845696125	845696125	1	10	10	0.01
L	849370011	849370011	1	10	10	0.01
L	849513635	849513635	1	10	10	0.01
L	855223428	855223428	1	10	10	0.01
L	855507319	855507319	1	10	10	0.01
L	859031430	859031430	1	10	10	0.01
L	863139233	863139233	1	10	10	0.01
L	863867500	863867500	1	10	10	0.01
L	864198496	864198496	1	10	10	0.01
L	866333384	866333384	1	10	10	0.01
L	866356497	866356497	1	10	10	0.01
L	868970161	868970161	1	10	10	0.01
L	872014250	872014250	1	10	10	0.01
L	872659965	872659965	1	10	10	0.01
L	875230062	875230062	1	10	10	0.01
L	875332659	875332659	1	10	10	0.01
L	875550351	875550351	1	10	10	0.01
L	876017814	876017814	1	10	10	0.01
L	876383356	876383356	1	10	10	0.01
L	876460701	876460701	1	10	10	0.01
L	877297058	877297058	1	10	10	0.01
L	878139682	878139682	1	10	10	0.01
L	878178422	878178422	1	10	10	0.01
L	878508958	878508958	1	10	10	0.01
L	879359513	879359513	1	10	10	0.01
L	879601039	879601039	1	10	10	0.01
L	879970842	879970842	1	10	10	0.01
L	880058817	880058817	1	10	10	0.01
L	880070490	880070490	1	10	10	0.01
L	880141248	880141248	1	10	10	0.01
L	880362669	880362669	1	10	10	0.01
L	880444647	880444647	1	10	10	0.01
L	880651112	880651112	1	10	10	0.01
L	880753392	880753392	1	10	10	0.01
L	880749729	880749729	1	10	10	0.01
L	880918217	880918217	1	10	10	0.01
L	881182841	881182841	1	10	10	0.01
L	882098828	882098828	1	10	10	0.01
L	882131279	882131279	1	10	10	0.01
L	883860133	883860133	1	10	10	0.01
L	884067957	884067957	1	10	10	0.01
L	889158725	889158725	1	10	10	0.01
L	890502687	890502687	1	10	10	0.01
L	895438149	895438149	1	10	10	0.01
L	897627343	897627343	1	10	10	0.01
L	899116687	899116687	1	10	10	0.01
L	899341872	899341872	1	10	10	0.01
L	900014192	900014192	1	10	10	0.01
L	900634127	900634127	1	10	10	0.01
L	901119553	901119553	1	10	10	0.01
L	903359763	903359763	1	10	10	0.01
L	904632138	904632138	1	10	10	0.01
L	905824908	905824908	1	10	10	0.01
L	918267596	918267596	1	11	11	0.01
L	918305832	918305832	1	11	11	0.01
L	7241987	7241987	1	11	11	0.01
L	925608335	925608335	1	11	11	0.01
L	925640393	925640393	1	11	11	0.01
L	927912902	927912902	1	11	11	0.01
L	927953233	927953233	1	11	11	0.01
L	929437773	929437773	1	11	11	0.01
L	930052155	930052155	1	11	11	0.01
L	930315667	930315667	1	11	11	0.01
L	933017001	933017001	1	11	11	0.01
L	938487579	938487579	1	11	11	0.01
L	939008096	939008096	1	11	11	0.01
L	939196514	939196514	1	11	11	0.01
L	939213624	939213624	1	11	11	0.01
L	940293289	940293289	1	11	11	0.01
L	942228697	942228697	1	11	11	0.01
L	944084565	944084565	1	11	11	0.01
L	944852681	944852681	1	11	11	0.01
L	949204930	949204930	1	11	11	0.01
L	950748119	950748119	1	11	11	0.01
L	951298367	951298367	1	11	11	0.01
L	952457840	952457840	1	11	11	0.01
L	956522659	956522659	1	11	11	0.01
L	956568193	956568193	1	11	11	0.01
L	956688932	956688932	1	11	11	0.01
L	956911524	956911524	1	11	11	0.01
L	957365310	957365310	1	11	11	0.01
L	958623785	958623785	1	11	11	0.01
L	960877408	960877408	1	11	11	0.01
L	961032525	961032525	1	11	11	0.01
L	961085962	961085962	1	11	11	0.01
L	961425843	961425843	1	11	11	0.01
L	962443080	962443080	1	11	11	0.01
L	965331059	965331059	1	11	11	0.01
L	965899711	965899711	1	11	11	0.01
L	965973800	965973800	1	11	11	0.01
L	966091219	966091219	1	11	11	0.01
L	966424783	966424783	1	11	11	0.01
L	969004287	969004287	1	11	11	0.01
L	969070142	969070142	1	11	11	0.01
L	969164999	969164999	1	11	11	0.01
L	969457065	969457065	1	11	11	0.01
L	971190102	971190102	1	11	11	0.01
L	971908505	971908505	1	11	11	0.01
L	971998484	971998484	1	11	11	0.01
L	973192383	973192383	1	11	11	0.01
L	973758237	973758237	1	11	11	0.01
L	975316029	975316029	1	11	11	0.01
L	976183612	976183612	1	11	11	0.01
L	977326702	977326702	1	11	11	0.01
L	979620633	979620633	1	11	11	0.01
L	992985286	992985286	1	11	11	0.01
L	999528232	999528232	1	11	11	0.01
L	1001523422	1001523422	1	11	11	0.01
L	1004142922	1004142922	1	11	11	0.01
L	1013319325	1013319325	1	11	11	0.01
L	1014802011	1014802011	1	11	11	0.01
L	1015333549	1015333549	1	11	11	0.01
L	1017252343	1017252343	1	11	11	0.01
L	1017491513	1017491513	1	11	11	0.01
L	1017524200	1017524200	1	11	11	0.01
L	1018896051	1018896051	1	11	11	0.01
L	1019813520	1019813520	1	11	11	0.01
L	1021968364	1021968364	1	11	11	0.01
L	1022875480	1022875480	1	11	11	0.01
L	1023083887	1023083887	1	11	11	0.01
L	1023245775	1023245775	1	11	11	0.01
L	1023265624	1023265624	1	11	11	0.01
L	1024206968	1024206968	1	11	11	0.01
L	1024232312	1024232312	1	11	11	0.01
L	1029958370	1029958370	1	11	11	0.01
L	1030525431	1030525431	1	11	11	0.01
L	1030911843	1030911843	1	11	11	0.01
L	277392473	277392473	1	11	11	0.01
L	1043895954	1043895954	1	12	12	0.01
L	1044057264	1044057264	1	12	12	0.01
L	1044245524	1044245524	1	12	12	0.01
