# BUSCO version is: 4.1.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2020-08-05, number of species: 3354, number of BUSCOs: 67)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
14102at7742	Complete	chr5	42449779	42557434	1965.6	1636	https://www.orthodb.org/v10?query=14102at7742	Laminin subunit alpha 4
14442at7742	Complete	chr34	8194285	8289069	2878.1	1486	https://www.orthodb.org/v10?query=14442at7742	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
14788at7742	Complete	chr24	26661162	26743218	1802.6	1368	https://www.orthodb.org/v10?query=14788at7742	ATP-binding cassette sub-family A member 5
15083at7742	Missing
15257at7742	Complete	chr4	105124961	105171170	841.2	1775	https://www.orthodb.org/v10?query=15257at7742	golgin A4 
15408at7742	Complete	chr3	74845252	74928277	2762.5	1569	https://www.orthodb.org/v10?query=15408at7742	proteasome-associated protein ECM29 homolog
15604at7742	Complete	chr12	39595280	39669621	3144.8	1620	https://www.orthodb.org/v10?query=15604at7742	Transcription initiation factor TFIID subunit
15611at7742	Fragmented	chr36	6154481	6164797	664.4	388	https://www.orthodb.org/v10?query=15611at7742	tumor suppressor p53-binding protein 1
15711at7742	Complete	chr3	63269113	63346880	1289.2	1419	https://www.orthodb.org/v10?query=15711at7742	uncharacterized protein KIAA2026 homolog
16061at7742	Complete	chr34	1471631	1497702	1637.4	834	https://www.orthodb.org/v10?query=16061at7742	Zinc finger SWIM-type containing 8
16096at7742	Complete	chr21	9193336	9228929	720.5	694	https://www.orthodb.org/v10?query=16096at7742	MHC class II transactivator
16236at7742	Complete	chr21	12684078	12743470	1947.8	1443	https://www.orthodb.org/v10?query=16236at7742	general transcription factor 3C polypeptide 1
16347at7742	Complete	chr7	36123146	36179652	1377.1	1171	https://www.orthodb.org/v10?query=16347at7742	Minichromosome maintenance complex component 3 associated protein
16405at7742	Complete	chr8	41215610	41311113	2093.5	1147	https://www.orthodb.org/v10?query=16405at7742	Mitogen-activated protein kinase kinase kinase 4
16601at7742	Complete	chr3	61067218	61129007	1322.5	1029	https://www.orthodb.org/v10?query=16601at7742	methylcytosine dioxygenase TET2
16779at7742	Complete	chr5	87586915	87685161	2242.5	1285	https://www.orthodb.org/v10?query=16779at7742	SNF2 histone linker PHD RING helicase
16923at7742	Complete	chr18	23556956	23619453	2937.2	1452	https://www.orthodb.org/v10?query=16923at7742	protein MON2 homolog isoform X1
17577at7742	Complete	chr26	21253172	21329229	2370.4	1251	https://www.orthodb.org/v10?query=17577at7742	DEP domain-containing protein 5
17657at7742	Complete	chr5	11951400	12002753	2098.4	972	https://www.orthodb.org/v10?query=17657at7742	Dispatched RND transporter family member 1
17720at7742	Complete	chr17	5592597	5623037	2221.6	1995	https://www.orthodb.org/v10?query=17720at7742	Ankyrin repeat domain 11
17781at7742	Complete	chr9	61421966	61473415	2031.0	1610	https://www.orthodb.org/v10?query=17781at7742	Thyroid hormone receptor interactor 11
17789at7742	Complete	chr5	24972598	25002138	855.3	1633	https://www.orthodb.org/v10?query=17789at7742	Caspase 8 associated protein 2
17848at7742	Complete	chr31	6114031	6194992	1852.1	1004	https://www.orthodb.org/v10?query=17848at7742	zinc finger protein castor homolog 1
17900at7742	Complete	chr9	32441254	32487682	2025.3	1227	https://www.orthodb.org/v10?query=17900at7742	rho GTPase-activating protein 5
18037at7742	Complete	chr22	20751637	20787776	1697.2	1094	https://www.orthodb.org/v10?query=18037at7742	gamma-tubulin complex component 6
18541at7742	Complete	chr28	28565309	28602956	2628.7	1281	https://www.orthodb.org/v10?query=18541at7742	transcription elongation factor SPT6
18946at7742	Complete	chr8	61271102	61450488	887.4	838	https://www.orthodb.org/v10?query=18946at7742	androglobin
19072at7742	Fragmented	chr14	46286787	46322461	1012.6	957	https://www.orthodb.org/v10?query=19072at7742	SPHK1 interactor, AKAP domain containing
19085at7742	Missing
19307at7742	Complete	chr9	48448996	48569397	1400.5	1092	https://www.orthodb.org/v10?query=19307at7742	Leucine rich repeat containing 9
19351at7742	Complete	chr4	112025634	112041734	872.9	1180	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19367at7742	Complete	chr30	6697691	6742012	1040.3	1114	https://www.orthodb.org/v10?query=19367at7742	A disintegrin and metalloproteinase with thrombospondin motifs 13
19730at7742	Missing
20246at7742	Complete	chr13	53805522	53932369	1138.8	1256	https://www.orthodb.org/v10?query=20246at7742	sperm-associated antigen 17
20356at7742	Fragmented	chr2	135899672	135936958	1322.6	712	https://www.orthodb.org/v10?query=20356at7742	phosphoinositide 3-kinase regulatory subunit 4
20518at7742	Complete	chr9	27378848	27451526	2287.2	1145	https://www.orthodb.org/v10?query=20518at7742	intron-binding protein aquarius
20951at7742	Complete	chr4	97192483	97264301	1868.0	1371	https://www.orthodb.org/v10?query=20951at7742	Vir like m6A methyltransferase associated
21252at7742	Complete	chr10	53154062	53233002	1509.2	833	https://www.orthodb.org/v10?query=21252at7742	probable ATP-dependent DNA helicase HFM1
21281at7742	Complete	chr4	54054075	54167404	2157.2	1232	https://www.orthodb.org/v10?query=21281at7742	trafficking protein particle complex 8 
21546at7742	Complete	chr3	55592638	55787693	2249.5	1453	https://www.orthodb.org/v10?query=21546at7742	focadhesin
21841at7742	Complete	chr7	6273281	6308128	936.6	1310	https://www.orthodb.org/v10?query=21841at7742	collagen alpha-1(XX) chain
21970at7742	Missing
22108at7742	Complete	chr11	37264795	37317137	1632.0	1030	https://www.orthodb.org/v10?query=22108at7742	Gem nuclear organelle associated protein 5
22187at7742	Fragmented	chr2	113950529	113976893	1581.0	1515	https://www.orthodb.org/v10?query=22187at7742	Human immunodeficiency virus type I enhancer binding protein 1
22275at7742	Complete	chr6	26541039	26573298	714.8	830	https://www.orthodb.org/v10?query=22275at7742	PCF11 cleavage and polyadenylation factor subunit
22496at7742	Missing
22554at7742	Complete	chr10	61069855	61157673	986.6	627	https://www.orthodb.org/v10?query=22554at7742	Synapse defective Rho GTPase homolog 2
22898at7742	Complete	chr7	10530604	10569460	2128.2	1117	https://www.orthodb.org/v10?query=22898at7742	splicing factor 3B subunit 1 isoform X1
23173at7742	Complete	chr3	117799305	117881098	1389.0	902	https://www.orthodb.org/v10?query=23173at7742	Nucleoporin 155
23457at7742	Complete	chr5	90205778	90310581	1366.3	1135	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23496at7742	Missing
23531at7742	Fragmented	chr9	1505106	1540630	859.9	574	https://www.orthodb.org/v10?query=23531at7742	tectonin beta-propeller repeat-containing protein 2
23568at7742	Complete	chr3	11625030	11742632	1913.4	1343	https://www.orthodb.org/v10?query=23568at7742	tetratricopeptide repeat protein 37
23673at7742	Complete	chr32	4974602	5025029	1646.4	1170	https://www.orthodb.org/v10?query=23673at7742	condensin-2 complex subunit D3
23675at7742	Complete	chr13	37949498	38176972	1838.0	1043	https://www.orthodb.org/v10?query=23675at7742	DNA polymerase
23692at7742	Complete	chr13	27133329	27267768	1717.2	1382	https://www.orthodb.org/v10?query=23692at7742	cilia- and flagella-associated protein 44
23872at7742	Complete	chr8	23402517	23471555	1840.4	1118	https://www.orthodb.org/v10?query=23872at7742	rab3 GTPase-activating protein non-catalytic subunit
23996at7742	Complete	chr13	24711939	24739536	1201.3	1388	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
24404at7742	Complete	chr16	43281728	43438259	2108.7	1111	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24468at7742	Missing
24566at7742	Complete	chr16	44029577	44066590	980.2	743	https://www.orthodb.org/v10?query=24566at7742	nischarin isoform X1
24621at7742	Complete	chr19	12508559	12586049	2076.9	1125	https://www.orthodb.org/v10?query=24621at7742	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
24868at7742	Complete	chr5	102119042	102271019	1667.3	1468	https://www.orthodb.org/v10?query=24868at7742	adenylate kinase 9
24985at7742	Fragmented	chr8	4822417	4856249	268.0	211	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
25109at7742	Complete	chr15	36315724	36357154	1638.0	1398	https://www.orthodb.org/v10?query=25109at7742	Programmed cell death 11
25377at7742	Complete	chr17	4444744	4566550	1055.1	978	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25752at7742	Complete	chr17	27176542	27202777	1260.0	647	https://www.orthodb.org/v10?query=25752at7742	splicing factor 3B subunit 3
25839at7742	Complete	chr8	29693330	29714650	1533.5	916	https://www.orthodb.org/v10?query=25839at7742	DNA mismatch repair protein Msh6
26047at7742	Complete	chr25	20771621	20793391	1611.9	764	https://www.orthodb.org/v10?query=26047at7742	coatomer subunit alpha
26210at7742	Complete	chr9	14060623	14158655	1371.6	1075	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26485at7742	Missing
26536at7742	Complete	chr12	18993011	19082473	1579.2	1053	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26714at7742	Complete	chr8	25062204	25131140	1942.3	1069	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26808at7742	Complete	chr36	5528427	5559718	1816.6	1310	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26890at7742	Complete	chr21	11328488	11381842	1615.6	888	https://www.orthodb.org/v10?query=26890at7742	ubiquitin carboxyl-terminal hydrolase 7
26970at7742	Fragmented	chr3	10941726	10968184	157.8	219	https://www.orthodb.org/v10?query=26970at7742	uncharacterized protein KIAA0825 homolog isoform X1
27280at7742	Complete	chr33	3379485	3444455	1399.2	937	https://www.orthodb.org/v10?query=27280at7742	Kinesin family member 7
27308at7742	Complete	chr9	4975270	5097975	2024.1	1418	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27364at7742	Fragmented	chr13	1053624	1080727	945.4	448	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27385at7742	Complete	chr19	34561582	34629673	1935.9	1186	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27463at7742	Complete	chr14	24832240	24897172	1165.8	951	https://www.orthodb.org/v10?query=27463at7742	sushi, nidogen and EGF-like domain-containing protein 1
27595at7742	Complete	chr13	44564180	44607382	702.0	960	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27786at7742	Complete	chr36	7945811	7995716	932.4	787	https://www.orthodb.org/v10?query=27786at7742	zinc finger protein 592
28267at7742	Complete	chr17	34721794	34781123	1659.5	1052	https://www.orthodb.org/v10?query=28267at7742	enhancer of mRNA-decapping protein 4
28386at7742	Complete	chr8	50216815	50374092	960.4	795	https://www.orthodb.org/v10?query=28386at7742	probable methyltransferase TARBP1
28425at7742	Fragmented	chr13	106415	137231	1093.2	591	https://www.orthodb.org/v10?query=28425at7742	leucine--tRNA ligase, cytoplasmic
28500at7742	Complete	chr21	27787805	27829628	1926.0	1028	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28532at7742	Complete	chr8	43960685	44013462	1729.9	1029	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28693at7742	Complete	chr5	34271701	34381906	1366.2	992	https://www.orthodb.org/v10?query=28693at7742	protein MMS22-like
28708at7742	Complete	chr41	5867289	5896510	1025.6	585	https://www.orthodb.org/v10?query=28708at7742	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
28859at7742	Complete	chr18	18259064	18318843	2058.6	967	https://www.orthodb.org/v10?query=28859at7742	DNA-directed RNA polymerase III subunit RPC2
28954at7742	Missing
29096at7742	Complete	chr11	45270416	45394171	1899.7	1184	https://www.orthodb.org/v10?query=29096at7742	DNA repair protein RAD50
29337at7742	Complete	chr1	84276673	84319008	1417.3	845	https://www.orthodb.org/v10?query=29337at7742	adhesion G protein-coupled receptor A3
29623at7742	Complete	chr16	29326885	29407422	1153.6	962	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29855at7742	Fragmented	chr28	31978728	32031008	827.8	649	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29952at7742	Complete	chr2	110578824	110664800	1602.9	1009	https://www.orthodb.org/v10?query=29952at7742	nephrocystin-3
29959at7742	Complete	chr1	22108461	22175678	1215.5	911	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
30224at7742	Missing
30479at7742	Complete	chr23	997671	1035875	1240.8	1096	https://www.orthodb.org/v10?query=30479at7742	mediator of RNA polymerase II transcription subunit 1
30774at7742	Complete	chr33	3758653	3844563	1646.6	1070	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30973at7742	Complete	chr21	28807915	28872436	1093.6	883	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
31066at7742	Complete	chr38	8633374	8690124	1810.3	978	https://www.orthodb.org/v10?query=31066at7742	manganese-transporting ATPase 13A1
31418at7742	Missing
31574at7742	Complete	chr4	15353207	15445238	1972.1	1021	https://www.orthodb.org/v10?query=31574at7742	WASH complex subunit strumpellin
31951at7742	Complete	chr1	43559884	43625248	1191.6	994	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
32152at7742	Complete	chr19	23904008	23987292	1836.9	968	https://www.orthodb.org/v10?query=32152at7742	DNA damage-binding protein 1
32286at7742	Complete	chr32	4335068	4458357	1493.3	910	https://www.orthodb.org/v10?query=32286at7742	serine/threonine-protein kinase SIK3 isoform X1
32307at7742	Complete	chr27	1392299	1395988	530.8	739	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Complete	chr16	33490297	33586367	1423.5	1180	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32511at7742	Complete	chr6	29706710	29775330	1123.2	706	https://www.orthodb.org/v10?query=32511at7742	DNA repair protein REV1
32732at7742	Complete	chr29	25817479	25853442	1519.4	875	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
32840at7742	Complete	chr4	29882394	29988240	2028.9	986	https://www.orthodb.org/v10?query=32840at7742	transcription initiation factor TFIID subunit 2
32983at7742	Complete	chr8	33991237	34066929	746.7	713	https://www.orthodb.org/v10?query=32983at7742	thyroid adenoma-associated protein
33222at7742	Complete	chr28	3092443	3186716	1371.9	859	https://www.orthodb.org/v10?query=33222at7742	HEAT repeat-containing protein 6
33320at7742	Complete	chr11	23247392	23309711	1634.7	793	https://www.orthodb.org/v10?query=33320at7742	F-box only protein 38 isoform X1
33364at7742	Complete	chr29	22464234	22519828	1011.7	613	https://www.orthodb.org/v10?query=33364at7742	Histone-lysine N-methyltransferase, H3 lysine-79 specific
33525at7742	Missing
33527at7742	Complete	chr2	112444662	112547335	1610.0	1111	https://www.orthodb.org/v10?query=33527at7742	DNA topoisomerase 2-binding protein 1
33771at7742	Complete	chr3	90114400	90160600	1669.0	1055	https://www.orthodb.org/v10?query=33771at7742	protein FAM193A
33940at7742	Complete	chr12	39708988	39758739	1925.9	891	https://www.orthodb.org/v10?query=33940at7742	O-linked N-acetylglucosamine (GlcNAc) transferase
34117at7742	Complete	chr15	16525787	16566276	1434.1	848	https://www.orthodb.org/v10?query=34117at7742	erythroid differentiation-related factor 1
34233at7742	Complete	chr7	44307013	44428891	1507.2	1048	https://www.orthodb.org/v10?query=34233at7742	ubiquitin carboxyl-terminal hydrolase 40
34300at7742	Duplicated	chr4	20040734	20072700	1224.1	924	https://www.orthodb.org/v10?query=34300at7742	Spalt like transcription factor 1
34300at7742	Duplicated	chr17	40243970	40259439	1279.9	893	https://www.orthodb.org/v10?query=34300at7742	Spalt like transcription factor 1
34483at7742	Complete	chr3	100546658	100610568	1776.2	952	https://www.orthodb.org/v10?query=34483at7742	trafficking protein particle complex subunit 11
34542at7742	Fragmented	chr22	1057580	1076898	981.1	483	https://www.orthodb.org/v10?query=34542at7742	WASH complex subunit 7
34549at7742	Missing
35041at7742	Fragmented	chr18	38227185	38285180	978.6	654	https://www.orthodb.org/v10?query=35041at7742	cystic fibrosis transmembrane conductance regulator
35211at7742	Missing
35271at7742	Fragmented	chr1	136368340	136419876	753.4	505	https://www.orthodb.org/v10?query=35271at7742	Nucleolar protein 6
35338at7742	Complete	chr15	20982614	21068114	1856.5	968	https://www.orthodb.org/v10?query=35338at7742	WD repeat domain 11
35547at7742	Fragmented	chr6	39290936	39318292	730.6	393	https://www.orthodb.org/v10?query=35547at7742	exportin-4
35830at7742	Complete	chr8	64499644	64598752	1173.5	863	https://www.orthodb.org/v10?query=35830at7742	cilia- and flagella-associated protein 61
35861at7742	Complete	chr10	48137840	48185350	1489.2	1004	https://www.orthodb.org/v10?query=35861at7742	cilia- and flagella-associated protein 57
36011at7742	Complete	chr15	36932027	36978668	1491.1	1028	https://www.orthodb.org/v10?query=36011at7742	Ribosomal RNA processing 12 homolog
36236at7742	Complete	chr9	50869417	50922077	748.6	683	https://www.orthodb.org/v10?query=36236at7742	MutL homolog 3
36274at7742	Complete	chr9	9035297	9141922	1655.6	987	https://www.orthodb.org/v10?query=36274at7742	pleckstrin homology domain-containing family H member 1
36449at7742	Complete	chr28	20699904	20757424	1771.8	1093	https://www.orthodb.org/v10?query=36449at7742	tyrosine-protein kinase BAZ1B
36575at7742	Complete	chr9	34143476	34223323	1373.4	1034	https://www.orthodb.org/v10?query=36575at7742	bromodomain adjacent to zinc finger domain protein 1A
36859at7742	Complete	chr40	5157651	5189161	1744.1	945	https://www.orthodb.org/v10?query=36859at7742	symplekin
37335at7742	Complete	chr4	48004878	48049735	1563.8	886	https://www.orthodb.org/v10?query=37335at7742	deubiquitinating protein VCIP135
37552at7742	Complete	chr30	6931858	6968768	1482.9	1334	https://www.orthodb.org/v10?query=37552at7742	protein transport protein Sec16A isoform X1
37715at7742	Fragmented	chr15	29333820	29362525	1338.4	743	https://www.orthodb.org/v10?query=37715at7742	structural maintenance of chromosomes protein 3
37782at7742	Missing
