# BUSCO version is: 4.1.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2020-09-10, number of species: 3354, number of BUSCOs: 67)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
12613at7742	Complete	chr9	31589539	31747116	2842.7	1476	https://www.orthodb.org/v10?query=12613at7742	sodium leak channel non-selective protein
12616at7742	Complete	chr12	30586858	30617611	2667.8	1578	https://www.orthodb.org/v10?query=12616at7742	nebulin-related-anchoring protein
12659at7742	Complete	chr13	42481473	42536675	3025.1	1592	https://www.orthodb.org/v10?query=12659at7742	B-TFIID TATA-box binding protein associated factor 1
13296at7742	Complete	chr10	23099947	23138269	2192.8	1442	https://www.orthodb.org/v10?query=13296at7742	E3 ubiquitin-protein ligase listerin
13480at7742	Complete	chr9	7732705	7774765	1238.2	1094	https://www.orthodb.org/v10?query=13480at7742	Cilia and flagella associated protein 65
13670at7742	Complete	chr21	4540127	4606386	2323.7	1392	https://www.orthodb.org/v10?query=13670at7742	nucleoporin NUP188 homolog
13881at7742	Complete	chr14	16151790	16210775	2496.5	1428	https://www.orthodb.org/v10?query=13881at7742	DNA-directed RNA polymerase I subunit RPA1
13963at7742	Fragmented	chr17	683611	702817	488.1	462	https://www.orthodb.org/v10?query=13963at7742	Fanconi anemia group M protein
13987at7742	Complete	chr9	38390099	38397695	1793.0	1252	https://www.orthodb.org/v10?query=13987at7742	Zinc finger protein 142
14102at7742	Complete	chr20	219197	259671	2259.8	1639	https://www.orthodb.org/v10?query=14102at7742	Laminin subunit alpha 4
14442at7742	Complete	chr13	7634064	7745408	2913.5	1508	https://www.orthodb.org/v10?query=14442at7742	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
14788at7742	Complete	chr12	38809212	38854680	2199.3	1377	https://www.orthodb.org/v10?query=14788at7742	ATP-binding cassette sub-family A member 5
15083at7742	Complete	chr2	54755226	54786380	1525.1	1379	https://www.orthodb.org/v10?query=15083at7742	Ankyrin repeat domain 12
15257at7742	Complete	chr13	48064335	48163905	1718.2	1950	https://www.orthodb.org/v10?query=15257at7742	golgin A4 
15408at7742	Complete	chr1	19563507	19599233	3098.1	1612	https://www.orthodb.org/v10?query=15408at7742	proteasome-associated protein ECM29 homolog
15604at7742	Complete	chr5	36551644	36594123	3197.5	1690	https://www.orthodb.org/v10?query=15604at7742	Transcription initiation factor TFIID subunit
15611at7742	Complete	chr7	52885551	52933095	1322.3	1533	https://www.orthodb.org/v10?query=15611at7742	tumor suppressor p53-binding protein 1
15711at7742	Fragmented	chr21	687103	714783	769.5	444	https://www.orthodb.org/v10?query=15711at7742	uncharacterized protein KIAA2026 homolog
16061at7742	Complete	chr13	21826369	21884324	2798.8	1377	https://www.orthodb.org/v10?query=16061at7742	Zinc finger SWIM-type containing 8
16096at7742	Complete	chr3	26909280	26927303	897.5	858	https://www.orthodb.org/v10?query=16096at7742	MHC class II transactivator
16236at7742	Fragmented	chr1	58986768	58999827	963.5	720	https://www.orthodb.org/v10?query=16236at7742	general transcription factor 3C polypeptide 1
16347at7742	Complete	chr9	38448946	38481133	1521.8	1137	https://www.orthodb.org/v10?query=16347at7742	Minichromosome maintenance complex component 3 associated protein
16405at7742	Complete	chr13	35788618	35842441	2306.5	1171	https://www.orthodb.org/v10?query=16405at7742	Mitogen-activated protein kinase kinase kinase 4
16601at7742	Complete	chr1	26366053	26384073	1693.9	1623	https://www.orthodb.org/v10?query=16601at7742	methylcytosine dioxygenase TET2
16779at7742	Complete	chr17	7539069	7588726	2507.4	1280	https://www.orthodb.org/v10?query=16779at7742	SNF2 histone linker PHD RING helicase
16923at7742	Complete	chr25	1635753	1687469	3075.1	1495	https://www.orthodb.org/v10?query=16923at7742	protein MON2 homolog isoform X1
17577at7742	Complete	chr10	17171742	17221713	2429.7	1266	https://www.orthodb.org/v10?query=17577at7742	DEP domain-containing protein 5
17657at7742	Complete	chr20	51489283	51528218	2213.9	1100	https://www.orthodb.org/v10?query=17657at7742	Dispatched RND transporter family member 1
17720at7742	Complete	chr7	56359486	56405541	2750.4	2048	https://www.orthodb.org/v10?query=17720at7742	Ankyrin repeat domain 11
17781at7742	Complete	chr13	33175260	33207424	2199.7	1959	https://www.orthodb.org/v10?query=17781at7742	Thyroid hormone receptor interactor 11
17789at7742	Complete	chr20	23947570	23955868	1100.7	1809	https://www.orthodb.org/v10?query=17789at7742	Caspase 8 associated protein 2
17848at7742	Complete	chr23	28958916	29004587	2314.9	1279	https://www.orthodb.org/v10?query=17848at7742	zinc finger protein castor homolog 1
17900at7742	Complete	chr17	31743171	31795756	2383.9	1285	https://www.orthodb.org/v10?query=17900at7742	rho GTPase-activating protein 5
18037at7742	Complete	chr25	5755874	5786692	1160.6	761	https://www.orthodb.org/v10?query=18037at7742	gamma-tubulin complex component 6
18541at7742	Complete	chr21	26030372	26057477	2969.1	1609	https://www.orthodb.org/v10?query=18541at7742	transcription elongation factor SPT6
18946at7742	Complete	chr20	31912701	32016581	1069.3	874	https://www.orthodb.org/v10?query=18946at7742	androglobin
19072at7742	Complete	chr18	46395909	46461069	1763.4	1269	https://www.orthodb.org/v10?query=19072at7742	SPHK1 interactor, AKAP domain containing
19085at7742	Missing
19307at7742	Complete	chr13	31473205	31515364	1588.6	1114	https://www.orthodb.org/v10?query=19307at7742	Leucine rich repeat containing 9
19351at7742	Complete	chr2	23750292	23774642	1079.3	1381	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19367at7742	Complete	chr8	45227058	45292654	1172.2	998	https://www.orthodb.org/v10?query=19367at7742	A disintegrin and metalloproteinase with thrombospondin motifs 13
19730at7742	Missing
20246at7742	Complete	chr8	13036342	13064517	1400.6	1331	https://www.orthodb.org/v10?query=20246at7742	sperm-associated antigen 17
20356at7742	Complete	chr16	36721627	36746795	2335.5	1153	https://www.orthodb.org/v10?query=20356at7742	phosphoinositide 3-kinase regulatory subunit 4
20518at7742	Complete	chr17	51020114	51122632	2360.5	1152	https://www.orthodb.org/v10?query=20518at7742	intron-binding protein aquarius
20951at7742	Complete	chr16	26680511	26717438	2185.5	1461	https://www.orthodb.org/v10?query=20951at7742	Vir like m6A methyltransferase associated
21252at7742	Complete	chr2	22524073	22565494	1534.5	906	https://www.orthodb.org/v10?query=21252at7742	probable ATP-dependent DNA helicase HFM1
21281at7742	Complete	chr20	6308564	6476705	2230.0	1244	https://www.orthodb.org/v10?query=21281at7742	trafficking protein particle complex 8 
21546at7742	Complete	chr7	18883568	18983141	2279.0	1505	https://www.orthodb.org/v10?query=21546at7742	focadhesin
21841at7742	Duplicated	chr17	49895486	49970575	786.4	1102	https://www.orthodb.org/v10?query=21841at7742	collagen alpha-1(XX) chain
21841at7742	Duplicated	chr20	49598412	49672349	761.5	1072	https://www.orthodb.org/v10?query=21841at7742	collagen alpha-1(XX) chain
21970at7742	Complete	chr1	38775248	38802422	2232.6	1111	https://www.orthodb.org/v10?query=21970at7742	WD repeat domain 17
22108at7742	Complete	chr21	36396864	36439977	1845.0	1115	https://www.orthodb.org/v10?query=22108at7742	Gem nuclear organelle associated protein 5
22187at7742	Complete	chr19	3376986	3406433	2326.3	1770	https://www.orthodb.org/v10?query=22187at7742	Human immunodeficiency virus type I enhancer binding protein 1
22275at7742	Complete	chr21	22879015	22887959	812.6	620	https://www.orthodb.org/v10?query=22275at7742	PCF11 cleavage and polyadenylation factor subunit
22496at7742	Complete	chr25	18587338	18679043	1621.2	1061	https://www.orthodb.org/v10?query=22496at7742	Hepatocyte growth factor receptor
22554at7742	Complete	chr23	45990882	46022870	1034.4	594	https://www.orthodb.org/v10?query=22554at7742	Synapse defective Rho GTPase homolog 2
22898at7742	Complete	chr9	32162265	32178467	2093.0	1025	https://www.orthodb.org/v10?query=22898at7742	splicing factor 3B subunit 1 isoform X1
23173at7742	Complete	chr10	1597366	1638600	2116.5	1133	https://www.orthodb.org/v10?query=23173at7742	Nucleoporin 155
23457at7742	Complete	chr13	37656055	37673020	1432.8	1405	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23496at7742	Complete	chr20	28270679	28349110	2328.4	1196	https://www.orthodb.org/v10?query=23496at7742	DNA helicase INO80
23531at7742	Complete	chr17	29283836	29316850	1685.6	977	https://www.orthodb.org/v10?query=23531at7742	tectonin beta-propeller repeat-containing protein 2
23568at7742	Complete	chr5	50817382	50869494	2037.6	1326	https://www.orthodb.org/v10?query=23568at7742	tetratricopeptide repeat protein 37
23673at7742	Complete	chr1	21540614	21562999	1744.0	1199	https://www.orthodb.org/v10?query=23673at7742	condensin-2 complex subunit D3
23675at7742	Complete	chr24	23840952	23930156	1958.4	1043	https://www.orthodb.org/v10?query=23675at7742	DNA polymerase
23692at7742	Fragmented	KN150698.1	25972	31524	358.5	516	https://www.orthodb.org/v10?query=23692at7742	cilia- and flagella-associated protein 44
23872at7742	Complete	chr17	25611031	25630646	1787.7	1049	https://www.orthodb.org/v10?query=23872at7742	rab3 GTPase-activating protein non-catalytic subunit
23996at7742	Complete	chr9	17965150	18003439	1777.7	1423	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
24404at7742	Fragmented	chr11	1351443	1372176	1146.8	556	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24468at7742	Complete	chr7	46363390	46431748	1425.6	839	https://www.orthodb.org/v10?query=24468at7742	Zinc finger protein 536
24566at7742	Complete	chr22	10342526	10397600	1279.8	900	https://www.orthodb.org/v10?query=24566at7742	nischarin isoform X1
24621at7742	Complete	chr7	65407931	65463140	2189.4	1139	https://www.orthodb.org/v10?query=24621at7742	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
24868at7742	Complete	chr20	33708611	33737688	1851.2	1455	https://www.orthodb.org/v10?query=24868at7742	adenylate kinase 9
24985at7742	Complete	chr20	31003150	31067368	705.2	510	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
25109at7742	Complete	chr1	49437446	49480957	1768.8	1474	https://www.orthodb.org/v10?query=25109at7742	Programmed cell death 11
25377at7742	Complete	chr25	37448743	37460959	929.6	865	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25752at7742	Complete	chr18	18551100	18584160	2154.4	1038	https://www.orthodb.org/v10?query=25752at7742	splicing factor 3B subunit 3
25839at7742	Complete	chr13	48360950	48380937	1899.8	1017	https://www.orthodb.org/v10?query=25839at7742	DNA mismatch repair protein Msh6
26047at7742	Complete	chr2	37161842	37196743	1587.3	772	https://www.orthodb.org/v10?query=26047at7742	coatomer subunit alpha
26210at7742	Complete	chr17	31518942	31579358	1500.0	1091	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26485at7742	Complete	chr2	44750048	44795968	1496.1	1035	https://www.orthodb.org/v10?query=26485at7742	Condensin complex subunit 1
26536at7742	Complete	chr1	418957	442143	1888.8	1056	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26714at7742	Complete	chr12	47081783	47103662	1117.4	622	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26808at7742	Complete	chr25	7398689	7413711	1916.3	1292	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26890at7742	Complete	chr3	27607531	27639440	1651.5	874	https://www.orthodb.org/v10?query=26890at7742	ubiquitin carboxyl-terminal hydrolase 7
26970at7742	Complete	chr5	50237629	50369662	903.9	839	https://www.orthodb.org/v10?query=26970at7742	uncharacterized protein KIAA0825 homolog isoform X1
27280at7742	Complete	chr7	14394674	14442413	1569.8	965	https://www.orthodb.org/v10?query=27280at7742	Kinesin family member 7
27308at7742	Complete	KN150326.1	5109	109405	1684.7	1207	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27364at7742	Complete	chr11	45354695	45385742	1499.3	872	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27385at7742	Complete	chr25	34659282	34726741	1883.5	1180	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27463at7742	Complete	chr6	27452289	27509731	1588.7	1154	https://www.orthodb.org/v10?query=27463at7742	sushi, nidogen and EGF-like domain-containing protein 1
27595at7742	Complete	chr5	67671409	67721368	1209.0	989	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27786at7742	Complete	chr18	26800061	26828921	942.2	783	https://www.orthodb.org/v10?query=27786at7742	zinc finger protein 592
28267at7742	Complete	chr18	21862718	21910973	1724.4	1018	https://www.orthodb.org/v10?query=28267at7742	enhancer of mRNA-decapping protein 4
28386at7742	Complete	chr13	39277178	39312198	1332.1	960	https://www.orthodb.org/v10?query=28386at7742	probable methyltransferase TARBP1
28425at7742	Fragmented	chr21	41029397	41065431	1110.9	640	https://www.orthodb.org/v10?query=28425at7742	leucine--tRNA ligase, cytoplasmic
28500at7742	Complete	chr3	40207567	40232528	2025.6	1028	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28532at7742	Complete	chr13	8320878	8352734	1721.0	1047	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28693at7742	Complete	chr16	32281530	32305224	1426.6	990	https://www.orthodb.org/v10?query=28693at7742	protein MMS22-like
28708at7742	Complete	chr23	31981796	32011296	1982.3	995	https://www.orthodb.org/v10?query=28708at7742	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
28859at7742	Complete	chr18	15371676	15430553	2062.1	966	https://www.orthodb.org/v10?query=28859at7742	DNA-directed RNA polymerase III subunit RPC2
28954at7742	Complete	chr4	27113278	27117027	1596.0	898	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
29096at7742	Complete	chr9	54309711	54360647	2042.4	1184	https://www.orthodb.org/v10?query=29096at7742	DNA repair protein RAD50
29337at7742	Missing
29623at7742	Complete	chr6	42291712	42336559	1981.3	1211	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29855at7742	Fragmented	chr15	15942418	15969626	1007.5	734	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29952at7742	Complete	chr24	9615379	9663672	1764.8	996	https://www.orthodb.org/v10?query=29952at7742	nephrocystin-3
29959at7742	Complete	chr14	36280834	36325379	1242.2	919	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
30224at7742	Missing
30479at7742	Complete	chr12	15273304	15311845	1651.9	1256	https://www.orthodb.org/v10?query=30479at7742	mediator of RNA polymerase II transcription subunit 1
30774at7742	Complete	chr25	8449939	8478801	1787.1	1068	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30973at7742	Complete	chr24	39537615	39603374	1342.2	1028	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
31066at7742	Complete	chr3	52899912	52951615	1905.3	968	https://www.orthodb.org/v10?query=31066at7742	manganese-transporting ATPase 13A1
31418at7742	Complete	chr17	31185454	31202266	1728.1	1114	https://www.orthodb.org/v10?query=31418at7742	protein dispatched homolog 2
31574at7742	Complete	chr16	43280719	43321428	1575.6	845	https://www.orthodb.org/v10?query=31574at7742	WASH complex subunit strumpellin
31951at7742	Complete	chr7	39668843	39680274	1594.9	1048	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
32152at7742	Complete	chr18	50828250	50839033	1760.0	982	https://www.orthodb.org/v10?query=32152at7742	DNA damage-binding protein 1
32286at7742	Fragmented	chr15	47502165	47509815	753.3	391	https://www.orthodb.org/v10?query=32286at7742	serine/threonine-protein kinase SIK3 isoform X1
32307at7742	Complete	chr19	43491405	43495595	878.8	1003	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Complete	chr6	21797638	21830244	1430.2	1151	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32511at7742	Complete	chr9	21787552	21816234	1131.2	685	https://www.orthodb.org/v10?query=32511at7742	DNA repair protein REV1
32732at7742	Complete	chr8	14212547	14238710	1595.2	878	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
32840at7742	Complete	chr16	9580479	9625661	1401.3	739	https://www.orthodb.org/v10?query=32840at7742	transcription initiation factor TFIID subunit 2
32983at7742	Complete	chr13	8893474	8957591	1699.9	1478	https://www.orthodb.org/v10?query=32983at7742	thyroid adenoma-associated protein
33222at7742	Complete	chr21	38745114	38795084	1481.2	840	https://www.orthodb.org/v10?query=33222at7742	HEAT repeat-containing protein 6
33320at7742	Complete	chr14	38657523	38688460	1684.4	779	https://www.orthodb.org/v10?query=33320at7742	F-box only protein 38 isoform X1
33364at7742	Complete	chr22	20774652	20820892	1103.8	709	https://www.orthodb.org/v10?query=33364at7742	Histone-lysine N-methyltransferase, H3 lysine-79 specific
33525at7742	Complete	chr18	45667072	45717564	1119.9	1147	https://www.orthodb.org/v10?query=33525at7742	glutamine and serine-rich protein 1
33527at7742	Complete	chr24	9695184	9735016	1730.3	1135	https://www.orthodb.org/v10?query=33527at7742	DNA topoisomerase 2-binding protein 1
33771at7742	Complete	chr1	37312745	37362376	1387.2	1015	https://www.orthodb.org/v10?query=33771at7742	protein FAM193A
33940at7742	Complete	chr14	14688293	14745660	1791.5	891	https://www.orthodb.org/v10?query=33940at7742	O-linked N-acetylglucosamine (GlcNAc) transferase
34117at7742	Complete	chr17	8754426	8791565	1521.1	869	https://www.orthodb.org/v10?query=34117at7742	erythroid differentiation-related factor 1
34233at7742	Complete	chr6	8652857	8683758	1647.3	1047	https://www.orthodb.org/v10?query=34233at7742	ubiquitin carboxyl-terminal hydrolase 40
34300at7742	Complete	chr7	37377364	37389591	1689.9	977	https://www.orthodb.org/v10?query=34300at7742	Spalt like transcription factor 1
34483at7742	Complete	chr14	7321232	7372659	1807.5	952	https://www.orthodb.org/v10?query=34483at7742	trafficking protein particle complex subunit 11
34542at7742	Complete	chr25	28716296	28768414	2025.1	1033	https://www.orthodb.org/v10?query=34542at7742	WASH complex subunit 7
34549at7742	Complete	chr17	11146339	11274109	517.0	696	https://www.orthodb.org/v10?query=34549at7742	protein TALPID3
35041at7742	Complete	chr18	20677184	20722548	1734.6	1169	https://www.orthodb.org/v10?query=35041at7742	cystic fibrosis transmembrane conductance regulator
35211at7742	Complete	chr15	27448013	27522330	1307.2	748	https://www.orthodb.org/v10?query=35211at7742	Fanconi anemia group J protein
