# BUSCO version is: 4.1.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2020-09-10, number of species: 3354, number of BUSCOs: 67)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
13881at7742	Complete	chr2	86027423	86105776	2579.3	1405	https://www.orthodb.org/v10?query=13881at7742	DNA-directed RNA polymerase I subunit RPA1
13963at7742	Complete	chr14	45136032	45200008	1758.6	1174	https://www.orthodb.org/v10?query=13963at7742	Fanconi anemia group M protein
13987at7742	Complete	chr2	218638339	218659089	1994.8	1214	https://www.orthodb.org/v10?query=13987at7742	Zinc finger protein 142
14102at7742	Complete	chr6	112109437	112211695	2116.3	1551	https://www.orthodb.org/v10?query=14102at7742	Laminin subunit alpha 4
14442at7742	Complete	chr10	102325366	102382336	3000.3	1515	https://www.orthodb.org/v10?query=14442at7742	Golgi brefeldin A resistant guanine nucleotide exchange factor 1
14788at7742	Complete	chr17	69067834	69314990	2049.7	1383	https://www.orthodb.org/v10?query=14788at7742	ATP-binding cassette sub-family A member 5
15083at7742	Complete	chr18	9189963	9281126	1587.4	1326	https://www.orthodb.org/v10?query=15083at7742	Ankyrin repeat domain 12
15257at7742	Complete	chr3	37281333	37349090	1781.1	2096	https://www.orthodb.org/v10?query=15257at7742	golgin A4 
15408at7742	Complete	chr9	111362030	111457490	3170.4	1612	https://www.orthodb.org/v10?query=15408at7742	proteasome-associated protein ECM29 homolog
15604at7742	Complete	chr9	32612318	32635579	3094.9	1568	https://www.orthodb.org/v10?query=15604at7742	Transcription initiation factor TFIID subunit
15611at7742	Complete	chr15	43407383	43467400	1471.1	1223	https://www.orthodb.org/v10?query=15611at7742	tumor suppressor p53-binding protein 1
15711at7742	Complete	chr9	5919684	6007760	1661.7	1409	https://www.orthodb.org/v10?query=15711at7742	uncharacterized protein KIAA2026 homolog
16061at7742	Complete	chr10	73785879	73801519	2838.1	1359	https://www.orthodb.org/v10?query=16061at7742	Zinc finger SWIM-type containing 8
16096at7742	Complete	chr16	10895302	10923303	956.7	779	https://www.orthodb.org/v10?query=16096at7742	MHC class II transactivator
16236at7742	Complete	chr16	27461350	27549890	2113.3	1376	https://www.orthodb.org/v10?query=16236at7742	general transcription factor 3C polypeptide 1
16347at7742	Complete	chr21	46235268	46302574	1679.1	1137	https://www.orthodb.org/v10?query=16347at7742	Minichromosome maintenance complex component 3 associated protein
16405at7742	Complete	chr6	161022846	161116870	2374.1	1182	https://www.orthodb.org/v10?query=16405at7742	Mitogen-activated protein kinase kinase kinase 4
16601at7742	Complete	chr4	105230244	105276519	1906.2	1734	https://www.orthodb.org/v10?query=16601at7742	methylcytosine dioxygenase TET2
16779at7742	Complete	chr6	145886691	145955322	2530.2	1284	https://www.orthodb.org/v10?query=16779at7742	SNF2 histone linker PHD RING helicase
16923at7742	Complete	chr12	62467208	62592749	3144.4	1494	https://www.orthodb.org/v10?query=16923at7742	protein MON2 homolog isoform X1
17577at7742	Complete	chr22	31758097	31906497	1997.5	1149	https://www.orthodb.org/v10?query=17577at7742	DEP domain-containing protein 5
17657at7742	Complete	chr1	222942824	223005972	2276.5	1092	https://www.orthodb.org/v10?query=17657at7742	Dispatched RND transporter family member 1
17720at7742	Complete	chr16	89268478	89317019	3222.1	2102	https://www.orthodb.org/v10?query=17720at7742	Ankyrin repeat domain 11
17781at7742	Complete	chr14	91969673	92039685	2482.9	1798	https://www.orthodb.org/v10?query=17781at7742	Thyroid hormone receptor interactor 11
17789at7742	Complete	chr6	89846590	89871448	1290.4	1413	https://www.orthodb.org/v10?query=17789at7742	Caspase 8 associated protein 2
17848at7742	Complete	chr1	10638942	10665527	2324.1	1228	https://www.orthodb.org/v10?query=17848at7742	zinc finger protein castor homolog 1
17900at7742	Complete	chr14	32090670	32154948	2477.3	1285	https://www.orthodb.org/v10?query=17900at7742	rho GTPase-activating protein 5
18037at7742	Complete	chr22	50217736	50241316	1660.9	996	https://www.orthodb.org/v10?query=18037at7742	gamma-tubulin complex component 6
18541at7742	Complete	chr17	28673402	28701625	2986.0	1565	https://www.orthodb.org/v10?query=18541at7742	transcription elongation factor SPT6
18946at7742	Complete	chr6	146627580	146815217	1224.7	870	https://www.orthodb.org/v10?query=18946at7742	androglobin
19072at7742	Complete	chr2	227981717	228040383	1758.3	1289	https://www.orthodb.org/v10?query=19072at7742	SPHK1 interactor, AKAP domain containing
19085at7742	Complete	chr18	76849642	76968339	2395.8	1398	https://www.orthodb.org/v10?query=19085at7742	zinc finger protein 236
19307at7742	Complete	chr14	59919724	60036569	1588.5	1083	https://www.orthodb.org/v10?query=19307at7742	Leucine rich repeat containing 9
19351at7742	Duplicated	chr2	167225456	167259363	843.1	1335	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19351at7742	Duplicated	chr3	39183914	39189445	989.3	744	https://www.orthodb.org/v10?query=19351at7742	xin actin-binding repeat-containing protein 1
19367at7742	Complete	chr9	133423436	133459180	1233.4	1025	https://www.orthodb.org/v10?query=19367at7742	A disintegrin and metalloproteinase with thrombospondin motifs 13
19730at7742	Complete	chr6	131594061	131628386	1980.5	943	https://www.orthodb.org/v10?query=19730at7742	Mediator complex subunit 23
20246at7742	Complete	chr1	117966598	118185157	1978.6	1495	https://www.orthodb.org/v10?query=20246at7742	sperm-associated antigen 17
20356at7742	Complete	chr3	130679315	130761531	2401.2	1149	https://www.orthodb.org/v10?query=20356at7742	phosphoinositide 3-kinase regulatory subunit 4
20518at7742	Complete	chr15	34856792	34964335	2423.0	1164	https://www.orthodb.org/v10?query=20518at7742	intron-binding protein aquarius
20951at7742	Complete	chr8	94488706	94553447	2381.8	1455	https://www.orthodb.org/v10?query=20951at7742	Vir like m6A methyltransferase associated
21252at7742	Complete	chr1	91297562	91394382	1557.0	858	https://www.orthodb.org/v10?query=21252at7742	probable ATP-dependent DNA helicase HFM1
21281at7742	Complete	chr18	31830755	31942764	2337.8	1210	https://www.orthodb.org/v10?query=21281at7742	trafficking protein particle complex 8 
21546at7742	Complete	chr9	20714748	20995629	2436.1	1528	https://www.orthodb.org/v10?query=21546at7742	focadhesin
21841at7742	Complete	chr6	75094151	75184115	932.3	1388	https://www.orthodb.org/v10?query=21841at7742	collagen alpha-1(XX) chain
21970at7742	Complete	chr4	176111581	176179579	2228.6	1111	https://www.orthodb.org/v10?query=21970at7742	WD repeat domain 17
22108at7742	Complete	chr5	154888210	154938133	1937.2	1127	https://www.orthodb.org/v10?query=22108at7742	Gem nuclear organelle associated protein 5
22187at7742	Complete	chr6	12113405	12164461	2502.7	2100	https://www.orthodb.org/v10?query=22187at7742	Human immunodeficiency virus type I enhancer binding protein 1
22275at7742	Complete	chr11	83157440	83184894	836.9	764	https://www.orthodb.org/v10?query=22275at7742	PCF11 cleavage and polyadenylation factor subunit
22496at7742	Complete	chr7	116695757	116796124	1726.2	1100	https://www.orthodb.org/v10?query=22496at7742	Hepatocyte growth factor receptor
22554at7742	Complete	chr1	85158750	85201587	1133.1	667	https://www.orthodb.org/v10?query=22554at7742	Synapse defective Rho GTPase homolog 2
22898at7742	Complete	chr2	197392303	197434999	2034.7	1026	https://www.orthodb.org/v10?query=22898at7742	splicing factor 3B subunit 1 isoform X1
23173at7742	Complete	chr5	37291900	37367794	1903.2	1031	https://www.orthodb.org/v10?query=23173at7742	Nucleoporin 155
23457at7742	Complete	chr6	63641125	63713708	1834.7	1738	https://www.orthodb.org/v10?query=23457at7742	PHD finger protein 3 isoform X1
23496at7742	Complete	chr15	40980223	41096310	2391.0	1193	https://www.orthodb.org/v10?query=23496at7742	DNA helicase INO80
23531at7742	Complete	chr14	102376722	102498257	1940.6	1028	https://www.orthodb.org/v10?query=23531at7742	tectonin beta-propeller repeat-containing protein 2
23568at7742	Complete	chr5	95464607	95547150	2192.5	1326	https://www.orthodb.org/v10?query=23568at7742	tetratricopeptide repeat protein 37
23673at7742	Complete	chr11	134152944	134223926	1887.3	1164	https://www.orthodb.org/v10?query=23673at7742	condensin-2 complex subunit D3
23675at7742	Complete	chrX	24693962	24762156	1224.4	727	https://www.orthodb.org/v10?query=23675at7742	DNA polymerase
23692at7742	Complete	chr3	113291557	113441579	1997.1	1404	https://www.orthodb.org/v10?query=23692at7742	cilia- and flagella-associated protein 44
23872at7742	Complete	chr1	220151251	220227248	1572.6	1004	https://www.orthodb.org/v10?query=23872at7742	rab3 GTPase-activating protein non-catalytic subunit
23996at7742	Complete	chr13	42291663	42319228	1829.1	1452	https://www.orthodb.org/v10?query=23996at7742	A-kinase anchor protein 11
24404at7742	Complete	chr9	92210807	92291868	2196.6	1109	https://www.orthodb.org/v10?query=24404at7742	isoleucine--tRNA ligase, cytoplasmic
24468at7742	Missing
24566at7742	Complete	chr3	52455642	52492482	1593.4	961	https://www.orthodb.org/v10?query=24566at7742	nischarin isoform X1
24621at7742	Complete	chr11	11872060	11956175	2218.8	1143	https://www.orthodb.org/v10?query=24621at7742	ubiquitin carboxyl-terminal hydrolase 47 isoform X1
24868at7742	Complete	chr6	109493369	109675745	1933.1	1597	https://www.orthodb.org/v10?query=24868at7742	adenylate kinase 9
24985at7742	Complete	chr6	159197478	159271442	770.6	499	https://www.orthodb.org/v10?query=24985at7742	fibronectin type III domain-containing protein 1
25109at7742	Complete	chr10	103395751	103445549	1979.5	1435	https://www.orthodb.org/v10?query=25109at7742	Programmed cell death 11
25377at7742	Complete	chr16	89738601	89816014	1435.0	1118	https://www.orthodb.org/v10?query=25377at7742	Fanconi anemia group A protein
25752at7742	Complete	chr16	70538389	70571813	1486.1	748	https://www.orthodb.org/v10?query=25752at7742	splicing factor 3B subunit 3
25839at7742	Complete	chr2	47783234	47806860	1945.8	1078	https://www.orthodb.org/v10?query=25839at7742	DNA mismatch repair protein Msh6
26047at7742	Complete	chr1	160290157	160343170	2116.8	1038	https://www.orthodb.org/v10?query=26047at7742	coatomer subunit alpha
26210at7742	Complete	chr15	41517542	41537125	1569.2	1086	https://www.orthodb.org/v10?query=26210at7742	RNA polymerase II-associated protein 1
26485at7742	Complete	chr12	6495111	6531412	1668.7	1036	https://www.orthodb.org/v10?query=26485at7742	Condensin complex subunit 1
26536at7742	Complete	chr13	102597039	102678316	1979.3	1055	https://www.orthodb.org/v10?query=26536at7742	tripeptidyl-peptidase 2
26714at7742	Complete	chr1	236795704	236897644	2074.4	1069	https://www.orthodb.org/v10?query=26714at7742	Methionine synthase
26808at7742	Complete	chr15	77114156	77181926	2076.3	1349	https://www.orthodb.org/v10?query=26808at7742	pseudopodium-enriched atypical kinase 1
26890at7742	Complete	chr16	8893998	8938415	1627.4	874	https://www.orthodb.org/v10?query=26890at7742	ubiquitin carboxyl-terminal hydrolase 7
26970at7742	Complete	chr5	94372915	94538513	1006.8	810	https://www.orthodb.org/v10?query=26970at7742	uncharacterized protein KIAA0825 homolog isoform X1
27280at7742	Missing
27308at7742	Complete	chr15	39934196	40035084	2554.1	1412	https://www.orthodb.org/v10?query=27308at7742	eukaryotic translation initiation factor 2-alpha kinase 4
27364at7742	Complete	chr21	44022893	44103531	1831.4	993	https://www.orthodb.org/v10?query=27364at7742	trafficking protein particle complex subunit 10
27385at7742	Complete	chr11	47779105	47848318	2188.4	1185	https://www.orthodb.org/v10?query=27385at7742	nuclear pore complex protein Nup160
27463at7742	Complete	chr2	240998838	241088401	1622.1	1090	https://www.orthodb.org/v10?query=27463at7742	sushi, nidogen and EGF-like domain-containing protein 1
27595at7742	Complete	chr3	119348303	119416264	1272.2	997	https://www.orthodb.org/v10?query=27595at7742	rho GTPase-activating protein 31
27786at7742	Complete	chr15	84763804	84802393	1089.1	806	https://www.orthodb.org/v10?query=27786at7742	zinc finger protein 592
28267at7742	Complete	chr16	67873262	67884148	1730.3	1052	https://www.orthodb.org/v10?query=28267at7742	enhancer of mRNA-decapping protein 4
28386at7742	Complete	chr1	234391577	234479103	1464.7	1018	https://www.orthodb.org/v10?query=28386at7742	probable methyltransferase TARBP1
28425at7742	Complete	chr5	146112125	146182493	1988.2	1006	https://www.orthodb.org/v10?query=28425at7742	leucine--tRNA ligase, cytoplasmic
28500at7742	Complete	chr17	18245138	18258690	2045.2	1035	https://www.orthodb.org/v10?query=28500at7742	protein flightless-1 homolog
28532at7742	Complete	chr2	38811424	38868405	1489.3	866	https://www.orthodb.org/v10?query=28532at7742	putative ATP-dependent RNA helicase DHX57
28693at7742	Complete	chr6	97146806	97282477	1516.4	990	https://www.orthodb.org/v10?query=28693at7742	protein MMS22-like
28708at7742	Complete	chr12	56309962	56333094	2018.4	993	https://www.orthodb.org/v10?query=28708at7742	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
28859at7742	Complete	chr12	106357880	106509549	2094.1	969	https://www.orthodb.org/v10?query=28859at7742	DNA-directed RNA polymerase III subunit RPC2
28954at7742	Complete	chr22	49883663	49887178	1651.6	883	https://www.orthodb.org/v10?query=28954at7742	zinc finger BED domain-containing protein 4
29096at7742	Complete	chr5	132557325	132642364	2103.1	1184	https://www.orthodb.org/v10?query=29096at7742	DNA repair protein RAD50
29337at7742	Complete	chr4	22387705	22465132	1476.0	828	https://www.orthodb.org/v10?query=29337at7742	adhesion G protein-coupled receptor A3
29623at7742	Complete	chr3	10028658	10101262	2000.8	1212	https://www.orthodb.org/v10?query=29623at7742	Fanconi anemia group D2 protein
29855at7742	Complete	chr17	37518940	37596330	1659.6	1095	https://www.orthodb.org/v10?query=29855at7742	synergin gamma isoform X1
29952at7742	Complete	chr3	132681910	132722355	1834.1	981	https://www.orthodb.org/v10?query=29952at7742	nephrocystin-3
29959at7742	Complete	chr2	169128663	169249072	1087.9	2851	https://www.orthodb.org/v10?query=29959at7742	pro-epidermal growth factor
30224at7742	Complete	chr8	37809889	37842355	1389.6	900	https://www.orthodb.org/v10?query=30224at7742	Adhesion G protein-coupled receptor A2
30479at7742	Complete	chr17	39407475	39461333	1826.6	1272	https://www.orthodb.org/v10?query=30479at7742	mediator of RNA polymerase II transcription subunit 1
30774at7742	Complete	chr15	89247648	89316459	1805.0	1068	https://www.orthodb.org/v10?query=30774at7742	Fanconi anemia group I protein
30973at7742	Complete	chr16	27688927	27778629	1310.1	825	https://www.orthodb.org/v10?query=30973at7742	KIAA0556
31066at7742	Complete	chr19	19645422	19663666	1908.2	970	https://www.orthodb.org/v10?query=31066at7742	manganese-transporting ATPase 13A1
31418at7742	Complete	chr15	40358322	40370318	1812.5	1111	https://www.orthodb.org/v10?query=31418at7742	protein dispatched homolog 2
31574at7742	Complete	chr8	125024617	125083898	2005.0	985	https://www.orthodb.org/v10?query=31574at7742	WASH complex subunit strumpellin
31951at7742	Complete	chr4	6804594	6880966	1838.2	1108	https://www.orthodb.org/v10?query=31951at7742	uncharacterized protein KIAA0232 homolog isoform X1
32152at7742	Complete	chr11	61300136	61334672	1848.4	935	https://www.orthodb.org/v10?query=32152at7742	DNA damage-binding protein 1
32286at7742	Missing
32307at7742	Complete	chr1	27547304	27552115	1169.9	992	https://www.orthodb.org/v10?query=32307at7742	AT-hook DNA-binding motif-containing protein 1
32396at7742	Complete	chr3	9428939	9476091	1567.7	1203	https://www.orthodb.org/v10?query=32396at7742	SET domain containing 5 
32511at7742	Complete	chr2	99401241	99464975	1240.4	705	https://www.orthodb.org/v10?query=32511at7742	DNA repair protein REV1
32732at7742	Complete	chr19	16829421	16878727	1646.5	880	https://www.orthodb.org/v10?query=32732at7742	SIN3 transcription regulator family member B
32840at7742	Complete	chr8	119731924	119838708	2099.6	984	https://www.orthodb.org/v10?query=32840at7742	transcription initiation factor TFIID subunit 2
32983at7742	Complete	chr2	43517260	43592368	1052.7	741	https://www.orthodb.org/v10?query=32983at7742	thyroid adenoma-associated protein
33222at7742	Complete	chr17	60043563	60090801	1532.4	893	https://www.orthodb.org/v10?query=33222at7742	HEAT repeat-containing protein 6
33320at7742	Complete	chr5	148394777	148442147	1700.4	798	https://www.orthodb.org/v10?query=33320at7742	F-box only protein 38 isoform X1
33364at7742	Complete	chr19	2164185	2228347	1142.8	672	https://www.orthodb.org/v10?query=33364at7742	Histone-lysine N-methyltransferase, H3 lysine-79 specific
33525at7742	Complete	chr11	32913725	32976474	1368.4	1222	https://www.orthodb.org/v10?query=33525at7742	glutamine and serine-rich protein 1
33527at7742	Complete	chr3	133601250	133674003	1830.4	1137	https://www.orthodb.org/v10?query=33527at7742	DNA topoisomerase 2-binding protein 1
33771at7742	Complete	chr4	2593376	2731868	1703.6	1088	https://www.orthodb.org/v10?query=33771at7742	protein FAM193A
33940at7742	Complete	chrX	71533300	71573794	1942.6	891	https://www.orthodb.org/v10?query=33940at7742	O-linked N-acetylglucosamine (GlcNAc) transferase
34117at7742	Complete	chr10	125719808	125763472	1586.3	877	https://www.orthodb.org/v10?query=34117at7742	erythroid differentiation-related factor 1
34233at7742	Complete	chr2	233477392	233565554	1367.2	907	https://www.orthodb.org/v10?query=34233at7742	ubiquitin carboxyl-terminal hydrolase 40
34300at7742	Complete	chr16	51134800	51150826	1738.4	987	https://www.orthodb.org/v10?query=34300at7742	Spalt like transcription factor 1
34483at7742	Complete	chr4	183663868	183712644	1865.3	952	https://www.orthodb.org/v10?query=34483at7742	trafficking protein particle complex subunit 11
34542at7742	Complete	chr12	105107801	105166931	2187.6	1033	https://www.orthodb.org/v10?query=34542at7742	WASH complex subunit 7
34549at7742	Complete	chr14	58439666	58502532	604.1	771	https://www.orthodb.org/v10?query=34549at7742	protein TALPID3
35041at7742	Complete	chr7	117502042	117667108	2203.6	1255	https://www.orthodb.org/v10?query=35041at7742	cystic fibrosis transmembrane conductance regulator
35211at7742	Complete	chr17	61683296	61828362	1226.7	694	https://www.orthodb.org/v10?query=35211at7742	Fanconi anemia group J protein
35271at7742	Complete	chr9	33462664	33472409	1682.3	989	https://www.orthodb.org/v10?query=35271at7742	Nucleolar protein 6
