chrom	chromStart	chromEnd	name	gieStain
sAmbRad1_chr5	1	115635243	sAmbRad1	sAmbRad1
sAmbRad1_chr6	1	104925409	sAmbRad1	sAmbRad1
sAmbRad1_chr7	1	91022384	sAmbRad1	sAmbRad1
sAmbRad1_chr8	1	83634287	sAmbRad1	sAmbRad1
sAmbRad1_chr12	1	62869304	sAmbRad1	sAmbRad1
sAmbRad1_chr13	1	62052929	sAmbRad1	sAmbRad1
sAmbRad1_chr18	1	49750689	sAmbRad1	sAmbRad1
sAmbRad1_chr24	1	40557729	sAmbRad1	sAmbRad1
sAmbRad1_chr27	1	36920888	sAmbRad1	sAmbRad1
sAmbRad1_chr41	1	16656569	sAmbRad1	sAmbRad1
sAmbRad1_chr44	1	16063002	sAmbRad1	sAmbRad1
sAmbRad1_chr46	1	8673537	sAmbRad1	sAmbRad1
