chrom	chromStart	chromEnd	name	gieStain
fGouWil2_chr16	1	40234402	fGouWil2	fGouWil2
fGouWil2_chr17	1	37169619	fGouWil2	fGouWil2
fGouWil2_chr20	1	28787763	fGouWil2	fGouWil2
fGouWil2_chr22	1	34676616	fGouWil2	fGouWil2
fGouWil2_chr24	1	25951273	fGouWil2	fGouWil2
fMasArm1_chr1	1	26083871	fMasArm1	fMasArm1
fMasArm1_chr2	1	11449207	fMasArm1	fMasArm1
fMasArm1_chr3	1	28130073	fMasArm1	fMasArm1
fMasArm1_chr4	1	27812077	fMasArm1	fMasArm1
fMasArm1_chr5	1	28762963	fMasArm1	fMasArm1
fMasArm1_chr7	1	26713207	fMasArm1	fMasArm1
fMasArm1_chr8	1	23202127	fMasArm1	fMasArm1
fMasArm1_chr9	1	25822229	fMasArm1	fMasArm1
fMasArm1_chr12	1	21043631	fMasArm1	fMasArm1
fMasArm1_chr15	1	24075063	fMasArm1	fMasArm1
fMasArm1_chr22	1	23286013	fMasArm1	fMasArm1
fMasArm1_chr24	1	21328623	fMasArm1	fMasArm1
fMasArm1_Contig12arrow_ctg1	1	1118946	fMasArm1	fMasArm1
mLynCan4_chrA3	1	139831168	mLynCan4	mLynCan4
mLynCan4_chrB2	1	152753185	mLynCan4	mLynCan4
mLynCan4_chrB3	1	146106016	mLynCan4	mLynCan4
mLynCan4_chrC1	1	220954660	mLynCan4	mLynCan4
mLynCan4_chrD4	1	93445709	mLynCan4	mLynCan4
mOrnAna1_chr1	1	186506016	mOrnAna1	mOrnAna1
mOrnAna1_chr2	1	171719663	mOrnAna1	mOrnAna1
mOrnAna1_chr4	1	136094389	mOrnAna1	mOrnAna1
mOrnAna1_chr5	1	110293030	mOrnAna1	mOrnAna1
mOrnAna1_chr8	1	70949814	mOrnAna1	mOrnAna1
mOrnAna1_chr9	1	61861223	mOrnAna1	mOrnAna1
mOrnAna1_chr12	1	60456049	mOrnAna1	mOrnAna1
mOrnAna1_chr14	1	52889406	mOrnAna1	mOrnAna1
mOrnAna1_chr15	1	26375019	mOrnAna1	mOrnAna1
mOrnAna1_chr16	1	46397275	mOrnAna1	mOrnAna1
mOrnAna1_chr18	1	44684501	mOrnAna1	mOrnAna1
mOrnAna1_chr19	1	35120541	mOrnAna1	mOrnAna1
mOrnAna1_chr21	1	24514859	mOrnAna1	mOrnAna1
mPhyDis1_chr1	1	218430143	mPhyDis1	mPhyDis1
mPhyDis1_chr4	1	209856503	mPhyDis1	mPhyDis1
mPhyDis1_chr5	1	175148221	mPhyDis1	mPhyDis1
mPhyDis1_chr9	1	105687968	mPhyDis1	mPhyDis1
mPhyDis1_chr12	1	77959510	mPhyDis1	mPhyDis1
mPhyDis1_chr13	1	77039987	mPhyDis1	mPhyDis1
mRhiFer1_chr3	1	104300736	mRhiFer1	mRhiFer1
mRhiFer1_chr6	1	101153585	mRhiFer1	mRhiFer1
mRhiFer1_chr9	1	94502422	mRhiFer1	mRhiFer1
mRhiFer1_chr23	1	45543787	mRhiFer1	mRhiFer1
mRhiFer1_chr25	1	40340809	mRhiFer1	mRhiFer1
mRhiFer1_chr28	1	16664288	mRhiFer1	mRhiFer1
rGopEvg1_chr2	1	299447175	rGopEvg1	rGopEvg1
rGopEvg1_chr3	1	225143049	rGopEvg1	rGopEvg1
rGopEvg1_chr4	1	155918640	rGopEvg1	rGopEvg1
rGopEvg1_chr5	1	147425149	rGopEvg1	rGopEvg1
rGopEvg1_chr10	1	86493507	rGopEvg1	rGopEvg1
rGopEvg1_chr13	1	34052379	rGopEvg1	rGopEvg1
rGopEvg1_chr14	1	34023795	rGopEvg1	rGopEvg1
rGopEvg1_chr18	1	23166772	rGopEvg1	rGopEvg1
rGopEvg1_scaffold_32_arrow_ctg1	1	6852968	rGopEvg1	rGopEvg1
sAmbRad1_chr1	1	193168304	sAmbRad1	sAmbRad1
sAmbRad1_chr5	1	115635243	sAmbRad1	sAmbRad1
sAmbRad1_chr8	1	83634287	sAmbRad1	sAmbRad1
sAmbRad1_chr10	1	70094763	sAmbRad1	sAmbRad1
sAmbRad1_chr23	1	42150951	sAmbRad1	sAmbRad1
sAmbRad1_chr25	1	38239757	sAmbRad1	sAmbRad1
sAmbRad1_chr31	1	32228550	sAmbRad1	sAmbRad1
sAmbRad1_chr34	1	26768200	sAmbRad1	sAmbRad1
sAmbRad1_scaffold_414_ctg1	1	171700	sAmbRad1	sAmbRad1
