chrom	chromStart	chromEnd	name	gieStain
fMasArm1_chr5	1	28762963	fMasArm1	fMasArm1
fMasArm1_chr7	1	26713207	fMasArm1	fMasArm1
fMasArm1_chr9	1	25822229	fMasArm1	fMasArm1
fMasArm1_chr10	1	29124071	fMasArm1	fMasArm1
fMasArm1_chr11	1	22941789	fMasArm1	fMasArm1
fMasArm1_chr12	1	21043631	fMasArm1	fMasArm1
fMasArm1_chr16	1	25861585	fMasArm1	fMasArm1
fMasArm1_chr17	1	24949636	fMasArm1	fMasArm1
fMasArm1_chr18	1	19675934	fMasArm1	fMasArm1
fMasArm1_chr20	1	20063462	fMasArm1	fMasArm1
fMasArm1_chr21	1	28732325	fMasArm1	fMasArm1
fMasArm1_chr22	1	23286013	fMasArm1	fMasArm1
fMasArm1_chr23	1	16453789	fMasArm1	fMasArm1
fMasArm1_chr24	1	21328623	fMasArm1	fMasArm1
mLynCan4_chrA3	1	139831168	mLynCan4	mLynCan4
mLynCan4_chrB1	1	205980852	mLynCan4	mLynCan4
mLynCan4_chrB3	1	146106016	mLynCan4	mLynCan4
mLynCan4_chrF2	1	83270606	mLynCan4	mLynCan4
mOrnAna1_chr4	1	136094389	mOrnAna1	mOrnAna1
mOrnAna1_chr5	1	110293030	mOrnAna1	mOrnAna1
mOrnAna1_chr7	1	83338043	mOrnAna1	mOrnAna1
mOrnAna1_chr9	1	61861223	mOrnAna1	mOrnAna1
mOrnAna1_chr10	1	59444696	mOrnAna1	mOrnAna1
mOrnAna1_chr12	1	60456049	mOrnAna1	mOrnAna1
mOrnAna1_chr20	1	30535534	mOrnAna1	mOrnAna1
mOrnAna1_chrX1	1	125040914	mOrnAna1	mOrnAna1
mOrnAna1_chrX2	1	29662106	mOrnAna1	mOrnAna1
mPhyDis1_chr1	1	218430143	mPhyDis1	mPhyDis1
mPhyDis1_chr2	1	217365085	mPhyDis1	mPhyDis1
mPhyDis1_chr7	1	139247929	mPhyDis1	mPhyDis1
mPhyDis1_chr8	1	114856535	mPhyDis1	mPhyDis1
mPhyDis1_chr11	1	95224836	mPhyDis1	mPhyDis1
mRhiFer1_chr4	1	106206046	mRhiFer1	mRhiFer1
mRhiFer1_chr5	1	88025743	mRhiFer1	mRhiFer1
mRhiFer1_chr13	1	71409564	mRhiFer1	mRhiFer1
mRhiFer1_chr14	1	73406552	mRhiFer1	mRhiFer1
mRhiFer1_chr15	1	51055830	mRhiFer1	mRhiFer1
mRhiFer1_chr18	1	62623004	mRhiFer1	mRhiFer1
mRhiFer1_chr25	1	40340809	mRhiFer1	mRhiFer1
rGopEvg1_chr1	1	370335144	rGopEvg1	rGopEvg1
rGopEvg1_chr2	1	299447175	rGopEvg1	rGopEvg1
rGopEvg1_chr3	1	225143049	rGopEvg1	rGopEvg1
rGopEvg1_chr5	1	147425149	rGopEvg1	rGopEvg1
rGopEvg1_chr6	1	137797752	rGopEvg1	rGopEvg1
rGopEvg1_chr10	1	86493507	rGopEvg1	rGopEvg1
rGopEvg1_chr19	1	22456854	rGopEvg1	rGopEvg1
sAmbRad1_chr1	1	193168304	sAmbRad1	sAmbRad1
sAmbRad1_chr2	1	151573699	sAmbRad1	sAmbRad1
sAmbRad1_chr3	1	131315132	sAmbRad1	sAmbRad1
sAmbRad1_chr4	1	121814736	sAmbRad1	sAmbRad1
sAmbRad1_chr5	1	115635243	sAmbRad1	sAmbRad1
sAmbRad1_chr6	1	104925409	sAmbRad1	sAmbRad1
sAmbRad1_chr8	1	83634287	sAmbRad1	sAmbRad1
sAmbRad1_chr12	1	62869304	sAmbRad1	sAmbRad1
sAmbRad1_chr23	1	42150951	sAmbRad1	sAmbRad1
sAmbRad1_chr39	1	18403737	sAmbRad1	sAmbRad1
sAmbRad1_chr44	1	16063002	sAmbRad1	sAmbRad1
sAmbRad1_scaffold_1041_ctg1	1	32810	sAmbRad1	sAmbRad1
sAmbRad1_scaffold_1196_ctg1	1	20934	sAmbRad1	sAmbRad1
