chr1	po1	gene1	chr2	po2	gene2
chr5	73567345	EOG090B04HW	bCalAnn1_chrZ	47216782	bCalAnn1_EOG090B04HW
chr5	74721655	EOG090B02T7	bCalAnn1_chrZ	46741569	bCalAnn1_EOG090B02T7
chr5	77433135	EOG090B05JE	bCalAnn1_chrZ	50453751	bCalAnn1_EOG090B05JE
chr5	79983684	EOG090B09Y0	bCalAnn1_chrZ	51593153	bCalAnn1_EOG090B09Y0
chr5	80138617	EOG090B062J	bCalAnn1_chrZ	51651458	bCalAnn1_EOG090B062J
chr5	90518819	EOG090B0BM9	bCalAnn1_chrZ	70813119	bCalAnn1_EOG090B0BM9
chr5	103531732	EOG090B05QT	bCalAnn1_chrZ	28623543	bCalAnn1_EOG090B05QT
chr5	115126503	EOG090B02BG	bCalAnn1_chrZ	25624535	bCalAnn1_EOG090B02BG
chr5	115268878	EOG090B07I8	bCalAnn1_chrZ	25569902	bCalAnn1_EOG090B07I8
chr5	116085053	EOG090B0GH1	bCalAnn1_chrZ	59238230	bCalAnn1_EOG090B0GH1
chr5	120674373	EOG090B0EGK	bCalAnn1_chrZ	57510376	bCalAnn1_EOG090B0EGK
chr5	121961925	EOG090B08WG	bCalAnn1_chrZ	57146128	bCalAnn1_EOG090B08WG
chr5	122391135	EOG090B01VR	bCalAnn1_chrZ	56947469	bCalAnn1_EOG090B01VR
chr5	126600963	EOG090B0AZ0	bCalAnn1_chrZ	22758639	bCalAnn1_EOG090B0AZ0
chr5	127523480	EOG090B089E	bCalAnn1_chrZ	23030228	bCalAnn1_EOG090B089E
chr5	132557325	EOG090B015P	bCalAnn1_chr13	16488058	bCalAnn1_EOG090B015P
chr5	134738621	EOG090B0CFK	bCalAnn1_chr13	15188008	bCalAnn1_EOG090B0CFK
chr5	134887796	EOG090B0ANM	bCalAnn1_chr13	15142616	bCalAnn1_EOG090B0ANM
chr5	136029056	EOG090B03JC	bCalAnn1_chr13	14525771	bCalAnn1_EOG090B03JC
chr5	138873010	EOG090B05HX	bCalAnn1_chr13	680410	bCalAnn1_EOG090B05HX
chr5	140639528	EOG090B056V	bCalAnn1_chr13	2067758	bCalAnn1_EOG090B056V
chr5	140700461	EOG090B0GLL	bCalAnn1_chr13	2016163	bCalAnn1_EOG090B0GLL
chr5	142314209	EOG090B0943	bCalAnn1_chr13	16748931	bCalAnn1_EOG090B0943
chr5	148394777	EOG090B013Y	bCalAnn1_chr13	7213307	bCalAnn1_EOG090B013Y
chr5	149358069	EOG090B066A	bCalAnn1_chr13	7559773	bCalAnn1_EOG090B066A
chr5	150000673	EOG090B00X9	bCalAnn1_chr13	11445197	bCalAnn1_EOG090B00X9
chr5	150402240	EOG090B0BJV	bCalAnn1_chr13	11634670	bCalAnn1_EOG090B0BJV
chr5	150711149	EOG090B05B6	bCalAnn1_chr13	11719657	bCalAnn1_EOG090B05B6
chr5	154941111	EOG090B0DE4	bCalAnn1_chr13	12846408	bCalAnn1_EOG090B0DE4
chr5	157743751	EOG090B0DGF	bCalAnn1_chr13	10514862	bCalAnn1_EOG090B0DGF
chr5	159258608	EOG090B09ZQ	bCalAnn1_chr13	9815931	bCalAnn1_EOG090B09ZQ
chr5	160017699	EOG090B0FM9	bCalAnn1_chr13	6038933	bCalAnn1_EOG090B0FM9
chr5	160092382	EOG090B07LQ	bCalAnn1_chr13	6092565	bCalAnn1_EOG090B07LQ
chr5	163434834	EOG090B0AG9	bCalAnn1_chr13	4586894	bCalAnn1_EOG090B0AG9
chr5	163460693	EOG090B03UM	bCalAnn1_chr13	4602002	bCalAnn1_EOG090B03UM
chr5	163503395	EOG090B08XI	bCalAnn1_chr13	4618980	bCalAnn1_EOG090B08XI
chr5	172885857	EOG090B0AD6	bCalAnn1_chr13	8214028	bCalAnn1_EOG090B0AD6
chr5	176384231	EOG090B0GG3	bCalAnn1_chr13	9593418	bCalAnn1_EOG090B0GG3
chr5	177022739	EOG090B0C3R	bCalAnn1_chr13	9448690	bCalAnn1_EOG090B0C3R
chr5	177332086	EOG090B0A95	bCalAnn1_chr13	9259048	bCalAnn1_EOG090B0A95
chr5	178922064	EOG090B0CGC	bCalAnn1_chr3	17649321	bCalAnn1_EOG090B0CGC
chr5	892999	EOG090B06T9	bStrHab1_chr1	96400101	bStrHab1_EOG090B06T9
chr5	1253728	EOG090B01FM	bStrHab1_chr1	65655826	bStrHab1_EOG090B01FM
chr5	5445297	EOG090B00CX	bStrHab1_chr1	144530246	bStrHab1_EOG090B00CX
chr5	6353221	EOG090B0H3V	bStrHab1_chr1	71838019	bStrHab1_EOG090B0H3V
chr5	6587452	EOG090B02AB	bStrHab1_chr1	71900036	bStrHab1_EOG090B02AB
chr5	6633577	EOG090B0BWG	bStrHab1_chr1	71917773	bStrHab1_EOG090B0BWG
chr5	10227441	EOG090B0FHS	bStrHab1_chr1	73274429	bStrHab1_EOG090B0FHS
chr5	14711197	EOG090B058Y	bStrHab1_chr1	75567230	bStrHab1_EOG090B058Y
chr5	15925032	EOG090B05CF	bStrHab1_chr1	75996211	bStrHab1_EOG090B05CF
chr5	16446886	EOG090B07Z3	bStrHab1_chr1	76102507	bStrHab1_EOG090B07Z3
chr5	31401432	EOG090B012Y	bStrHab1_chr1	82793109	bStrHab1_EOG090B012Y
chr5	34929820	EOG090B069P	bStrHab1_chrZ	89343682	bStrHab1_EOG090B069P
chr5	41925310	EOG090B08TZ	bStrHab1_chrZ	86626371	bStrHab1_EOG090B08TZ
chr5	44808963	EOG090B07MS	bStrHab1_chrZ	85761651	bStrHab1_EOG090B07MS
chr5	54979332	EOG090B0EKQ	bStrHab1_chrZ	83338394	bStrHab1_EOG090B0EKQ
chr5	56909646	EOG090B0BUP	bStrHab1_chrZ	82547571	bStrHab1_EOG090B0BUP
chr5	60873753	EOG090B06VJ	bStrHab1_chrZ	81037645	bStrHab1_EOG090B06VJ
chr5	62389010	EOG090B09YD	bStrHab1_chrZ	80481682	bStrHab1_EOG090B09YD
chr5	65625061	EOG090B06HX	bStrHab1_chrZ	79330932	bStrHab1_EOG090B06HX
chr5	69372209	EOG090B06H1	bStrHab1_chrZ	30654166	bStrHab1_EOG090B06H1
chr5	72220909	EOG090B075R	bStrHab1_chrZ	74605835	bStrHab1_EOG090B075R
chr5	73567345	EOG090B04HW	bStrHab1_chrZ	75217622	bStrHab1_EOG090B04HW
chr5	74721655	EOG090B02T7	bStrHab1_chrZ	75688320	bStrHab1_EOG090B02T7
chr5	77433135	EOG090B05JE	bStrHab1_chrZ	76732294	bStrHab1_EOG090B05JE
chr5	79983684	EOG090B09Y0	bStrHab1_chrZ	77886487	bStrHab1_EOG090B09Y0
chr5	80138617	EOG090B062J	bStrHab1_chrZ	77955392	bStrHab1_EOG090B062J
chr5	90518819	EOG090B0BM9	bStrHab1_chrZ	26167954	bStrHab1_EOG090B0BM9
chr5	103531732	EOG090B05QT	bStrHab1_chrZ	32644655	bStrHab1_EOG090B05QT
chr5	115126503	EOG090B02BG	bStrHab1_chrZ	36859316	bStrHab1_EOG090B02BG
chr5	115268878	EOG090B07I8	bStrHab1_chrZ	36932943	bStrHab1_EOG090B07I8
chr5	116085053	EOG090B0GH1	bStrHab1_chrZ	41446928	bStrHab1_EOG090B0GH1
chr5	120674373	EOG090B0EGK	bStrHab1_chrZ	39671461	bStrHab1_EOG090B0EGK
chr5	121961925	EOG090B08WG	bStrHab1_chrZ	39206335	bStrHab1_EOG090B08WG
chr5	122391135	EOG090B01VR	bStrHab1_chrZ	38999802	bStrHab1_EOG090B01VR
chr5	126600963	EOG090B0AZ0	bStrHab1_chrZ	52935753	bStrHab1_EOG090B0AZ0
chr5	127523480	EOG090B089E	bStrHab1_chrZ	53216902	bStrHab1_EOG090B089E
chr5	132557325	EOG090B015P	bStrHab1_chr12	8766930	bStrHab1_EOG090B015P
chr5	134738621	EOG090B0CFK	bStrHab1_chr12	10211348	bStrHab1_EOG090B0CFK
chr5	134887796	EOG090B0ANM	bStrHab1_chr12	10259546	bStrHab1_EOG090B0ANM
chr5	136029056	EOG090B03JC	bStrHab1_chr12	10787175	bStrHab1_EOG090B03JC
chr5	138873010	EOG090B05HX	bStrHab1_chr12	22561682	bStrHab1_EOG090B05HX
chr5	140639528	EOG090B056V	bStrHab1_chr12	21153745	bStrHab1_EOG090B056V
chr5	140700461	EOG090B0GLL	bStrHab1_chr12	21197948	bStrHab1_EOG090B0GLL
chr5	142314209	EOG090B0943	bStrHab1_chr12	8476279	bStrHab1_EOG090B0943
chr5	148394777	EOG090B013Y	bStrHab1_chr12	18760045	bStrHab1_EOG090B013Y
chr5	149358069	EOG090B066A	bStrHab1_chr12	18378231	bStrHab1_EOG090B066A
chr5	150000673	EOG090B00X9	bStrHab1_chr12	12952830	bStrHab1_EOG090B00X9
chr5	150402240	EOG090B0BJV	bStrHab1_chr12	13150273	bStrHab1_EOG090B0BJV
chr5	150711149	EOG090B05B6	bStrHab1_chr12	13239114	bStrHab1_EOG090B05B6
chr5	154941111	EOG090B0DE4	bStrHab1_chr12	14451355	bStrHab1_EOG090B0DE4
chr5	157743751	EOG090B0DGF	bStrHab1_chr12	15250269	bStrHab1_EOG090B0DGF
chr5	159258608	EOG090B09ZQ	bStrHab1_chr12	15983705	bStrHab1_EOG090B09ZQ
chr5	160017699	EOG090B0FM9	bStrHab1_chr12	18984801	bStrHab1_EOG090B0FM9
chr5	160092382	EOG090B07LQ	bStrHab1_chr12	19045773	bStrHab1_EOG090B07LQ
chr5	163434834	EOG090B0AG9	bStrHab1_chr12	20387487	bStrHab1_EOG090B0AG9
chr5	163460693	EOG090B03UM	bStrHab1_chr12	20394283	bStrHab1_EOG090B03UM
chr5	163503395	EOG090B08XI	bStrHab1_chr12	20416318	bStrHab1_EOG090B08XI
chr5	172885857	EOG090B0AD6	bStrHab1_chr12	17641832	bStrHab1_EOG090B0AD6
chr5	176384231	EOG090B0GG3	bStrHab1_chr12	16220431	bStrHab1_EOG090B0GG3
chr5	177022739	EOG090B0C3R	bStrHab1_chr12	16374515	bStrHab1_EOG090B0C3R
chr5	177332086	EOG090B0A95	bStrHab1_chr12	16572896	bStrHab1_EOG090B0A95
chr5	178922064	EOG090B0CGC	bStrHab1_chr10	28209486	bStrHab1_EOG090B0CGC
chr5	892999	EOG090B06T9	bTaeGut1_chr2	72910550	bTaeGut1_EOG090B06T9
chr5	1253728	EOG090B01FM	bTaeGut1_chr2	87556320	bTaeGut1_EOG090B01FM
chr5	5445297	EOG090B00CX	bTaeGut1_chr2	73646865	bTaeGut1_EOG090B00CX
chr5	6353221	EOG090B0H3V	bTaeGut1_chr2	81450258	bTaeGut1_EOG090B0H3V
chr5	6587452	EOG090B02AB	bTaeGut1_chr2	81370965	bTaeGut1_EOG090B02AB
chr5	6633577	EOG090B0BWG	bTaeGut1_chr2	81359750	bTaeGut1_EOG090B0BWG
chr5	10227441	EOG090B0FHS	bTaeGut1_chr2	79992338	bTaeGut1_EOG090B0FHS
chr5	14711197	EOG090B058Y	bTaeGut1_chr2	77671155	bTaeGut1_EOG090B058Y
chr5	15925032	EOG090B05CF	bTaeGut1_chr2	77281024	bTaeGut1_EOG090B05CF
chr5	16446886	EOG090B07Z3	bTaeGut1_chr2	77152162	bTaeGut1_EOG090B07Z3
chr5	31401432	EOG090B012Y	bTaeGut1_chr2	59596504	bTaeGut1_EOG090B012Y
chr5	34929820	EOG090B069P	bTaeGut1_chrZ	49402605	bTaeGut1_EOG090B069P
chr5	41925310	EOG090B08TZ	bTaeGut1_chrZ	52050592	bTaeGut1_EOG090B08TZ
chr5	44808963	EOG090B07MS	bTaeGut1_chrZ	52914754	bTaeGut1_EOG090B07MS
chr5	54979332	EOG090B0EKQ	bTaeGut1_chrZ	55301474	bTaeGut1_EOG090B0EKQ
chr5	56909646	EOG090B0BUP	bTaeGut1_chrZ	56111824	bTaeGut1_EOG090B0BUP
chr5	60873753	EOG090B06VJ	bTaeGut1_chrZ	57541767	bTaeGut1_EOG090B06VJ
chr5	62389010	EOG090B09YD	bTaeGut1_chrZ	58089667	bTaeGut1_EOG090B09YD
chr5	65625061	EOG090B06HX	bTaeGut1_chrZ	59198787	bTaeGut1_EOG090B06HX
chr5	69372209	EOG090B06H1	bTaeGut1_chrZ	22357795	bTaeGut1_EOG090B06H1
chr5	72220909	EOG090B075R	bTaeGut1_chrZ	66982342	bTaeGut1_EOG090B075R
chr5	73567345	EOG090B04HW	bTaeGut1_chrZ	66419950	bTaeGut1_EOG090B04HW
chr5	74721655	EOG090B02T7	bTaeGut1_chrZ	65933753	bTaeGut1_EOG090B02T7
chr5	77433135	EOG090B05JE	bTaeGut1_chrZ	64870117	bTaeGut1_EOG090B05JE
chr5	79983684	EOG090B09Y0	bTaeGut1_chrZ	64470416	bTaeGut1_EOG090B09Y0
chr5	80138617	EOG090B062J	bTaeGut1_chrZ	64525586	bTaeGut1_EOG090B062J
chr5	90518819	EOG090B0BM9	bTaeGut1_chrZ	16419013	bTaeGut1_EOG090B0BM9
chr5	103531732	EOG090B05QT	bTaeGut1_chrZ	24670883	bTaeGut1_EOG090B05QT
chr5	115126503	EOG090B02BG	bTaeGut1_chrZ	35700452	bTaeGut1_EOG090B02BG
chr5	115268878	EOG090B07I8	bTaeGut1_chrZ	35625893	bTaeGut1_EOG090B07I8
chr5	116085053	EOG090B0GH1	bTaeGut1_chrZ	32715402	bTaeGut1_EOG090B0GH1
chr5	120674373	EOG090B0EGK	bTaeGut1_chrZ	31033163	bTaeGut1_EOG090B0EGK
chr5	121961925	EOG090B08WG	bTaeGut1_chrZ	30614812	bTaeGut1_EOG090B08WG
chr5	122391135	EOG090B01VR	bTaeGut1_chrZ	30399586	bTaeGut1_EOG090B01VR
chr5	126600963	EOG090B0AZ0	bTaeGut1_chrZ	18875982	bTaeGut1_EOG090B0AZ0
chr5	127523480	EOG090B089E	bTaeGut1_chrZ	19157046	bTaeGut1_EOG090B089E
chr5	132557325	EOG090B015P	bTaeGut1_chr13	2107240	bTaeGut1_EOG090B015P
chr5	134738621	EOG090B0CFK	bTaeGut1_chr13	8962419	bTaeGut1_EOG090B0CFK
chr5	134887796	EOG090B0ANM	bTaeGut1_chr13	9007216	bTaeGut1_EOG090B0ANM
chr5	136029056	EOG090B03JC	bTaeGut1_chr13	9552237	bTaeGut1_EOG090B03JC
chr5	138873010	EOG090B05HX	bTaeGut1_chr13	1195827	bTaeGut1_EOG090B05HX
chr5	140639528	EOG090B056V	bTaeGut1_chr13	6228965	bTaeGut1_EOG090B056V
chr5	140700461	EOG090B0GLL	bTaeGut1_chr13	7007902	bTaeGut1_EOG090B0GLL
chr5	142314209	EOG090B0943	bTaeGut1_chr13	17307167	bTaeGut1_EOG090B0943
chr5	148394777	EOG090B013Y	bTaeGut1_chr13	16958982	bTaeGut1_EOG090B013Y
chr5	149358069	EOG090B066A	bTaeGut1_chr13	16682624	bTaeGut1_EOG090B066A
chr5	150000673	EOG090B00X9	bTaeGut1_chr13	11610489	bTaeGut1_EOG090B00X9
chr5	150402240	EOG090B0BJV	bTaeGut1_chr13	11828510	bTaeGut1_EOG090B0BJV
chr5	150711149	EOG090B05B6	bTaeGut1_chr13	11915437	bTaeGut1_EOG090B05B6
chr5	154941111	EOG090B0DE4	bTaeGut1_chr13	13099297	bTaeGut1_EOG090B0DE4
chr5	157743751	EOG090B0DGF	bTaeGut1_chr13	13823997	bTaeGut1_EOG090B0DGF
chr5	159258608	EOG090B09ZQ	bTaeGut1_chr13	14513593	bTaeGut1_EOG090B09ZQ
chr5	160017699	EOG090B0FM9	bTaeGut1_chr13	17083491	bTaeGut1_EOG090B0FM9
chr5	160092382	EOG090B07LQ	bTaeGut1_chr13	17121445	bTaeGut1_EOG090B07LQ
chr5	163434834	EOG090B0AG9	bTaeGut1_chr13	3318386	bTaeGut1_EOG090B0AG9
chr5	163460693	EOG090B03UM	bTaeGut1_chr13	3329381	bTaeGut1_EOG090B03UM
chr5	163503395	EOG090B08XI	bTaeGut1_chr13	3344948	bTaeGut1_EOG090B08XI
chr5	172885857	EOG090B0AD6	bTaeGut1_chr13	16049116	bTaeGut1_EOG090B0AD6
chr5	176384231	EOG090B0GG3	bTaeGut1_chr13	14753377	bTaeGut1_EOG090B0GG3
chr5	177022739	EOG090B0C3R	bTaeGut1_chr13	14895889	bTaeGut1_EOG090B0C3R
chr5	177332086	EOG090B0A95	bTaeGut1_chr13	15085845	bTaeGut1_EOG090B0A95
chr5	178922064	EOG090B0CGC	bTaeGut1_chr3	96098408	bTaeGut1_EOG090B0CGC
chr5	892999	EOG090B06T9	fAnaTes1_chr16	12396275	fAnaTes1_EOG090B06T9
chr5	1253728	EOG090B01FM	fAnaTes1_chr11	15973666	fAnaTes1_EOG090B01FM
chr5	5445297	EOG090B00CX	fAnaTes1_chr16	16198839	fAnaTes1_EOG090B00CX
chr5	6353221	EOG090B0H3V	fAnaTes1_chr11	16703360	fAnaTes1_EOG090B0H3V
chr5	6587452	EOG090B02AB	fAnaTes1_chr11	16665232	fAnaTes1_EOG090B02AB
chr5	6633577	EOG090B0BWG	fAnaTes1_chr11	16658633	fAnaTes1_EOG090B0BWG
chr5	10227441	EOG090B0FHS	fAnaTes1_chr17	4289080	fAnaTes1_EOG090B0FHS
chr5	14711197	EOG090B058Y	fAnaTes1_chr2	21210143	fAnaTes1_EOG090B058Y
chr5	15925032	EOG090B05CF	fAnaTes1_chr2	20029256	fAnaTes1_EOG090B05CF
chr5	16446886	EOG090B07Z3	fAnaTes1_chr17	19559929	fAnaTes1_EOG090B07Z3
chr5	31401432	EOG090B012Y	fAnaTes1_chr2	17656862	fAnaTes1_EOG090B012Y
chr5	34929820	EOG090B069P	fAnaTes1_chr12	6890031	fAnaTes1_EOG090B069P
chr5	41925310	EOG090B08TZ	fAnaTes1_chr9	15893981	fAnaTes1_EOG090B08TZ
chr5	44808963	EOG090B07MS	fAnaTes1_chr9	19376143	fAnaTes1_EOG090B07MS
chr5	54979332	EOG090B0EKQ	fAnaTes1_chr12	6592330	fAnaTes1_EOG090B0EKQ
chr5	56909646	EOG090B0BUP	fAnaTes1_chr17	7518038	fAnaTes1_EOG090B0BUP
chr5	60873753	EOG090B06VJ	fAnaTes1_chr9	15298130	fAnaTes1_EOG090B06VJ
chr5	62389010	EOG090B09YD	fAnaTes1_chr9	11341916	fAnaTes1_EOG090B09YD
chr5	65625061	EOG090B06HX	fAnaTes1_chr12	3634873	fAnaTes1_EOG090B06HX
chr5	69372209	EOG090B06H1	fAnaTes1_chr9	1555163	fAnaTes1_EOG090B06H1
chr5	72220909	EOG090B075R	fAnaTes1_chr9	16511604	fAnaTes1_EOG090B075R
chr5	73567345	EOG090B04HW	fAnaTes1_chr9	17878327	fAnaTes1_EOG090B04HW
chr5	74721655	EOG090B02T7	fAnaTes1_chr12	4270092	fAnaTes1_EOG090B02T7
chr5	77433135	EOG090B05JE	fAnaTes1_chr12	3031991	fAnaTes1_EOG090B05JE
chr5	79983684	EOG090B09Y0	fAnaTes1_chr9	11403319	fAnaTes1_EOG090B09Y0
