chrom	chromStart	chromEnd	name	gieStain
mPhyDis1_chr2	1	217365085	mPhyDis1	mPhyDis1
mPhyDis1_chr3	1	214898898	mPhyDis1	mPhyDis1
mPhyDis1_chr4	1	209856503	mPhyDis1	mPhyDis1
mPhyDis1_chr5	1	175148221	mPhyDis1	mPhyDis1
mPhyDis1_chr6	1	171742863	mPhyDis1	mPhyDis1
mPhyDis1_chr7	1	139247929	mPhyDis1	mPhyDis1
mPhyDis1_chrX	1	107342191	mPhyDis1	mPhyDis1
mRhiFer1_chr7	1	100276429	mRhiFer1	mRhiFer1
mRhiFer1_chr8	1	97569473	mRhiFer1	mRhiFer1
mRhiFer1_chr9	1	94502422	mRhiFer1	mRhiFer1
mRhiFer1_chr13	1	71409564	mRhiFer1	mRhiFer1
mRhiFer1_chr16	1	67738280	mRhiFer1	mRhiFer1
mRhiFer1_chr19	1	60482744	mRhiFer1	mRhiFer1
mRhiFer1_chrX	1	124933378	mRhiFer1	mRhiFer1
rGopEvg1_chr1	1	370335144	rGopEvg1	rGopEvg1
rGopEvg1_chr2	1	299447175	rGopEvg1	rGopEvg1
rGopEvg1_chr5	1	147425149	rGopEvg1	rGopEvg1
rGopEvg1_chr9	1	108927930	rGopEvg1	rGopEvg1
rGopEvg1_chr11	1	81157593	rGopEvg1	rGopEvg1
rGopEvg1_chr18	1	23166772	rGopEvg1	rGopEvg1
rGopEvg1_scaffold_86_arrow_ctg1	1	305119	rGopEvg1	rGopEvg1
sAmbRad1_chr1	1	193168304	sAmbRad1	sAmbRad1
sAmbRad1_chr6	1	104925409	sAmbRad1	sAmbRad1
sAmbRad1_chr7	1	91022384	sAmbRad1	sAmbRad1
sAmbRad1_chr12	1	62869304	sAmbRad1	sAmbRad1
sAmbRad1_chr13	1	62052929	sAmbRad1	sAmbRad1
sAmbRad1_chr14	1	60892660	sAmbRad1	sAmbRad1
sAmbRad1_chr19	1	47691316	sAmbRad1	sAmbRad1
sAmbRad1_chr26	1	37436020	sAmbRad1	sAmbRad1
sAmbRad1_chr31	1	32228550	sAmbRad1	sAmbRad1
sAmbRad1_chr39	1	18403737	sAmbRad1	sAmbRad1
