chrom	chromStart	chromEnd	name	gieStain
fAstCal1_chr19	1	30863130	fAstCal1	fAstCal1
fAstCal1_chr20	1	31467755	fAstCal1	fAstCal1
fAstCal1_chr22	1	35011464	fAstCal1	fAstCal1
fAstCal1_chr23	1	43921804	fAstCal1	fAstCal1
fCotGob3_chr2	1	12923129	fCotGob3	fCotGob3
fCotGob3_chr3	1	30028995	fCotGob3	fCotGob3
fCotGob3_chr4	1	28949045	fCotGob3	fCotGob3
fCotGob3_chr5	1	30479438	fCotGob3	fCotGob3
fCotGob3_chr7	1	23069680	fCotGob3	fCotGob3
fCotGob3_chr11	1	22193419	fCotGob3	fCotGob3
fCotGob3_chr13	1	27742916	fCotGob3	fCotGob3
fCotGob3_chr14	1	25704503	fCotGob3	fCotGob3
fCotGob3_chr15	1	24963210	fCotGob3	fCotGob3
fCotGob3_chr16	1	26581398	fCotGob3	fCotGob3
fCotGob3_chr17	1	25156145	fCotGob3	fCotGob3
fCotGob3_chr20	1	17599799	fCotGob3	fCotGob3
fCotGob3_chr21	1	24104793	fCotGob3	fCotGob3
fCotGob3_chr22	1	22609112	fCotGob3	fCotGob3
fCotGob3_chr24	1	22441820	fCotGob3	fCotGob3
fCotGob3_fCotGob3_128arrow_ctg1	1	240610	fCotGob3	fCotGob3
fCotGob3_fCotGob3_379arrow_ctg1	1	74264	fCotGob3	fCotGob3
fCotGob3_fCotGob3_385arrow_ctg1	1	77214	fCotGob3	fCotGob3
fCotGob3_fCotGob3_50arrow_ctg1	1	64656	fCotGob3	fCotGob3
fGouWil2_chr2	1	13848833	fGouWil2	fGouWil2
fGouWil2_chr3	1	46057556	fGouWil2	fGouWil2
fGouWil2_chr4	1	43801156	fGouWil2	fGouWil2
fGouWil2_chr5	1	42802790	fGouWil2	fGouWil2
fGouWil2_chr6	1	72451976	fGouWil2	fGouWil2
fGouWil2_chr7	1	40544756	fGouWil2	fGouWil2
fGouWil2_chr8	1	34658348	fGouWil2	fGouWil2
fGouWil2_chr11	1	32583565	fGouWil2	fGouWil2
fGouWil2_chr13	1	44521366	fGouWil2	fGouWil2
fGouWil2_chr14	1	36801689	fGouWil2	fGouWil2
fGouWil2_chr15	1	37027010	fGouWil2	fGouWil2
fGouWil2_chr16	1	40234402	fGouWil2	fGouWil2
fGouWil2_chr17	1	37169619	fGouWil2	fGouWil2
fGouWil2_chr20	1	28787763	fGouWil2	fGouWil2
fGouWil2_chr21	1	38978045	fGouWil2	fGouWil2
fGouWil2_chr22	1	34676616	fGouWil2	fGouWil2
fGouWil2_chr24	1	25951273	fGouWil2	fGouWil2
fGouWil2_scaffold_3_arrow_ctg1	1	1905545	fGouWil2	fGouWil2
fMasArm1_chr2	1	11449207	fMasArm1	fMasArm1
fMasArm1_chr3	1	28130073	fMasArm1	fMasArm1
fMasArm1_chr4	1	27812077	fMasArm1	fMasArm1
fMasArm1_chr5	1	28762963	fMasArm1	fMasArm1
fMasArm1_chr7	1	26713207	fMasArm1	fMasArm1
fMasArm1_chr8	1	23202127	fMasArm1	fMasArm1
fMasArm1_chr10	1	29124071	fMasArm1	fMasArm1
fMasArm1_chr11	1	22941789	fMasArm1	fMasArm1
fMasArm1_chr13	1	27498257	fMasArm1	fMasArm1
fMasArm1_chr14	1	24807201	fMasArm1	fMasArm1
fMasArm1_chr15	1	24075063	fMasArm1	fMasArm1
fMasArm1_chr16	1	25861585	fMasArm1	fMasArm1
fMasArm1_chr17	1	24949636	fMasArm1	fMasArm1
fMasArm1_chr20	1	20063462	fMasArm1	fMasArm1
fMasArm1_chr21	1	28732325	fMasArm1	fMasArm1
fMasArm1_chr22	1	23286013	fMasArm1	fMasArm1
fMasArm1_chr23	1	16453789	fMasArm1	fMasArm1
fMasArm1_chr24	1	21328623	fMasArm1	fMasArm1
mLynCan4_chrA1	1	240012660	mLynCan4	mLynCan4
mLynCan4_chrA2	1	168988343	mLynCan4	mLynCan4
mLynCan4_chrB2	1	152753185	mLynCan4	mLynCan4
mLynCan4_chrB4	1	141311636	mLynCan4	mLynCan4
mLynCan4_chrC2	1	158927374	mLynCan4	mLynCan4
mLynCan4_chrD1	1	115715915	mLynCan4	mLynCan4
mLynCan4_chrE3	1	41050830	mLynCan4	mLynCan4
mLynCan4_chrF1	1	69073222	mLynCan4	mLynCan4
mOrnAna1_chr1	1	186506016	mOrnAna1	mOrnAna1
mOrnAna1_chr2	1	171719663	mOrnAna1	mOrnAna1
mOrnAna1_chr3	1	141987082	mOrnAna1	mOrnAna1
mOrnAna1_chr4	1	136094389	mOrnAna1	mOrnAna1
mOrnAna1_chr7	1	83338043	mOrnAna1	mOrnAna1
mOrnAna1_chr8	1	70949814	mOrnAna1	mOrnAna1
mOrnAna1_chr11	1	63506031	mOrnAna1	mOrnAna1
mOrnAna1_chr13	1	42294642	mOrnAna1	mOrnAna1
mOrnAna1_chr14	1	52889406	mOrnAna1	mOrnAna1
mOrnAna1_chr16	1	46397275	mOrnAna1	mOrnAna1
mOrnAna1_chr17	1	45536670	mOrnAna1	mOrnAna1
mOrnAna1_chr18	1	44684501	mOrnAna1	mOrnAna1
mOrnAna1_chr19	1	35120541	mOrnAna1	mOrnAna1
mOrnAna1_chr21	1	24514859	mOrnAna1	mOrnAna1
mOrnAna1_chrX1	1	125040914	mOrnAna1	mOrnAna1
mOrnAna1_chrX2	1	29662106	mOrnAna1	mOrnAna1
mOrnAna1_chrX3	1	33863336	mOrnAna1	mOrnAna1
mOrnAna1_scaffold_93_arrow_ctg1	1	2111105	mOrnAna1	mOrnAna1
mPhyDis1_chr2	1	217365085	mPhyDis1	mPhyDis1
mPhyDis1_chr3	1	214898898	mPhyDis1	mPhyDis1
mPhyDis1_chr4	1	209856503	mPhyDis1	mPhyDis1
mPhyDis1_chr7	1	139247929	mPhyDis1	mPhyDis1
mPhyDis1_chr9	1	105687968	mPhyDis1	mPhyDis1
mPhyDis1_chr15	1	26886775	mPhyDis1	mPhyDis1
mRhiFer1_chr2	1	109261889	mRhiFer1	mRhiFer1
mRhiFer1_chr3	1	104300736	mRhiFer1	mRhiFer1
mRhiFer1_chr7	1	100276429	mRhiFer1	mRhiFer1
mRhiFer1_chr10	1	92464824	mRhiFer1	mRhiFer1
mRhiFer1_chr17	1	66937833	mRhiFer1	mRhiFer1
mRhiFer1_chr19	1	60482744	mRhiFer1	mRhiFer1
mRhiFer1_chr27	1	27843844	mRhiFer1	mRhiFer1
mRhiFer1_Super_scaffold_3	1	3464518	mRhiFer1	mRhiFer1
mRhiFer1_scaffold_54_arrow_ctg1_1	1	19127987	mRhiFer1	mRhiFer1
rGopEvg1_chr1	1	370335144	rGopEvg1	rGopEvg1
rGopEvg1_chr2	1	299447175	rGopEvg1	rGopEvg1
rGopEvg1_chr3	1	225143049	rGopEvg1	rGopEvg1
rGopEvg1_chr4	1	155918640	rGopEvg1	rGopEvg1
rGopEvg1_chr5	1	147425149	rGopEvg1	rGopEvg1
rGopEvg1_chr7	1	131611970	rGopEvg1	rGopEvg1
rGopEvg1_chr9	1	108927930	rGopEvg1	rGopEvg1
rGopEvg1_chr10	1	86493507	rGopEvg1	rGopEvg1
rGopEvg1_chr11	1	81157593	rGopEvg1	rGopEvg1
sAmbRad1_chr2	1	151573699	sAmbRad1	sAmbRad1
sAmbRad1_chr4	1	121814736	sAmbRad1	sAmbRad1
sAmbRad1_chr5	1	115635243	sAmbRad1	sAmbRad1
sAmbRad1_chr6	1	104925409	sAmbRad1	sAmbRad1
sAmbRad1_chr7	1	91022384	sAmbRad1	sAmbRad1
sAmbRad1_chr8	1	83634287	sAmbRad1	sAmbRad1
sAmbRad1_chr13	1	62052929	sAmbRad1	sAmbRad1
sAmbRad1_chr14	1	60892660	sAmbRad1	sAmbRad1
sAmbRad1_chr16	1	52893959	sAmbRad1	sAmbRad1
sAmbRad1_chr17	1	50970858	sAmbRad1	sAmbRad1
sAmbRad1_chr18	1	49750689	sAmbRad1	sAmbRad1
sAmbRad1_chr22	1	43788383	sAmbRad1	sAmbRad1
sAmbRad1_chr23	1	42150951	sAmbRad1	sAmbRad1
sAmbRad1_chr24	1	40557729	sAmbRad1	sAmbRad1
