chrom	chromStart	chromEnd	name	gieStain
mLynCan4_chrA1	1	240012660	mLynCan4	mLynCan4
mLynCan4_chrA2	1	168988343	mLynCan4	mLynCan4
mLynCan4_chrE2	1	61563313	mLynCan4	mLynCan4
mOrnAna1_chr1	1	186506016	mOrnAna1	mOrnAna1
mOrnAna1_chr2	1	171719663	mOrnAna1	mOrnAna1
mOrnAna1_chr5	1	110293030	mOrnAna1	mOrnAna1
mOrnAna1_chr11	1	63506031	mOrnAna1	mOrnAna1
mOrnAna1_chrX1	1	125040914	mOrnAna1	mOrnAna1
mOrnAna1_chrX2	1	29662106	mOrnAna1	mOrnAna1
mOrnAna1_scaffold_93_arrow_ctg1	1	2111105	mOrnAna1	mOrnAna1
mPhyDis1_chr1	1	218430143	mPhyDis1	mPhyDis1
mPhyDis1_chr2	1	217365085	mPhyDis1	mPhyDis1
mPhyDis1_chr3	1	214898898	mPhyDis1	mPhyDis1
mPhyDis1_chr4	1	209856503	mPhyDis1	mPhyDis1
mPhyDis1_chr8	1	114856535	mPhyDis1	mPhyDis1
mPhyDis1_chr12	1	77959510	mPhyDis1	mPhyDis1
mRhiFer1_chr3	1	104300736	mRhiFer1	mRhiFer1
mRhiFer1_chr7	1	100276429	mRhiFer1	mRhiFer1
mRhiFer1_chr15	1	51055830	mRhiFer1	mRhiFer1
mRhiFer1_chr18	1	62623004	mRhiFer1	mRhiFer1
rGopEvg1_chr9	1	108927930	rGopEvg1	rGopEvg1
rGopEvg1_chr12	1	44291995	rGopEvg1	rGopEvg1
rGopEvg1_chr22	1	17272090	rGopEvg1	rGopEvg1
rGopEvg1_scaffold_48_arrow_ctg1	1	1951732	rGopEvg1	rGopEvg1
rGopEvg1_scaffold_66_arrow_ctg1	1	728390	rGopEvg1	rGopEvg1
sAmbRad1_chr17	1	50970858	sAmbRad1	sAmbRad1
sAmbRad1_chr29	1	34661412	sAmbRad1	sAmbRad1
sAmbRad1_chr34	1	26768200	sAmbRad1	sAmbRad1
sAmbRad1_chr35	1	23999460	sAmbRad1	sAmbRad1
sAmbRad1_chr41	1	16656569	sAmbRad1	sAmbRad1
sAmbRad1_S43	1	5900694	sAmbRad1	sAmbRad1
