chrom	chromStart	chromEnd	name	gieStain
fGouWil2_chr4	1	43801156	fGouWil2	fGouWil2
fGouWil2_chr6	1	72451976	fGouWil2	fGouWil2
fGouWil2_chr15	1	37027010	fGouWil2	fGouWil2
fGouWil2_chr19	1	26982661	fGouWil2	fGouWil2
fGouWil2_chr20	1	28787763	fGouWil2	fGouWil2
fMasArm1_chr1	1	26083871	fMasArm1	fMasArm1
fMasArm1_chr3	1	28130073	fMasArm1	fMasArm1
fMasArm1_chr4	1	27812077	fMasArm1	fMasArm1
fMasArm1_chr6	1	25090313	fMasArm1	fMasArm1
fMasArm1_chr15	1	24075063	fMasArm1	fMasArm1
fMasArm1_chr19	1	19920769	fMasArm1	fMasArm1
fMasArm1_chr20	1	20063462	fMasArm1	fMasArm1
fMasArm1_chr23	1	16453789	fMasArm1	fMasArm1
mLynCan4_chrB4	1	141311636	mLynCan4	mLynCan4
mLynCan4_chrD2	1	87252839	mLynCan4	mLynCan4
mLynCan4_chrD3	1	93448339	mLynCan4	mLynCan4
mOrnAna1_chr3	1	141987082	mOrnAna1	mOrnAna1
mOrnAna1_chr13	1	42294642	mOrnAna1	mOrnAna1
mOrnAna1_chr16	1	46397275	mOrnAna1	mOrnAna1
mOrnAna1_chrX5	1	70139320	mOrnAna1	mOrnAna1
mPhyDis1_chr1	1	218430143	mPhyDis1	mPhyDis1
mPhyDis1_chr5	1	175148221	mPhyDis1	mPhyDis1
mRhiFer1_chr5	1	88025743	mRhiFer1	mRhiFer1
mRhiFer1_chr16	1	67738280	mRhiFer1	mRhiFer1
mRhiFer1_chr25	1	40340809	mRhiFer1	mRhiFer1
mRhiFer1_scaffold_110_arrow_ctg1	1	17697288	mRhiFer1	mRhiFer1
rGopEvg1_chr1	1	370335144	rGopEvg1	rGopEvg1
rGopEvg1_chr2	1	299447175	rGopEvg1	rGopEvg1
rGopEvg1_chr7	1	131611970	rGopEvg1	rGopEvg1
sAmbRad1_chr2	1	151573699	sAmbRad1	sAmbRad1
sAmbRad1_chr15	1	59888763	sAmbRad1	sAmbRad1
sAmbRad1_chr21	1	43974050	sAmbRad1	sAmbRad1
sAmbRad1_chr37	1	22547758	sAmbRad1	sAmbRad1
sAmbRad1_chr39	1	18403737	sAmbRad1	sAmbRad1
