chrom	chromStart	chromEnd	name	gieStain
fCotGob3_chr20	1	17599799	fCotGob3	fCotGob3
fCotGob3_chr22	1	22609112	fCotGob3	fCotGob3
fCotGob3_chr24	1	22441820	fCotGob3	fCotGob3
fCotGob3_fCotGob3_130arrow_ctg1	1	129844	fCotGob3	fCotGob3
fCotGob3_fCotGob3_178arrow_ctg1	1	30889	fCotGob3	fCotGob3
fCotGob3_fCotGob3_17arrow_ctg1	1	20428	fCotGob3	fCotGob3
fCotGob3_fCotGob3_212arrow_ctg1	1	193869	fCotGob3	fCotGob3
fCotGob3_fCotGob3_422arrow_ctg1	1	57304	fCotGob3	fCotGob3
fCotGob3_fCotGob3_65arrow_ctg1	1	28604	fCotGob3	fCotGob3
fCotGob3_fCotGob3_70arrow_ctg1	1	778149	fCotGob3	fCotGob3
fGouWil2_chr1	1	45933286	fGouWil2	fGouWil2
fGouWil2_chr2	1	13848833	fGouWil2	fGouWil2
fGouWil2_chr3	1	46057556	fGouWil2	fGouWil2
fGouWil2_chr4	1	43801156	fGouWil2	fGouWil2
fGouWil2_chr5	1	42802790	fGouWil2	fGouWil2
fGouWil2_chr6	1	72451976	fGouWil2	fGouWil2
fGouWil2_chr7	1	40544756	fGouWil2	fGouWil2
fGouWil2_chr11	1	32583565	fGouWil2	fGouWil2
fGouWil2_chr12	1	33478699	fGouWil2	fGouWil2
fGouWil2_chr15	1	37027010	fGouWil2	fGouWil2
fGouWil2_chr16	1	40234402	fGouWil2	fGouWil2
fGouWil2_chr17	1	37169619	fGouWil2	fGouWil2
fGouWil2_chr18	1	28478336	fGouWil2	fGouWil2
fGouWil2_chr19	1	26982661	fGouWil2	fGouWil2
fGouWil2_chr20	1	28787763	fGouWil2	fGouWil2
fGouWil2_chr22	1	34676616	fGouWil2	fGouWil2
fGouWil2_chr24	1	25951273	fGouWil2	fGouWil2
fGouWil2_scaffold_228_arrow_ctg1	1	738895	fGouWil2	fGouWil2
fGouWil2_scaffold_320_arrow_ctg1	1	4732790	fGouWil2	fGouWil2
fGouWil2_scaffold_3_arrow_ctg1	1	1905545	fGouWil2	fGouWil2
fGouWil2_scaffold_55_arrow_ctg1	1	1588952	fGouWil2	fGouWil2
fMasArm1_chr1	1	26083871	fMasArm1	fMasArm1
fMasArm1_chr2	1	11449207	fMasArm1	fMasArm1
fMasArm1_chr3	1	28130073	fMasArm1	fMasArm1
fMasArm1_chr4	1	27812077	fMasArm1	fMasArm1
fMasArm1_chr5	1	28762963	fMasArm1	fMasArm1
fMasArm1_chr6	1	25090313	fMasArm1	fMasArm1
fMasArm1_chr7	1	26713207	fMasArm1	fMasArm1
fMasArm1_chr11	1	22941789	fMasArm1	fMasArm1
fMasArm1_chr12	1	21043631	fMasArm1	fMasArm1
fMasArm1_chr15	1	24075063	fMasArm1	fMasArm1
fMasArm1_chr16	1	25861585	fMasArm1	fMasArm1
fMasArm1_chr17	1	24949636	fMasArm1	fMasArm1
fMasArm1_chr18	1	19675934	fMasArm1	fMasArm1
fMasArm1_chr19	1	19920769	fMasArm1	fMasArm1
fMasArm1_chr20	1	20063462	fMasArm1	fMasArm1
fMasArm1_chr22	1	23286013	fMasArm1	fMasArm1
fMasArm1_chr23	1	16453789	fMasArm1	fMasArm1
fMasArm1_chr24	1	21328623	fMasArm1	fMasArm1
fMasArm1_Contig110arrow_ctg1	1	1057340	fMasArm1	fMasArm1
fMasArm1_Super_Scaffold_28_ctg1	1	1961648	fMasArm1	fMasArm1
mLynCan4_chrA1	1	240012660	mLynCan4	mLynCan4
mLynCan4_chrB1	1	205980852	mLynCan4	mLynCan4
mLynCan4_chrB2	1	152753185	mLynCan4	mLynCan4
mLynCan4_chrB4	1	141311636	mLynCan4	mLynCan4
mLynCan4_chrC1	1	220954660	mLynCan4	mLynCan4
mLynCan4_chrC2	1	158927374	mLynCan4	mLynCan4
mLynCan4_chrD3	1	93448339	mLynCan4	mLynCan4
mOrnAna1_chr1	1	186506016	mOrnAna1	mOrnAna1
mOrnAna1_chr2	1	171719663	mOrnAna1	mOrnAna1
mOrnAna1_chr4	1	136094389	mOrnAna1	mOrnAna1
mOrnAna1_chr5	1	110293030	mOrnAna1	mOrnAna1
mOrnAna1_chr7	1	83338043	mOrnAna1	mOrnAna1
mOrnAna1_chr9	1	61861223	mOrnAna1	mOrnAna1
mOrnAna1_chr14	1	52889406	mOrnAna1	mOrnAna1
mOrnAna1_chr19	1	35120541	mOrnAna1	mOrnAna1
mOrnAna1_chr20	1	30535534	mOrnAna1	mOrnAna1
mOrnAna1_chr21	1	24514859	mOrnAna1	mOrnAna1
mOrnAna1_chrX1	1	125040914	mOrnAna1	mOrnAna1
mOrnAna1_chrX2	1	29662106	mOrnAna1	mOrnAna1
mOrnAna1_chrX3	1	33863336	mOrnAna1	mOrnAna1
mPhyDis1_chr1	1	218430143	mPhyDis1	mPhyDis1
mPhyDis1_chr2	1	217365085	mPhyDis1	mPhyDis1
mPhyDis1_chr3	1	214898898	mPhyDis1	mPhyDis1
mPhyDis1_chr4	1	209856503	mPhyDis1	mPhyDis1
mPhyDis1_chr5	1	175148221	mPhyDis1	mPhyDis1
mPhyDis1_chr8	1	114856535	mPhyDis1	mPhyDis1
mPhyDis1_chr9	1	105687968	mPhyDis1	mPhyDis1
mPhyDis1_chr11	1	95224836	mPhyDis1	mPhyDis1
mPhyDis1_chr14	1	52274924	mPhyDis1	mPhyDis1
mRhiFer1_chr2	1	109261889	mRhiFer1	mRhiFer1
mRhiFer1_chr3	1	104300736	mRhiFer1	mRhiFer1
mRhiFer1_chr4	1	106206046	mRhiFer1	mRhiFer1
mRhiFer1_chr9	1	94502422	mRhiFer1	mRhiFer1
mRhiFer1_chr10	1	92464824	mRhiFer1	mRhiFer1
mRhiFer1_chr22	1	53307308	mRhiFer1	mRhiFer1
mRhiFer1_scaffold_36_arrow_ctg1_4	1	3056996	mRhiFer1	mRhiFer1
rGopEvg1_chr1	1	370335144	rGopEvg1	rGopEvg1
rGopEvg1_chr2	1	299447175	rGopEvg1	rGopEvg1
rGopEvg1_chr3	1	225143049	rGopEvg1	rGopEvg1
rGopEvg1_chr4	1	155918640	rGopEvg1	rGopEvg1
sAmbRad1_chr2	1	151573699	sAmbRad1	sAmbRad1
sAmbRad1_chr4	1	121814736	sAmbRad1	sAmbRad1
sAmbRad1_chr5	1	115635243	sAmbRad1	sAmbRad1
sAmbRad1_chr8	1	83634287	sAmbRad1	sAmbRad1
sAmbRad1_chr9	1	75329052	sAmbRad1	sAmbRad1
sAmbRad1_chr12	1	62869304	sAmbRad1	sAmbRad1
sAmbRad1_chr14	1	60892660	sAmbRad1	sAmbRad1
sAmbRad1_chr19	1	47691316	sAmbRad1	sAmbRad1
sAmbRad1_chr21	1	43974050	sAmbRad1	sAmbRad1
sAmbRad1_chr24	1	40557729	sAmbRad1	sAmbRad1
sAmbRad1_chr27	1	36920888	sAmbRad1	sAmbRad1
sAmbRad1_chr32	1	31195906	sAmbRad1	sAmbRad1
sAmbRad1_scaffold_1294_ctg1	1	11283	sAmbRad1	sAmbRad1
sAmbRad1_scaffold_477_ctg1	1	126647	sAmbRad1	sAmbRad1
