chr1	po1	gene1	chr2	po2	gene2
chr17	40143042	EOG090B05VL	aRhiBiv1_chr12	72501966	aRhiBiv1_EOG090B05VL
chr17	41965880	EOG090B04VC	aRhiBiv1_chr12	69624933	aRhiBiv1_EOG090B04VC
chr17	42567125	EOG090B0CXI	aRhiBiv1_chr12	50898970	aRhiBiv1_EOG090B0CXI
chr17	42980577	EOG090B04WA	aRhiBiv1_chr12	52577560	aRhiBiv1_EOG090B04WA
chr17	44308860	EOG090B06IY	aRhiBiv1_chr12	56478493	aRhiBiv1_EOG090B06IY
chr17	44659898	EOG090B0GZU	aRhiBiv1_chr12	57588062	aRhiBiv1_EOG090B0GZU
chr17	44851111	EOG090B01DX	aRhiBiv1_chr12	57948003	aRhiBiv1_EOG090B01DX
chr17	45006533	EOG090B0DLJ	aRhiBiv1_chr12	58378850	aRhiBiv1_EOG090B0DLJ
chr17	46923193	EOG090B0E2I	aRhiBiv1_chr12	66904881	aRhiBiv1_EOG090B0E2I
chr17	47824205	EOG090B0C20	aRhiBiv1_chr12	81659023	aRhiBiv1_EOG090B0C20
chr17	48112044	EOG090B03W8	aRhiBiv1_chr12	83614026	aRhiBiv1_EOG090B03W8
chr17	49691535	EOG090B09V6	aRhiBiv1_chr12	60570947	aRhiBiv1_EOG090B09V6
chr17	50185502	EOG090B0356	aRhiBiv1_chr2	175133288	aRhiBiv1_EOG090B0356
chr17	50465298	EOG090B0913	aRhiBiv1_chr4	345105797	aRhiBiv1_EOG090B0913
chr17	50719733	EOG090B0C6G	aRhiBiv1_chr4	310112102	aRhiBiv1_EOG090B0C6G
chr17	51260534	EOG090B08C4	aRhiBiv1_chr4	347059384	aRhiBiv1_EOG090B08C4
chr17	54962733	EOG090B0D3Z	aRhiBiv1_chr4	351402616	aRhiBiv1_EOG090B0D3Z
chr17	56978160	EOG090B06OL	aRhiBiv1_chr4	354073707	aRhiBiv1_EOG090B06OL
chr17	57105465	EOG090B023P	aRhiBiv1_chr8	182262050	aRhiBiv1_EOG090B023P
chr17	58206079	EOG090B04BT	aRhiBiv1_chr1	50156946	aRhiBiv1_EOG090B04BT
chr17	58491663	EOG090B00ZU	aRhiBiv1_chr8	208618995	aRhiBiv1_EOG090B00ZU
chr17	58987989	EOG090B01GF	aRhiBiv1_chr8	173945989	aRhiBiv1_EOG090B01GF
chr17	59210052	EOG090B01HM	aRhiBiv1_chr8	174261071	aRhiBiv1_EOG090B01HM
chr17	59220610	EOG090B09N1	aRhiBiv1_chr8	174310433	aRhiBiv1_EOG090B09N1
chr17	59697439	EOG090B0GXN	aRhiBiv1_chr8	174870624	aRhiBiv1_EOG090B0GXN
chr17	59860322	EOG090B062H	aRhiBiv1_chr8	175132725	aRhiBiv1_EOG090B062H
chr17	59973542	EOG090B02DZ	aRhiBiv1_chr8	174494295	aRhiBiv1_EOG090B02DZ
chr17	60043563	EOG090B01CM	aRhiBiv1_chr8	180982179	aRhiBiv1_EOG090B01CM
chr17	63698552	EOG090B0I1Z	aRhiBiv1_chr12	49553964	aRhiBiv1_EOG090B0I1Z
chr17	63819802	EOG090B04WE	aRhiBiv1_chr13	7296846	aRhiBiv1_EOG090B04WE
chr17	64477823	EOG090B06BA	aRhiBiv1_chr4	357391211	aRhiBiv1_EOG090B06BA
chr17	67078252	EOG090B009K	aRhiBiv1_chr4	184697331	aRhiBiv1_EOG090B009K
chr17	67340843	EOG090B05VB	aRhiBiv1_chr4	185298196	aRhiBiv1_EOG090B05VB
chr17	67717948	EOG090B02TT	aRhiBiv1_chr4	185806993	aRhiBiv1_EOG090B02TT
chr17	68537477	EOG090B05AC	aRhiBiv1_chr4	180388887	aRhiBiv1_EOG090B05AC
chr17	74281818	EOG090B05UG	aRhiBiv1_chr4	172946749	aRhiBiv1_EOG090B05UG
chr17	74878331	EOG090B0CRC	aRhiBiv1_chr4	343641676	aRhiBiv1_EOG090B0CRC
chr17	75013053	EOG090B0EFV	aRhiBiv1_chr4	342978180	aRhiBiv1_EOG090B0EFV
chr17	75110289	EOG090B0EER	aRhiBiv1_chr4	342634889	aRhiBiv1_EOG090B0EER
chr17	75205762	EOG090B039L	aRhiBiv1_chr4	342376750	aRhiBiv1_EOG090B039L
chr17	75261901	EOG090B0DDC	aRhiBiv1_chr4	342010709	aRhiBiv1_EOG090B0DDC
chr17	75516561	EOG090B06N0	aRhiBiv1_chr4	340992839	aRhiBiv1_EOG090B06N0
chr17	75758056	EOG090B0867	aRhiBiv1_chr4	340084065	aRhiBiv1_EOG090B0867
chr17	75827965	EOG090B00Y8	aRhiBiv1_chr4	339556996	aRhiBiv1_EOG090B00Y8
chr17	75898850	EOG090B06RN	aRhiBiv1_chr4	339240403	aRhiBiv1_EOG090B06RN
chr17	75929547	EOG090B038W	aRhiBiv1_chr4	338932111	aRhiBiv1_EOG090B038W
chr17	76039706	EOG090B0462	aRhiBiv1_chr4	338581245	aRhiBiv1_EOG090B0462
chr17	76083385	EOG090B0307	aRhiBiv1_chr4	338071958	aRhiBiv1_EOG090B0307
chr17	76145235	EOG090B0334	aRhiBiv1_chr4	337854061	aRhiBiv1_EOG090B0334
chr17	76726759	EOG090B0DG4	aRhiBiv1_chr4	335455384	aRhiBiv1_EOG090B0DG4
chr17	78174759	EOG090B0CMR	aRhiBiv1_chr4	164151755	aRhiBiv1_EOG090B0CMR
chr17	78378666	EOG090B05DR	aRhiBiv1_chr4	164597590	aRhiBiv1_EOG090B05DR
chr17	79940859	EOG090B038I	aRhiBiv1_chr4	167782973	aRhiBiv1_EOG090B038I
chr17	80036663	EOG090B01VY	aRhiBiv1_chr4	167958945	aRhiBiv1_EOG090B01VY
chr17	81559259	EOG090B04C1	aRhiBiv1_chr4	172365136	aRhiBiv1_EOG090B04C1
chr17	81794606	EOG090B04WT	aRhiBiv1_chr11	69005670	aRhiBiv1_EOG090B04WT
chr17	81912416	EOG090B0948	aRhiBiv1_chr4	163269387	aRhiBiv1_EOG090B0948
chr17	82444004	EOG090B0FCA	aRhiBiv1_chr4	328725402	aRhiBiv1_EOG090B0FCA
chr17	82830142	EOG090B03GN	aRhiBiv1_chr4	313882143	aRhiBiv1_EOG090B03GN
chr17	443164	EOG090B0HV0	bCalAnn1_chr19	8036646	bCalAnn1_EOG090B0HV0
chr17	519128	EOG090B02JN	bCalAnn1_chr19	7973192	bCalAnn1_EOG090B02JN
chr17	760173	EOG090B09QI	bCalAnn1_chr19	7957828	bCalAnn1_EOG090B09QI
chr17	782379	EOG090B061Z	bCalAnn1_chr19	7955106	bCalAnn1_EOG090B061Z
chr17	800949	EOG090B09MU	bCalAnn1_chr19	7906012	bCalAnn1_EOG090B09MU
chr17	997143	EOG090B0GYG	bCalAnn1_chr19	7331466	bCalAnn1_EOG090B0GYG
chr17	1650802	EOG090B004D	bCalAnn1_chr19	6139508	bCalAnn1_EOG090B004D
chr17	1725038	EOG090B00DR	bCalAnn1_chr19	6186140	bCalAnn1_EOG090B00DR
chr17	1762237	EOG090B08DH	bCalAnn1_chr19	6212625	bCalAnn1_EOG090B08DH
chr17	1781286	EOG090B02M7	bCalAnn1_chr19	6217800	bCalAnn1_EOG090B02M7
chr17	2274370	EOG090B00L1	bCalAnn1_chr19	6341147	bCalAnn1_EOG090B00L1
chr17	2324196	EOG090B039F	bCalAnn1_chr19	6452953	bCalAnn1_EOG090B039F
chr17	3476160	EOG090B09DR	bCalAnn1_chr19	7708415	bCalAnn1_EOG090B09DR
chr17	3610560	EOG090B05YV	bCalAnn1_chr19	7656075	bCalAnn1_EOG090B05YV
chr17	3813044	EOG090B04VJ	bCalAnn1_chr19	4275516	bCalAnn1_EOG090B04VJ
chr17	4006890	EOG090B003S	bCalAnn1_chr19	415152	bCalAnn1_EOG090B003S
chr17	4143816	EOG090B0FGM	bCalAnn1_chr19	411672	bCalAnn1_EOG090B0FGM
chr17	4167779	EOG090B011C	bCalAnn1_chr19	376834	bCalAnn1_EOG090B011C
chr17	5307031	EOG090B02GF	bCalAnn1_chr19	700567	bCalAnn1_EOG090B02GF
chr17	5420211	EOG090B0EUR	bCalAnn1_chr19	682901	bCalAnn1_EOG090B0EUR
chr17	5426619	EOG090B0ESX	bCalAnn1_chr19	676555	bCalAnn1_EOG090B0ESX
chr17	5512040	EOG090B0BOW	bCalAnn1_chrZ	67076646	bCalAnn1_EOG090B0BOW
chr17	6644467	EOG090B0GWV	bCalAnn1_chr19	11027418	bCalAnn1_EOG090B0GWV
chr17	8392799	EOG090B0DUC	bCalAnn1_chr18	11548629	bCalAnn1_EOG090B0DUC
chr17	10681119	EOG090B0C3D	bCalAnn1_chr18	5156448	bCalAnn1_EOG090B0C3D
chr17	12706411	EOG090B032B	bCalAnn1_chr18	5027713	bCalAnn1_EOG090B032B
chr17	12992818	EOG090B02IL	bCalAnn1_chr18	4816058	bCalAnn1_EOG090B02IL
chr17	15978047	EOG090B0GYT	bCalAnn1_chr19	7445478	bCalAnn1_EOG090B0GYT
chr17	17213655	EOG090B04I5	bCalAnn1_chr14	556276	bCalAnn1_EOG090B04I5
chr17	17247098	EOG090B06DB	bCalAnn1_chr14	569696	bCalAnn1_EOG090B06DB
chr17	17488157	EOG090B0KX3	bCalAnn1_chr14	609059	bCalAnn1_EOG090B0KX3
chr17	17505791	EOG090B0CYQ	bCalAnn1_chr14	627079	bCalAnn1_EOG090B0CYQ
chr17	18018549	EOG090B0B5S	bCalAnn1_chr14	849543	bCalAnn1_EOG090B0B5S
chr17	18088024	EOG090B08U6	bCalAnn1_chr14	864262	bCalAnn1_EOG090B08U6
chr17	18184244	EOG090B085Z	bCalAnn1_chr14	904683	bCalAnn1_EOG090B085Z
chr17	18274802	EOG090B018F	bCalAnn1_chr14	951923	bCalAnn1_EOG090B018F
chr17	19283120	EOG090B056M	bCalAnn1_chr14	1081944	bCalAnn1_EOG090B056M
chr17	19343319	EOG090B0CY9	bCalAnn1_chr14	1113615	bCalAnn1_EOG090B0CY9
chr17	19776349	EOG090B01IL	bCalAnn1_chr19	7823819	bCalAnn1_EOG090B01IL
chr17	20194057	EOG090B01UD	bCalAnn1_chr19	7362439	bCalAnn1_EOG090B01UD
chr17	21171412	EOG090B09F8	bCalAnn1_chr14	314312	bCalAnn1_EOG090B09F8
chr17	21198324	EOG090B0EA0	bCalAnn1_chr14	320340	bCalAnn1_EOG090B0EA0
chr17	27294396	EOG090B05YS	bCalAnn1_chr19	10370428	bCalAnn1_EOG090B05YS
chr17	28319240	EOG090B0FQ3	bCalAnn1_chr19	10558389	bCalAnn1_EOG090B0FQ3
chr17	28328652	EOG090B0I1W	bCalAnn1_chr19	10562679	bCalAnn1_EOG090B0I1W
chr17	28357671	EOG090B0GQC	bCalAnn1_chr19	6468505	bCalAnn1_EOG090B0GQC
chr17	28372033	EOG090B02OL	bCalAnn1_chr19	6483011	bCalAnn1_EOG090B02OL
chr17	28399656	EOG090B07MH	bCalAnn1_chr19	6494138	bCalAnn1_EOG090B07MH
chr17	28554220	EOG090B04X0	bCalAnn1_chr19	6590726	bCalAnn1_EOG090B04X0
chr17	28673402	EOG090B00I9	bCalAnn1_chr19	6636731	bCalAnn1_EOG090B00I9
chr17	28855308	EOG090B07KG	bCalAnn1_chr19	6737966	bCalAnn1_EOG090B07KG
chr17	29267484	EOG090B047E	bCalAnn1_chr19	6876698	bCalAnn1_EOG090B047E
chr17	30068590	EOG090B0A6I	bCalAnn1_chr4A	4351779	bCalAnn1_EOG090B0A6I
chr17	30231529	EOG090B044A	bCalAnn1_chr19	7173365	bCalAnn1_EOG090B044A
chr17	30784187	EOG090B06MP	bCalAnn1_chr18	3830148	bCalAnn1_EOG090B06MP
chr17	32111558	EOG090B097A	bCalAnn1_chr18	8586792	bCalAnn1_EOG090B097A
chr17	32283889	EOG090B081K	bCalAnn1_chr18	3706608	bCalAnn1_EOG090B081K
chr17	32331763	EOG090B073A	bCalAnn1_chr18	3701928	bCalAnn1_EOG090B073A
chr17	34961567	EOG090B0AW4	bCalAnn1_chr2	86682187	bCalAnn1_EOG090B0AW4
chr17	35560443	EOG090B08K0	bCalAnn1_chr19	5029355	bCalAnn1_EOG090B08K0
chr17	36545725	EOG090B02NI	bCalAnn1_chr19	9354458	bCalAnn1_EOG090B02NI
chr17	36601811	EOG090B088G	bCalAnn1_chr19	9396076	bCalAnn1_EOG090B088G
chr17	36949126	EOG090B06Y9	bCalAnn1_chr19	9634945	bCalAnn1_EOG090B06Y9
chr17	37407263	EOG090B06HT	bCalAnn1_chr19	9800935	bCalAnn1_EOG090B06HT
chr17	37518940	EOG090B00ZG	bCalAnn1_chr19	9850868	bCalAnn1_EOG090B00ZG
chr17	37614296	EOG090B04U8	bCalAnn1_chr19	9885381	bCalAnn1_EOG090B04U8
chr17	38282012	EOG090B0B3J	bCalAnn1_chr27	691332	bCalAnn1_EOG090B0B3J
chr17	38800698	EOG090B0BJY	bCalAnn1_scaffold_18_arrow_ctg1	26956	bCalAnn1_EOG090B0BJY
chr17	39407475	EOG090B03MM	bCalAnn1_chr27	1113996	bCalAnn1_EOG090B03MM
chr17	40143042	EOG090B05VL	bCalAnn1_chr27	1369526	bCalAnn1_EOG090B05VL
chr17	41965880	EOG090B04VC	bCalAnn1_chr27	1777657	bCalAnn1_EOG090B04VC
chr17	42567125	EOG090B0CXI	bCalAnn1_chr27	2019310	bCalAnn1_EOG090B0CXI
chr17	42980577	EOG090B04WA	bCalAnn1_chr27	2139997	bCalAnn1_EOG090B04WA
chr17	44308860	EOG090B06IY	bCalAnn1_chr2	21937375	bCalAnn1_EOG090B06IY
chr17	44659898	EOG090B0GZU	bCalAnn1_chr27	5099303	bCalAnn1_EOG090B0GZU
chr17	44851111	EOG090B01DX	bCalAnn1_chr27	5014687	bCalAnn1_EOG090B01DX
chr17	45006533	EOG090B0DLJ	bCalAnn1_chr27	4972634	bCalAnn1_EOG090B0DLJ
chr17	46923193	EOG090B0E2I	bCalAnn1_chr27	5327442	bCalAnn1_EOG090B0E2I
chr17	47556373	EOG090B01L6	bCalAnn1_chr27	649799	bCalAnn1_EOG090B01L6
chr17	47650245	EOG090B01SX	bCalAnn1_chrW	20482517	bCalAnn1_EOG090B01SX
chr17	48112044	EOG090B03W8	bCalAnn1_chr2	33593700	bCalAnn1_EOG090B03W8
chr17	48911259	EOG090B0CW4	bCalAnn1_chr27	131850	bCalAnn1_EOG090B0CW4
chr17	50185502	EOG090B0356	bCalAnn1_chr2	24750491	bCalAnn1_EOG090B0356
chr17	50368092	EOG090B0G5K	bCalAnn1_chr18	6534958	bCalAnn1_EOG090B0G5K
chr17	50465298	EOG090B0913	bCalAnn1_chr18	6567103	bCalAnn1_EOG090B0913
chr17	50547209	EOG090B02W7	bCalAnn1_chr18	6611881	bCalAnn1_EOG090B02W7
chr17	50719733	EOG090B0C6G	bCalAnn1_chr18	6848935	bCalAnn1_EOG090B0C6G
chr17	51260534	EOG090B08C4	bCalAnn1_chr18	7080239	bCalAnn1_EOG090B08C4
chr17	54962733	EOG090B0D3Z	bCalAnn1_chr18	7828498	bCalAnn1_EOG090B0D3Z
chr17	56978160	EOG090B06OL	bCalAnn1_chr18	4170658	bCalAnn1_EOG090B06OL
chr17	57105465	EOG090B023P	bCalAnn1_chr19	10245454	bCalAnn1_EOG090B023P
chr17	58206079	EOG090B04BT	bCalAnn1_chr19	3220873	bCalAnn1_EOG090B04BT
chr17	58491663	EOG090B00ZU	bCalAnn1_chr19	2701012	bCalAnn1_EOG090B00ZU
chr17	58987989	EOG090B01GF	bCalAnn1_chr19	8256972	bCalAnn1_EOG090B01GF
chr17	59210052	EOG090B01HM	bCalAnn1_chr19	8300064	bCalAnn1_EOG090B01HM
chr17	59220610	EOG090B09N1	bCalAnn1_chr19	8305725	bCalAnn1_EOG090B09N1
chr17	59860322	EOG090B062H	bCalAnn1_chr19	8511411	bCalAnn1_EOG090B062H
chr17	59973542	EOG090B02DZ	bCalAnn1_chr19	8384949	bCalAnn1_EOG090B02DZ
chr17	60043563	EOG090B01CM	bCalAnn1_chr19	9929805	bCalAnn1_EOG090B01CM
chr17	60849016	EOG090B01SW	bCalAnn1_chr19	8999458	bCalAnn1_EOG090B01SW
chr17	61683296	EOG090B00R5	bCalAnn1_chr19	8649291	bCalAnn1_EOG090B00R5
chr17	63698552	EOG090B0I1Z	bCalAnn1_scaffold_81_arrow_ctg1	154649	bCalAnn1_EOG090B0I1Z
chr17	63746881	EOG090B07GQ	bCalAnn1_scaffold_81_arrow_ctg1	91648	bCalAnn1_EOG090B07GQ
chr17	63819802	EOG090B04WE	bCalAnn1_chr27	4407874	bCalAnn1_EOG090B04WE
chr17	64477823	EOG090B06BA	bCalAnn1_chr18	3533315	bCalAnn1_EOG090B06BA
chr17	67078252	EOG090B009K	bCalAnn1_chr18	3168598	bCalAnn1_EOG090B009K
chr17	67340843	EOG090B05VB	bCalAnn1_chr18	3257012	bCalAnn1_EOG090B05VB
chr17	67717948	EOG090B02TT	bCalAnn1_chr18	3348148	bCalAnn1_EOG090B02TT
chr17	68537477	EOG090B05AC	bCalAnn1_chr18	2383209	bCalAnn1_EOG090B05AC
chr17	74281818	EOG090B05UG	bCalAnn1_chr18	1121162	bCalAnn1_EOG090B05UG
chr17	74777331	EOG090B05IL	bCalAnn1_chr18	6426211	bCalAnn1_EOG090B05IL
chr17	74878331	EOG090B0CRC	bCalAnn1_chr18	6382720	bCalAnn1_EOG090B0CRC
chr17	75013053	EOG090B0EFV	bCalAnn1_chr18	6278455	bCalAnn1_EOG090B0EFV
chr17	75110289	EOG090B0EER	bCalAnn1_chr18	6230701	bCalAnn1_EOG090B0EER
chr17	75205762	EOG090B039L	bCalAnn1_chr18	6180242	bCalAnn1_EOG090B039L
chr17	75261901	EOG090B0DDC	bCalAnn1_chr18	6155666	bCalAnn1_EOG090B0DDC
chr17	75516561	EOG090B06N0	bCalAnn1_chr18	5950570	bCalAnn1_EOG090B06N0
chr17	75691646	EOG090B0C8H	bCalAnn1_chr18	5795748	bCalAnn1_EOG090B0C8H
chr17	75758056	EOG090B0867	bCalAnn1_chr18	5753818	bCalAnn1_EOG090B0867
chr17	75827965	EOG090B00Y8	bCalAnn1_chr18	5678303	bCalAnn1_EOG090B00Y8
chr17	75898850	EOG090B06RN	bCalAnn1_chr18	5639578	bCalAnn1_EOG090B06RN
chr17	75929547	EOG090B038W	bCalAnn1_chr18	10136875	bCalAnn1_EOG090B038W
chr17	76039706	EOG090B0462	bCalAnn1_chr18	10183067	bCalAnn1_EOG090B0462
chr17	76083385	EOG090B0307	bCalAnn1_chr18	10226422	bCalAnn1_EOG090B0307
chr17	76145235	EOG090B0334	bCalAnn1_chr18	10267127	bCalAnn1_EOG090B0334
chr17	76726759	EOG090B0DG4	bCalAnn1_chr18	10588608	bCalAnn1_EOG090B0DG4
chr17	78174759	EOG090B0CMR	bCalAnn1_chr18	340351	bCalAnn1_EOG090B0CMR
chr17	78378666	EOG090B05DR	bCalAnn1_chr18	363895	bCalAnn1_EOG090B05DR
chr17	79940859	EOG090B038I	bCalAnn1_chr18	652026	bCalAnn1_EOG090B038I
chr17	80036663	EOG090B01VY	bCalAnn1_chr18	679005	bCalAnn1_EOG090B01VY
chr17	81559259	EOG090B04C1	bCalAnn1_chr18	1070423	bCalAnn1_EOG090B04C1
chr17	81794606	EOG090B04WT	bCalAnn1_chr18	297838	bCalAnn1_EOG090B04WT
chr17	81912416	EOG090B0948	bCalAnn1_chr18	253193	bCalAnn1_EOG090B0948
chr17	82444004	EOG090B0FCA	bCalAnn1_chr18	8490977	bCalAnn1_EOG090B0FCA
chr17	82830142	EOG090B03GN	bCalAnn1_chr18	8661577	bCalAnn1_EOG090B03GN
chr17	443164	EOG090B0HV0	bStrHab1_S16	7969402	bStrHab1_EOG090B0HV0
chr17	519128	EOG090B02JN	bStrHab1_S16	7897489	bStrHab1_EOG090B02JN
chr17	760173	EOG090B09QI	bStrHab1_S16	7881713	bStrHab1_EOG090B09QI
chr17	782379	EOG090B061Z	bStrHab1_S16	7879616	bStrHab1_EOG090B061Z
chr17	800949	EOG090B09MU	bStrHab1_S16	7826001	bStrHab1_EOG090B09MU
chr17	997143	EOG090B0GYG	bStrHab1_S16	8592081	bStrHab1_EOG090B0GYG
chr17	1650802	EOG090B004D	bStrHab1_S16	9785624	bStrHab1_EOG090B004D
chr17	1725038	EOG090B00DR	bStrHab1_S16	9750297	bStrHab1_EOG090B00DR
chr17	1762237	EOG090B08DH	bStrHab1_S16	9729831	bStrHab1_EOG090B08DH
chr17	1781286	EOG090B02M7	bStrHab1_S16	9723066	bStrHab1_EOG090B02M7
chr17	2274370	EOG090B00L1	bStrHab1_S16	9499818	bStrHab1_EOG090B00L1
chr17	2324196	EOG090B039F	bStrHab1_S16	9491483	bStrHab1_EOG090B039F
chr17	3476160	EOG090B09DR	bStrHab1_S16	7623332	bStrHab1_EOG090B09DR
chr17	3610560	EOG090B05YV	bStrHab1_S16	7565121	bStrHab1_EOG090B05YV
chr17	3813044	EOG090B04VJ	bStrHab1_S16	9995591	bStrHab1_EOG090B04VJ
chr17	4006890	EOG090B003S	bStrHab1_S16	1156446	bStrHab1_EOG090B003S
chr17	4143816	EOG090B0FGM	bStrHab1_S16	1150935	bStrHab1_EOG090B0FGM
chr17	4167779	EOG090B011C	bStrHab1_S16	1117454	bStrHab1_EOG090B011C
