chrom	chromStart	chromEnd	name	gieStain
fMasArm1_chr7	1	26713207	fMasArm1	fMasArm1
fMasArm1_chr11	1	22941789	fMasArm1	fMasArm1
fMasArm1_chr15	1	24075063	fMasArm1	fMasArm1
fMasArm1_chr16	1	25861585	fMasArm1	fMasArm1
fMasArm1_chr17	1	24949636	fMasArm1	fMasArm1
fMasArm1_chr18	1	19675934	fMasArm1	fMasArm1
fMasArm1_chr22	1	23286013	fMasArm1	fMasArm1
fMasArm1_chr24	1	21328623	fMasArm1	fMasArm1
fMasArm1_Contig110arrow_ctg1	1	1057340	fMasArm1	fMasArm1
mLynCan4_chrB2	1	152753185	mLynCan4	mLynCan4
mLynCan4_chrC2	1	158927374	mLynCan4	mLynCan4
mOrnAna1_chr1	1	186506016	mOrnAna1	mOrnAna1
mOrnAna1_chr2	1	171719663	mOrnAna1	mOrnAna1
mOrnAna1_chr7	1	83338043	mOrnAna1	mOrnAna1
mOrnAna1_chr9	1	61861223	mOrnAna1	mOrnAna1
mOrnAna1_chr19	1	35120541	mOrnAna1	mOrnAna1
mOrnAna1_chr21	1	24514859	mOrnAna1	mOrnAna1
mOrnAna1_chrX1	1	125040914	mOrnAna1	mOrnAna1
mOrnAna1_chrX2	1	29662106	mOrnAna1	mOrnAna1
mOrnAna1_chrX3	1	33863336	mOrnAna1	mOrnAna1
mPhyDis1_chr1	1	218430143	mPhyDis1	mPhyDis1
mPhyDis1_chr4	1	209856503	mPhyDis1	mPhyDis1
mPhyDis1_chr5	1	175148221	mPhyDis1	mPhyDis1
mPhyDis1_chr8	1	114856535	mPhyDis1	mPhyDis1
mPhyDis1_chr14	1	52274924	mPhyDis1	mPhyDis1
mRhiFer1_chr3	1	104300736	mRhiFer1	mRhiFer1
mRhiFer1_chr9	1	94502422	mRhiFer1	mRhiFer1
mRhiFer1_chr22	1	53307308	mRhiFer1	mRhiFer1
mRhiFer1_scaffold_36_arrow_ctg1_4	1	3056996	mRhiFer1	mRhiFer1
rGopEvg1_chr2	1	299447175	rGopEvg1	rGopEvg1
rGopEvg1_chr3	1	225143049	rGopEvg1	rGopEvg1
rGopEvg1_chr4	1	155918640	rGopEvg1	rGopEvg1
sAmbRad1_chr2	1	151573699	sAmbRad1	sAmbRad1
sAmbRad1_chr4	1	121814736	sAmbRad1	sAmbRad1
sAmbRad1_chr5	1	115635243	sAmbRad1	sAmbRad1
sAmbRad1_chr8	1	83634287	sAmbRad1	sAmbRad1
sAmbRad1_chr9	1	75329052	sAmbRad1	sAmbRad1
sAmbRad1_chr12	1	62869304	sAmbRad1	sAmbRad1
sAmbRad1_chr21	1	43974050	sAmbRad1	sAmbRad1
sAmbRad1_chr24	1	40557729	sAmbRad1	sAmbRad1
sAmbRad1_chr27	1	36920888	sAmbRad1	sAmbRad1
sAmbRad1_scaffold_1294_ctg1	1	11283	sAmbRad1	sAmbRad1
