chrom	chromStart	chromEnd	name	gieStain
fMasArm1_chr4	1	27812077	fMasArm1	fMasArm1
fMasArm1_chr6	1	25090313	fMasArm1	fMasArm1
fMasArm1_chr8	1	23202127	fMasArm1	fMasArm1
fMasArm1_chr13	1	27498257	fMasArm1	fMasArm1
fMasArm1_chr19	1	19920769	fMasArm1	fMasArm1
fMasArm1_chr24	1	21328623	fMasArm1	fMasArm1
mLynCan4_chrE2	1	61563313	mLynCan4	mLynCan4
mLynCan4_chrE3	1	41050830	mLynCan4	mLynCan4
mOrnAna1_chr2	1	171719663	mOrnAna1	mOrnAna1
mOrnAna1_chr11	1	63506031	mOrnAna1	mOrnAna1
mOrnAna1_chr21	1	24514859	mOrnAna1	mOrnAna1
mOrnAna1_chrX1	1	125040914	mOrnAna1	mOrnAna1
mOrnAna1_chrX2	1	29662106	mOrnAna1	mOrnAna1
mPhyDis1_chr3	1	214898898	mPhyDis1	mPhyDis1
mPhyDis1_chr12	1	77959510	mPhyDis1	mPhyDis1
mRhiFer1_chr15	1	51055830	mRhiFer1	mRhiFer1
mRhiFer1_scaffold_54_arrow_ctg1_1	1	19127987	mRhiFer1	mRhiFer1
rGopEvg1_chr10	1	86493507	rGopEvg1	rGopEvg1
rGopEvg1_chr11	1	81157593	rGopEvg1	rGopEvg1
rGopEvg1_chr12	1	44291995	rGopEvg1	rGopEvg1
rGopEvg1_scaffold_38_arrow_ctg1	1	4271242	rGopEvg1	rGopEvg1
sAmbRad1_chr5	1	115635243	sAmbRad1	sAmbRad1
sAmbRad1_chr17	1	50970858	sAmbRad1	sAmbRad1
sAmbRad1_chr19	1	47691316	sAmbRad1	sAmbRad1
sAmbRad1_chr22	1	43788383	sAmbRad1	sAmbRad1
sAmbRad1_chr41	1	16656569	sAmbRad1	sAmbRad1
sAmbRad1_scaffold_4_ctg1	1	691154	sAmbRad1	sAmbRad1
