chr1	po1	gene1	chr2	po2	gene2
chr1	43375683	EOG090B0COA	chr4	17629687	EOG090B0COA
chr1	43451019	EOG090B0B6W	chr4	13838755	EOG090B0B6W
chr1	43970176	EOG090B08RF	Super_Scaffold_26_ctg1	1106502	EOG090B08RF
chr1	44213754	EOG090B06WO	chr4	27197938	EOG090B06WO
chr1	44654559	EOG090B0DK8	chr17	6774142	EOG090B0DK8
chr1	45012266	EOG090B08C2	chr17	6918131	EOG090B08C2
chr1	45331125	EOG090B04FN	chr4	24408693	EOG090B04FN
chr1	45340253	EOG090B05A9	chr17	6777524	EOG090B05A9
chr1	45500333	EOG090B0ES0	chr4	22060723	EOG090B0ES0
chr1	46189270	EOG090B02YV	chr4	1666448	EOG090B02YV
chr1	46248406	EOG090B02KB	chr4	12995718	EOG090B02KB
chr1	46635776	EOG090B0BA1	chr4	1853633	EOG090B0BA1
chr1	52687720	EOG090B0CBQ	chr4	22006474	EOG090B0CBQ
chr1	53069856	EOG090B05IS	chr4	17582335	EOG090B05IS
chr1	53951922	EOG090B06X6	chr17	18684533	EOG090B06X6
chr1	54054333	EOG090B0E8F	chr17	18678467	EOG090B0E8F
chr1	54132968	EOG090B04IK	chr17	18674268	EOG090B04IK
chr1	54200244	EOG090B07JY	chr17	2387283	EOG090B07JY
chr1	54852233	EOG090B04CY	chr4	21254075	EOG090B04CY
chr1	55069045	EOG090B004X	chr4	21284219	EOG090B004X
chr1	58486087	EOG090B06T4	chr4	21638863	EOG090B06T4
chr1	58659997	EOG090B01ON	chr4	21650043	EOG090B01ON
chr1	62437245	EOG090B06NX	chr4	5680663	EOG090B06NX
chr1	63525573	EOG090B03RD	chr4	5892624	EOG090B03RD
chr1	66930392	EOG090B07BU	chr17	9070285	EOG090B07BU
chr1	77913642	EOG090B067T	chr4	27323231	EOG090B067T
chr1	78492744	EOG090B08IQ	chr4	24609454	EOG090B08IQ
chr1	84365421	EOG090B08GT	chr4	11813696	EOG090B08GT
chr1	85267627	EOG090B0HS9	chr17	16762495	EOG090B0HS9
chr1	85321452	EOG090B0B52	chr4	5259082	EOG090B0B52
chr1	85670175	EOG090B088A	chr4	5184590	EOG090B088A
chr1	87332016	EOG090B0JIN	chr4	18498789	EOG090B0JIN
chr1	88853213	EOG090B09U6	chr17	9878304	EOG090B09U6
chr1	92299074	EOG090B03Z3	chr17	9952114	EOG090B03Z3
chr1	94446969	EOG090B037M	chr20	3167884	EOG090B037M
chr1	108648566	EOG090B08CP	chr4	4383054	EOG090B08CP
chr1	110363766	EOG090B071D	chr7	16530771	EOG090B071D
chr1	111187605	EOG090B05WB	chr7	18832793	EOG090B05WB
chr1	113895065	EOG090B0596	chr7	19868313	EOG090B0596
chr1	117870569	EOG090B055C	chr21	21897742	EOG090B055C
chr1	117933320	EOG090B01TU	chr21	21882902	EOG090B01TU
chr1	119025531	EOG090B08R0	chr21	21745133	EOG090B08R0
chr1	156054890	EOG090B0HV2	chr16	21228283	EOG090B0HV2
chr1	161749802	EOG090B0G4H	chr17	4458604	EOG090B0G4H
chr1	166857567	EOG090B0A6X	chr17	8680080	EOG090B0A6X
chr1	167093732	EOG090B01NJ	chr2	11285932	EOG090B01NJ
chr1	168179078	EOG090B0DRM	chr14	4188096	EOG090B0DRM
chr1	169298520	EOG090B084C	chr4	19430118	EOG090B084C
chr1	169853713	EOG090B03IN	chr4	24926283	EOG090B03IN
chr1	170532224	EOG090B0F6W	chr4	1171515	EOG090B0F6W
chr1	171781968	EOG090B052Y	chr4	21720710	EOG090B052Y
chr1	173800448	EOG090B0AEM	chr2	7532785	EOG090B0AEM
chr1	179330295	EOG090B04MQ	chr4	26347720	EOG090B04MQ
chr1	185084758	EOG090B0BPK	chr17	2860994	EOG090B0BPK
chr1	185120019	EOG090B02JJ	chr4	1085976	EOG090B02JJ
chr1	185298035	EOG090B03BE	chr4	6662582	EOG090B03BE
chr1	193016351	EOG090B099U	chr4	3470847	EOG090B099U
chr1	193180294	EOG090B06JA	chr4	3508703	EOG090B06JA
chr1	204506901	EOG090B05MV	chr5	25363054	EOG090B05MV
chr1	205042114	EOG090B01JB	chr5	15367097	EOG090B01JB
chr1	205094743	EOG090B04NX	chr5	4490678	EOG090B04NX
chr1	205228565	EOG090B052S	chr5	28197642	EOG090B052S
chr1	205616546	EOG090B09Y2	chr5	18197287	EOG090B09Y2
chr1	207049020	EOG090B09PR	chr5	5808754	EOG090B09PR
chr1	211479036	EOG090B0EQJ	chr24	18075835	EOG090B0EQJ
chr1	211749899	EOG090B07FH	chr24	18020910	EOG090B07FH
chr1	211941824	EOG090B01LW	chr24	18011263	EOG090B01LW
chr1	212365215	EOG090B0870	chr22	2989023	EOG090B0870
chr1	214613755	EOG090B028F	chr3	16536347	EOG090B028F
chr1	222558660	EOG090B06LN	chr24	17736950	EOG090B06LN
chr1	224356925	EOG090B0GJT	chr16	13010522	EOG090B0GJT
chr1	226361460	EOG090B0KEX	chr24	13519369	EOG090B0KEX
chr1	228165817	EOG090B0BOM	chr17	16237116	EOG090B0BOM
chr1	230642607	EOG090B039X	chr15	14728293	EOG090B039X
chr1	230979106	EOG090B0ALZ	chr24	15110046	EOG090B0ALZ
chr1	231338384	EOG090B06ND	chr24	15127328	EOG090B06ND
chr1	231521285	EOG090B0A3R	chr15	8718272	EOG090B0A3R
chr1	232954548	EOG090B0FBA	chr15	8550470	EOG090B0FBA
chr1	235335265	EOG090B0A35	chr15	8855579	EOG090B0A35
chr1	235450206	EOG090B04O5	chr15	8837990	EOG090B04O5
chr1	244047831	EOG090B04FL	chr15	17883449	EOG090B04FL
chr1	244854450	EOG090B05VA	chr24	6971732	EOG090B05VA
chr2	669580	EOG090B0J2X	chr24	13735257	EOG090B0J2X
chr2	3545785	EOG090B0ATE	chr24	20729085	EOG090B0ATE
chr2	6849850	EOG090B068Q	chr22	9525634	EOG090B068Q
chr2	6877801	EOG090B0C4K	chr22	9529384	EOG090B0C4K
chr2	9406834	EOG090B0FQ9	chr22	9865664	EOG090B0FQ9
chr2	10572071	EOG090B03N4	chr22	17771875	EOG090B03N4
chr2	10784258	EOG090B07JD	chr24	18293272	EOG090B07JD
chr2	11155547	EOG090B0EDB	chr22	16637551	EOG090B0EDB
chr2	17759944	EOG090B01WV	chr24	19231691	EOG090B01WV
chr2	27653485	EOG090B08OA	chr22	17522726	EOG090B08OA
chr2	28894699	EOG090B03HH	chr22	17073750	EOG090B03HH
chr2	29121389	EOG090B0342	chr22	16647227	EOG090B0342
chr2	37201764	EOG090B01T9	chr24	20806030	EOG090B01T9
chr2	37231706	EOG090B07CS	chr24	20798028	EOG090B07CS
chr2	38778991	EOG090B0FBL	Contig12arrow_ctg1	92738	EOG090B0FBL
chr2	42767437	EOG090B0A2Z	chr15	5351861	EOG090B0A2Z
chr2	43774139	EOG090B08JW	chr15	18165938	EOG090B08JW
chr2	43839054	EOG090B03PC	chr15	18179811	EOG090B03PC
chr2	43888600	EOG090B00YL	chr15	18188864	EOG090B00YL
chr2	44321356	EOG090B036Z	chr15	18273916	EOG090B036Z
chr2	46340318	EOG090B020C	chr15	23115404	EOG090B020C
chr2	53767887	EOG090B0F0M	chr19	14702906	EOG090B0F0M
chr2	55636237	EOG090B02GP	chr15	18663751	EOG090B02GP
chr2	61990187	EOG090B0EYL	chr1	259793	EOG090B0EYL
chr2	62501209	EOG090B0FVL	chr6	20232543	EOG090B0FVL
chr2	63364425	EOG090B02R6	chr15	20191870	EOG090B02R6
chr2	63893430	EOG090B01G5	chr1	107382	EOG090B01G5
chr2	68131238	EOG090B0819	chr15	19646909	EOG090B0819
chr2	71109970	EOG090B0G04	chr3	8537313	EOG090B0G04
chr2	71130666	EOG090B08AD	chr3	8532032	EOG090B08AD
chr2	73214267	EOG090B07GD	chr10	7405815	EOG090B07GD
chr2	85840144	EOG090B07KK	chr10	23677586	EOG090B07KK
chr2	86144268	EOG090B03JU	chr10	25255587	EOG090B03JU
chr2	88557736	EOG090B01DI	chr22	2329556	EOG090B01DI
chr2	98609709	EOG090B0BI3	chr2	6050663	EOG090B0BI3
chr2	100393245	EOG090B07BF	chr2	6391878	EOG090B07BF
chr2	102718420	EOG090B0BLU	chr21	17550284	EOG090B0BLU
chr2	102762218	EOG090B0FES	chr21	17538104	EOG090B0FES
chr2	105038093	EOG090B0ARV	chr2	8138856	EOG090B0ARV
chr2	105267383	EOG090B01YB	chr3	7291352	EOG090B01YB
chr2	106094026	EOG090B06ZS	chr21	17425243	EOG090B06ZS
chr2	108452169	EOG090B00HG	chr21	10275255	EOG090B00HG
chr2	108896907	EOG090B04X2	chr21	10998788	EOG090B04X2
chr2	112482345	EOG090B07PW	chr15	7538796	EOG090B07PW
chr2	113717775	EOG090B06BZ	chr21	4221419	EOG090B06BZ
chr2	127257596	EOG090B02FZ	chr3	5970988	EOG090B02FZ
chr2	134964850	EOG090B00PT	chr21	7135005	EOG090B00PT
chr2	135741930	EOG090B07S9	chr21	753252	EOG090B07S9
chr2	135907316	EOG090B05RO	chr21	9295337	EOG090B05RO
chr2	136114869	EOG090B0APX	chr21	9281078	EOG090B0APX
chr2	149437709	EOG090B0GM5	chr2	2067877	EOG090B0GM5
chr2	151357667	EOG090B0C9A	chr21	23305166	EOG090B0C9A
chr2	171434578	EOG090B051U	chr21	14276725	EOG090B051U
chr2	171935946	EOG090B06MJ	chr21	14323159	EOG090B06MJ
chr2	176311494	EOG090B0BZC	chr15	20670498	EOG090B0BZC
chr2	177413963	EOG090B03H2	chr21	14914917	EOG090B03H2
chr2	178112547	EOG090B07KU	chr15	21440295	EOG090B07KU
chr2	179109899	EOG090B036E	chr21	20052319	EOG090B036E
chr2	183128298	EOG090B0A78	chr21	24522231	EOG090B0A78
chr2	186486383	EOG090B08VF	chr15	21447980	EOG090B08VF
chr2	186590339	EOG090B01K5	chr21	27538028	EOG090B01K5
chr2	189666133	EOG090B038V	chr21	4247692	EOG090B038V
chr2	189750578	EOG090B08WS	chr21	4357693	EOG090B08WS
chr2	190646389	EOG090B0511	chr2	9957800	EOG090B0511
chr2	197705406	EOG090B03HV	chr10	7911229	EOG090B03HV
chr2	199911439	EOG090B08G7	chr21	4035899	EOG090B08G7
chr2	200911301	EOG090B05FK	chr17	7597035	EOG090B05FK
chr2	202265942	EOG090B06PE	chr2	3268595	EOG090B06PE
chr2	203239063	EOG090B07ZK	chr2	8962141	EOG090B07ZK
chr2	206004368	EOG090B02JL	chr21	15060301	EOG090B02JL
chr2	206738483	EOG090B069E	chr2	8016475	EOG090B069E
chr2	207613046	EOG090B0DHI	chr2	4822894	EOG090B0DHI
chr2	208271520	EOG090B007C	chr21	23531249	EOG090B007C
chr2	210568210	EOG090B00GH	chr21	11380806	EOG090B00GH
chr2	215312143	EOG090B0450	chr3	5694223	EOG090B0450
chr2	216109173	EOG090B03FN	chr21	12601338	EOG090B03FN
chr2	219172586	EOG090B092I	chr2	8002781	EOG090B092I
chr2	223052145	EOG090B0GF6	chr13	208947	EOG090B0GF6
chr2	223957473	EOG090B0BFB	chr13	5632955	EOG090B0BFB
chr2	232879489	EOG090B04QF	chr13	16238900	EOG090B04QF
chr2	241676127	EOG090B0E5V	chr4	18790637	EOG090B0E5V
chr3	3126910	EOG090B066N	chr5	20245188	EOG090B066N
chr3	5187806	EOG090B04OV	chr5	11606419	EOG090B04OV
chr3	9365069	EOG090B04V8	chr5	27976993	EOG090B04V8
chr3	9428939	EOG090B0135	chr5	16690497	EOG090B0135
chr3	13474104	EOG090B08HX	chr5	17549330	EOG090B08HX
chr3	14125194	EOG090B08HT	chr5	28500499	EOG090B08HT
chr3	14145941	EOG090B02FA	chr7	24494594	EOG090B02FA
chr3	14651837	EOG090B08AG	chr5	27296828	EOG090B08AG
chr3	15206496	EOG090B01WJ	chr16	25789593	EOG090B01WJ
chr3	15411256	EOG090B09TB	chr16	24255565	EOG090B09TB
chr3	16276570	EOG090B08ZV	chr11	9390531	EOG090B08ZV
chr3	25719460	EOG090B03RY	chr11	2934981	EOG090B03RY
chr3	33798729	EOG090B02MN	chr11	11231537	EOG090B02MN
chr3	36993548	EOG090B02PS	chr15	7586352	EOG090B02PS
chr3	39052026	EOG090B02Y6	chr17	7494458	EOG090B02Y6
chr3	44976278	EOG090B09XA	chr11	15727025	EOG090B09XA
chr3	45427245	EOG090B01H7	chr16	2254040	EOG090B01H7
chr3	47017093	EOG090B0067	chr16	71490	EOG090B0067
chr3	48294637	EOG090B0IQM	chr24	12655919	EOG090B0IQM
chr3	48432408	EOG090B08XO	chr5	3921052	EOG090B08XO
chr3	48927559	EOG090B05KB	chr7	24508713	EOG090B05KB
chr3	49015588	EOG090B04IQ	chr10	25199526	EOG090B04IQ
chr3	49727122	EOG090B071Q	chr5	21600867	EOG090B071Q
chr3	49829103	EOG090B05Y2	chr5	20668070	EOG090B05Y2
chr3	50557079	EOG090B0JCC	chr5	11508005	EOG090B0JCC
chr3	53090262	EOG090B0700	chr5	27345414	EOG090B0700
chr3	57096393	EOG090B02WP	chr5	4119824	EOG090B02WP
chr3	63834132	EOG090B0F1Z	chr5	22789407	EOG090B0F1Z
chr3	63912599	EOG090B03VB	chr5	22768588	EOG090B03VB
chr3	66998356	EOG090B03FV	chr5	22288198	EOG090B03FV
chr3	69017985	EOG090B01Q5	chr5	21885346	EOG090B01Q5
chr3	86950430	EOG090B0APG	chr21	10951622	EOG090B0APG
chr3	87227523	EOG090B0GLN	chr21	10930494	EOG090B0GLN
chr3	88150053	EOG090B0ARZ	chr21	10837809	EOG090B0ARZ
chr3	94014385	EOG090B0BWJ	chr21	10596930	EOG090B0BWJ
chr3	96761314	EOG090B0H4O	chr20	11358942	EOG090B0H4O
chr3	100365564	EOG090B04G4	chr4	19881574	EOG090B04G4
chr3	101562071	EOG090B0816	chr3	7488499	EOG090B0816
chr3	101724677	EOG090B02PC	chr21	17221089	EOG090B02PC
chr3	108162477	EOG090B08DR	chr17	23371464	EOG090B08DR
chr3	111705469	EOG090B0AE7	chr20	3805547	EOG090B0AE7
chr3	112532699	EOG090B0AHJ	chr2	783020	EOG090B0AHJ
chr3	112563404	EOG090B07JI	chr21	24196302	EOG090B07JI
chr3	112991000	EOG090B0DUS	chr21	2701796	EOG090B0DUS
chr3	114056850	EOG090B0989	chr20	8085325	EOG090B0989
chr3	115663779	EOG090B0J6F	chr13	3975752	EOG090B0J6F
chr3	119498734	EOG090B0AQK	chr2	2816909	EOG090B0AQK
chr3	119703099	EOG090B030Y	chr21	16566368	EOG090B030Y
chr3	120628380	EOG090B05MI	chr20	5674802	EOG090B05MI
chr3	120750553	EOG090B087O	chr21	8888641	EOG090B087O
chr3	122254190	EOG090B01Y3	chr14	11381199	EOG090B01Y3
chr3	122740345	EOG090B04QQ	chr21	20637337	EOG090B04QQ
chr3	122910143	EOG090B012Z	chr20	5937574	EOG090B012Z
chr3	125232341	EOG090B02PV	chr21	11224386	EOG090B02PV
chr3	128081250	EOG090B05WE	chr5	27350558	EOG090B05WE
chr3	128620411	EOG090B043X	chr5	21684500	EOG090B043X
chr3	129279733	EOG090B08B2	chr5	21675723	EOG090B08B2
chr3	130679315	EOG090B00L4	chr16	25090968	EOG090B00L4
chr3	132660538	EOG090B08Y1	chr20	9198883	EOG090B08Y1
chr3	132677313	EOG090B00RM	chr20	9202488	EOG090B00RM
chr3	136976350	EOG090B0A1V	chr17	23203968	EOG090B0A1V
chr3	141260176	EOG090B05OQ	chr13	550294	EOG090B05OQ
chr3	149474878	EOG090B0EHL	chr4	4417366	EOG090B0EHL
chr3	152835783	EOG090B07WV	chr13	11557977	EOG090B07WV
chr3	157436934	EOG090B09OI	chr13	4669449	EOG090B09OI
chr3	158802153	EOG090B07D6	chr13	11383351	EOG090B07D6
chr3	161212345	EOG090B059X	chr13	11030056	EOG090B059X
chr3	167789129	EOG090B07FN	chr13	4718330	EOG090B07FN
chr3	169084909	EOG090B01C2	chr13	5541898	EOG090B01C2
chr3	169966823	EOG090B0C2B	chr17	17874062	EOG090B0C2B
chr3	170360332	EOG090B036R	chr17	17900169	EOG090B036R
chr3	180602262	EOG090B03ZI	chr4	3893363	EOG090B03ZI
chr3	182808200	EOG090B0144	chr4	4209021	EOG090B0144
chr3	183015438	EOG090B02O0	chr4	4250018	EOG090B02O0
chr3	184135386	EOG090B037B	chr17	7343757	EOG090B037B
chr3	186551150	EOG090B04A5	chr21	23825170	EOG090B04A5
chr3	186789969	EOG090B08LO	chr4	15206182	EOG090B08LO
chr3	189844233	EOG090B036J	chr4	19360014	EOG090B036J
chr3	193241418	EOG090B0FVM	chr4	27657961	EOG090B0FVM
chr3	194642068	EOG090B049R	chr4	10799390	EOG090B049R
chr3	195069715	EOG090B07LT	chr4	10900976	EOG090B07LT
chr3	196708909	EOG090B0J4N	chr4	21223349	EOG090B0J4N
chr3	196987112	EOG090B02TA	chr4	4589010	EOG090B02TA
chr3	197960222	EOG090B0302	chr21	27575052	EOG090B0302
chr4	1343142	EOG090B055J	chr10	26045535	EOG090B055J
chr4	2621254	EOG090B01BH	chr1	4961315	EOG090B01BH
chr4	2742257	EOG090B0D8S	chr1	4973792	EOG090B0D8S
chr4	2818371	EOG090B0520	chr12	4811009	EOG090B0520
chr4	2930838	EOG090B082D	chr9	20208639	EOG090B082D
chr4	4188803	EOG090B04SP	chr5	22846785	EOG090B04SP
chr4	4237836	EOG090B0GSF	chr5	22846785	EOG090B0GSF
chr4	6804594	EOG090B00UB	chr18	3389918	EOG090B00UB
chr4	7043580	EOG090B08MD	chr18	3300968	EOG090B08MD
chr4	7647372	EOG090B00VN	chr18	2968677	EOG090B00VN
chr4	8434499	EOG090B03XT	chr18	12752748	EOG090B03XT
chr4	15497889	EOG090B00O2	chr4	20360259	EOG090B00O2
chr4	17577466	EOG090B0587	chr1	5696992	EOG090B0587
chr4	22387705	EOG090B00TE	chr18	14906779	EOG090B00TE
chr4	25123931	EOG090B063A	chr18	15312535	EOG090B063A
chr4	37413475	EOG090B00B0	chr18	12214138	EOG090B00B0
chr4	39288761	EOG090B01MG	chr1	10763480	EOG090B01MG
chr4	39459118	EOG090B07UK	chr1	10744495	EOG090B07UK
chr4	40243387	EOG090B0DYF	chr1	10671450	EOG090B0DYF
chr4	41935485	EOG090B0BMG	chr10	4364385	EOG090B0BMG
chr4	42001654	EOG090B07Y3	chr10	7256523	EOG090B07Y3
chr4	48352580	EOG090B058E	chr4	20501557	EOG090B058E
chr4	48483562	EOG090B07D4	chr4	20520458	EOG090B07D4
chr4	52023957	EOG090B0A07	chr4	20611199	EOG090B0A07
chr4	52059632	EOG090B08KB	chr4	20614545	EOG090B08KB
chr4	55396190	EOG090B0BVT	chr4	20938821	EOG090B0BVT
chr4	56338402	EOG090B01FF	chr4	21023865	EOG090B01FF
chr4	56467636	EOG090B041K	chr10	3260855	EOG090B041K
chr4	56978986	EOG090B00VK	chr10	3176206	EOG090B00VK
chr4	70688678	EOG090B0ADH	chr5	10928527	EOG090B0ADH
chr4	73058114	EOG090B0CGU	chr10	3166175	EOG090B0CGU
chr4	73571693	EOG090B09VF	chr12	7780573	EOG090B09VF
chr4	75482538	EOG090B0AQH	chr9	4128916	EOG090B0AQH
chr4	77043096	EOG090B07RF	chr12	3798045	EOG090B07RF
chr4	98323675	EOG090B06OW	chr18	2289496	EOG090B06OW
chr4	99564096	EOG090B01QK	chr1	8942970	EOG090B01QK
chr4	102869085	EOG090B0JWN	chr1	9127446	EOG090B0JWN
chr4	105230244	EOG090B009Q	chr1	8318777	EOG090B009Q
chr4	105682733	EOG090B0CYN	chr1	8281624	EOG090B0CYN
chr4	110476415	EOG090B01ET	chr22	20078640	EOG090B01ET
chr4	114622881	EOG090B04QH	chr1	9955409	EOG090B04QH
chr4	118685535	EOG090B07LW	chr1	9796837	EOG090B07LW
chr4	121801425	EOG090B07LB	chr1	15843820	EOG090B07LB
chr4	127964261	EOG090B05J9	chr10	24701675	EOG090B05J9
chr4	128932810	EOG090B0404	chr1	17104074	EOG090B0404
chr4	141214719	EOG090B0AK0	chr1	7193061	EOG090B0AK0
chr4	145639302	EOG090B07U7	chr1	6761208	EOG090B07U7
chr4	147638532	EOG090B0261	chr1	6460992	EOG090B0261
chr4	154557576	EOG090B04P0	chr18	17364617	EOG090B04P0
chr4	163494350	EOG090B0F7R	chr1	5830036	EOG090B0F7R
chr4	165079658	EOG090B0CHF	chr1	5792259	EOG090B0CHF
chr4	165461409	EOG090B063E	chr1	5667192	EOG090B063E
chr4	169729578	EOG090B07YN	chr1	11263132	EOG090B07YN
chr4	174299122	EOG090B0AXE	chr1	12964682	EOG090B0AXE
chr4	176104291	EOG090B00R0	chr1	13216048	EOG090B00R0
chr4	183641436	EOG090B0G4P	chr18	1805371	EOG090B0G4P
chr4	184559175	EOG090B0J1Z	chr10	5704824	EOG090B0J1Z
chr4	186069809	EOG090B030P	chr1	5121500	EOG090B030P
chr4	186153737	EOG090B0GWT	chr3	18272762	EOG090B0GWT
chr5	892999	EOG090B06T9	chr16	188435	EOG090B06T9
chr5	1253728	EOG090B01FM	chr11	7353151	EOG090B01FM
chr5	5445297	EOG090B00CX	chr16	4026642	EOG090B00CX
chr5	6353221	EOG090B0H3V	chr11	6626979	EOG090B0H3V
chr5	6587452	EOG090B02AB	chr11	6658528	EOG090B02AB
chr5	6633577	EOG090B0BWG	chr11	6668089	EOG090B0BWG
chr5	10227441	EOG090B0FHS	chr17	7153167	EOG090B0FHS
chr5	14711197	EOG090B058Y	chr20	10834736	EOG090B058Y
chr5	15925032	EOG090B05CF	chr20	12166821	EOG090B05CF
chr5	16446886	EOG090B07Z3	chr17	23847493	EOG090B07Z3
chr5	31401432	EOG090B012Y	chr20	15023243	EOG090B012Y
chr5	34929820	EOG090B069P	chr12	14742459	EOG090B069P
chr5	41925310	EOG090B08TZ	chr9	15753508	EOG090B08TZ
chr5	44808963	EOG090B07MS	chr9	20161012	EOG090B07MS
chr5	54979332	EOG090B0EKQ	chr12	15053059	EOG090B0EKQ
chr5	56909646	EOG090B0BUP	chr17	9531316	EOG090B0BUP
chr5	60873753	EOG090B06VJ	chr9	16356228	EOG090B06VJ
chr5	62389010	EOG090B09YD	chr9	11980011	EOG090B09YD
chr5	65625061	EOG090B06HX	chr12	17901268	EOG090B06HX
chr5	69372209	EOG090B06H1	Super_Scaffold_29_ctg1	1372942	EOG090B06H1
chr5	72220909	EOG090B075R	chr9	15091200	EOG090B075R
chr5	73567345	EOG090B04HW	chr9	21576378	EOG090B04HW
chr5	74721655	EOG090B02T7	chr12	17273657	EOG090B02T7
chr5	77433135	EOG090B05JE	chr12	18471074	EOG090B05JE
chr5	79983684	EOG090B09Y0	chr9	12045672	EOG090B09Y0
chr5	80138617	EOG090B062J	chr9	12062042	EOG090B062J
chr5	90518819	EOG090B0BM9	chr9	9900252	EOG090B0BM9
chr5	103531732	EOG090B05QT	chr9	24164545	EOG090B05QT
chr5	115126503	EOG090B02BG	chr9	17259297	EOG090B02BG
chr5	115268878	EOG090B07I8	chr9	17298813	EOG090B07I8
chr5	116085053	EOG090B0GH1	chr9	14585924	EOG090B0GH1
chr5	120674373	EOG090B0EGK	chr9	14857538	EOG090B0EGK
chr5	121961925	EOG090B08WG	chr11	6259666	EOG090B08WG
chr5	122391135	EOG090B01VR	chr9	24470858	EOG090B01VR
chr5	126600963	EOG090B0AZ0	chr23	3220243	EOG090B0AZ0
chr5	127523480	EOG090B089E	chr12	3447943	EOG090B089E
chr5	132557325	EOG090B015P	chr14	20040775	EOG090B015P
chr5	134738621	EOG090B0CFK	chr14	22450161	EOG090B0CFK
chr5	134887796	EOG090B0ANM	chr14	22470662	EOG090B0ANM
chr5	136029056	EOG090B03JC	chr10	2988826	EOG090B03JC
chr5	138873010	EOG090B05HX	chr10	16586549	EOG090B05HX
chr5	140639528	EOG090B056V	chr10	13600736	EOG090B056V
chr5	140700461	EOG090B0GLL	chr14	23926562	EOG090B0GLL
chr5	142314209	EOG090B0943	chr14	20470605	EOG090B0943
chr5	148394777	EOG090B013Y	chr10	26755320	EOG090B013Y
