chr1	po1	gene1	chr2	po2	gene2
chr1	15701941	EOG090B01DA	chr20	21210307	EOG090B01DA
chr1	19219303	EOG090B01EP	chr20	24339682	EOG090B01EP
chr1	19251836	EOG090B0D5M	chr5	17688944	EOG090B0D5M
chr1	19339530	EOG090B08IR	chr5	19976899	EOG090B08IR
chr1	19683040	EOG090B04MJ	chr20	19962055	EOG090B04MJ
chr1	19882514	EOG090B09XF	chr20	20865911	EOG090B09XF
chr1	20652379	EOG090B0651	chr20	21227058	EOG090B0651
chr1	20744797	EOG090B076T	chr5	9340987	EOG090B076T
chr1	21679417	EOG090B014N	chr5	37760478	EOG090B014N
chr1	22563636	EOG090B0178	chr14	31916633	EOG090B0178
chr1	23030397	EOG090B02B1	chr19	21331524	EOG090B02B1
chr1	23778516	EOG090B0G12	chr22	6951690	EOG090B0G12
chr1	24902122	EOG090B09DL	chr19	8685464	EOG090B09DL
chr1	25821900	EOG090B0C5W	chr19	22326298	EOG090B0C5W
chr1	26169984	EOG090B0GZR	chr19	22290541	EOG090B0GZR
chr1	26280156	EOG090B0JOD	chr22	26398459	EOG090B0JOD
chr1	26282299	EOG090B07YS	chr11	7561380	EOG090B07YS
chr1	26432946	EOG090B08EA	chr11	26882836	EOG090B08EA
chr1	26790816	EOG090B05U9	chr11	7473096	EOG090B05U9
chr1	26891010	EOG090B066W	chr11	7501242	EOG090B066W
chr1	26921849	EOG090B0CH3	chr22	26133214	EOG090B0CH3
chr1	27264025	EOG090B02Y1	chr11	7526851	EOG090B02Y1
chr1	27935184	EOG090B065U	chr11	25108110	EOG090B065U
chr1	28330663	EOG090B0DRP	chr11	25031809	EOG090B0DRP
chr1	28529867	EOG090B07B6	chr11	7360610	EOG090B07B6
chr1	28603539	EOG090B0H7D	chr11	24814305	EOG090B0H7D
chr1	31259478	EOG090B0910	chr22	17541068	EOG090B0910
chr1	31727420	EOG090B00F6	chr13	11869665	EOG090B00F6
chr1	32222442	EOG090B08H1	chr22	29294338	EOG090B08H1
chr1	32367291	EOG090B08U3	chr19	9163006	EOG090B08U3
chr1	32775981	EOG090B055Q	chr22	23464079	EOG090B055Q
chr1	35559125	EOG090B04N6	chr22	9030922	EOG090B04N6
chr1	35597946	EOG090B0GJG	chr22	9068034	EOG090B0GJG
chr1	35736496	EOG090B01JZ	chr22	9113609	EOG090B01JZ
chr1	36084922	EOG090B0769	chr22	7879439	EOG090B0769
chr1	36088905	EOG090B0AA8	chr19	11926173	EOG090B0AA8
chr1	36341755	EOG090B06G7	chr11	25696272	EOG090B06G7
chr1	37501254	EOG090B0K2H	chr22	8927416	EOG090B0K2H
chr1	37537748	EOG090B0C4X	chr11	25883330	EOG090B0C4X
chr1	37692691	EOG090B0CTR	chr22	9168506	EOG090B0CTR
chr1	37803925	EOG090B0G4S	chr11	25144051	EOG090B0G4S
chr1	39841744	EOG090B065A	chr22	23610027	EOG090B065A
chr1	40074061	EOG090B0A2X	chr22	8977956	EOG090B0A2X
chr1	40391348	EOG090B09F3	chr22	20701617	EOG090B09F3
chr1	42430736	EOG090B07R4	chr20	25328522	EOG090B07R4
chr1	43164443	EOG090B0BON	chr17	12236307	EOG090B0BON
chr1	43375683	EOG090B0COA	chr23	14866768	EOG090B0COA
chr1	43451019	EOG090B0B6W	chr15	38995781	EOG090B0B6W
chr1	43970176	EOG090B08RF	chr9	10801967	EOG090B08RF
chr1	44213754	EOG090B06WO	chr23	678991	EOG090B06WO
chr1	44654559	EOG090B0DK8	chr18	29038257	EOG090B0DK8
chr1	44850951	EOG090B07D1	chr18	19151835	EOG090B07D1
chr1	45012266	EOG090B08C2	chr18	29234021	EOG090B08C2
chr1	45331125	EOG090B04FN	chr23	2023140	EOG090B04FN
chr1	45340253	EOG090B05A9	chr18	29041231	EOG090B05A9
chr1	45500333	EOG090B0ES0	chr23	6325953	EOG090B0ES0
chr1	46189270	EOG090B02YV	chr17	5072287	EOG090B02YV
chr1	46248406	EOG090B02KB	chr17	3433495	EOG090B02KB
chr1	46635776	EOG090B0BA1	chr17	5889462	EOG090B0BA1
chr1	47269631	EOG090B00RI	chr17	4095024	EOG090B00RI
chr1	48435967	EOG090B06QG	chr23	32048674	EOG090B06QG
chr1	50524342	EOG090B03HU	chr23	4521254	EOG090B03HU
chr1	52004264	EOG090B0FQ0	chr18	9813046	EOG090B0FQ0
chr1	52687720	EOG090B0CBQ	chr23	6402142	EOG090B0CBQ
chr1	53069856	EOG090B05IS	chr23	14941719	EOG090B05IS
chr1	53767970	EOG090B04I0	chr18	11318247	EOG090B04I0
chr1	53951922	EOG090B06X6	chr18	11335850	EOG090B06X6
chr1	54032150	EOG090B0936	chr18	11340608	EOG090B0936
chr1	54054333	EOG090B0E8F	chr18	11344894	EOG090B0E8F
chr1	54132968	EOG090B04IK	chr18	11346583	EOG090B04IK
chr1	54200244	EOG090B07JY	chr18	30679984	EOG090B07JY
chr1	54852233	EOG090B04CY	chr23	7430250	EOG090B04CY
chr1	55069045	EOG090B004X	chr23	7371233	EOG090B004X
chr1	58486087	EOG090B06T4	chr23	6940333	EOG090B06T4
chr1	58659997	EOG090B01ON	chr23	6933286	EOG090B01ON
chr1	62437245	EOG090B06NX	chr17	12685456	EOG090B06NX
chr1	62803787	EOG090B04ZN	chr17	12749468	EOG090B04ZN
chr1	63525573	EOG090B03RD	chr17	12951549	EOG090B03RD
chr1	64588920	EOG090B00UU	chr17	13187081	EOG090B00UU
chr1	65360904	EOG090B02D5	chr12	27950588	EOG090B02D5
chr1	66761012	EOG090B0FCP	chr18	25195982	EOG090B0FCP
chr1	66930392	EOG090B07BU	chr18	25182423	EOG090B07BU
chr1	68126226	EOG090B0460	chr18	23687824	EOG090B0460
chr1	71065074	EOG090B0GRD	chr15	37025378	EOG090B0GRD
chr1	74598090	EOG090B00LJ	chr12	29449431	EOG090B00LJ
chr1	74733245	EOG090B0DRQ	chr18	30358424	EOG090B0DRQ
chr1	75724788	EOG090B074J	chr18	9283257	EOG090B074J
chr1	77560313	EOG090B01MB	chr18	9679154	EOG090B01MB
chr1	77828394	EOG090B08S8	chr10	18353851	EOG090B08S8
chr1	77913642	EOG090B067T	chr23	539312	EOG090B067T
chr1	78492744	EOG090B08IQ	chr23	2284882	EOG090B08IQ
chr1	79054945	EOG090B08IL	chr12	27511924	EOG090B08IL
chr1	84365421	EOG090B08GT	chr15	37926885	EOG090B08GT
chr1	85267627	EOG090B0HS9	chr18	14517096	EOG090B0HS9
chr1	85321452	EOG090B0B52	chr17	12052466	EOG090B0B52
chr1	85580985	EOG090B0749	chr17	11992465	EOG090B0749
chr1	85670175	EOG090B088A	chr17	11935937	EOG090B088A
chr1	87332016	EOG090B0JIN	chr23	13846840	EOG090B0JIN
chr1	88853213	EOG090B09U6	chr18	23903359	EOG090B09U6
chr1	91501741	EOG090B0454	chr18	23837897	EOG090B0454
chr1	92030080	EOG090B09P6	chr23	14449969	EOG090B09P6
chr1	92147264	EOG090B00JL	chr23	14465169	EOG090B00JL
chr1	92299074	EOG090B03Z3	chr18	23819511	EOG090B03Z3
chr1	93110207	EOG090B03C2	chr18	23785331	EOG090B03C2
chr1	93346646	EOG090B0I4M	chr23	14638221	EOG090B0I4M
chr1	93888990	EOG090B0CBA	chr23	3964017	EOG090B0CBA
chr1	94446969	EOG090B037M	chr9	3949574	EOG090B037M
chr1	94983076	EOG090B0FUO	chr9	3879563	EOG090B0FUO
chr1	100088064	EOG090B04LB	chr17	3759233	EOG090B04LB
chr1	100126690	EOG090B07P2	chr23	9707346	EOG090B07P2
chr1	100266376	EOG090B07VW	chr17	3918991	EOG090B07VW
chr1	100873942	EOG090B08HQ	chr18	19353229	EOG090B08HQ
chr1	100990408	EOG090B0ASG	chr17	4013064	EOG090B0ASG
chr1	108648566	EOG090B08CP	chr17	10599845	EOG090B08CP
chr1	108692592	EOG090B0CQ2	chr18	20974735	EOG090B0CQ2
chr1	108934670	EOG090B09GQ	chr23	79889	EOG090B09GQ
chr1	110363766	EOG090B071D	chr20	27519591	EOG090B071D
chr1	110848077	EOG090B0BER	chr8	24520667	EOG090B0BER
chr1	111187605	EOG090B05WB	chr20	11795267	EOG090B05WB
chr1	111441230	EOG090B08GR	chr5	20381925	EOG090B08GR
chr1	113895065	EOG090B0596	chr20	14677706	EOG090B0596
chr1	115019362	EOG090B0I63	chr5	7708573	EOG090B0I63
chr1	117107745	EOG090B06A0	chr16	6517061	EOG090B06A0
chr1	117870569	EOG090B055C	chr16	6826092	EOG090B055C
chr1	117933320	EOG090B01TU	chr16	6851828	EOG090B01TU
chr1	117966598	EOG090B00WW	chr3	11330258	EOG090B00WW
chr1	119025531	EOG090B08R0	chr16	7024148	EOG090B08R0
chr1	145608134	EOG090B066U	chr16	16110250	EOG090B066U
chr1	145825777	EOG090B0LL3	chr11	20843028	EOG090B0LL3
chr1	147186900	EOG090B04WP	chr10	15112332	EOG090B04WP
chr1	147647423	EOG090B0EAJ	chr16	16939115	EOG090B0EAJ
chr1	150324943	EOG090B03OQ	chr11	20959108	EOG090B03OQ
chr1	155709780	EOG090B082E	chr11	20815155	EOG090B082E
chr1	156009540	EOG090B0FE9	chr22	31351064	EOG090B0FE9
chr1	156054890	EOG090B0HV2	chr11	33754520	EOG090B0HV2
chr1	156213016	EOG090B0GOS	chr2	30907199	EOG090B0GOS
chr1	156309199	EOG090B04WJ	chr22	24432701	EOG090B04WJ
chr1	161202386	EOG090B0IG8	chr3	4027790	EOG090B0IG8
chr1	161749802	EOG090B0G4H	chr18	32578713	EOG090B0G4H
chr1	161983675	EOG090B061N	chr23	2700932	EOG090B061N
chr1	162498001	EOG090B07HO	chr23	15080375	EOG090B07HO
chr1	163323920	EOG090B05OT	chr5	34401444	EOG090B05OT
chr1	165737803	EOG090B0EDM	chr23	14872061	EOG090B0EDM
chr1	166857567	EOG090B0A6X	chr18	25698895	EOG090B0A6X
chr1	167093732	EOG090B01NJ	chr23	20931328	EOG090B01NJ
chr1	168085531	EOG090B064P	chr16	15158809	EOG090B064P
chr1	168179078	EOG090B0DRM	chr10	604657	EOG090B0DRM
chr1	168696549	EOG090B0E3S	chr23	12620198	EOG090B0E3S
chr1	169298520	EOG090B084C	chr23	12563649	EOG090B084C
chr1	169369523	EOG090B07PL	chr1	14880003	EOG090B07PL
chr1	169853713	EOG090B03IN	chr23	2869264	EOG090B03IN
chr1	170532224	EOG090B0F6W	chr17	4390093	EOG090B0F6W
chr1	171781968	EOG090B052Y	chr23	6850970	EOG090B052Y
chr1	173715172	EOG090B03C7	chr18	33406373	EOG090B03C7
chr1	173800448	EOG090B0AEM	chr23	37243772	EOG090B0AEM
chr1	173826415	EOG090B032U	chr18	33054949	EOG090B032U
chr1	175984568	EOG090B03S8	chr18	34715999	EOG090B03S8
chr1	179330295	EOG090B04MQ	chr23	1801806	EOG090B04MQ
chr1	182794372	EOG090B0A0F	chr23	10932754	EOG090B0A0F
chr1	185084758	EOG090B0BPK	chr18	30090066	EOG090B0BPK
chr1	185120019	EOG090B02JJ	chr17	4234194	EOG090B02JJ
chr1	185298035	EOG090B03BE	chr17	37222909	EOG090B03BE
chr1	186379786	EOG090B08BX	chr18	32645378	EOG090B08BX
chr1	193016351	EOG090B099U	chr17	8808655	EOG090B099U
chr1	193069055	EOG090B04NT	chr18	24853453	EOG090B04NT
chr1	193096625	EOG090B0HKO	chr17	8822025	EOG090B0HKO
chr1	193180294	EOG090B06JA	chr17	8896439	EOG090B06JA
chr1	201894394	EOG090B08JY	chr5	5336707	EOG090B08JY
chr1	204506901	EOG090B05MV	chr5	24018027	EOG090B05MV
chr1	205042114	EOG090B01JB	chr5	38176904	EOG090B01JB
chr1	205094743	EOG090B04NX	chr5	11392015	EOG090B04NX
chr1	205228565	EOG090B052S	chr5	19613399	EOG090B052S
chr1	205337399	EOG090B07E4	chr5	33455948	EOG090B07E4
chr1	205616546	EOG090B09Y2	chr5	33840042	EOG090B09Y2
chr1	206197285	EOG090B0H28	chr5	23563376	EOG090B0H28
chr1	206591775	EOG090B051G	chr20	8536947	EOG090B051G
chr1	207049020	EOG090B09PR	chr5	9304963	EOG090B09PR
chr1	211479036	EOG090B0EQJ	chr15	12321389	EOG090B0EQJ
chr1	211749899	EOG090B07FH	chr15	12393563	EOG090B07FH
chr1	211941824	EOG090B01LW	chr15	12483302	EOG090B01LW
chr1	212365215	EOG090B0870	chr19	15768911	EOG090B0870
chr1	212432944	EOG090B0G9E	chr19	15775554	EOG090B0G9E
chr1	212597230	EOG090B0GLF	chr15	20514478	EOG090B0GLF
chr1	212738408	EOG090B0EFC	chr15	20484375	EOG090B0EFC
chr1	214613755	EOG090B028F	chr1	24130918	EOG090B028F
chr1	217610881	EOG090B09IW	chr15	5944839	EOG090B09IW
chr1	217760809	EOG090B098U	chr1	25333193	EOG090B098U
chr1	218285317	EOG090B0E5T	chr11	2457443	EOG090B0E5T
chr1	220058844	EOG090B0A6K	chr15	13889096	EOG090B0A6K
chr1	220151251	EOG090B00OY	chr19	4377927	EOG090B00OY
chr1	221702412	EOG090B072G	chr15	12946172	EOG090B072G
chr1	222558660	EOG090B06LN	chr15	12988059	EOG090B06LN
chr1	222704763	EOG090B07EF	chr15	22627058	EOG090B07EF
chr1	224114154	EOG090B0CE2	chr13	32028449	EOG090B0CE2
chr1	224356925	EOG090B0GJT	chr11	2414192	EOG090B0GJT
chr1	225985302	EOG090B0B1G	chr6	687425	EOG090B0B1G
chr1	226146610	EOG090B0B41	chr15	8732089	EOG090B0B41
chr1	226232501	EOG090B04K3	chr15	8716547	EOG090B04K3
chr1	226361460	EOG090B0KEX	chr15	8709862	EOG090B0KEX
chr1	227747653	EOG090B07GS	chr18	15281465	EOG090B07GS
chr1	228165817	EOG090B0BOM	chr18	15274148	EOG090B0BOM
chr1	229441904	EOG090B016C	chr6	37936229	EOG090B016C
chr1	229518179	EOG090B03T4	chr16	19947779	EOG090B03T4
chr1	230323425	EOG090B060E	chr13	18611686	EOG090B060E
chr1	230642607	EOG090B039X	chr13	18601392	EOG090B039X
chr1	230703141	EOG090B06P6	chr13	18596555	EOG090B06P6
chr1	230906905	EOG090B0281	chr15	17296458	EOG090B0281
chr1	230979106	EOG090B0ALZ	chr15	17291660	EOG090B0ALZ
chr1	231338384	EOG090B06ND	chr15	17251133	EOG090B06ND
chr1	231521285	EOG090B0A3R	chr13	8401926	EOG090B0A3R
chr1	232385625	EOG090B00F8	chr13	8248925	EOG090B00F8
chr1	232954548	EOG090B0FBA	chr13	8209505	EOG090B0FBA
chr1	233344108	EOG090B02Z4	chr13	20324761	EOG090B02Z4
chr1	235335265	EOG090B0A35	chr13	8552440	EOG090B0A35
chr1	235450206	EOG090B04O5	chr13	8533021	EOG090B04O5
chr1	236464508	EOG090B0DNC	chr13	30892558	EOG090B0DNC
chr1	241535549	EOG090B05DU	chr13	5990730	EOG090B05DU
chr1	241850426	EOG090B02LZ	chr13	30847169	EOG090B02LZ
chr1	244047831	EOG090B04FL	chr13	20606625	EOG090B04FL
chr1	244854450	EOG090B05VA	chr15	21910275	EOG090B05VA
chr1	245626641	EOG090B00BU	chr19	25055448	EOG090B00BU
chr2	669580	EOG090B0J2X	chr15	9053609	EOG090B0J2X
chr2	3545785	EOG090B0ATE	chr15	20935499	EOG090B0ATE
chr2	6849850	EOG090B068Q	chr19	23069560	EOG090B068Q
chr2	6877801	EOG090B0C4K	chr19	23073185	EOG090B0C4K
chr2	8682166	EOG090B0I0L	chr19	23312153	EOG090B0I0L
chr2	9406834	EOG090B0FQ9	chr19	23481013	EOG090B0FQ9
chr2	9843542	EOG090B042N	chr15	25816904	EOG090B042N
chr2	10572071	EOG090B03N4	chr19	13992010	EOG090B03N4
chr2	10784258	EOG090B07JD	chr15	12003952	EOG090B07JD
chr2	11155547	EOG090B0EDB	chr19	12176799	EOG090B0EDB
chr2	15591934	EOG090B02N6	chr15	6048337	EOG090B02N6
chr2	17759944	EOG090B01WV	chr15	10713643	EOG090B01WV
chr2	17816519	EOG090B0EXS	chr15	10711315	EOG090B0EXS
chr2	19913558	EOG090B00S6	chr19	13774349	EOG090B00S6
chr2	20033205	EOG090B0DYT	chr15	12107750	EOG090B0DYT
chr2	24050691	EOG090B0IQZ	chr15	21611681	EOG090B0IQZ
chr2	26191250	EOG090B0386	chr19	18438760	EOG090B0386
chr2	27032842	EOG090B0IFU	chr15	16517557	EOG090B0IFU
chr2	27653485	EOG090B08OA	chr19	13453902	EOG090B08OA
chr2	27781615	EOG090B0AB4	chr19	13542982	EOG090B0AB4
chr2	28393721	EOG090B0BD8	chr19	13743451	EOG090B0BD8
chr2	28894699	EOG090B03HH	chr19	12763804	EOG090B03HH
chr2	29121389	EOG090B0342	chr19	12197803	EOG090B0342
chr2	30225989	EOG090B0K88	chr19	20016975	EOG090B0K88
chr2	30525684	EOG090B06XI	chr19	19988676	EOG090B06XI
chr2	32156342	EOG090B062X	chr13	29120768	EOG090B062X
chr2	32360659	EOG090B000N	chr13	773459	EOG090B000N
chr2	32630474	EOG090B02OE	chr13	918431	EOG090B02OE
chr2	36738028	EOG090B03D0	chr16	28768758	EOG090B03D0
chr2	37084518	EOG090B0DIQ	chr13	8870520	EOG090B0DIQ
chr2	37201764	EOG090B01T9	chr15	21091721	EOG090B01T9
chr2	37231706	EOG090B07CS	chr15	21076632	EOG090B07CS
chr2	37645823	EOG090B0EOI	chr13	6092422	EOG090B0EOI
chr2	38666162	EOG090B07YG	chr13	32486164	EOG090B07YG
chr2	38778991	EOG090B0FBL	chr6	925826	EOG090B0FBL
chr2	42767437	EOG090B0A2Z	chr13	3773685	EOG090B0A2Z
chr2	43678863	EOG090B00OU	chr13	4267529	EOG090B00OU
chr2	43774139	EOG090B08JW	chr13	21014218	EOG090B08JW
chr2	43839054	EOG090B03PC	chr13	21036940	EOG090B03PC
chr2	43888600	EOG090B00YL	chr13	21046419	EOG090B00YL
chr2	44321356	EOG090B036Z	chr13	21159238	EOG090B036Z
chr2	46340318	EOG090B020C	chr13	26454751	EOG090B020C
chr2	46617283	EOG090B0IIM	chr8	9750039	EOG090B0IIM
chr2	47403192	EOG090B01YA	chr8	9772079	EOG090B01YA
chr2	53670503	EOG090B046W	chr8	2697327	EOG090B046W
chr2	53767887	EOG090B0F0M	chr8	9928645	EOG090B0F0M
chr2	55236648	EOG090B03XU	chr6	665768	EOG090B03XU
chr2	55519802	EOG090B0ARF	chr13	21639167	EOG090B0ARF
chr2	55636237	EOG090B02GP	chr13	21663509	EOG090B02GP
chr2	58145334	EOG090B077Y	chr13	2158729	EOG090B077Y
chr2	60942395	EOG090B04M1	chr6	37810215	EOG090B04M1
chr2	61070351	EOG090B02XU	chr13	3697936	EOG090B02XU
chr2	61990187	EOG090B0EYL	chr6	37459272	EOG090B0EYL
chr2	62501209	EOG090B0FVL	chr7	63786895	EOG090B0FVL
chr2	63364425	EOG090B02R6	chr13	23939678	EOG090B02R6
chr2	63893430	EOG090B01G5	chr6	37212297	EOG090B01G5
chr2	65056478	EOG090B0H8U	chr13	32634304	EOG090B0H8U
chr2	68131238	EOG090B0819	chr13	23189387	EOG090B0819
chr2	68157935	EOG090B0E33	chr13	23186117	EOG090B0E33
chr2	68775253	EOG090B03TM	chr13	13386662	EOG090B03TM
chr2	71109970	EOG090B0G04	chr1	16341655	EOG090B0G04
chr2	71130666	EOG090B08AD	chr1	16334233	EOG090B08AD
chr2	73214267	EOG090B07GD	chr16	11055826	EOG090B07GD
chr2	75632187	EOG090B0AKC	chr15	11504144	EOG090B0AKC
chr2	80302251	EOG090B050M	chr6	21647361	EOG090B050M
chr2	84419918	EOG090B0C7Y	chr6	22206423	EOG090B0C7Y
chr2	85840144	EOG090B07KK	chr2	19088629	EOG090B07KK
chr2	86144268	EOG090B03JU	chr2	2110991	EOG090B03JU
chr2	88557736	EOG090B01DI	chr19	3550906	EOG090B01DI
chr2	88709291	EOG090B0B7R	chr19	3541219	EOG090B0B7R
chr2	96275012	EOG090B0EVD	chr12	24275698	EOG090B0EVD
chr2	96588208	EOG090B02EW	chr12	23016622	EOG090B02EW
chr2	98609709	EOG090B0BI3	chr23	38961339	EOG090B0BI3
chr2	99319682	EOG090B0E5Z	chr16	14414845	EOG090B0E5Z
chr2	99359602	EOG090B022Z	chr23	19391049	EOG090B022Z
chr2	99401241	EOG090B00VU	chr16	14386171	EOG090B00VU
chr2	100393245	EOG090B07BF	chr23	38454915	EOG090B07BF
chr2	101253145	EOG090B08Z6	chr16	5359215	EOG090B08Z6
chr2	102718420	EOG090B0BLU	chr16	14987893	EOG090B0BLU
chr2	102762218	EOG090B0FES	chr16	14966012	EOG090B0FES
chr2	105038093	EOG090B0ARV	chr23	23348262	EOG090B0ARV
chr2	105267383	EOG090B01YB	chr1	14642758	EOG090B01YB
chr2	105337588	EOG090B0DWL	chr16	14911463	EOG090B0DWL
chr2	106094026	EOG090B06ZS	chr16	14763712	EOG090B06ZS
chr2	108452169	EOG090B00HG	chr16	24670235	EOG090B00HG
chr2	108896907	EOG090B04X2	chr16	23802037	EOG090B04X2
chr2	110637964	EOG090B014H	chr15	24750603	EOG090B014H
chr2	112293592	EOG090B01KC	chr13	10503339	EOG090B01KC
chr2	112482345	EOG090B07PW	chr13	6235153	EOG090B07PW
chr2	113717775	EOG090B06BZ	chr16	29263136	EOG090B06BZ
chr2	117920343	EOG090B03Y4	chr16	181590	EOG090B03Y4
chr2	119320420	EOG090B0H3K	chr16	472156	EOG090B0H3K
chr2	121756641	EOG090B0C36	chr16	8969551	EOG090B0C36
chr2	127257596	EOG090B02FZ	chr1	12751375	EOG090B02FZ
chr2	127488638	EOG090B02KD	chr14	1597539	EOG090B02KD
chr2	127706323	EOG090B01RR	chr18	503811	EOG090B01RR
chr2	132417043	EOG090B068F	chr16	29211204	EOG090B068F
chr2	134254404	EOG090B02C7	chr23	32610764	EOG090B02C7
chr2	134839418	EOG090B08A5	chr16	32636472	EOG090B08A5
chr2	134964850	EOG090B00PT	chr16	32607831	EOG090B00PT
chr2	135200342	EOG090B01IE	chr23	32420962	EOG090B01IE
chr2	135741930	EOG090B07S9	chr16	9719534	EOG090B07S9
chr2	135907316	EOG090B05RO	chr16	25732193	EOG090B05RO
chr2	136114869	EOG090B0APX	chr16	25766645	EOG090B0APX
chr2	142879262	EOG090B05LQ	chr23	25368426	EOG090B05LQ
chr2	144138713	EOG090B07ML	chr16	35408593	EOG090B07ML
chr2	148458759	EOG090B00SR	chr23	26675181	EOG090B00SR
chr2	149437709	EOG090B0GM5	chr23	32225000	EOG090B0GM5
chr2	151270693	EOG090B09RY	chr16	17342	EOG090B09RY
chr2	151357667	EOG090B0C9A	chr16	9821393	EOG090B0C9A
chr2	152643140	EOG090B04LL	chr16	21304000	EOG090B04LL
chr2	156477632	EOG090B02TY	chr23	23986721	EOG090B02TY
chr2	158168411	EOG090B04PF	chr16	20906167	EOG090B04PF
chr2	159729023	EOG090B053K	chr1	12557186	EOG090B053K
chr2	162267200	EOG090B01BP	chr16	20495419	EOG090B01BP
chr2	164898437	EOG090B06YT	chr16	20217847	EOG090B06YT
chr2	165870964	EOG090B00PS	chr16	20173952	EOG090B00PS
chr2	168871431	EOG090B0GVF	chr16	19962917	EOG090B0GVF
chr2	169645841	EOG090B06J0	chr16	19815237	EOG090B06J0
chr2	169735015	EOG090B03P9	chr16	19799172	EOG090B03P9
chr2	171434578	EOG090B051U	chr16	19575086	EOG090B051U
chr2	171522546	EOG090B0BT3	chr16	19561329	EOG090B0BT3
chr2	171935946	EOG090B06MJ	chr16	19482127	EOG090B06MJ
chr2	175074609	EOG090B068P	chr16	19084673	EOG090B068P
chr2	176311494	EOG090B0BZC	chr13	24660871	EOG090B0BZC
chr2	177413963	EOG090B03H2	chr16	18763942	EOG090B03H2
chr2	178112547	EOG090B07KU	chr13	25949088	EOG090B07KU
chr2	178465770	EOG090B0F37	chr16	29299801	EOG090B0F37
chr2	178480870	EOG090B0AOL	chr13	26383473	EOG090B0AOL
chr2	179109899	EOG090B036E	chr16	11606925	EOG090B036E
chr2	182718087	EOG090B022H	chr16	3967040	EOG090B022H
chr2	183128298	EOG090B0A78	chr16	3958067	EOG090B0A78
chr2	186486383	EOG090B08VF	chr13	26080360	EOG090B08VF
chr2	186590339	EOG090B01K5	chr16	5656022	EOG090B01K5
chr2	189666133	EOG090B038V	chr16	29431422	EOG090B038V
chr2	189750578	EOG090B08WS	chr16	29294240	EOG090B08WS
chr2	190205117	EOG090B06SU	chr16	29508646	EOG090B06SU
chr2	190436030	EOG090B06SR	chr23	24799211	EOG090B06SR
chr2	190646389	EOG090B0511	chr23	24729475	EOG090B0511
chr2	197572008	EOG090B04UR	chr16	10425711	EOG090B04UR
chr2	197705406	EOG090B03HV	chr2	36184768	EOG090B03HV
chr2	199911439	EOG090B08G7	chr16	29054269	EOG090B08G7
chr2	200891944	EOG090B082C	chr3	33026608	EOG090B082C
chr2	200911301	EOG090B05FK	chr18	27269228	EOG090B05FK
chr2	202265942	EOG090B06PE	chr23	29661581	EOG090B06PE
chr2	203239063	EOG090B07ZK	chr23	27049061	EOG090B07ZK
chr2	206004368	EOG090B02JL	chr16	18570128	EOG090B02JL
chr2	206176180	EOG090B082S	chr16	18587204	EOG090B082S
