chr1	po1	gene1	chr2	po2	gene2
chr1	235335265	EOG090B0A35	chr3	145641153	EOG090B0A35
chr1	235450206	EOG090B04O5	chr3	145738563	EOG090B04O5
chr1	244047831	EOG090B04FL	chr3	151956313	EOG090B04FL
chr1	244854450	EOG090B05VA	chr3	152467505	EOG090B05VA
chr2	669580	EOG090B0J2X	chr3	47442695	EOG090B0J2X
chr2	3545785	EOG090B0ATE	chr3	44495717	EOG090B0ATE
chr2	6849850	EOG090B068Q	chr3	42403323	EOG090B068Q
chr2	6877801	EOG090B0C4K	chr3	42388406	EOG090B0C4K
chr2	9406834	EOG090B0FQ9	chr3	40417979	EOG090B0FQ9
chr2	10572071	EOG090B03N4	chr3	38871367	EOG090B03N4
chr2	10784258	EOG090B07JD	chr3	38810333	EOG090B07JD
chr2	11155547	EOG090B0EDB	chr3	38218251	EOG090B0EDB
chr2	17759944	EOG090B01WV	chr3	32760429	EOG090B01WV
chr2	27653485	EOG090B08OA	chr3	165755925	EOG090B08OA
chr2	28894699	EOG090B03HH	chr3	166971101	EOG090B03HH
chr2	29121389	EOG090B0342	chr3	167191377	EOG090B0342
chr2	37201764	EOG090B01T9	chr3	154658850	EOG090B01T9
chr2	37231706	EOG090B07CS	chr3	154642084	EOG090B07CS
chr2	38778991	EOG090B0FBL	chr3	224276826	EOG090B0FBL
chr2	42767437	EOG090B0A2Z	chr3	184824844	EOG090B0A2Z
chr2	43774139	EOG090B08JW	chr3	186710040	EOG090B08JW
chr2	43839054	EOG090B03PC	chr3	186791173	EOG090B03PC
chr2	43888600	EOG090B00YL	chr3	186836872	EOG090B00YL
chr2	44321356	EOG090B036Z	chr3	187340278	EOG090B036Z
chr2	46340318	EOG090B020C	chr3	189297772	EOG090B020C
chr2	53767887	EOG090B0F0M	chr3	192015918	EOG090B0F0M
chr2	55636237	EOG090B02GP	chr3	199842610	EOG090B02GP
chr2	61990187	EOG090B0EYL	chr3	210270044	EOG090B0EYL
chr2	62501209	EOG090B0FVL	chr3	209968893	EOG090B0FVL
chr2	63364425	EOG090B02R6	chr3	209373648	EOG090B02R6
chr2	63893430	EOG090B01G5	chr3	209071192	EOG090B01G5
chr2	68131238	EOG090B0819	chr3	206149778	EOG090B0819
chr2	71109970	EOG090B0G04	chr10	30961254	EOG090B0G04
chr2	71130666	EOG090B08AD	chr10	30976576	EOG090B08AD
chr2	73214267	EOG090B07GD	chr5	5281304	EOG090B07GD
chr2	85840144	EOG090B07KK	chr5	14659272	EOG090B07KK
chr2	86144268	EOG090B03JU	chr5	14384688	EOG090B03JU
chr2	88557736	EOG090B01DI	chr5	13436805	EOG090B01DI
chr2	98609709	EOG090B0BI3	chr1	119665203	EOG090B0BI3
chr2	100393245	EOG090B07BF	chr1	118109327	EOG090B07BF
chr2	102718420	EOG090B0BLU	chr1	116413156	EOG090B0BLU
chr2	102762218	EOG090B0FES	chr1	116366475	EOG090B0FES
chr2	105038093	EOG090B0ARV	chr1	115006888	EOG090B0ARV
chr2	105267383	EOG090B01YB	chr1	114846324	EOG090B01YB
chr2	106094026	EOG090B06ZS	chr1	114194635	EOG090B06ZS
chr2	108452169	EOG090B00HG	chr1	112946342	EOG090B00HG
chr2	108896907	EOG090B04X2	chr1	112534929	EOG090B04X2
chr2	112482345	EOG090B07PW	chr3	222241130	EOG090B07PW
chr2	113717775	EOG090B06BZ	chr11	64181586	EOG090B06BZ
chr2	127257596	EOG090B02FZ	chr11	76076815	EOG090B02FZ
chr2	134964850	EOG090B00PT	chr11	62581398	EOG090B00PT
chr2	135741930	EOG090B07S9	chr11	62210196	EOG090B07S9
chr2	135907316	EOG090B05RO	chr11	62050594	EOG090B05RO
chr2	136114869	EOG090B0APX	chr11	61966003	EOG090B0APX
chr2	149437709	EOG090B0GM5	chr11	54366416	EOG090B0GM5
chr2	151357667	EOG090B0C9A	chr11	53199063	EOG090B0C9A
chr2	171434578	EOG090B051U	chr11	41015303	EOG090B051U
chr2	171935946	EOG090B06MJ	chr11	40713001	EOG090B06MJ
chr2	176311494	EOG090B0BZC	chr11	37677966	EOG090B0BZC
chr2	177413963	EOG090B03H2	chr11	36856309	EOG090B03H2
chr2	178112547	EOG090B07KU	chr11	36528429	EOG090B07KU
chr2	179109899	EOG090B036E	chr11	35593583	EOG090B036E
chr2	183128298	EOG090B0A78	chr11	33239489	EOG090B0A78
chr2	186486383	EOG090B08VF	chr11	31382727	EOG090B08VF
chr2	186590339	EOG090B01K5	chr11	31286077	EOG090B01K5
chr2	189666133	EOG090B038V	chr11	29005314	EOG090B038V
chr2	189750578	EOG090B08WS	chr11	28930863	EOG090B08WS
chr2	190646389	EOG090B0511	chr11	28367842	EOG090B0511
chr2	197705406	EOG090B03HV	chr9	65732909	EOG090B03HV
chr2	199911439	EOG090B08G7	chr11	22385460	EOG090B08G7
chr2	200911301	EOG090B05FK	chr11	21750934	EOG090B05FK
chr2	202265942	EOG090B06PE	chr11	20737466	EOG090B06PE
chr2	203239063	EOG090B07ZK	chr11	20015357	EOG090B07ZK
chr2	206004368	EOG090B02JL	chr11	18131620	EOG090B02JL
chr2	206738483	EOG090B069E	chr11	17644230	EOG090B069E
chr2	207613046	EOG090B0DHI	chr11	17232172	EOG090B0DHI
chr2	208271520	EOG090B007C	chr11	16679941	EOG090B007C
chr2	210568210	EOG090B00GH	chr11	15109370	EOG090B00GH
chr2	215312143	EOG090B0450	chr11	12032330	EOG090B0450
chr2	216109173	EOG090B03FN	chr11	76316848	EOG090B03FN
chr2	219172586	EOG090B092I	chr11	79659920	EOG090B092I
chr2	223052145	EOG090B0GF6	chr9	38237685	EOG090B0GF6
chr2	223957473	EOG090B0BFB	chr9	35602509	EOG090B0BFB
chr2	232879489	EOG090B04QF	chr9	49568507	EOG090B04QF
chr2	241676127	EOG090B0E5V	chr9	56810952	EOG090B0E5V
chr3	3126910	EOG090B066N	chr7	116657667	EOG090B066N
chr3	5187806	EOG090B04OV	chr7	115400930	EOG090B04OV
chr3	9365069	EOG090B04V8	chr7	112653169	EOG090B04V8
chr3	9428939	EOG090B0135	chr7	131001720	EOG090B0135
chr3	13474104	EOG090B08HX	chr7	95109817	EOG090B08HX
chr3	14125194	EOG090B08HT	chr7	110505062	EOG090B08HT
chr3	14145941	EOG090B02FA	chr7	110522995	EOG090B02FA
chr3	14651837	EOG090B08AG	chr7	111404827	EOG090B08AG
chr3	15206496	EOG090B01WJ	chr2	78630455	EOG090B01WJ
chr3	15411256	EOG090B09TB	chr2	78519479	EOG090B09TB
chr3	16276570	EOG090B08ZV	chr2	66197244	EOG090B08ZV
chr3	25719460	EOG090B03RY	chr2	72173481	EOG090B03RY
chr3	33798729	EOG090B02MN	chr2	85616918	EOG090B02MN
chr3	36993548	EOG090B02PS	chr2	87484603	EOG090B02PS
chr3	39052026	EOG090B02Y6	chr2	12095885	EOG090B02Y6
chr3	44976278	EOG090B09XA	chr2	82075637	EOG090B09XA
chr3	45427245	EOG090B01H7	chr2	81692077	EOG090B01H7
chr3	47017093	EOG090B0067	chr2	3138902	EOG090B0067
chr3	48294637	EOG090B0IQM	chr1	369896278	EOG090B0IQM
chr3	48432408	EOG090B08XO	chr7	131563007	EOG090B08XO
chr3	48927559	EOG090B05KB	chr7	129756129	EOG090B05KB
chr3	49015588	EOG090B04IQ	chr7	129845501	EOG090B04IQ
chr3	49727122	EOG090B071Q	chr4	139225266	EOG090B071Q
chr3	49829103	EOG090B05Y2	chr7	79926813	EOG090B05Y2
chr3	50557079	EOG090B0JCC	chr7	85309542	EOG090B0JCC
chr3	53090262	EOG090B0700	chr7	88079965	EOG090B0700
chr3	57096393	EOG090B02WP	chr7	105680514	EOG090B02WP
chr3	63834132	EOG090B0F1Z	chr7	125763047	EOG090B0F1Z
chr3	63912599	EOG090B03VB	chr7	125642823	EOG090B03VB
chr3	66998356	EOG090B03FV	chr7	123606577	EOG090B03FV
chr3	69017985	EOG090B01Q5	chr7	122294802	EOG090B01Q5
chr3	86950430	EOG090B0APG	chr1	187841451	EOG090B0APG
chr3	87227523	EOG090B0GLN	chr1	187981888	EOG090B0GLN
chr3	88150053	EOG090B0ARZ	chr1	195472260	EOG090B0ARZ
chr3	94014385	EOG090B0BWJ	chr1	194054523	EOG090B0BWJ
chr3	96761314	EOG090B0H4O	chr2	80836193	EOG090B0H4O
chr3	100365564	EOG090B04G4	chr1	202364942	EOG090B04G4
chr3	101562071	EOG090B0816	chr1	201446546	EOG090B0816
chr3	101724677	EOG090B02PC	chr1	201338921	EOG090B02PC
chr3	108162477	EOG090B08DR	chr1	197905919	EOG090B08DR
chr3	111705469	EOG090B0AE7	chr1	196200286	EOG090B0AE7
chr3	112532699	EOG090B0AHJ	chr1	204831800	EOG090B0AHJ
chr3	112563404	EOG090B07JI	chr1	204870731	EOG090B07JI
chr3	112991000	EOG090B0DUS	chr1	205112608	EOG090B0DUS
chr3	114056850	EOG090B0989	chr1	205845595	EOG090B0989
chr3	115663779	EOG090B0J6F	chr1	206970071	EOG090B0J6F
chr3	119498734	EOG090B0AQK	chr1	189124864	EOG090B0AQK
chr3	119703099	EOG090B030Y	chr1	210569894	EOG090B030Y
chr3	120628380	EOG090B05MI	chr1	211289284	EOG090B05MI
chr3	120750553	EOG090B087O	chr5	58546858	EOG090B087O
chr3	122254190	EOG090B01Y3	chr1	214670237	EOG090B01Y3
chr3	122740345	EOG090B04QQ	chr11	70930382	EOG090B04QQ
chr3	122910143	EOG090B012Z	chr11	70651194	EOG090B012Z
chr3	125232341	EOG090B02PV	chr11	68004981	EOG090B02PV
chr3	128081250	EOG090B05WE	chr7	108048107	EOG090B05WE
chr3	128620411	EOG090B043X	chr7	107394272	EOG090B043X
chr3	129279733	EOG090B08B2	chr7	107298419	EOG090B08B2
chr3	130679315	EOG090B00L4	chr2	79007696	EOG090B00L4
chr3	132660538	EOG090B08Y1	chr2	80309111	EOG090B08Y1
chr3	132677313	EOG090B00RM	chr2	80331915	EOG090B00RM
chr3	136976350	EOG090B0A1V	chr10	55159306	EOG090B0A1V
chr3	141260176	EOG090B05OQ	chr9	40529250	EOG090B05OQ
chr3	149474878	EOG090B0EHL	chr9	29078083	EOG090B0EHL
chr3	152835783	EOG090B07WV	chr9	27059696	EOG090B07WV
chr3	157436934	EOG090B09OI	chr9	24537958	EOG090B09OI
chr3	158802153	EOG090B07D6	chr9	23585066	EOG090B07D6
chr3	161212345	EOG090B059X	chr9	21966167	EOG090B059X
chr3	167789129	EOG090B07FN	chr9	18468008	EOG090B07FN
chr3	169084909	EOG090B01C2	chr9	17846987	EOG090B01C2
chr3	169966823	EOG090B0C2B	chr9	17192448	EOG090B0C2B
chr3	170360332	EOG090B036R	chr9	16950459	EOG090B036R
chr3	180602262	EOG090B03ZI	chr9	11224403	EOG090B03ZI
chr3	182808200	EOG090B0144	chr1	109670708	EOG090B0144
chr3	183015438	EOG090B02O0	chr9	9816951	EOG090B02O0
chr3	184135386	EOG090B037B	chr9	7965003	EOG090B037B
chr3	186551150	EOG090B04A5	chr9	52782418	EOG090B04A5
chr3	186789969	EOG090B08LO	chr9	9442851	EOG090B08LO
chr3	189844233	EOG090B036J	chr9	4159746	EOG090B036J
chr3	193241418	EOG090B0FVM	chr9	2534427	EOG090B0FVM
chr3	194642068	EOG090B049R	chr9	1563754	EOG090B049R
chr3	195069715	EOG090B07LT	chr9	1281229	EOG090B07LT
chr3	196708909	EOG090B0J4N	chr9	56254009	EOG090B0J4N
chr3	196987112	EOG090B02TA	chr9	209241	EOG090B02TA
chr3	197960222	EOG090B0302	chr11	67657248	EOG090B0302
chr4	1343142	EOG090B055J	chr5	16329869	EOG090B055J
chr4	2621254	EOG090B01BH	chr5	20069265	EOG090B01BH
chr4	2742257	EOG090B0D8S	chr5	20191268	EOG090B0D8S
chr4	2818371	EOG090B0520	chr5	20355397	EOG090B0520
chr4	2930838	EOG090B082D	chr5	20531344	EOG090B082D
chr4	4188803	EOG090B04SP	chr5	27498477	EOG090B04SP
chr4	4237836	EOG090B0GSF	chr5	27458428	EOG090B0GSF
chr4	6804594	EOG090B00UB	chr5	24824580	EOG090B00UB
chr4	7043580	EOG090B08MD	chr5	24682862	EOG090B08MD
chr4	7647372	EOG090B00VN	chr5	23732675	EOG090B00VN
chr4	8434499	EOG090B03XT	chr5	22871079	EOG090B03XT
chr4	15497889	EOG090B00O2	chr5	30499342	EOG090B00O2
chr4	17577466	EOG090B0587	chr5	31830098	EOG090B0587
chr4	22387705	EOG090B00TE	chr2	161972503	EOG090B00TE
chr4	25123931	EOG090B063A	chr5	36125185	EOG090B063A
chr4	37413475	EOG090B00B0	chr5	43656181	EOG090B00B0
chr4	39288761	EOG090B01MG	chr5	44867498	EOG090B01MG
chr4	39459118	EOG090B07UK	chr5	45013030	EOG090B07UK
chr4	40243387	EOG090B0DYF	chr5	45586617	EOG090B0DYF
chr4	41935485	EOG090B0BMG	chr5	46787224	EOG090B0BMG
chr4	42001654	EOG090B07Y3	chr5	46809800	EOG090B07Y3
chr4	48352580	EOG090B058E	chr5	50750237	EOG090B058E
chr4	48483562	EOG090B07D4	chr5	50843732	EOG090B07D4
chr4	52023957	EOG090B0A07	chr5	51540868	EOG090B0A07
chr4	52059632	EOG090B08KB	chr5	51589525	EOG090B08KB
chr4	55396190	EOG090B0BVT	chr5	53472203	EOG090B0BVT
chr4	56338402	EOG090B01FF	chr5	54386183	EOG090B01FF
chr4	56467636	EOG090B041K	chr5	142728358	EOG090B041K
chr4	56978986	EOG090B00VK	chr5	142487067	EOG090B00VK
chr4	70688678	EOG090B0ADH	chr5	131396667	EOG090B0ADH
chr4	73058114	EOG090B0CGU	chr5	132892374	EOG090B0CGU
chr4	73571693	EOG090B09VF	chr5	133167447	EOG090B09VF
chr4	75482538	EOG090B0AQH	chr5	134135828	EOG090B0AQH
chr4	77043096	EOG090B07RF	chr5	130552170	EOG090B07RF
chr4	98323675	EOG090B06OW	chr5	108131035	EOG090B06OW
chr4	99564096	EOG090B01QK	chr5	108803792	EOG090B01QK
chr4	102869085	EOG090B0JWN	chr5	110653986	EOG090B0JWN
chr4	105230244	EOG090B009Q	chr5	111818477	EOG090B009Q
chr4	105682733	EOG090B0CYN	chr5	112032311	EOG090B0CYN
chr4	110476415	EOG090B01ET	chr5	115270268	EOG090B01ET
chr4	114622881	EOG090B04QH	chr5	107081880	EOG090B04QH
chr4	118685535	EOG090B07LW	chr5	104778397	EOG090B07LW
chr4	121801425	EOG090B07LB	chr5	102979028	EOG090B07LB
chr4	127964261	EOG090B05J9	chr5	98790311	EOG090B05J9
chr4	128932810	EOG090B0404	chr5	98309481	EOG090B0404
chr4	141214719	EOG090B0AK0	chr5	90651047	EOG090B0AK0
chr4	145639302	EOG090B07U7	chr5	88283964	EOG090B07U7
chr4	147638532	EOG090B0261	chr5	86994621	EOG090B0261
chr4	154557576	EOG090B04P0	chr5	82507460	EOG090B04P0
chr4	163494350	EOG090B0F7R	chr5	76921369	EOG090B0F7R
chr4	165079658	EOG090B0CHF	chr5	76070532	EOG090B0CHF
chr4	165461409	EOG090B063E	chr5	75788380	EOG090B063E
chr4	169729578	EOG090B07YN	chr5	72946781	EOG090B07YN
chr4	174299122	EOG090B0AXE	chr5	70037716	EOG090B0AXE
chr4	176104291	EOG090B00R0	chr5	68511923	EOG090B00R0
chr4	183641436	EOG090B0G4P	chr5	63475414	EOG090B0G4P
chr4	184559175	EOG090B0J1Z	chr5	114755134	EOG090B0J1Z
chr4	186069809	EOG090B030P	chr5	61567050	EOG090B030P
chr4	186153737	EOG090B0GWT	chr4	87534433	EOG090B0GWT
chr5	892999	EOG090B06T9	chr2	115974541	EOG090B06T9
chr5	1253728	EOG090B01FM	chr2	125461702	EOG090B01FM
chr5	5445297	EOG090B00CX	chr2	126644625	EOG090B00CX
chr5	6353221	EOG090B0H3V	chr2	127391085	EOG090B0H3V
chr5	6587452	EOG090B02AB	chr2	127622691	EOG090B02AB
chr5	6633577	EOG090B0BWG	chr2	127672894	EOG090B0BWG
chr5	10227441	EOG090B0FHS	chr2	131128558	EOG090B0FHS
chr5	14711197	EOG090B058Y	chr2	136465120	EOG090B058Y
chr5	15925032	EOG090B05CF	chr2	137293952	EOG090B05CF
chr5	16446886	EOG090B07Z3	chr2	137491945	EOG090B07Z3
chr5	31401432	EOG090B012Y	chr2	169130230	EOG090B012Y
chr5	34929820	EOG090B069P	chr6	111894435	EOG090B069P
chr5	41925310	EOG090B08TZ	chr6	106941893	EOG090B08TZ
chr5	44808963	EOG090B07MS	chr6	105509096	EOG090B07MS
chr5	54979332	EOG090B0EKQ	chr6	101964182	EOG090B0EKQ
chr5	56909646	EOG090B0BUP	chr6	100379686	EOG090B0BUP
chr5	60873753	EOG090B06VJ	chr6	97702169	EOG090B06VJ
chr5	62389010	EOG090B09YD	chr6	96832116	EOG090B09YD
chr5	65625061	EOG090B06HX	chr6	94554476	EOG090B06HX
chr5	69372209	EOG090B06H1	chr6	85550856	EOG090B06H1
chr5	72220909	EOG090B075R	chr6	86203561	EOG090B075R
chr5	73567345	EOG090B04HW	chr6	87454226	EOG090B04HW
chr5	74721655	EOG090B02T7	chr6	88189415	EOG090B02T7
chr5	77433135	EOG090B05JE	chr6	90233122	EOG090B05JE
chr5	79983684	EOG090B09Y0	chr6	92247453	EOG090B09Y0
chr5	80138617	EOG090B062J	chr6	92343106	EOG090B062J
chr5	90518819	EOG090B0BM9	chr6	78855464	EOG090B0BM9
chr5	103531732	EOG090B05QT	chr6	70930744	EOG090B05QT
chr5	115126503	EOG090B02BG	chr6	63909424	EOG090B02BG
chr5	115268878	EOG090B07I8	chr6	63758842	EOG090B07I8
chr5	116085053	EOG090B0GH1	chr6	63157412	EOG090B0GH1
chr5	120674373	EOG090B0EGK	chr6	60534911	EOG090B0EGK
chr5	121961925	EOG090B08WG	chr6	59571517	EOG090B08WG
chr5	122391135	EOG090B01VR	chr6	59324320	EOG090B01VR
chr5	126600963	EOG090B0AZ0	chr6	56727530	EOG090B0AZ0
chr5	127523480	EOG090B089E	chr6	56165147	EOG090B089E
chr5	132557325	EOG090B015P	chr8	15396085	EOG090B015P
chr5	134738621	EOG090B0CFK	chr8	12266161	EOG090B0CFK
chr5	134887796	EOG090B0ANM	chr8	12168085	EOG090B0ANM
chr5	136029056	EOG090B03JC	chr8	11137689	EOG090B03JC
chr5	138873010	EOG090B05HX	chr8	35106224	EOG090B05HX
chr5	140639528	EOG090B056V	chr8	37866634	EOG090B056V
chr5	140700461	EOG090B0GLL	chr8	38027720	EOG090B0GLL
chr5	142314209	EOG090B0943	chr8	16104096	EOG090B0943
chr5	148394777	EOG090B013Y	chr8	22950654	EOG090B013Y
chr5	149358069	EOG090B066A	chr8	22202544	EOG090B066A
