chr1	po1	gene1	chr2	po2	gene2
chr1	37803925	EOG090B0G4S	chr16	18957779	EOG090B0G4S
chr1	39841744	EOG090B065A	chr11	7222013	EOG090B065A
chr1	40074061	EOG090B0A2X	chr11	17000437	EOG090B0A2X
chr1	40391348	EOG090B09F3	chr1	18776512	EOG090B09F3
chr1	42430736	EOG090B07R4	chr7	26196077	EOG090B07R4
chr1	43164443	EOG090B0BON	chr4	5392408	EOG090B0BON
chr1	43375683	EOG090B0COA	chr4	17629687	EOG090B0COA
chr1	43451019	EOG090B0B6W	chr4	13838755	EOG090B0B6W
chr1	43970176	EOG090B08RF	Super_Scaffold_26_ctg1	1106502	EOG090B08RF
chr1	44213754	EOG090B06WO	chr4	27197938	EOG090B06WO
chr1	44654559	EOG090B0DK8	chr17	6774142	EOG090B0DK8
chr1	44850951	EOG090B07D1	chr17	13314382	EOG090B07D1
chr1	45012266	EOG090B08C2	chr17	6918131	EOG090B08C2
chr1	45331125	EOG090B04FN	chr4	24408693	EOG090B04FN
chr1	45340253	EOG090B05A9	chr17	6777524	EOG090B05A9
chr1	45500333	EOG090B0ES0	chr4	22060723	EOG090B0ES0
chr1	46189270	EOG090B02YV	chr4	1666448	EOG090B02YV
chr1	46248406	EOG090B02KB	chr4	12995718	EOG090B02KB
chr1	46635776	EOG090B0BA1	chr4	1853633	EOG090B0BA1
chr1	47269631	EOG090B00RI	chr4	318077	EOG090B00RI
chr1	48435967	EOG090B06QG	chr2	3154652	EOG090B06QG
chr1	50524342	EOG090B03HU	chr4	25842856	EOG090B03HU
chr1	52004264	EOG090B0FQ0	chr17	19763802	EOG090B0FQ0
chr1	52687720	EOG090B0CBQ	chr4	22006474	EOG090B0CBQ
chr1	53069856	EOG090B05IS	chr4	17582335	EOG090B05IS
chr1	53767970	EOG090B04I0	chr17	18692881	EOG090B04I0
chr1	53951922	EOG090B06X6	chr17	18684533	EOG090B06X6
chr1	54032150	EOG090B0936	chr17	18681011	EOG090B0936
chr1	54054333	EOG090B0E8F	chr17	18678467	EOG090B0E8F
chr1	54132968	EOG090B04IK	chr17	18674268	EOG090B04IK
chr1	54200244	EOG090B07JY	chr17	2387283	EOG090B07JY
chr1	54852233	EOG090B04CY	chr4	21254075	EOG090B04CY
chr1	55069045	EOG090B004X	chr4	21284219	EOG090B004X
chr1	58486087	EOG090B06T4	chr4	21638863	EOG090B06T4
chr1	58659997	EOG090B01ON	chr4	21650043	EOG090B01ON
chr1	62437245	EOG090B06NX	chr4	5680663	EOG090B06NX
chr1	62803787	EOG090B04ZN	chr4	5734441	EOG090B04ZN
chr1	63525573	EOG090B03RD	chr4	5892624	EOG090B03RD
chr1	64588920	EOG090B00UU	chr4	6069313	EOG090B00UU
chr1	66761012	EOG090B0FCP	chr17	9076006	EOG090B0FCP
chr1	66930392	EOG090B07BU	chr17	9070285	EOG090B07BU
chr1	68126226	EOG090B0460	chr17	10026115	EOG090B0460
chr1	71065074	EOG090B0GRD	chr4	11077803	EOG090B0GRD
chr1	74598090	EOG090B00LJ	chr4	24535470	EOG090B00LJ
chr1	74733245	EOG090B0DRQ	chr17	2688496	EOG090B0DRQ
chr1	75724788	EOG090B074J	chr17	20088103	EOG090B074J
chr1	77560313	EOG090B01MB	chr17	19845110	EOG090B01MB
chr1	77828394	EOG090B08S8	chr14	18858928	EOG090B08S8
chr1	77913642	EOG090B067T	chr4	27323231	EOG090B067T
chr1	78492744	EOG090B08IQ	chr4	24609454	EOG090B08IQ
chr1	79054945	EOG090B08IL	chr9	21103074	EOG090B08IL
chr1	83881150	EOG090B01ZN	chr4	11730204	EOG090B01ZN
chr1	84365421	EOG090B08GT	chr4	11813696	EOG090B08GT
chr1	85267627	EOG090B0HS9	chr17	16762495	EOG090B0HS9
chr1	85321452	EOG090B0B52	chr4	5259082	EOG090B0B52
chr1	85580985	EOG090B0749	chr4	5217366	EOG090B0749
chr1	85670175	EOG090B088A	chr4	5184590	EOG090B088A
chr1	87332016	EOG090B0JIN	chr4	18498789	EOG090B0JIN
chr1	88853213	EOG090B09U6	chr17	9878304	EOG090B09U6
chr1	91501741	EOG090B0454	chr17	9939364	EOG090B0454
chr1	92030080	EOG090B09P6	chr4	17948448	EOG090B09P6
chr1	92147264	EOG090B00JL	chr4	17924611	EOG090B00JL
chr1	92299074	EOG090B03Z3	chr17	9952114	EOG090B03Z3
chr1	93110207	EOG090B03C2	chr17	9976087	EOG090B03C2
chr1	93346646	EOG090B0I4M	chr4	17824460	EOG090B0I4M
chr1	93888990	EOG090B0CBA	chr4	26287431	EOG090B0CBA
chr1	94446969	EOG090B037M	chr20	3167884	EOG090B037M
chr1	94983076	EOG090B0FUO	chr20	1271186	EOG090B0FUO
chr1	100088064	EOG090B04LB	chr4	12138503	EOG090B04LB
chr1	100126690	EOG090B07P2	chr4	219992	EOG090B07P2
chr1	100266376	EOG090B07VW	chr4	235203	EOG090B07VW
chr1	100873942	EOG090B08HQ	chr17	13159704	EOG090B08HQ
chr1	100990408	EOG090B0ASG	chr4	283552	EOG090B0ASG
chr1	108648566	EOG090B08CP	chr4	4383054	EOG090B08CP
chr1	108692592	EOG090B0CQ2	chr17	12095215	EOG090B0CQ2
chr1	108934670	EOG090B09GQ	chr4	27674841	EOG090B09GQ
chr1	110363766	EOG090B071D	chr7	16530771	EOG090B071D
chr1	110848077	EOG090B0BER	chr19	3619332	EOG090B0BER
chr1	111187605	EOG090B05WB	chr7	18832793	EOG090B05WB
chr1	111441230	EOG090B08GR	chr5	28047892	EOG090B08GR
chr1	113895065	EOG090B0596	chr7	19868313	EOG090B0596
chr1	115019362	EOG090B0I63	chr5	6980205	EOG090B0I63
chr1	117107745	EOG090B06A0	chr21	22061970	EOG090B06A0
chr1	117870569	EOG090B055C	chr21	21897742	EOG090B055C
chr1	117933320	EOG090B01TU	chr21	21882902	EOG090B01TU
chr1	117966598	EOG090B00WW	chr18	15830117	EOG090B00WW
chr1	119025531	EOG090B08R0	chr21	21745133	EOG090B08R0
chr1	145608134	EOG090B066U	chr21	16604312	EOG090B066U
chr1	145825777	EOG090B0LL3	chr16	15965853	EOG090B0LL3
chr1	147186900	EOG090B04WP	chr14	12898525	EOG090B04WP
chr1	147647423	EOG090B0EAJ	chr21	16383483	EOG090B0EAJ
chr1	150324943	EOG090B03OQ	chr16	16048461	EOG090B03OQ
chr1	155709780	EOG090B082E	chr16	15942221	EOG090B082E
chr1	156009540	EOG090B0FE9	chr11	1196557	EOG090B0FE9
chr1	156054890	EOG090B0HV2	chr16	21228283	EOG090B0HV2
chr1	156213016	EOG090B0GOS	chr10	11926741	EOG090B0GOS
chr1	156309199	EOG090B04WJ	chr11	22793475	EOG090B04WJ
chr1	161202386	EOG090B0IG8	chr18	4334111	EOG090B0IG8
chr1	161749802	EOG090B0G4H	chr17	4458604	EOG090B0G4H
chr1	161983675	EOG090B061N	chr4	24797132	EOG090B061N
chr1	162498001	EOG090B07HO	chr4	17498931	EOG090B07HO
chr1	163323920	EOG090B05OT	chr5	17858055	EOG090B05OT
chr1	165737803	EOG090B0EDM	chr4	17618593	EOG090B0EDM
chr1	166857567	EOG090B0A6X	chr17	8680080	EOG090B0A6X
chr1	167093732	EOG090B01NJ	chr2	11285932	EOG090B01NJ
chr1	168085531	EOG090B064P	chr21	17180196	EOG090B064P
chr1	168179078	EOG090B0DRM	chr14	4188096	EOG090B0DRM
chr1	168696549	EOG090B0E3S	chr4	19407416	EOG090B0E3S
chr1	169298520	EOG090B084C	chr4	19430118	EOG090B084C
chr1	169369523	EOG090B07PL	chr3	7484219	EOG090B07PL
chr1	169395047	EOG090B08U0	chr4	27362040	EOG090B08U0
chr1	169853713	EOG090B03IN	chr4	24926283	EOG090B03IN
chr1	170532224	EOG090B0F6W	chr4	1171515	EOG090B0F6W
chr1	171781968	EOG090B052Y	chr4	21720710	EOG090B052Y
chr1	173800448	EOG090B0AEM	chr2	7532785	EOG090B0AEM
chr1	173826415	EOG090B032U	chr17	4045329	EOG090B032U
chr1	175984568	EOG090B03S8	chr17	5651504	EOG090B03S8
chr1	179330295	EOG090B04MQ	chr4	26347720	EOG090B04MQ
chr1	182794372	EOG090B0A0F	chr4	24091296	EOG090B0A0F
chr1	185084758	EOG090B0BPK	chr17	2860994	EOG090B0BPK
chr1	185120019	EOG090B02JJ	chr4	1085976	EOG090B02JJ
chr1	185298035	EOG090B03BE	chr4	6662582	EOG090B03BE
chr1	186379786	EOG090B08BX	chr17	4389528	EOG090B08BX
chr1	193016351	EOG090B099U	chr4	3470847	EOG090B099U
chr1	193069055	EOG090B04NT	chr17	9273922	EOG090B04NT
chr1	193096625	EOG090B0HKO	chr4	3478288	EOG090B0HKO
chr1	193180294	EOG090B06JA	chr4	3508703	EOG090B06JA
chr1	201894394	EOG090B08JY	chr5	8829705	EOG090B08JY
chr1	204506901	EOG090B05MV	chr5	25363054	EOG090B05MV
chr1	205042114	EOG090B01JB	chr5	15367097	EOG090B01JB
chr1	205094743	EOG090B04NX	chr5	4490678	EOG090B04NX
chr1	205228565	EOG090B052S	chr5	28197642	EOG090B052S
chr1	205337399	EOG090B07E4	chr5	18424331	EOG090B07E4
chr1	205616546	EOG090B09Y2	chr5	18197287	EOG090B09Y2
chr1	205828620	EOG090B05U8	chr7	7195088	EOG090B05U8
chr1	206197285	EOG090B0H28	chr5	25733226	EOG090B0H28
chr1	206591775	EOG090B051G	chr7	4204196	EOG090B051G
chr1	207049020	EOG090B09PR	chr5	5808754	EOG090B09PR
chr1	211479036	EOG090B0EQJ	chr24	18075835	EOG090B0EQJ
chr1	211749899	EOG090B07FH	chr24	18020910	EOG090B07FH
chr1	211941824	EOG090B01LW	chr24	18011263	EOG090B01LW
chr1	212365215	EOG090B0870	chr22	2989023	EOG090B0870
chr1	212432944	EOG090B0G9E	chr22	2986133	EOG090B0G9E
chr1	212597230	EOG090B0GLF	chr24	20496420	EOG090B0GLF
chr1	212738408	EOG090B0EFC	chr24	20486019	EOG090B0EFC
chr1	213218249	EOG090B09SO	chr24	13303366	EOG090B09SO
chr1	214613755	EOG090B028F	chr3	16536347	EOG090B028F
chr1	217610881	EOG090B09IW	chr24	11629286	EOG090B09IW
chr1	217760809	EOG090B098U	chr3	17895306	EOG090B098U
chr1	218285317	EOG090B0E5T	chr16	12735414	EOG090B0E5T
chr1	220058844	EOG090B0A6K	chr24	17033355	EOG090B0A6K
chr1	220094433	EOG090B01DB	chr22	18087782	EOG090B01DB
chr1	220151251	EOG090B00OY	chr22	18071752	EOG090B00OY
chr1	221702412	EOG090B072G	chr24	17756394	EOG090B072G
chr1	222558660	EOG090B06LN	chr24	17736950	EOG090B06LN
chr1	222704763	EOG090B07EF	chr24	6511466	EOG090B07EF
chr1	224114154	EOG090B0CE2	chr15	2350183	EOG090B0CE2
chr1	224356925	EOG090B0GJT	chr16	13010522	EOG090B0GJT
chr1	225985302	EOG090B0B1G	Contig12arrow_ctg1	267840	EOG090B0B1G
chr1	226146610	EOG090B0B41	chr24	13548028	EOG090B0B41
chr1	226232501	EOG090B04K3	chr24	13536412	EOG090B04K3
chr1	226361460	EOG090B0KEX	chr24	13519369	EOG090B0KEX
chr1	227747653	EOG090B07GS	chr17	16229714	EOG090B07GS
chr1	228165817	EOG090B0BOM	chr17	16237116	EOG090B0BOM
chr1	230323425	EOG090B060E	chr15	14710941	EOG090B060E
chr1	230642607	EOG090B039X	chr15	14728293	EOG090B039X
chr1	230703141	EOG090B06P6	chr15	14736835	EOG090B06P6
chr1	230906905	EOG090B0281	chr24	15095332	EOG090B0281
chr1	230979106	EOG090B0ALZ	chr24	15110046	EOG090B0ALZ
chr1	231338384	EOG090B06ND	chr24	15127328	EOG090B06ND
chr1	231521285	EOG090B0A3R	chr15	8718272	EOG090B0A3R
chr1	232385625	EOG090B00F8	chr15	8584405	EOG090B00F8
chr1	232954548	EOG090B0FBA	chr15	8550470	EOG090B0FBA
chr1	233344108	EOG090B02Z4	chr15	17680560	EOG090B02Z4
chr1	235335265	EOG090B0A35	chr15	8855579	EOG090B0A35
chr1	235390078	EOG090B0509	Contig12arrow_ctg1	767565	EOG090B0509
chr1	235450206	EOG090B04O5	chr15	8837990	EOG090B04O5
chr1	236464508	EOG090B0DNC	chr15	825093	EOG090B0DNC
chr1	241535549	EOG090B05DU	chr15	6875811	EOG090B05DU
chr1	244047831	EOG090B04FL	chr15	17883449	EOG090B04FL
chr1	244854450	EOG090B05VA	chr24	6971732	EOG090B05VA
chr2	669580	EOG090B0J2X	chr24	13735257	EOG090B0J2X
chr2	3189334	EOG090B07JW	chr22	18493378	EOG090B07JW
chr2	3545785	EOG090B0ATE	chr24	20729085	EOG090B0ATE
chr2	6849850	EOG090B068Q	chr22	9525634	EOG090B068Q
chr2	6877801	EOG090B0C4K	chr22	9529384	EOG090B0C4K
chr2	8682166	EOG090B0I0L	chr22	9728482	EOG090B0I0L
chr2	9406834	EOG090B0FQ9	chr22	9865664	EOG090B0FQ9
chr2	9474567	EOG090B0COI	chr22	9876045	EOG090B0COI
chr2	9843542	EOG090B042N	Contig110arrow_ctg1	535672	EOG090B042N
chr2	10572071	EOG090B03N4	chr22	17771875	EOG090B03N4
chr2	10784258	EOG090B07JD	chr24	18293272	EOG090B07JD
chr2	11155547	EOG090B0EDB	chr22	16637551	EOG090B0EDB
chr2	15591934	EOG090B02N6	chr24	11697475	EOG090B02N6
chr2	17759944	EOG090B01WV	chr24	19231691	EOG090B01WV
chr2	17816519	EOG090B0EXS	chr24	19239161	EOG090B0EXS
chr2	19913558	EOG090B00S6	chr22	17720641	EOG090B00S6
chr2	20033205	EOG090B0DYT	chr24	18216196	EOG090B0DYT
chr2	24050691	EOG090B0IQZ	chr24	7212155	EOG090B0IQZ
chr2	26191250	EOG090B0386	chr22	4655561	EOG090B0386
chr2	27032842	EOG090B0IFU	chr24	15460064	EOG090B0IFU
chr2	27653485	EOG090B08OA	chr22	17522726	EOG090B08OA
chr2	27781615	EOG090B0AB4	chr22	17585069	EOG090B0AB4
chr2	28393721	EOG090B0BD8	chr22	17696051	EOG090B0BD8
chr2	28894699	EOG090B03HH	chr22	17073750	EOG090B03HH
chr2	29121389	EOG090B0342	chr22	16647227	EOG090B0342
chr2	30225989	EOG090B0K88	chr22	6879297	EOG090B0K88
chr2	30525684	EOG090B06XI	chr22	6859922	EOG090B06XI
chr2	32156342	EOG090B062X	chr15	22525134	EOG090B062X
chr2	32278156	EOG090B0DSJ	chr15	691658	EOG090B0DSJ
chr2	32360659	EOG090B000N	chr15	616768	EOG090B000N
chr2	32630474	EOG090B02OE	chr15	426134	EOG090B02OE
chr2	36738028	EOG090B03D0	chr15	9087298	EOG090B03D0
chr2	37084518	EOG090B0DIQ	chr15	9042017	EOG090B0DIQ
chr2	37201764	EOG090B01T9	chr24	20806030	EOG090B01T9
chr2	37231706	EOG090B07CS	chr24	20798028	EOG090B07CS
chr2	37645823	EOG090B0EOI	chr15	6915766	EOG090B0EOI
chr2	38778991	EOG090B0FBL	Contig12arrow_ctg1	92738	EOG090B0FBL
chr2	42767437	EOG090B0A2Z	chr15	5351861	EOG090B0A2Z
chr2	43678863	EOG090B00OU	chr15	5673541	EOG090B00OU
chr2	43774139	EOG090B08JW	chr15	18165938	EOG090B08JW
chr2	43839054	EOG090B03PC	chr15	18179811	EOG090B03PC
chr2	43888600	EOG090B00YL	chr15	18188864	EOG090B00YL
chr2	44321356	EOG090B036Z	chr15	18273916	EOG090B036Z
chr2	46340318	EOG090B020C	chr15	23115404	EOG090B020C
chr2	46617283	EOG090B0IIM	chr19	14811758	EOG090B0IIM
chr2	47403192	EOG090B01YA	chr19	14797524	EOG090B01YA
chr2	53670503	EOG090B046W	chr10	3617341	EOG090B046W
chr2	53767887	EOG090B0F0M	chr19	14702906	EOG090B0F0M
chr2	55236648	EOG090B03XU	Contig12arrow_ctg1	273010	EOG090B03XU
chr2	55519802	EOG090B0ARF	chr15	18643717	EOG090B0ARF
chr2	55636237	EOG090B02GP	chr15	18663751	EOG090B02GP
chr2	58145334	EOG090B077Y	chr15	4017762	EOG090B077Y
chr2	60942395	EOG090B04M1	chr1	392046	EOG090B04M1
chr2	61070351	EOG090B02XU	chr15	5293670	EOG090B02XU
chr2	61990187	EOG090B0EYL	chr1	259793	EOG090B0EYL
chr2	62501209	EOG090B0FVL	chr6	20232543	EOG090B0FVL
chr2	63364425	EOG090B02R6	chr15	20191870	EOG090B02R6
chr2	63893430	EOG090B01G5	chr1	107382	EOG090B01G5
chr2	65056478	EOG090B0H8U	chr15	2570057	EOG090B0H8U
chr2	68131238	EOG090B0819	chr15	19646909	EOG090B0819
chr2	68157935	EOG090B0E33	chr15	19643562	EOG090B0E33
chr2	68775253	EOG090B03TM	chr19	7095309	EOG090B03TM
chr2	71109970	EOG090B0G04	chr3	8537313	EOG090B0G04
chr2	71130666	EOG090B08AD	chr3	8532032	EOG090B08AD
chr2	73214267	EOG090B07GD	chr10	7405815	EOG090B07GD
chr2	75632187	EOG090B0AKC	chr24	18676383	EOG090B0AKC
chr2	80302251	EOG090B050M	chr1	9501245	EOG090B050M
chr2	84419918	EOG090B0C7Y	chr1	9125429	EOG090B0C7Y
chr2	85840144	EOG090B07KK	chr10	23677586	EOG090B07KK
chr2	86144268	EOG090B03JU	chr10	25255587	EOG090B03JU
chr2	88067865	EOG090B0AFN	chr3	16903295	EOG090B0AFN
chr2	88557736	EOG090B01DI	chr22	2329556	EOG090B01DI
chr2	88709291	EOG090B0B7R	chr22	2307980	EOG090B0B7R
chr2	96275012	EOG090B0EVD	chr9	8210367	EOG090B0EVD
chr2	96588208	EOG090B02EW	chr9	9227174	EOG090B02EW
chr2	98609709	EOG090B0BI3	chr2	6050663	EOG090B0BI3
chr2	99319682	EOG090B0E5Z	chr21	17627973	EOG090B0E5Z
chr2	99359602	EOG090B022Z	chr2	10389968	EOG090B022Z
chr2	99401241	EOG090B00VU	chr21	17633044	EOG090B00VU
chr2	100393245	EOG090B07BF	chr2	6391878	EOG090B07BF
chr2	101253145	EOG090B08Z6	chr21	25077492	EOG090B08Z6
chr2	102718420	EOG090B0BLU	chr21	17550284	EOG090B0BLU
chr2	102762218	EOG090B0FES	chr21	17538104	EOG090B0FES
chr2	105038093	EOG090B0ARV	chr2	8138856	EOG090B0ARV
chr2	105267383	EOG090B01YB	chr3	7291352	EOG090B01YB
chr2	105337588	EOG090B0DWL	chr21	17500378	EOG090B0DWL
chr2	106094026	EOG090B06ZS	chr21	17425243	EOG090B06ZS
chr2	108452169	EOG090B00HG	chr21	10275255	EOG090B00HG
chr2	108896907	EOG090B04X2	chr21	10998788	EOG090B04X2
chr2	110637964	EOG090B014H	Contig110arrow_ctg1	937339	EOG090B014H
chr2	112293592	EOG090B01KC	chr15	10361745	EOG090B01KC
chr2	112482345	EOG090B07PW	chr15	7538796	EOG090B07PW
chr2	113717775	EOG090B06BZ	chr21	4221419	EOG090B06BZ
chr2	117920343	EOG090B03Y4	chr21	451370	EOG090B03Y4
chr2	119320420	EOG090B0H3K	chr21	701645	EOG090B0H3K
chr2	121756641	EOG090B0C36	chr21	20548245	EOG090B0C36
chr2	127257596	EOG090B02FZ	chr3	5970988	EOG090B02FZ
chr2	127488638	EOG090B02KD	chr13	25693187	EOG090B02KD
chr2	127706323	EOG090B01RR	chr17	24641985	EOG090B01RR
chr2	132417043	EOG090B068F	chr21	4179940	EOG090B068F
chr2	134254404	EOG090B02C7	chr2	2283492	EOG090B02C7
chr2	134839418	EOG090B08A5	chr21	7153996	EOG090B08A5
chr2	134964850	EOG090B00PT	chr21	7135005	EOG090B00PT
chr2	135084380	EOG090B01K1	chr19	1885562	EOG090B01K1
chr2	135200342	EOG090B01IE	chr2	2173294	EOG090B01IE
chr2	135741930	EOG090B07S9	chr21	753252	EOG090B07S9
chr2	135907316	EOG090B05RO	chr21	9295337	EOG090B05RO
chr2	136114869	EOG090B0APX	chr21	9281078	EOG090B0APX
chr2	142879262	EOG090B05LQ	chr2	9810012	EOG090B05LQ
chr2	144138713	EOG090B07ML	chr21	28015473	EOG090B07ML
chr2	148458759	EOG090B00SR	chr2	9057580	EOG090B00SR
chr2	149437709	EOG090B0GM5	chr2	2067877	EOG090B0GM5
chr2	151270693	EOG090B09RY	chr8	8727070	EOG090B09RY
chr2	151357667	EOG090B0C9A	chr21	23305166	EOG090B0C9A
chr2	152643140	EOG090B04LL	chr21	12912124	EOG090B04LL
chr2	156477632	EOG090B02TY	chr2	8786540	EOG090B02TY
chr2	158168411	EOG090B04PF	chr21	13248980	EOG090B04PF
chr2	159729023	EOG090B053K	chr3	5829910	EOG090B053K
chr2	162267200	EOG090B01BP	chr21	13599695	EOG090B01BP
chr2	164898437	EOG090B06YT	chr21	13790159	EOG090B06YT
chr2	165870964	EOG090B00PS	chr21	13824553	EOG090B00PS
chr2	168871431	EOG090B0GVF	chr21	13988376	EOG090B0GVF
chr2	169645841	EOG090B06J0	chr21	14098378	EOG090B06J0
chr2	169735015	EOG090B03P9	chr21	14102252	EOG090B03P9
chr2	171434578	EOG090B051U	chr21	14276725	EOG090B051U
chr2	171522546	EOG090B0BT3	chr21	14282613	EOG090B0BT3
chr2	171935946	EOG090B06MJ	chr21	14323159	EOG090B06MJ
chr2	175074609	EOG090B068P	chr21	14634096	EOG090B068P
chr2	176311494	EOG090B0BZC	chr15	20670498	EOG090B0BZC
chr2	177413963	EOG090B03H2	chr21	14914917	EOG090B03H2
chr2	178112547	EOG090B07KU	chr15	21440295	EOG090B07KU
chr2	178465770	EOG090B0F37	chr21	4351701	EOG090B0F37
chr2	178480870	EOG090B0AOL	chr16	562165	EOG090B0AOL
chr2	179109899	EOG090B036E	chr21	20052319	EOG090B036E
chr2	182718087	EOG090B022H	chr21	24532259	EOG090B022H
chr2	183128298	EOG090B0A78	chr21	24522231	EOG090B0A78
chr2	186486383	EOG090B08VF	chr15	21447980	EOG090B08VF
chr2	186590339	EOG090B01K5	chr21	27538028	EOG090B01K5
chr2	189666133	EOG090B038V	chr21	4247692	EOG090B038V
chr2	189750578	EOG090B08WS	chr21	4357693	EOG090B08WS
chr2	190205117	EOG090B06SU	chr21	4405247	EOG090B06SU
chr2	190436030	EOG090B06SR	chr2	9927534	EOG090B06SR
chr2	190646389	EOG090B0511	chr2	9957800	EOG090B0511
chr2	197572008	EOG090B04UR	chr21	23624725	EOG090B04UR
chr2	197705406	EOG090B03HV	chr10	7911229	EOG090B03HV
chr2	199911439	EOG090B08G7	chr21	4035899	EOG090B08G7
chr2	200891944	EOG090B082C	chr19	10705066	EOG090B082C
