chr1	po1	gene1	chr2	po2	gene2
chr1	66930392	EOG090B07BU	chr8	29841833	EOG090B07BU
chr1	77913642	EOG090B067T	chr8	18921942	EOG090B067T
chr1	78492744	EOG090B08IQ	chr8	18739258	EOG090B08IQ
chr1	84365421	EOG090B08GT	chr8	16633076	EOG090B08GT
chr1	85267627	EOG090B0HS9	chr8	16307377	EOG090B0HS9
chr1	85321452	EOG090B0B52	chr8	16278846	EOG090B0B52
chr1	85670175	EOG090B088A	chr8	16173470	EOG090B088A
chr1	87332016	EOG090B0JIN	chr8	15728472	EOG090B0JIN
chr1	88853213	EOG090B09U6	chr8	15163771	EOG090B09U6
chr1	92299074	EOG090B03Z3	chr8	14099412	EOG090B03Z3
chr1	94446969	EOG090B037M	chr8	13451657	EOG090B037M
chr1	108648566	EOG090B08CP	chr8	9572464	EOG090B08CP
chr1	110363766	EOG090B071D	chr18	51304	EOG090B071D
chr1	111187605	EOG090B05WB	chr26	3614975	EOG090B05WB
chr1	113895065	EOG090B0596	chr26	1341255	EOG090B0596
chr1	117870569	EOG090B055C	chr1	84645250	EOG090B055C
chr1	117933320	EOG090B01TU	chr1	84667142	EOG090B01TU
chr1	119025531	EOG090B08R0	chr1	85097400	EOG090B08R0
chr1	156054890	EOG090B0HV2	chr25	2095140	EOG090B0HV2
chr1	161749802	EOG090B0G4H	chr1	84598485	EOG090B0G4H
chr1	166857567	EOG090B0A6X	chr8	1849131	EOG090B0A6X
chr1	167093732	EOG090B01NJ	chr1	93314888	EOG090B01NJ
chr1	168179078	EOG090B0DRM	chr1	82992924	EOG090B0DRM
chr1	169298520	EOG090B084C	chr1	82556805	EOG090B084C
chr1	169853713	EOG090B03IN	chr8	1247398	EOG090B03IN
chr1	170532224	EOG090B0F6W	chr8	1426750	EOG090B0F6W
chr1	171781968	EOG090B052Y	chr8	1603628	EOG090B052Y
chr1	173800448	EOG090B0AEM	chr8	690402	EOG090B0AEM
chr1	179330295	EOG090B04MQ	chr8	3819046	EOG090B04MQ
chr1	185084758	EOG090B0BPK	chr8	3134595	EOG090B0BPK
chr1	185120019	EOG090B02JJ	chr8	3114128	EOG090B02JJ
chr1	185298035	EOG090B03BE	chr8	3065098	EOG090B03BE
chr1	193016351	EOG090B099U	chr8	7041038	EOG090B099U
chr1	193180294	EOG090B06JA	chr8	7135770	EOG090B06JA
chr1	204506901	EOG090B05MV	chr26	4700798	EOG090B05MV
chr1	205042114	EOG090B01JB	chr26	589344	EOG090B01JB
chr1	205094743	EOG090B04NX	chr26	624574	EOG090B04NX
chr1	205228565	EOG090B052S	chr26	661502	EOG090B052S
chr1	205616546	EOG090B09Y2	chr26	2988578	EOG090B09Y2
chr1	207049020	EOG090B09PR	chr26	2552189	EOG090B09PR
chr1	211479036	EOG090B0EQJ	chr3	22397259	EOG090B0EQJ
chr1	211749899	EOG090B07FH	chr3	22531238	EOG090B07FH
chr1	211941824	EOG090B01LW	chr3	22592670	EOG090B01LW
chr1	212365215	EOG090B0870	chr3	22748469	EOG090B0870
chr1	214613755	EOG090B028F	chr3	23737475	EOG090B028F
chr1	222558660	EOG090B06LN	chr3	26919308	EOG090B06LN
chr1	224356925	EOG090B0GJT	chr3	54604642	EOG090B0GJT
chr1	226361460	EOG090B0KEX	chr3	53940521	EOG090B0KEX
chr1	228165817	EOG090B0BOM	chr2	3115561	EOG090B0BOM
chr1	230642607	EOG090B039X	chr3	3709423	EOG090B039X
chr1	230979106	EOG090B0ALZ	chr3	3558741	EOG090B0ALZ
chr1	231338384	EOG090B06ND	chr3	4467558	EOG090B06ND
chr1	231521285	EOG090B0A3R	chr3	4553449	EOG090B0A3R
chr1	232954548	EOG090B0FBA	chr3	5276594	EOG090B0FBA
chr1	235335265	EOG090B0A35	chr3	6234175	EOG090B0A35
chr1	235450206	EOG090B04O5	chr3	6282054	EOG090B04O5
chr1	244047831	EOG090B04FL	chr3	9267099	EOG090B04FL
chr1	244854450	EOG090B05VA	chr3	9505085	EOG090B05VA
chr2	669580	EOG090B0J2X	chr3	95963759	EOG090B0J2X
chr2	3545785	EOG090B0ATE	chr3	97507839	EOG090B0ATE
chr2	6849850	EOG090B068Q	chr3	98751462	EOG090B068Q
chr2	6877801	EOG090B0C4K	chr3	98761757	EOG090B0C4K
chr2	9406834	EOG090B0FQ9	chr3	99874017	EOG090B0FQ9
chr2	10572071	EOG090B03N4	chr3	100667449	EOG090B03N4
chr2	10784258	EOG090B07JD	chr3	100741209	EOG090B07JD
chr2	11155547	EOG090B0EDB	chr3	100995838	EOG090B0EDB
chr2	17759944	EOG090B01WV	chr3	103975952	EOG090B01WV
chr2	27653485	EOG090B08OA	chr3	16531565	EOG090B08OA
chr2	28894699	EOG090B03HH	chr3	51117348	EOG090B03HH
chr2	29121389	EOG090B0342	chr3	51025776	EOG090B0342
chr2	37201764	EOG090B01T9	chr3	10632751	EOG090B01T9
chr2	37231706	EOG090B07CS	chr3	10623071	EOG090B07CS
chr2	38778991	EOG090B0FBL	chr3	38119467	EOG090B0FBL
chr2	42767437	EOG090B0A2Z	chr3	20341967	EOG090B0A2Z
chr2	43774139	EOG090B08JW	chr3	19246447	EOG090B08JW
chr2	43839054	EOG090B03PC	chr3	19199968	EOG090B03PC
chr2	43888600	EOG090B00YL	chr3	19118776	EOG090B00YL
chr2	44321356	EOG090B036Z	chr3	18940747	EOG090B036Z
chr2	46340318	EOG090B020C	chr3	17782323	EOG090B020C
chr2	53767887	EOG090B0F0M	chr3	49302383	EOG090B0F0M
chr2	55636237	EOG090B02GP	chr3	48542287	EOG090B02GP
chr2	61990187	EOG090B0EYL	chr3	38926257	EOG090B0EYL
chr2	62501209	EOG090B0FVL	chr3	39104995	EOG090B0FVL
chr2	63364425	EOG090B02R6	chr3	39436368	EOG090B02R6
chr2	63893430	EOG090B01G5	chr3	39642148	EOG090B01G5
chr2	68131238	EOG090B0819	chr3	41560727	EOG090B0819
chr2	71109970	EOG090B0G04	chr10	6041906	EOG090B0G04
chr2	71130666	EOG090B08AD	chr10	6050279	EOG090B08AD
chr2	73214267	EOG090B07GD	chr4B	21924450	EOG090B07GD
chr2	85840144	EOG090B07KK	chr4B	18208331	EOG090B07KK
chr2	86144268	EOG090B03JU	chr4B	18306112	EOG090B03JU
chr2	88557736	EOG090B01DI	chr4B	18737490	EOG090B01DI
chr2	98609709	EOG090B0BI3	chr1	133854084	EOG090B0BI3
chr2	100393245	EOG090B07BF	chr1	134717905	EOG090B07BF
chr2	102718420	EOG090B0BLU	chr1	135732226	EOG090B0BLU
chr2	102762218	EOG090B0FES	chr1	135752779	EOG090B0FES
chr2	105038093	EOG090B0ARV	chr1	136770783	EOG090B0ARV
chr2	105267383	EOG090B01YB	chr1	136837051	EOG090B01YB
chr2	106094026	EOG090B06ZS	chr1	137200780	EOG090B06ZS
chr2	108452169	EOG090B00HG	chr1	137992990	EOG090B00HG
chr2	108896907	EOG090B04X2	chr1	138199390	EOG090B04X2
chr2	112482345	EOG090B07PW	chr3	37411247	EOG090B07PW
chr2	113717775	EOG090B06BZ	chr7	7700634	EOG090B06BZ
chr2	127257596	EOG090B02FZ	chr7	14676925	EOG090B02FZ
chr2	134964850	EOG090B00PT	chr7	6782820	EOG090B00PT
chr2	135741930	EOG090B07S9	chr7	6609590	EOG090B07S9
chr2	135907316	EOG090B05RO	chr7	6547510	EOG090B05RO
chr2	136114869	EOG090B0APX	chr7	6500473	EOG090B0APX
chr2	149437709	EOG090B0GM5	chr7	1902853	EOG090B0GM5
chr2	151357667	EOG090B0C9A	chr7	1646946	EOG090B0C9A
chr2	171434578	EOG090B051U	chr7	20947733	EOG090B051U
chr2	171935946	EOG090B06MJ	chr7	21084489	EOG090B06MJ
chr2	176311494	EOG090B0BZC	chr7	22903970	EOG090B0BZC
chr2	177413963	EOG090B03H2	chr7	23372473	EOG090B03H2
chr2	178112547	EOG090B07KU	chr7	23557146	EOG090B07KU
chr2	179109899	EOG090B036E	chr7	24031185	EOG090B036E
chr2	183128298	EOG090B0A78	chr7	32470018	EOG090B0A78
chr2	186486383	EOG090B08VF	chr7	37481556	EOG090B08VF
chr2	186590339	EOG090B01K5	chr7	37503976	EOG090B01K5
chr2	189666133	EOG090B038V	chr7	38610759	EOG090B038V
chr2	189750578	EOG090B08WS	chr7	38616976	EOG090B08WS
chr2	190646389	EOG090B0511	chr7	38894799	EOG090B0511
chr2	197705406	EOG090B03HV	chr4	16684434	EOG090B03HV
chr2	199911439	EOG090B08G7	chr7	35515625	EOG090B08G7
chr2	200911301	EOG090B05FK	chr7	35788525	EOG090B05FK
chr2	202265942	EOG090B06PE	chr7	36482301	EOG090B06PE
chr2	203239063	EOG090B07ZK	chr7	25471080	EOG090B07ZK
chr2	206004368	EOG090B02JL	chr7	28217966	EOG090B02JL
chr2	206738483	EOG090B069E	chr7	35961639	EOG090B069E
chr2	207613046	EOG090B0DHI	chr7	36147439	EOG090B0DHI
chr2	208271520	EOG090B007C	chr7	25276019	EOG090B007C
chr2	210568210	EOG090B00GH	chr7	31685024	EOG090B00GH
chr2	215312143	EOG090B0450	chr7	29964098	EOG090B0450
chr2	216109173	EOG090B03FN	chr7	14799872	EOG090B03FN
chr2	219172586	EOG090B092I	chr7	16296803	EOG090B092I
chr2	223052145	EOG090B0GF6	chr9	1641116	EOG090B0GF6
chr2	223957473	EOG090B0BFB	chr9	321465	EOG090B0BFB
chr2	232879489	EOG090B04QF	chr9	8131669	EOG090B04QF
chr2	241676127	EOG090B0E5V	chr9	4755554	EOG090B0E5V
chr3	3126910	EOG090B066N	chr12	19558345	EOG090B066N
chr3	5187806	EOG090B04OV	chr12	20133901	EOG090B04OV
chr3	9365069	EOG090B04V8	chr12	20905693	EOG090B04V8
chr3	9428939	EOG090B0135	chr12	12140143	EOG090B0135
chr3	13474104	EOG090B08HX	chr12	3720320	EOG090B08HX
chr3	14125194	EOG090B08HT	chr12	11464748	EOG090B08HT
chr3	14145941	EOG090B02FA	chr12	11480636	EOG090B02FA
chr3	14651837	EOG090B08AG	chr12	11989958	EOG090B08AG
chr3	15206496	EOG090B01WJ	chr2	56002618	EOG090B01WJ
chr3	15411256	EOG090B09TB	chr2	43145914	EOG090B09TB
chr3	16276570	EOG090B08ZV	chr2	35812220	EOG090B08ZV
chr3	25719460	EOG090B03RY	chr2	39483286	EOG090B03RY
chr3	33798729	EOG090B02MN	chr2	52251952	EOG090B02MN
chr3	36993548	EOG090B02PS	chr2	51081673	EOG090B02PS
chr3	39052026	EOG090B02Y6	chr2	6081248	EOG090B02Y6
chr3	44976278	EOG090B09XA	chr2	54051878	EOG090B09XA
chr3	45427245	EOG090B01H7	chr2	54223140	EOG090B01H7
chr3	47017093	EOG090B0067	chr2	1083566	EOG090B0067
chr3	48294637	EOG090B0IQM	chr10	21971610	EOG090B0IQM
chr3	48432408	EOG090B08XO	chr12	12010070	EOG090B08XO
chr3	48927559	EOG090B05KB	chr12	12471093	EOG090B05KB
chr3	49015588	EOG090B04IQ	chr12	12440945	EOG090B04IQ
chr3	49727122	EOG090B071Q	chr12	4268234	EOG090B071Q
chr3	49829103	EOG090B05Y2	chr12	4479933	EOG090B05Y2
chr3	50557079	EOG090B0JCC	chr12	5172784	EOG090B0JCC
chr3	53090262	EOG090B0700	chr12	5761554	EOG090B0700
chr3	57096393	EOG090B02WP	chr12	8984360	EOG090B02WP
chr3	63834132	EOG090B0F1Z	chr12	14489042	EOG090B0F1Z
chr3	63912599	EOG090B03VB	chr12	14523265	EOG090B03VB
chr3	66998356	EOG090B03FV	chr12	15736458	EOG090B03FV
chr3	69017985	EOG090B01Q5	chr12	16502605	EOG090B01Q5
chr3	86950430	EOG090B0APG	chr1	94580937	EOG090B0APG
chr3	87227523	EOG090B0GLN	chr1	94491692	EOG090B0GLN
chr3	88150053	EOG090B0ARZ	chr1	74111814	EOG090B0ARZ
chr3	94014385	EOG090B0BWJ	chr1	73257483	EOG090B0BWJ
chr3	96761314	EOG090B0H4O	chr2	54892552	EOG090B0H4O
chr3	100365564	EOG090B04G4	chr1	83771418	EOG090B04G4
chr3	101562071	EOG090B0816	chr1	84239912	EOG090B0816
chr3	101724677	EOG090B02PC	chr1	84285340	EOG090B02PC
chr3	108162477	EOG090B08DR	chr1	75493914	EOG090B08DR
chr3	111705469	EOG090B0AE7	chr1	74507715	EOG090B0AE7
chr3	112532699	EOG090B0AHJ	chr1	82439434	EOG090B0AHJ
chr3	112563404	EOG090B07JI	chr1	82428783	EOG090B07JI
chr3	112991000	EOG090B0DUS	chr1	82266658	EOG090B0DUS
chr3	114056850	EOG090B0989	chr1	81866618	EOG090B0989
chr3	115663779	EOG090B0J6F	chr1	81114326	EOG090B0J6F
chr3	119498734	EOG090B0AQK	chr1	93887665	EOG090B0AQK
chr3	119703099	EOG090B030Y	chr1	78793160	EOG090B030Y
chr3	120628380	EOG090B05MI	chr1	78401157	EOG090B05MI
chr3	120750553	EOG090B087O	chr1	78328188	EOG090B087O
chr3	122254190	EOG090B01Y3	chr1	85511584	EOG090B01Y3
chr3	122740345	EOG090B04QQ	chr7	11537440	EOG090B04QQ
chr3	122910143	EOG090B012Z	chr7	11385656	EOG090B012Z
chr3	125232341	EOG090B02PV	chr7	9778139	EOG090B02PV
chr3	128081250	EOG090B05WE	chr12	10087245	EOG090B05WE
chr3	128620411	EOG090B043X	chr12	9695796	EOG090B043X
chr3	129279733	EOG090B08B2	chr12	9642605	EOG090B08B2
chr3	130679315	EOG090B00L4	chr2	55928478	EOG090B00L4
chr3	132660538	EOG090B08Y1	chr2	55204546	EOG090B08Y1
chr3	132677313	EOG090B00RM	chr2	55174077	EOG090B00RM
chr3	136976350	EOG090B0A1V	chr14	14048187	EOG090B0A1V
chr3	141260176	EOG090B05OQ	chr9	2942591	EOG090B05OQ
chr3	149474878	EOG090B0EHL	chr9	25527110	EOG090B0EHL
chr3	152835783	EOG090B07WV	chr9	24997961	EOG090B07WV
chr3	157436934	EOG090B09OI	chr9	24301602	EOG090B09OI
chr3	158802153	EOG090B07D6	chr9	23950966	EOG090B07D6
chr3	161212345	EOG090B059X	chr9	23446572	EOG090B059X
chr3	167789129	EOG090B07FN	chr9	21898008	EOG090B07FN
chr3	169084909	EOG090B01C2	chr9	21521443	EOG090B01C2
chr3	169966823	EOG090B0C2B	chr9	21133507	EOG090B0C2B
chr3	170360332	EOG090B036R	chr9	21044653	EOG090B036R
chr3	180602262	EOG090B03ZI	chr9	18182104	EOG090B03ZI
chr3	182808200	EOG090B0144	chr9	17368572	EOG090B0144
chr3	183015438	EOG090B02O0	chr9	17315111	EOG090B02O0
chr3	184135386	EOG090B037B	chr9	16559856	EOG090B037B
chr3	186551150	EOG090B04A5	chr9	9593322	EOG090B04A5
chr3	186789969	EOG090B08LO	chr9	17123607	EOG090B08LO
chr3	189844233	EOG090B036J	chr9	14566210	EOG090B036J
chr3	193241418	EOG090B0FVM	chr9	13593105	EOG090B0FVM
chr3	194642068	EOG090B049R	chr9	13192836	EOG090B049R
chr3	195069715	EOG090B07LT	chr9	13099945	EOG090B07LT
chr3	196708909	EOG090B0J4N	chr9	4872888	EOG090B0J4N
chr3	196987112	EOG090B02TA	chr9	12760494	EOG090B02TA
chr3	197960222	EOG090B0302	chr7	9574304	EOG090B0302
chr4	1343142	EOG090B055J	chr4B	17246324	EOG090B055J
chr4	2621254	EOG090B01BH	chr4B	15291454	EOG090B01BH
chr4	2742257	EOG090B0D8S	chr4B	15241470	EOG090B0D8S
chr4	2818371	EOG090B0520	chr4B	15158414	EOG090B0520
chr4	2930838	EOG090B082D	chr4B	15068443	EOG090B082D
chr4	4188803	EOG090B04SP	chr4A	4472614	EOG090B04SP
chr4	4237836	EOG090B0GSF	chr4A	4463809	EOG090B0GSF
chr4	6804594	EOG090B00UB	chr4A	3068781	EOG090B00UB
chr4	7043580	EOG090B08MD	chr4A	2990384	EOG090B08MD
chr4	7647372	EOG090B00VN	chr4B	13327897	EOG090B00VN
chr4	8434499	EOG090B03XT	chr4B	13861972	EOG090B03XT
chr4	15497889	EOG090B00O2	chr4A	6328295	EOG090B00O2
chr4	17577466	EOG090B0587	chr4A	7131911	EOG090B0587
chr4	22387705	EOG090B00TE	chr4A	8621901	EOG090B00TE
chr4	25123931	EOG090B063A	chr4A	9569700	EOG090B063A
chr4	37413475	EOG090B00B0	chr4A	13163376	EOG090B00B0
chr4	39288761	EOG090B01MG	chr4A	13745689	EOG090B01MG
chr4	39459118	EOG090B07UK	chr4A	13810491	EOG090B07UK
chr4	40243387	EOG090B0DYF	chr4A	14112496	EOG090B0DYF
chr4	41935485	EOG090B0BMG	chr4A	14795460	EOG090B0BMG
chr4	42001654	EOG090B07Y3	chr4A	14813877	EOG090B07Y3
chr4	48352580	EOG090B058E	chr4A	16726467	EOG090B058E
chr4	48483562	EOG090B07D4	chr4A	16775713	EOG090B07D4
chr4	52023957	EOG090B0A07	chr4A	17071990	EOG090B0A07
chr4	52059632	EOG090B08KB	chr4A	17078258	EOG090B08KB
chr4	55396190	EOG090B0BVT	chr4A	18186562	EOG090B0BVT
chr4	56338402	EOG090B01FF	chr4A	18548735	EOG090B01FF
chr4	56467636	EOG090B041K	chr4A	35335475	EOG090B041K
chr4	56978986	EOG090B00VK	chr4A	35409752	EOG090B00VK
chr4	70688678	EOG090B0ADH	chr4A	1657517	EOG090B0ADH
chr4	73058114	EOG090B0CGU	chr4A	1150134	EOG090B0CGU
chr4	73571693	EOG090B09VF	chr4A	1004130	EOG090B09VF
chr4	75482538	EOG090B0AQH	chr4A	2797311	EOG090B0AQH
chr4	77043096	EOG090B07RF	chr4A	2015930	EOG090B07RF
chr4	98323675	EOG090B06OW	chr4A	39130763	EOG090B06OW
chr4	99564096	EOG090B01QK	chr4A	43608975	EOG090B01QK
chr4	102869085	EOG090B0JWN	chr4A	42837472	EOG090B0JWN
chr4	105230244	EOG090B009Q	chr4A	42394990	EOG090B009Q
chr4	105682733	EOG090B0CYN	chr4A	42280886	EOG090B0CYN
chr4	110476415	EOG090B01ET	chr4A	40754800	EOG090B01ET
chr4	114622881	EOG090B04QH	chr4B	12432726	EOG090B04QH
chr4	118685535	EOG090B07LW	chr4B	11248448	EOG090B07LW
chr4	121801425	EOG090B07LB	chr4B	310190	EOG090B07LB
chr4	127964261	EOG090B05J9	chr4B	1935410	EOG090B05J9
chr4	128932810	EOG090B0404	chr4B	2113980	EOG090B0404
chr4	141214719	EOG090B0AK0	chr4B	5785201	EOG090B0AK0
chr4	145639302	EOG090B07U7	chr4B	7014576	EOG090B07U7
chr4	147638532	EOG090B0261	chr4B	7786210	EOG090B0261
chr4	154557576	EOG090B04P0	chr4A	33325755	EOG090B04P0
chr4	163494350	EOG090B0F7R	chr4A	30319659	EOG090B0F7R
chr4	165079658	EOG090B0CHF	chr4A	30010857	EOG090B0CHF
chr4	165461409	EOG090B063E	chr4A	29870459	EOG090B063E
chr4	169729578	EOG090B07YN	chr4A	28489744	EOG090B07YN
chr4	174299122	EOG090B0AXE	chr4A	26860646	EOG090B0AXE
chr4	176104291	EOG090B00R0	chr4A	26225048	EOG090B00R0
chr4	183641436	EOG090B0G4P	chr4A	23344995	EOG090B0G4P
chr4	184559175	EOG090B0J1Z	chr4A	41031529	EOG090B0J1Z
chr4	186069809	EOG090B030P	chr4A	22373750	EOG090B030P
chr4	186153737	EOG090B0GWT	chr5	2901895	EOG090B0GWT
chr5	892999	EOG090B06T9	chr2	59694138	EOG090B06T9
chr5	1253728	EOG090B01FM	chr2	86829657	EOG090B01FM
chr5	5445297	EOG090B00CX	chr2	60102982	EOG090B00CX
chr5	6353221	EOG090B0H3V	chr2	80811289	EOG090B0H3V
chr5	6587452	EOG090B02AB	chr2	80733261	EOG090B02AB
chr5	6633577	EOG090B0BWG	chr2	80718722	EOG090B0BWG
chr5	10227441	EOG090B0FHS	chr2	79350406	EOG090B0FHS
chr5	14711197	EOG090B058Y	chr2	77041864	EOG090B058Y
chr5	15925032	EOG090B05CF	chr2	76688749	EOG090B05CF
chr5	16446886	EOG090B07Z3	chr2	76580567	EOG090B07Z3
chr5	31401432	EOG090B012Y	chr2	70848874	EOG090B012Y
chr5	34929820	EOG090B069P	chrZ	12773330	EOG090B069P
chr5	41925310	EOG090B08TZ	chrZ	15373318	EOG090B08TZ
chr5	44808963	EOG090B07MS	chrZ	16444158	EOG090B07MS
chr5	54979332	EOG090B0EKQ	chrZ	18709050	EOG090B0EKQ
chr5	56909646	EOG090B0BUP	chrZ	19456888	EOG090B0BUP
chr5	60873753	EOG090B06VJ	chrZ	20712480	EOG090B06VJ
chr5	62389010	EOG090B09YD	chrZ	54129832	EOG090B09YD
chr5	65625061	EOG090B06HX	chrZ	52997373	EOG090B06HX
chr5	69372209	EOG090B06H1	chrZ	66667214	EOG090B06H1
chr5	72220909	EOG090B075R	chrZ	47818166	EOG090B075R
chr5	73567345	EOG090B04HW	chrZ	47216782	EOG090B04HW
chr5	74721655	EOG090B02T7	chrZ	46741569	EOG090B02T7
chr5	77433135	EOG090B05JE	chrZ	50453751	EOG090B05JE
chr5	79983684	EOG090B09Y0	chrZ	51593153	EOG090B09Y0
chr5	80138617	EOG090B062J	chrZ	51651458	EOG090B062J
chr5	90518819	EOG090B0BM9	chrZ	70813119	EOG090B0BM9
chr5	103531732	EOG090B05QT	chrZ	28623543	EOG090B05QT
chr5	115126503	EOG090B02BG	chrZ	25624535	EOG090B02BG
chr5	115268878	EOG090B07I8	chrZ	25569902	EOG090B07I8
chr5	116085053	EOG090B0GH1	chrZ	59238230	EOG090B0GH1
chr5	120674373	EOG090B0EGK	chrZ	57510376	EOG090B0EGK
chr5	121961925	EOG090B08WG	chrZ	57146128	EOG090B08WG
chr5	122391135	EOG090B01VR	chrZ	56947469	EOG090B01VR
chr5	126600963	EOG090B0AZ0	chrZ	22758639	EOG090B0AZ0
chr5	127523480	EOG090B089E	chrZ	23030228	EOG090B089E
chr5	132557325	EOG090B015P	chr13	16488058	EOG090B015P
chr5	134738621	EOG090B0CFK	chr13	15188008	EOG090B0CFK
chr5	134887796	EOG090B0ANM	chr13	15142616	EOG090B0ANM
chr5	136029056	EOG090B03JC	chr13	14525771	EOG090B03JC
chr5	138873010	EOG090B05HX	chr13	680410	EOG090B05HX
chr5	140639528	EOG090B056V	chr13	2067758	EOG090B056V
chr5	140700461	EOG090B0GLL	chr13	2016163	EOG090B0GLL
