chr1	po1	gene1	chr2	po2	gene2
chr1	36088905	EOG090B0AA8	chr23	1139922	EOG090B0AA8
chr1	36341755	EOG090B06G7	chr23	1013875	EOG090B06G7
chr1	37501254	EOG090B0K2H	chr23	621004	EOG090B0K2H
chr1	37537748	EOG090B0C4X	chr23	615541	EOG090B0C4X
chr1	37692691	EOG090B0CTR	chr23	510588	EOG090B0CTR
chr1	37803925	EOG090B0G4S	chr23	466845	EOG090B0G4S
chr1	39841744	EOG090B065A	chr23	2750798	EOG090B065A
chr1	40074061	EOG090B0A2X	chr23	2805667	EOG090B0A2X
chr1	40391348	EOG090B09F3	chr23	1935077	EOG090B09F3
chr1	42430736	EOG090B07R4	chr21	5235464	EOG090B07R4
chr1	43164443	EOG090B0BON	chr8	12688867	EOG090B0BON
chr1	43375683	EOG090B0COA	chr8	12580682	EOG090B0COA
chr1	43451019	EOG090B0B6W	chr8	12523352	EOG090B0B6W
chr1	43970176	EOG090B08RF	chr8	11834316	EOG090B08RF
chr1	44213754	EOG090B06WO	chr8	11733073	EOG090B06WO
chr1	44654559	EOG090B0DK8	chr8	11346416	EOG090B0DK8
chr1	44738672	EOG090B03FY	chrZ	58053903	EOG090B03FY
chr1	44850951	EOG090B07D1	chr8	11157530	EOG090B07D1
chr1	45012266	EOG090B08C2	chr8	11129235	EOG090B08C2
chr1	45331125	EOG090B04FN	chr8	11009293	EOG090B04FN
chr1	45340253	EOG090B05A9	chr8	11004209	EOG090B05A9
chr1	45500333	EOG090B0ES0	chr8	10889771	EOG090B0ES0
chr1	46189270	EOG090B02YV	chr8	10451118	EOG090B02YV
chr1	46248406	EOG090B02KB	chr8	10346896	EOG090B02KB
chr1	46635776	EOG090B0BA1	chr8	10024560	EOG090B0BA1
chr1	47269631	EOG090B00RI	chr8	9924815	EOG090B00RI
chr1	48435967	EOG090B06QG	chr7	21309617	EOG090B06QG
chr1	50524342	EOG090B03HU	chr8	7800031	EOG090B03HU
chr1	52004264	EOG090B0FQ0	chr8	7448940	EOG090B0FQ0
chr1	52687720	EOG090B0CBQ	chr8	7196892	EOG090B0CBQ
chr1	53069856	EOG090B05IS	chr8	7119756	EOG090B05IS
chr1	53767970	EOG090B04I0	chr8	6557458	EOG090B04I0
chr1	53951922	EOG090B06X6	chr8	6536799	EOG090B06X6
chr1	54032150	EOG090B0936	chr8	6517942	EOG090B0936
chr1	54054333	EOG090B0E8F	chr8	6513042	EOG090B0E8F
chr1	54132968	EOG090B04IK	chr8	6498982	EOG090B04IK
chr1	54200244	EOG090B07JY	chr8	6480111	EOG090B07JY
chr1	54852233	EOG090B04CY	chr8	6361820	EOG090B04CY
chr1	55069045	EOG090B004X	chr8	6268093	EOG090B004X
chr1	58486087	EOG090B06T4	chr8	5117379	EOG090B06T4
chr1	58659997	EOG090B01ON	chr8	5093300	EOG090B01ON
chr1	62437245	EOG090B06NX	chr8	3915178	EOG090B06NX
chr1	62803787	EOG090B04ZN	chr8	3789572	EOG090B04ZN
chr1	63525573	EOG090B03RD	chr8	3552521	EOG090B03RD
chr1	65360904	EOG090B02D5	chr8	2769018	EOG090B02D5
chr1	66761012	EOG090B0FCP	chr8	2471138	EOG090B0FCP
chr1	66930392	EOG090B07BU	chr8	2418178	EOG090B07BU
chr1	68126226	EOG090B0460	chr8	2263334	EOG090B0460
chr1	71065074	EOG090B0GRD	chr8	675799	EOG090B0GRD
chr1	74598090	EOG090B00LJ	chr8	216278	EOG090B00LJ
chr1	74733245	EOG090B0DRQ	chr8	202563	EOG090B0DRQ
chr1	77560313	EOG090B01MB	chr8	13253395	EOG090B01MB
chr1	77828394	EOG090B08S8	chr19	3815884	EOG090B08S8
chr1	77913642	EOG090B067T	chr8	13392359	EOG090B067T
chr1	78492744	EOG090B08IQ	chr8	13559456	EOG090B08IQ
chr1	79054945	EOG090B08IL	chrZ	62910999	EOG090B08IL
chr1	83881150	EOG090B01ZN	chr8	15424022	EOG090B01ZN
chr1	84365421	EOG090B08GT	chr8	15612721	EOG090B08GT
chr1	85267627	EOG090B0HS9	chr8	15928099	EOG090B0HS9
chr1	85321452	EOG090B0B52	chr8	15940050	EOG090B0B52
chr1	85580985	EOG090B0749	chr8	16028823	EOG090B0749
chr1	85670175	EOG090B088A	chr8	16051898	EOG090B088A
chr1	87332016	EOG090B0JIN	chr8	16492732	EOG090B0JIN
chr1	88853213	EOG090B09U6	chr8	17063820	EOG090B09U6
chr1	91501741	EOG090B0454	chr8	17779654	EOG090B0454
chr1	92030080	EOG090B09P6	chr8	18006382	EOG090B09P6
chr1	92147264	EOG090B00JL	chr8	18024059	EOG090B00JL
chr1	92299074	EOG090B03Z3	chr8	18091158	EOG090B03Z3
chr1	93110207	EOG090B03C2	chr8	18284468	EOG090B03C2
chr1	93346646	EOG090B0I4M	chr8	18354949	EOG090B0I4M
chr1	93888990	EOG090B0CBA	chr8	18542785	EOG090B0CBA
chr1	94446969	EOG090B037M	chr8	18724269	EOG090B037M
chr1	94983076	EOG090B0FUO	chr8	18903259	EOG090B0FUO
chr1	100088064	EOG090B04LB	chr8	20423399	EOG090B04LB
chr1	100126690	EOG090B07P2	chr8	20434435	EOG090B07P2
chr1	100266376	EOG090B07VW	chr8	20464999	EOG090B07VW
chr1	100873942	EOG090B08HQ	chr8	20591932	EOG090B08HQ
chr1	100990408	EOG090B0ASG	chr8	20626569	EOG090B0ASG
chr1	108648566	EOG090B08CP	chr8	22514321	EOG090B08CP
chr1	108692592	EOG090B0CQ2	chr8	22527088	EOG090B0CQ2
chr1	108934670	EOG090B09GQ	chr8	22615815	EOG090B09GQ
chr1	109250080	EOG090B00S8	chr1A	14025042	EOG090B00S8
chr1	110363766	EOG090B071D	chr26	4743612	EOG090B071D
chr1	110848077	EOG090B0BER	chr6	5530221	EOG090B0BER
chr1	111187605	EOG090B05WB	chr26	6551670	EOG090B05WB
chr1	113895065	EOG090B0596	chr26	1226816	EOG090B0596
chr1	115019362	EOG090B0I63	chr26	4168955	EOG090B0I63
chr1	117107745	EOG090B06A0	chr1	24867059	EOG090B06A0
chr1	117870569	EOG090B055C	chr1	25111364	EOG090B055C
chr1	117933320	EOG090B01TU	chr1	25134639	EOG090B01TU
chr1	117966598	EOG090B00WW	chr1	25159132	EOG090B00WW
chr1	119025531	EOG090B08R0	chr1	25541063	EOG090B08R0
chr1	145608134	EOG090B066U	chr1	13921889	EOG090B066U
chr1	145825777	EOG090B0LL3	chr25	1874570	EOG090B0LL3
chr1	147186900	EOG090B04WP	chr1	3950368	EOG090B04WP
chr1	147647423	EOG090B0EAJ	chr1	14015664	EOG090B0EAJ
chr1	150324943	EOG090B03OQ	chr25	2070376	EOG090B03OQ
chr1	155709780	EOG090B082E	chr25	1122223	EOG090B082E
chr1	156054890	EOG090B0HV2	chr25	459546	EOG090B0HV2
chr1	156213016	EOG090B0GOS	chr25	350297	EOG090B0GOS
chr1	156309199	EOG090B04WJ	chr25	80879	EOG090B04WJ
chr1	161202386	EOG090B0IG8	chr25	1862897	EOG090B0IG8
chr1	161749802	EOG090B0G4H	chr1	25058039	EOG090B0G4H
chr1	161983675	EOG090B061N	chr8	32156559	EOG090B061N
chr1	162498001	EOG090B07HO	chr8	32096867	EOG090B07HO
chr1	163323920	EOG090B05OT	chr8	30117417	EOG090B05OT
chr1	165737803	EOG090B0EDM	chr8	30080771	EOG090B0EDM
chr1	166857567	EOG090B0A6X	chr8	31441703	EOG090B0A6X
chr1	167093732	EOG090B01NJ	chr1	14679645	EOG090B01NJ
chr1	168085531	EOG090B064P	chr1	19923776	EOG090B064P
chr1	168179078	EOG090B0DRM	chr1	19933715	EOG090B0DRM
chr1	169298520	EOG090B084C	chr1	20328803	EOG090B084C
chr1	169369523	EOG090B07PL	chr1	20419713	EOG090B07PL
chr1	169395047	EOG090B08U0	chr1	20427751	EOG090B08U0
chr1	169853713	EOG090B03IN	chr8	30632276	EOG090B03IN
chr1	170532224	EOG090B0F6W	chr8	30833273	EOG090B0F6W
chr1	171781968	EOG090B052Y	chr8	31041710	EOG090B052Y
chr1	173715172	EOG090B03C7	chr8	30025093	EOG090B03C7
chr1	173800448	EOG090B0AEM	chr8	30017935	EOG090B0AEM
chr1	173826415	EOG090B032U	chr8	30004467	EOG090B032U
chr1	175984568	EOG090B03S8	chr8	28234411	EOG090B03S8
chr1	179330295	EOG090B04MQ	chr8	29131887	EOG090B04MQ
chr1	182794372	EOG090B0A0F	chr8	25078371	EOG090B0A0F
chr1	183252641	EOG090B0AGI	chr8	25220852	EOG090B0AGI
chr1	185084758	EOG090B0BPK	chr8	25745736	EOG090B0BPK
chr1	185120019	EOG090B02JJ	chr8	25755164	EOG090B02JJ
chr1	185298035	EOG090B03BE	chr8	25795404	EOG090B03BE
chr1	186379786	EOG090B08BX	chr8	26145403	EOG090B08BX
chr1	193016351	EOG090B099U	chr8	24941224	EOG090B099U
chr1	193069055	EOG090B04NT	chr8	24930786	EOG090B04NT
chr1	193096625	EOG090B0HKO	chr8	24918911	EOG090B0HKO
chr1	193180294	EOG090B06JA	chr8	24857304	EOG090B06JA
chr1	201894394	EOG090B08JY	chr26	6736375	EOG090B08JY
chr1	202122964	EOG090B054M	chr26	5381535	EOG090B054M
chr1	204506901	EOG090B05MV	chr26	2878967	EOG090B05MV
chr1	205042114	EOG090B01JB	chr26	3047028	EOG090B01JB
chr1	205094743	EOG090B04NX	chr26	3080285	EOG090B04NX
chr1	205228565	EOG090B052S	chr26	3151567	EOG090B052S
chr1	205337399	EOG090B07E4	chr26	3200724	EOG090B07E4
chr1	205616546	EOG090B09Y2	chr26	3356019	EOG090B09Y2
chr1	205828620	EOG090B05U8	chr26	3493818	EOG090B05U8
chr1	206197285	EOG090B0H28	chr26	3592492	EOG090B0H28
chr1	206591775	EOG090B051G	chr26	3752946	EOG090B051G
chr1	207049020	EOG090B09PR	chr26	3900563	EOG090B09PR
chr1	211479036	EOG090B0EQJ	chr3	100722096	EOG090B0EQJ
chr1	211749899	EOG090B07FH	chr3	100852982	EOG090B07FH
chr1	211941824	EOG090B01LW	chr3	100930837	EOG090B01LW
chr1	212365215	EOG090B0870	chr3	101060788	EOG090B0870
chr1	212432944	EOG090B0G9E	chr3	101080567	EOG090B0G9E
chr1	212597230	EOG090B0GLF	chr3	101157113	EOG090B0GLF
chr1	212738408	EOG090B0EFC	chr3	101204798	EOG090B0EFC
chr1	213218249	EOG090B09SO	chr3	101315608	EOG090B09SO
chr1	214613755	EOG090B028F	chr3	102001403	EOG090B028F
chr1	217610881	EOG090B09IW	chr3	103307595	EOG090B09IW
chr1	217760809	EOG090B098U	chr3	103350489	EOG090B098U
chr1	218285317	EOG090B0E5T	chr3	103647583	EOG090B0E5T
chr1	220058844	EOG090B0A6K	chr3	104301415	EOG090B0A6K
chr1	220094433	EOG090B01DB	chr3	104312587	EOG090B01DB
chr1	220151251	EOG090B00OY	chr3	104340984	EOG090B00OY
chr1	221702412	EOG090B072G	chr3	104863697	EOG090B072G
chr1	222558660	EOG090B06LN	chr3	105126085	EOG090B06LN
chr1	222704763	EOG090B07EF	chr3	105198911	EOG090B07EF
chr1	224114154	EOG090B0CE2	chr3	95977227	EOG090B0CE2
chr1	224356925	EOG090B0GJT	chr3	95915623	EOG090B0GJT
chr1	225985302	EOG090B0B1G	chr3	95475650	EOG090B0B1G
chr1	226146610	EOG090B0B41	chr3	95411464	EOG090B0B41
chr1	226232501	EOG090B04K3	chr3	95347569	EOG090B04K3
chr1	226361460	EOG090B0KEX	chr3	95309126	EOG090B0KEX
chr1	227747653	EOG090B07GS	chr2	1541766	EOG090B07GS
chr1	228165817	EOG090B0BOM	chr2	2542608	EOG090B0BOM
chr1	229441904	EOG090B016C	chr3	71487304	EOG090B016C
chr1	229518179	EOG090B03T4	chr3	71520062	EOG090B03T4
chr1	230323425	EOG090B060E	chr3	71794537	EOG090B060E
chr1	230642607	EOG090B039X	chr3	71913760	EOG090B039X
chr1	230703141	EOG090B06P6	chr3	71946163	EOG090B06P6
chr1	230906905	EOG090B0281	chr3	72030329	EOG090B0281
chr1	230979106	EOG090B0ALZ	chr3	72069340	EOG090B0ALZ
chr1	231338384	EOG090B06ND	chr3	71172686	EOG090B06ND
chr1	231521285	EOG090B0A3R	chr3	71071041	EOG090B0A3R
chr1	232385625	EOG090B00F8	chr3	70598566	EOG090B00F8
chr1	232954548	EOG090B0FBA	chr3	70407660	EOG090B0FBA
chr1	235335265	EOG090B0A35	chr3	69448407	EOG090B0A35
chr1	235390078	EOG090B0509	chr3	69417320	EOG090B0509
chr1	235450206	EOG090B04O5	chr3	69388197	EOG090B04O5
chr1	236464508	EOG090B0DNC	chr3	69085171	EOG090B0DNC
chr1	241535549	EOG090B05DU	chr7	27302367	EOG090B05DU
chr1	241850426	EOG090B02LZ	chr3	67045868	EOG090B02LZ
chr1	244047831	EOG090B04FL	chr3	81676280	EOG090B04FL
chr1	244854450	EOG090B05VA	chr3	81447379	EOG090B05VA
chr1	245626641	EOG090B00BU	chr3	81098270	EOG090B00BU
chr2	669580	EOG090B0J2X	chr3	20099677	EOG090B0J2X
chr2	3189334	EOG090B07JW	chr3	18568922	EOG090B07JW
chr2	3545785	EOG090B0ATE	chr3	18497429	EOG090B0ATE
chr2	6849850	EOG090B068Q	chr3	17206247	EOG090B068Q
chr2	6877801	EOG090B0C4K	chr3	17194643	EOG090B0C4K
chr2	8682166	EOG090B0I0L	chr3	16361312	EOG090B0I0L
chr2	9406834	EOG090B0FQ9	chr3	16020047	EOG090B0FQ9
chr2	9474567	EOG090B0COI	chr3	15992347	EOG090B0COI
chr2	9843542	EOG090B042N	chr3	15745365	EOG090B042N
chr2	10572071	EOG090B03N4	chr3	15205676	EOG090B03N4
chr2	10784258	EOG090B07JD	chr3	15164829	EOG090B07JD
chr2	11155547	EOG090B0EDB	chr3	14917795	EOG090B0EDB
chr2	15591934	EOG090B02N6	chr3	13080060	EOG090B02N6
chr2	17759944	EOG090B01WV	chr3	11825309	EOG090B01WV
chr2	17816519	EOG090B0EXS	chr3	11806904	EOG090B0EXS
chr2	19913558	EOG090B00S6	chr3	10597177	EOG090B00S6
chr2	20033205	EOG090B0DYT	chr3	10580813	EOG090B0DYT
chr2	24050691	EOG090B0IQZ	chr3	7806500	EOG090B0IQZ
chr2	26191250	EOG090B0386	chr3	1646021	EOG090B0386
chr2	27381599	EOG090B0899	chr3	2213019	EOG090B0899
chr2	27653485	EOG090B08OA	chr3	106601638	EOG090B08OA
chr2	27781615	EOG090B0AB4	chr3	106360195	EOG090B0AB4
chr2	28393721	EOG090B0BD8	chr3	106160098	EOG090B0BD8
chr2	28894699	EOG090B03HH	chr3	93089876	EOG090B03HH
chr2	29121389	EOG090B0342	chr3	93139999	EOG090B0342
chr2	30225989	EOG090B0K88	chr3	93620950	EOG090B0K88
chr2	30525684	EOG090B06XI	chr3	93754935	EOG090B06XI
chr2	32156342	EOG090B062X	chr3	77407589	EOG090B062X
chr2	32278156	EOG090B0DSJ	chr3	79516463	EOG090B0DSJ
chr2	32360659	EOG090B000N	chr3	79532484	EOG090B000N
chr2	32630474	EOG090B02OE	chr3	79727308	EOG090B02OE
chr2	36738028	EOG090B03D0	chr3	78961032	EOG090B03D0
chr2	37084518	EOG090B0DIQ	chr3	79145974	EOG090B0DIQ
chr2	37201764	EOG090B01T9	chr3	77509598	EOG090B01T9
chr2	37231706	EOG090B07CS	chr3	77502296	EOG090B07CS
chr2	37645823	EOG090B0EOI	chr3	79416054	EOG090B0EOI
chr2	38666162	EOG090B07YG	chr3	113013950	EOG090B07YG
chr2	38778991	EOG090B0FBL	chr3	113031263	EOG090B0FBL
chr2	42767437	EOG090B0A2Z	chr3	98769857	EOG090B0A2Z
chr2	43678863	EOG090B00OU	chr3	97700331	EOG090B00OU
chr2	43774139	EOG090B08JW	chr3	97694850	EOG090B08JW
chr2	43839054	EOG090B03PC	chr3	97663048	EOG090B03PC
chr2	43888600	EOG090B00YL	chr3	97566318	EOG090B00YL
chr2	44321356	EOG090B036Z	chr3	97392130	EOG090B036Z
chr2	46340318	EOG090B020C	chr3	96230864	EOG090B020C
chr2	46617283	EOG090B0IIM	chr3	96093689	EOG090B0IIM
chr2	47403192	EOG090B01YA	chr3	93006396	EOG090B01YA
chr2	53670503	EOG090B046W	chr3	85434976	EOG090B046W
chr2	53767887	EOG090B0F0M	chr3	85442098	EOG090B0F0M
chr2	55236648	EOG090B03XU	chr3	85915899	EOG090B03XU
chr2	55519802	EOG090B0ARF	chr3	86013837	EOG090B0ARF
chr2	55636237	EOG090B02GP	chr3	86050429	EOG090B02GP
chr2	58145334	EOG090B077Y	chr3	86686928	EOG090B077Y
chr2	60942395	EOG090B04M1	chr3	87756556	EOG090B04M1
chr2	61070351	EOG090B02XU	chr3	87790997	EOG090B02XU
chr2	61990187	EOG090B0EYL	chr3	112350601	EOG090B0EYL
chr2	62501209	EOG090B0FVL	chr3	112281708	EOG090B0FVL
chr2	63364425	EOG090B02R6	chr3	111921372	EOG090B02R6
chr2	63893430	EOG090B01G5	chr3	111782451	EOG090B01G5
chr2	65056478	EOG090B0H8U	chr3	111391895	EOG090B0H8U
chr2	68131238	EOG090B0819	chr3	110028263	EOG090B0819
chr2	68775253	EOG090B03TM	chr22	4886645	EOG090B03TM
chr2	71109970	EOG090B0G04	chr10	6310816	EOG090B0G04
chr2	71130666	EOG090B08AD	chr10	6302187	EOG090B08AD
chr2	73214267	EOG090B07GD	chr4	573853	EOG090B07GD
chr2	75632187	EOG090B0AKC	chr3	7659362	EOG090B0AKC
chr2	84419918	EOG090B0C7Y	chr4	5819602	EOG090B0C7Y
chr2	85840144	EOG090B07KK	chr4	6476985	EOG090B07KK
chr2	86144268	EOG090B03JU	chr4	6372942	EOG090B03JU
chr2	88067865	EOG090B0AFN	chr3	80988335	EOG090B0AFN
chr2	88557736	EOG090B01DI	chr4	5882474	EOG090B01DI
chr2	88709291	EOG090B0B7R	chr4	5858905	EOG090B0B7R
chr2	96275012	EOG090B0EVD	chr22	4500377	EOG090B0EVD
chr2	96588208	EOG090B02EW	chr22	4592203	EOG090B02EW
chr2	98609709	EOG090B0BI3	chr1	83175711	EOG090B0BI3
chr2	99319682	EOG090B0E5Z	chr1	83401311	EOG090B0E5Z
chr2	99359602	EOG090B022Z	chr1	83413290	EOG090B022Z
chr2	99401241	EOG090B00VU	chr1	83448973	EOG090B00VU
chr2	100393245	EOG090B07BF	chr1	83963366	EOG090B07BF
chr2	101253145	EOG090B08Z6	chr1	84309762	EOG090B08Z6
chr2	102718420	EOG090B0BLU	chr1	84909979	EOG090B0BLU
chr2	102762218	EOG090B0FES	chr1	84927036	EOG090B0FES
chr2	105038093	EOG090B0ARV	chr1	85920156	EOG090B0ARV
chr2	105267383	EOG090B01YB	chr1	85983382	EOG090B01YB
chr2	105337588	EOG090B0DWL	chr1	86018596	EOG090B0DWL
chr2	106094026	EOG090B06ZS	chr1	86333490	EOG090B06ZS
chr2	108452169	EOG090B00HG	chr1	87050985	EOG090B00HG
chr2	108896907	EOG090B04X2	chr1	87231988	EOG090B04X2
chr2	110637964	EOG090B014H	chr3	85394208	EOG090B014H
chr2	112293592	EOG090B01KC	chr3	85297138	EOG090B01KC
chr2	112482345	EOG090B07PW	chr3	94035293	EOG090B07PW
chr2	113717775	EOG090B06BZ	chr7	30770765	EOG090B06BZ
chr2	117920343	EOG090B03Y4	chr7	29755654	EOG090B03Y4
chr2	119320420	EOG090B0H3K	chr7	29196930	EOG090B0H3K
chr2	121756641	EOG090B0C36	chr7	5931783	EOG090B0C36
chr2	127257596	EOG090B02FZ	chr7	8692422	EOG090B02FZ
chr2	127488638	EOG090B02KD	chr9	6736224	EOG090B02KD
chr2	127706323	EOG090B01RR	chr9	3763044	EOG090B01RR
chr2	132417043	EOG090B068F	chr7	30828618	EOG090B068F
chr2	134254404	EOG090B02C7	chr7	31408502	EOG090B02C7
chr2	134839418	EOG090B08A5	chr7	31586159	EOG090B08A5
chr2	134964850	EOG090B00PT	chr7	31637689	EOG090B00PT
chr2	135084380	EOG090B01K1	chr7	31649703	EOG090B01K1
chr2	135200342	EOG090B01IE	chr7	31671613	EOG090B01IE
chr2	135741930	EOG090B07S9	chr7	31797477	EOG090B07S9
chr2	135907316	EOG090B05RO	chr7	31847561	EOG090B05RO
chr2	136114869	EOG090B0APX	chr7	31925367	EOG090B0APX
chr2	142879262	EOG090B05LQ	chr7	33892117	EOG090B05LQ
chr2	148458759	EOG090B00SR	chr7	35993259	EOG090B00SR
chr2	149437709	EOG090B0GM5	chr7	36245189	EOG090B0GM5
chr2	151270693	EOG090B09RY	chr27	2004232	EOG090B09RY
chr2	151357667	EOG090B0C9A	chr7	36525704	EOG090B0C9A
chr2	152643140	EOG090B04LL	chr7	36944099	EOG090B04LL
chr2	156477632	EOG090B02TY	chr7	37372503	EOG090B02TY
chr2	158168411	EOG090B04PF	chr7	37639317	EOG090B04PF
chr2	159729023	EOG090B053K	chr7	37987191	EOG090B053K
chr2	162267200	EOG090B01BP	chr7	11557384	EOG090B01BP
chr2	165870964	EOG090B00PS	chr7	12924830	EOG090B00PS
chr2	168871431	EOG090B0GVF	chr7	13659704	EOG090B0GVF
chr2	169645841	EOG090B06J0	chr7	13983507	EOG090B06J0
chr2	169735015	EOG090B03P9	chr7	13999029	EOG090B03P9
chr2	171434578	EOG090B051U	chr7	14579673	EOG090B051U
chr2	171522546	EOG090B0BT3	chr7	14607301	EOG090B0BT3
chr2	171935946	EOG090B06MJ	chr7	14712808	EOG090B06MJ
chr2	175074609	EOG090B068P	chr7	15976459	EOG090B068P
chr2	176311494	EOG090B0BZC	chr7	16467853	EOG090B0BZC
chr2	177413963	EOG090B03H2	chr7	16936314	EOG090B03H2
chr2	178112547	EOG090B07KU	chr7	17141435	EOG090B07KU
chr2	178465770	EOG090B0F37	chr7	17273071	EOG090B0F37
chr2	178480870	EOG090B0AOL	chr7	17277926	EOG090B0AOL
chr2	179109899	EOG090B036E	chr7	17613073	EOG090B036E
chr2	182718087	EOG090B022H	chr7	18795201	EOG090B022H
chr2	183128298	EOG090B0A78	chr7	27504702	EOG090B0A78
chr2	186486383	EOG090B08VF	chr7	26261944	EOG090B08VF
chr2	186590339	EOG090B01K5	chr7	26207326	EOG090B01K5
chr2	189666133	EOG090B038V	chr7	25119683	EOG090B038V
chr2	189750578	EOG090B08WS	chr7	25114943	EOG090B08WS
chr2	190205117	EOG090B06SU	chr7	24948943	EOG090B06SU
chr2	190436030	EOG090B06SR	chr7	24904136	EOG090B06SR
chr2	190646389	EOG090B0511	chr7	24839094	EOG090B0511
chr2	197572008	EOG090B04UR	chr7	22482970	EOG090B04UR
chr2	197705406	EOG090B03HV	chr4A	15056880	EOG090B03HV
