,start1,end1,start2,end2,col
2202,1503334309,1503334309,2375565184,2375565184,41
2205,1219231501,1219231501,2389407763,2389407763,41
2204,1219139126,1219139126,2388691937,2388691937,41
2203,358786234,358786234,2341822383,2341822383,41
2176,1735835719,1735835719,1276390314,1276390314,40
2167,1323757535,1323757535,1429194766,1429194766,40
2168,2218804660,2218804660,1414596972,1414596972,40
2169,365672232,365672232,345210230,345210230,40
2170,365665696,365665696,345222773,345222773,40
2171,365508676,365508676,345298150,345298150,40
2172,1040784401,1040784401,334311501,334311501,40
2173,1735568324,1735568324,1276119088,1276119088,40
2174,1735601651,1735601651,1276149439,1276149439,40
2175,1328320449,1328320449,1424849449,1424849449,40
2177,1735358790,1735358790,1275871002,1275871002,40
2179,1320714822,1320714822,1431503809,1431503809,40
2180,1322277158,1322277158,1429455827,1429455827,40
2181,2219261165,2219261165,1413971698,1413971698,40
2182,1057659841,1057659841,317724421,317724421,40
2183,2219552060,2219552060,1413630385,1413630385,40
2184,1412795910,1412795910,2468105378,2468105378,40
2185,41402511,41402511,814114497,814114497,40
2178,1276337505,1276337505,691166643,691166643,40
2155,1649599962,1649599962,1746190725,1746190725,39
2149,2163260842,2163260842,1748655963,1748655963,39
2153,1648813572,1648813572,1746998760,1746998760,39
2152,1648157813,1648157813,1747777428,1747777428,39
2151,2162836749,2162836749,1748018141,1748018141,39
2150,2163269987,2163269987,1748665705,1748665705,39
2146,1286969334,1286969334,1808244738,1808244738,39
2144,1286853480,1286853480,1808163395,1808163395,39
2148,1090785950,1090785950,1719799624,1719799624,39
2147,1286995737,1286995737,1808259909,1808259909,39
2145,1286899283,1286899283,1808192573,1808192573,39
2154,1650731810,1650731810,1745008802,1745008802,39
2162,2178777547,2178777547,1761820372,1761820372,39
2156,1650057929,1650057929,1745740600,1745740600,39
2163,1090308508,1090308508,1720500065,1720500065,39
2157,2773290411,2773290411,1777208995,1777208995,39
2165,1090463776,1090463776,1720279499,1720279499,39
2164,2767611242,2767611242,1771407705,1771407705,39
2166,1092699290,1092699290,1717668024,1717668024,39
2161,2178602063,2178602063,1762025299,1762025299,39
2160,2773407708,2773407708,1777307055,1777307055,39
2159,2773405213,2773405213,1777304759,1777304759,39
2158,2771404616,2771404616,1775419588,1775419588,39
2115,359786172,359786172,2343012406,2343012406,38
2123,363747626,363747626,2347189277,2347189277,38
2122,1513257859,1513257859,2364030436,2364030436,38
2121,1220696990,1220696990,2381300743,2381300743,38
2120,360399875,360399875,2343813137,2343813137,38
2119,1140378767,1140378767,2363454090,2363454090,38
2118,363185029,363185029,2346562870,2346562870,38
2117,1512491585,1512491585,2364787986,2364787986,38
2116,1512327135,1512327135,2364956293,2364956293,38
2110,1218249180,1218249180,2387767779,2387767779,38
2114,1511714946,1511714946,2365653849,2365653849,38
2113,1511465188,1511465188,2365972277,2365972277,38
2112,1510800987,1510800987,2366729446,2366729446,38
2111,1218487559,1218487559,2388026615,2388026615,38
2109,1218187937,1218187937,2387698676,2387698676,38
2108,1217544353,1217544353,2386963979,2386963979,38
2107,1217474306,1217474306,2386910641,2386910641,38
2125,1522316360,1522316360,2353881698,2353881698,38
2124,2634645593,2634645593,2631876479,2631876479,38
2130,1224067954,1224067954,2378604083,2378604083,38
2126,1521752449,1521752449,2354823964,2354823964,38
2135,364432664,364432664,2348069756,2348069756,38
2143,1203099452,1203099452,2399723805,2399723805,38
2141,1203811521,1203811521,2399020266,2399020266,38
2140,1513825432,1513825432,2363414648,2363414648,38
2139,1223150948,1223150948,2379585316,2379585316,38
2138,1221984387,1221984387,2380581401,2380581401,38
2137,1204733614,1204733614,2397706986,2397706986,38
2136,364119591,364119591,2347666927,2347666927,38
2142,1203743131,1203743131,2399053429,2399053429,38
2134,1525358657,1525358657,2350132784,2350132784,38
2132,1513542353,1513542353,2363710435,2363710435,38
2131,1540139767,1540139767,2378296238,2378296238,38
2127,1521726726,1521726726,2354880129,2354880129,38
2129,1223282749,1223282749,2379429331,2379429331,38
2128,1519868191,1519868191,2356987230,2356987230,38
2133,365380761,365380761,2349359807,2349359807,38
2081,1489898066,1489898066,1927748875,1927748875,37
2088,1497002617,1497002617,1920748922,1920748922,37
2087,1486073984,1486073984,1931525411,1931525411,37
2085,1470275566,1470275566,1942833995,1942833995,37
2084,1489961066,1489961066,1927699847,1927699847,37
2083,1489968187,1489968187,1927679249,1927679249,37
2082,1490385497,1490385497,1927225967,1927225967,37
2077,1490552347,1490552347,1927046132,1927046132,37
2080,1860585408,1860585408,1617962017,1617962017,37
2079,1487201513,1487201513,1930133383,1930133383,37
2078,1489790194,1489790194,1927851354,1927851354,37
2076,1490409149,1490409149,1927208546,1927208546,37
2075,1490770363,1490770363,1926847938,1926847938,37
2074,1495231831,1495231831,1922414745,1922414745,37
2090,1497172366,1497172366,1920541337,1920541337,37
2089,338221304,338221304,1843594608,1843594608,37
2086,1474833461,1474833461,1938915042,1938915042,37
2091,1497180412,1497180412,1920467108,1920467108,37
2099,1481885894,1481885894,1933635784,1933635784,37
2092,1489855730,1489855730,1927788793,1927788793,37
2106,1475213748,1475213748,1938545776,1938545776,37
2105,1475128356,1475128356,1938583364,1938583364,37
2103,1479446593,1479446593,1934985132,1934985132,37
2102,1479537577,1479537577,1934950285,1934950285,37
2101,1479544851,1479544851,1934944967,1934944967,37
2100,1481394532,1481394532,1934127146,1934127146,37
2104,1482320685,1482320685,1933292608,1933292608,37
2098,1482126076,1482126076,1933448227,1933448227,37
2093,1489873840,1489873840,1927778049,1927778049,37
2096,1494554569,1494554569,1923120676,1923120676,37
2095,1492079017,1492079017,1925459976,1925459976,37
2094,1489618728,1489618728,1928022599,1928022599,37
2097,1485961429,1485961429,1931658700,1931658700,37
2037,777438619,777438619,11189580,11189580,36
2038,777370633,777370633,11273532,11273532,36
2039,765825606,765825606,20721792,20721792,36
2040,783651170,783651170,3815402,3815402,36
2041,783635746,783635746,3857604,3857604,36
2043,784892990,784892990,2392702,2392702,36
2042,781961323,781961323,5863265,5863265,36
2044,784884073,784884073,2405766,2405766,36
2045,784767451,784767451,2508847,2508847,36
2046,781399228,781399228,6614067,6614067,36
2023,777928259,777928259,10638942,10638942,36
2036,777509225,777509225,11066718,11066718,36
2028,778550403,778550403,9930399,9930399,36
2035,744249793,744249793,42788421,42788421,36
2034,785244772,785244772,2019424,2019424,36
2033,783688373,783688373,3781088,3781088,36
2032,786073778,786073778,1082893,1082893,36
2031,779242048,779242048,9104419,9104419,36
2030,779121718,779121718,9244935,9244935,36
2029,778821927,778821927,9588931,9588931,36
2027,778383075,778383075,10095427,10095427,36
2026,778170984,778170984,10399118,10399118,36
2025,778155434,778155434,10430518,10430518,36
2024,778127648,778127648,10461490,10461490,36
2048,780150637,780150637,7962786,7962786,36
2047,781745752,781745752,6225080,6225080,36
2061,785718694,785718694,1402083,1402083,36
2049,2162916749,2162916749,1748134481,1748134481,36
2063,766679783,766679783,19683040,19683040,36
2050,779855931,779855931,8324330,8324330,36
2073,744273212,744273212,42767312,42767312,36
2072,744495915,744495915,42428356,42428356,36
2071,886857484,886857484,760134188,760134188,36
2070,768930106,768930106,16986221,16986221,36
2069,769654743,769654743,15701941,15701941,36
2067,765890695,765890695,20652379,20652379,36
2066,769844293,769844293,15492943,15492943,36
2065,769790987,769790987,15573651,15573651,36
2064,766748191,766748191,19665754,19665754,36
2068,769187673,769187673,16232048,16232048,36
2062,766560458,766560458,19882514,19882514,36
2055,767078148,767078148,19219303,19219303,36
2060,785931696,785931696,1232279,1232279,36
2052,776706200,776706200,12021727,12021727,36
2053,776923563,776923563,11790680,11790680,36
2054,776967624,776967624,11736209,11736209,36
2051,781453392,781453392,6525854,6525854,36
2056,767109950,767109950,19074832,19074832,36
2057,661077164,661077164,18872845,18872845,36
2058,785750828,785750828,1373801,1373801,36
2059,785815757,785815757,1308644,1308644,36
1984,252151795,252151795,1670003548,1670003548,35
1996,255952316,255952316,1665600513,1665600513,35
1995,256414095,256414095,1666126702,1666126702,35
1994,251354669,251354669,1672865268,1672865268,35
1993,251415492,251415492,1672932645,1672932645,35
1992,251986633,251986633,1669845505,1669845505,35
1991,391564707,391564707,1669895865,1669895865,35
1990,252043929,252043929,1669912348,1669912348,35
1989,252092647,252092647,1669948979,1669948979,35
1988,252106161,252106161,1669960933,1669960933,35
1987,251983245,251983245,1669840825,1669840825,35
1986,252296073,252296073,1670152801,1670152801,35
1998,255677871,255677871,1665311677,1665311677,35
1983,249772630,249772630,1674044151,1674044151,35
1982,680024148,680024148,1649897723,1649897723,35
1981,679867314,679867314,1649745061,1649745061,35
1980,679890078,679890078,1649764100,1649764100,35
1979,679932491,679932491,1649804214,1649804214,35
1978,679974461,679974461,1649843125,1649843125,35
1977,679996090,679996090,1649862511,1649862511,35
1976,250123931,250123931,1673663854,1673663854,35
1975,680007497,680007497,1649877212,1649877212,35
1974,255240715,255240715,1664811930,1664811930,35
1973,255228643,255228643,1664798462,1664798462,35
1997,253857603,253857603,1669519924,1669519924,35
1985,252268957,252268957,1670125284,1670125284,35
1999,91081495,91081495,1665002493,1665002493,35
2011,254151188,254151188,1669159511,1669159511,35
2022,551112379,551112379,108746738,108746738,35
2021,250042126,250042126,1673744422,1673744422,35
2020,260925923,260925923,1657253471,1657253471,35
2019,260555220,260555220,1661927799,1661927799,35
2018,260895926,260895926,1661691926,1661691926,35
2017,265699300,265699300,1661369442,1661369442,35
2016,262320525,262320525,1658633153,1658633153,35
2015,262335284,262335284,1658648885,1658648885,35
2014,262412658,262412658,1658730796,1658730796,35
2013,680643661,680643661,1650474459,1650474459,35
2012,250383911,250383911,1673429840,1673429840,35
2000,258176644,258176644,1664649320,1664649320,35
2002,258015778,258015778,1667986916,1667986916,35
2009,255802890,255802890,1665434599,1665434599,35
2008,255782704,255782704,1665411236,1665411236,35
2007,258548936,258548936,1664275061,1664275061,35
2006,260973848,260973848,1657291609,1657291609,35
2005,255285037,255285037,1664860293,1664860293,35
2004,250947050,250947050,1672422312,1672422312,35
2003,258393687,258393687,1664424634,1664424634,35
2001,257373711,257373711,1667182704,1667182704,35
2010,255805170,255805170,1665436632,1665436632,35
1951,1373913921,1373913921,2671693047,2671693047,34
1949,1375154468,1375154468,2670964967,2670964967,34
1950,1372489203,1372489203,2673613213,2673613213,34
1945,2573970564,2573970564,2658754882,2658754882,34
1952,1372498465,1372498465,2673585261,2673585261,34
1953,1372590165,1372590165,2673454045,2673454045,34
1947,1375110260,1375110260,2670912081,2670912081,34
1948,1375129157,1375129157,2670930447,2670930447,34
1940,1671755074,1671755074,2655795124,2655795124,34
1946,2574265899,2574265899,2659227527,2659227527,34
1944,2659789075,2659789075,1020324978,1020324978,34
1943,1671604534,1671604534,2655618202,2655618202,34
1942,1671173523,1671173523,2552898559,2552898559,34
1941,1671765092,1671765092,2655808647,2655808647,34
1956,1672374803,1672374803,2656645128,2656645128,34
1939,2574648713,2574648713,2660089839,2660089839,34
1955,1672380266,1672380266,2656654707,2656654707,34
1954,1672384866,1672384866,2656660621,2656660621,34
1957,1672328383,1672328383,2656575473,2656575473,34
1965,1671427256,1671427256,2655395606,2655395606,34
1972,2574009584,2574009584,2658814051,2658814051,34
1971,2574160554,2574160554,2659069293,2659069293,34
1969,2527439397,2527439397,1230900784,1230900784,34
1968,2548605960,2548605960,2662921979,2662921979,34
1967,2574656237,2574656237,2660103320,2660103320,34
1966,1372388908,1372388908,2673683829,2673683829,34
1970,1672905604,1672905604,2658173989,2658173989,34
1964,1671097806,1671097806,2654918795,2654918795,34
1963,1375404874,1375404874,2671240709,2671240709,34
1962,1372922468,1372922468,2672973005,2672973005,34
1961,1372851652,1372851652,2673060010,2673060010,34
1960,1296943247,1296943247,2661888490,2661888490,34
1959,1373889335,1373889335,2671626694,2671626694,34
1958,1373758077,1373758077,2671461161,2671461161,34
1896,1814397018,1814397018,2492505600,2492505600,33
1891,1817833840,1817833840,2519152595,2519152595,33
1892,1817823500,1817823500,2519180218,2519180218,33
1893,1811684543,1811684543,2494593606,2494593606,33
1894,1817667923,1817667923,2519334782,2519334782,33
1895,1814361173,1814361173,2492542799,2492542799,33
1899,941646608,941646608,1333319437,1333319437,33
1897,1813781012,1813781012,2493104758,2493104758,33
1898,1817871013,1817871013,2519138233,2519138233,33
1903,1809299790,1809299790,2496166768,2496166768,33
1900,1809392572,1809392572,2496269425,2496269425,33
1901,938520062,938520062,1307047335,1307047335,33
1902,1809349487,1809349487,2496224767,2496224767,33
1889,1817379638,1817379638,2519622474,2519622474,33
1890,1811856341,1811856341,2494391122,2494391122,33
1919,939488658,939488658,1305740862,1305740862,33
1888,1826601403,1826601403,2552648119,2552648119,33
1879,1812005494,1812005494,2494218680,2494218680,33
1905,1811379559,1811379559,2494924378,2494924378,33
1874,1814318785,1814318785,2492561848,2492561848,33
1875,1823815231,1823815231,2550824125,2550824125,33
1876,1815268353,1815268353,2491525428,2491525428,33
1877,1815054372,1815054372,2491223726,2491223726,33
1878,1799014470,1799014470,2510686789,2510686789,33
1880,1813629492,1813629492,2493200532,2493200532,33
1887,1827581891,1827581891,2549990614,2549990614,33
1881,1817910475,1817910475,2519099802,2519099802,33
1882,1828858308,1828858308,2548612635,2548612635,33
1883,1815278293,1815278293,2491536776,2491536776,33
1884,1822849060,1822849060,2525912999,2525912999,33
1885,1827638003,1827638003,2549794420,2549794420,33
1886,1827923443,1827923443,2549473206,2549473206,33
1904,1809330665,1809330665,2496200773,2496200773,33
1926,933983334,933983334,1298633368,1298633368,33
1906,939011486,939011486,1306236409,1306236409,33
1923,1825127062,1825127062,2527267262,2527267262,33
1938,1817484673,1817484673,2519509376,2519509376,33
1937,1366213639,1366213639,854892952,854892952,33
1936,1816194639,1816194639,2520940011,2520940011,33
1935,1816101316,1816101316,2521029579,2521029579,33
1934,1824577233,1824577233,2527729688,2527729688,33
1933,1825017113,1825017113,2527382373,2527382373,33
1907,940366784,940366784,1308052464,1308052464,33
1931,1810732433,1810732433,2497421645,2497421645,33
1930,927562952,927562952,2067239416,2067239416,33
1929,1814453273,1814453273,2492431364,2492431364,33
1928,1825444531,1825444531,2551228143,2551228143,33
1927,933852255,933852255,1298119266,1298119266,33
1925,934078950,934078950,1298931516,1298931516,33
1924,1825038163,1825038163,2527314906,2527314906,33
1932,1810673168,1810673168,2497360309,2497360309,33
1922,1456966316,1456966316,1902428445,1902428445,33
1914,1822716008,1822716008,2525763829,2525763829,33
1921,934098060,934098060,1298992674,1298992674,33
1908,1823296635,1823296635,2526356344,2526356344,33
1909,1823462645,1823462645,2526547062,2526547062,33
1910,940201359,940201359,1307883386,1307883386,33
1912,940771799,940771799,1334461697,1334461697,33
1913,1822824021,1822824021,2525881515,2525881515,33
1911,940757066,940757066,1334469384,1334469384,33
1915,939903631,939903631,1305307718,1305307718,33
1916,939866956,939866956,1305332905,1305332905,33
1917,939697029,939697029,1305446499,1305446499,33
1918,1828460375,1828460375,2548986641,2548986641,33
1920,939654071,939654071,1305574810,1305574810,33
1844,746352045,746352045,40258272,40258272,32
1851,761134438,761134438,26282299,26282299,32
1850,758958751,758958751,28737121,28737121,32
1852,760980293,760980293,26432946,26432946,32
1849,759124073,759124073,28529867,28529867,32
1848,1247812563,1247812563,1815071650,1815071650,32
1847,761609602,761609602,25821900,25821900,32
1846,761624569,761624569,25801010,25801010,32
1845,761290502,761290502,26169984,26169984,32
1837,646849601,646849601,1150279219,1150279219,32
1843,763901516,763901516,23030484,23030484,32
1842,763891719,763891719,23088895,23088895,32
1841,759353817,759353817,2226837152,2226837152,32
1840,759403350,759403350,28149993,28149993,32
1839,759049464,759049464,28603539,28603539,32
1838,759937815,759937815,27547304,27547304,32
1836,811007563,811007563,32621862,32621862,32
1835,755859453,755859453,32367291,32367291,32
1854,760531298,760531298,26891010,26891010,32
1834,756113644,756113644,32072723,32072723,32
1853,760542287,760542287,26879677,26879677,32
1855,760213384,760213384,27261055,27261055,32
1865,750492251,750492251,37958186,37958186,32
1856,755562855,755562855,32775981,32775981,32
1872,750911821,750911821,37501254,37501254,32
1871,750745201,750745201,37683123,37683123,32
1870,750646215,750646215,37803925,37803925,32
1869,752082446,752082446,36341755,36341755,32
1868,748567381,748567381,39841744,39841744,32
1867,1876151325,1876151325,40730579,40730579,32
1866,753350482,753350482,34855699,34855699,32
1873,750849442,750849442,37566855,37566855,32
1864,750451468,750451468,38012803,38012803,32
1862,752313483,752313483,36084922,36084922,32
1861,752716353,752716353,35603267,35603267,32
1860,752579655,752579655,35720181,35720181,32
1859,752792361,752792361,35559125,35559125,32
1858,752307100,752307100,36088905,36088905,32
1857,762068128,762068128,25223266,25223266,32
1863,755832083,755832083,32470625,32470625,32
1787,1754423240,1754423240,311457631,311457631,31
1780,924458440,924458440,2055220485,2055220485,31
1782,1733628730,1733628730,2854517648,2854517648,31
1783,1733600159,1733600159,2854557257,2854557257,31
1784,1734466452,1734466452,2853694156,2853694156,31
1785,913794898,913794898,2850675067,2850675067,31
1786,913805588,913805588,2850666945,2850666945,31
1791,1666383538,1666383538,2848726060,2848726060,31
1788,911481595,911481595,2076392370,2076392370,31
1789,911542561,911542561,2076386490,2076386490,31
1790,1666253880,1666253880,2848678458,2848678458,31
1792,2419336196,2419336196,2844625127,2844625127,31
1793,911897553,911897553,2075906945,2075906945,31
1794,1732543058,1732543058,2855622934,2855622934,31
1795,823754163,823754163,2855941151,2855941151,31
1778,925176402,925176402,2054220707,2054220707,31
1779,925018732,925018732,2054417083,2054417083,31
1769,928653923,928653923,2068761464,2068761464,31
1777,925378559,925378559,2053895054,2053895054,31
1776,925929539,925929539,2065420407,2065420407,31
1761,920298978,920298978,2060678711,2060678711,31
1762,920195545,920195545,2060913760,2060913760,31
1763,923038327,923038327,2057126286,2057126286,31
1764,923095476,923095476,2057014282,2057014282,31
1765,923167854,923167854,2056963248,2056963248,31
1766,1734265412,1734265412,2853916917,2853916917,31
1767,915391313,915391313,2052284646,2052284646,31
1768,928623804,928623804,2068715475,2068715475,31
1797,1732787411,1732787411,2855370149,2855370149,31
1770,928692805,928692805,2068840092,2068840092,31
1771,931136100,931136100,2072634937,2072634937,31
1772,926741497,926741497,2066297737,2066297737,31
1773,926676425,926676425,2066223877,2066223877,31
1774,926174879,926174879,2065688979,2065688979,31
1775,926145987,926145987,2065656530,2065656530,31
1796,2419445639,2419445639,2843221919,2843221919,31
1781,924369819,924369819,2055411872,2055411872,31
1798,1665758823,1665758823,2847242516,2847242516,31
1817,916127853,916127853,2053251225,2053251225,31
1819,913812414,913812414,2850636287,2850636287,31
1820,2419140561,2419140561,2845212109,2845212109,31
1821,2418657530,2418657530,2845811472,2845811472,31
1822,2418951160,2418951160,2845042165,2845042165,31
1824,1647062104,1647062104,2900647244,2900647244,31
1825,927967107,927967107,2067704731,2067704731,31
1826,927698967,927698967,2067438914,2067438914,31
1827,927676661,927676661,2067401533,2067401533,31
1828,927667598,927667598,2067389429,2067389429,31
1829,927392283,927392283,2067016133,2067016133,31
1830,927147676,927147676,2066742925,2066742925,31
1831,912034028,912034028,2075697590,2075697590,31
1832,911310756,911310756,2076608048,2076608048,31
1833,911346748,911346748,2076540778,2076540778,31
1799,917463078,917463078,2063895522,2063895522,31
1818,915803261,915803261,2052820352,2052820352,31
1823,2420235553,2420235553,2843971763,2843971763,31
1816,916180397,916180397,2053324701,2053324701,31
1807,1735181983,1735181983,2852956247,2852956247,31
1800,2418352687,2418352687,2846136191,2846136191,31
1815,916194143,916194143,2053342496,2053342496,31
1802,2420598403,2420598403,2843615609,2843615609,31
1803,2420544619,2420544619,2843633724,2843633724,31
1804,2420513633,2420513633,2843663023,2843663023,31
1805,917364626,917364626,2064058571,2064058571,31
1806,2419067761,2419067761,2845165426,2845165426,31
1801,2420618347,2420618347,2843514494,2843514494,31
1808,1733353570,1733353570,1868516737,1868516737,31
1810,917139494,917139494,2064271457,2064271457,31
1811,917092286,917092286,2064346991,2064346991,31
1812,924072085,924072085,2055797204,2055797204,31
1813,924216147,924216147,2055619879,2055619879,31
1809,917201617,917201617,2064214154,2064214154,31
1814,916492432,916492432,2053670700,2053670700,31
1738,152228726,152228726,641132129,641132129,30
1743,194985861,194985861,160290157,160290157,30
1742,195116978,195116978,160211545,160211545,30
1741,194072755,194072755,161166848,161166848,30
1740,2543651563,2543651563,1098054137,1098054137,30
1739,2541239444,2541239444,1094895977,1094895977,30
1735,153255599,153255599,202008174,202008174,30
1737,2542586135,2542586135,1096650870,1096650870,30
1736,2542122062,2542122062,1096076914,1096076914,30
1734,545457335,545457335,113905587,113905587,30
1733,545465241,545465241,113895065,113895065,30
1732,149034189,149034189,206187279,206187279,30
1731,549411229,549411229,110363766,110363766,30
1745,153404149,153404149,201829210,201829210,30
1744,153388946,153388946,201888995,201888995,30
1753,150143290,150143290,205083553,205083553,30
1746,152394923,152394923,202880978,202880978,30
1755,2564310295,2564310295,1103248866,1103248866,30
1747,2734247783,2734247783,1868487398,1868487398,30
1760,1562543055,1562543055,540271177,540271177,30
1758,148457684,148457684,206768636,206768636,30
1757,148608905,148608905,206591775,206591775,30
1756,1677493160,1677493160,109402013,109402013,30
1759,218885907,218885907,209760040,209760040,30
1754,2564443865,2564443865,1103119887,1103119887,30
1751,150041476,150041476,205147558,205147558,30
1750,149584522,149584522,205616546,205616546,30
1749,1627833835,1627833835,1170639446,1170639446,30
1752,150109277,150109277,205094743,205094743,30
1748,544568671,544568671,114718169,114718169,30
1701,1853184511,1853184511,2559318039,2559318039,29
1696,1436332780,1436332780,2568955321,2568955321,29
1698,1862604566,1862604566,2569169429,2569169429,29
1699,1857689982,1857689982,2563973632,2563973632,29
1700,1863919733,1863919733,2570721421,2570721421,29
1703,1865308311,1865308311,2572326167,2572326167,29
1702,1865315055,1865315055,2572335944,2572335944,29
1704,1864989319,1864989319,2572009490,2572009490,29
1705,1859917470,1859917470,2566054013,2566054013,29
1694,1864958855,1864958855,2571970331,2571970331,29
1695,1630866666,1630866666,563217144,563217144,29
1687,1801391782,1801391782,2504920610,2504920610,29
1693,1865648267,1865648267,2572758209,2572758209,29
1692,1865415595,1865415595,2572464629,2572464629,29
1691,1865413242,1865413242,2572462270,2572462270,29
1690,1849892884,1849892884,2555258385,2555258385,29
1689,1804860243,1804860243,2501496015,2501496015,29
1688,1802541498,1802541498,2503773380,2503773380,29
1686,1806976214,1806976214,2499173361,2499173361,29
1685,1866272650,1866272650,2573224566,2573224566,29
1684,1866220176,1866220176,2573172960,2573172960,29
1707,1860328088,1860328088,2566505266,2566505266,29
1706,1860284155,1860284155,2566461705,2566461705,29
1697,1862422217,1862422217,2568967933,2568967933,29
1708,1860363040,1860363040,2566538618,2566538618,29
1719,1860502809,1860502809,2566679412,2566679412,29
1730,1829730230,1829730230,2547719633,2547719633,29
1729,1860680918,1860680918,2566864210,2566864210,29
1728,1819615716,1819615716,2521561115,2521561115,29
1726,1805926766,1805926766,2500266880,2500266880,29
1725,1861302362,1861302362,2567499291,2567499291,29
1724,1863159902,1863159902,2569855507,2569855507,29
1723,1865780103,1865780103,2572838677,2572838677,29
1722,1865694996,1865694996,2572804206,2572804206,29
1721,1853863413,1853863413,2559848396,2559848396,29
1720,1859427540,1859427540,2565552286,2565552286,29
1727,1819974148,1819974148,2523112325,2523112325,29
1718,1835963185,1835963185,2541327771,2541327771,29
1713,1835993365,1835993365,2541289219,2541289219,29
1709,1859433491,1859433491,2565557893,2565557893,29
1710,2942687641,2942687641,2976080525,2976080525,29
1712,1859904725,1859904725,2566042463,2566042463,29
1711,2194712866,2194712866,2247991842,2247991842,29
1714,1836039948,1836039948,2541259447,2541259447,29
1715,2635145399,2635145399,2541148654,2541148654,29
1716,1859677669,1859677669,2565794437,2565794437,29
1717,1859524191,1859524191,2565643379,2565643379,29
1663,1840756298,1840756298,2530800091,2530800091,28
1656,1839059171,1839059171,2538333219,2538333219,28
1662,1838871627,1838871627,2538604767,2538604767,28
1661,1842842210,1842842210,2532711286,2532711286,28
1660,1838754787,1838754787,2538722238,2538722238,28
1659,1838720309,1838720309,2538743657,2538743657,28
1658,1837748327,1837748327,2539689066,2539689066,28
1657,1837731070,1837731070,2539691675,2539691675,28
1651,1840399531,1840399531,2530453365,2530453365,28
1655,1839182403,1839182403,2529059357,2529059357,28
