# BUSCO version is: 3.0.2 
# The lineage dataset is: vertebrata_odb9 (Creation date: 2016-02-13, number of species: 65, number of BUSCOs: 2586)
# To reproduce this run: python /software/vertres/bin-external/busco-3.02/scripts/run_BUSCO.py -i mOrnAna1.pri.cur.20191206.fasta -o mOrnAna1.pri.cur.20191206.fasta.vert.busco -l /lustre/scratch116/vr/projects/vgp/user/mu2/busco_VGP/vertebrata_odb9/ -m genome -c 20 -t mOrnAna1.pri.cur.20191206.vert.tmp/ -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090B009U	Complete	chr16	35036370	35083693	3168.4	1535
EOG090B00A3	Complete	chrX3	23178281	23263612	3149.7	1585
EOG090B00A5	Complete	chr8	7507750	7540844	2692.0	1509
EOG090B00AI	Complete	chr20	14249722	14279608	1817.8	1530
EOG090B00B0	Complete	chr18	29581579	29632541	2987.7	1557
EOG090B00BC	Complete	chr3	72540637	72599164	662.5	344
EOG090B00BI	Complete	chr4	35205945	35246767	2719.2	1773
EOG090B00BQ	Complete	chr2	49650641	49688026	2107.6	1149
EOG090B00BU	Complete	chr19	4279722	4370414	2351.3	1322
EOG090B00BV	Complete	chr8	1007539	1030150	1359.0	1015
EOG090B00CA	Complete	chr21	7605399	7713058	1607.9	1831
EOG090B00CE	Complete	chr4	2950932	3005299	2473.5	1383
EOG090B00CX	Complete	chrX3	7017108	7047452	536.8	438
EOG090B00DK	Complete	chr3	120523109	120530993	1570.8	767
EOG090B00DR	Complete	chr17	5676546	5687133	2529.5	1520
EOG090B00E7	Complete	chr19	13998023	14024316	1383.1	1075
EOG090B00EI	Complete	chr16	28745153	28813357	2886.6	1550
EOG090B00ER	Complete	chr2	159900632	160056904	2992.3	1460
EOG090B00EW	Complete	chr5	91544926	91610603	1284.9	844
EOG090B00F1	Complete	chr12	542363	604746	2239.0	1607
EOG090B00F6	Complete	chr16	41173842	41215789	1298.6	1095
EOG090B00F8	Complete	chr19	792222	808524	2163.6	1416
EOG090B00FD	Complete	chr13	533394	569715	1610.3	1388
EOG090B00G4	Complete	chr2	23491047	23568568	2833.6	1367
EOG090B00GH	Complete	chr7	26369738	26507291	2477.6	1265
EOG090B00GK	Complete	chr3	24911147	24989281	1760.8	911
EOG090B00GQ	Complete	chr14	11473553	11527453	2736.1	1354
EOG090B00GU	Complete	chr14	37435357	37500642	2059.2	1217
EOG090B00GW	Complete	chr19	28323971	28340631	1486.6	1446
EOG090B00HG	Complete	chr2	134962445	135062920	1747.7	1531
EOG090B00I9	Complete	chr17	9291926	9312639	3146.3	1552
EOG090B00IJ	Complete	chr4	9589399	9711391	2096.4	1095
EOG090B00IL	Complete	chr3	116155943	116205490	2659.6	1222
EOG090B00IN	Complete	chrX2	18420369	18606127	1796.9	1306
EOG090B00IU	Complete	chr12	19902091	19984318	1996.7	1342
EOG090B00J3	Complete	chr2	77032079	77108021	1157.7	886
EOG090B00J8	Complete	chr7	10888931	10936965	2418.4	1368
EOG090B00JL	Complete	chr4	96160106	96190431	1030.5	990
EOG090B00JU	Missing
EOG090B00JW	Complete	chr4	46298157	46341427	2519.7	1250
EOG090B00JZ	Complete	chr1	100280514	100332122	1393.1	1153
EOG090B00K7	Complete	chr4	32847518	32890639	3132.8	1558
EOG090B00KE	Complete	chrX5	51884224	51952415	2504.0	1186
EOG090B00KL	Complete	chr3	93641782	93698080	2628.9	1266
EOG090B00KR	Complete	chr5	15272147	15338263	2178.4	1180
EOG090B00L0	Fragmented	chr3	53953092	53991280	1364.5	867
EOG090B00L1	Complete	chr17	5269362	5368480	1112.2	774
EOG090B00L4	Complete	chr8	40075683	40120148	2565.3	1194
EOG090B00L6	Complete	chr3	89004375	89047461	1482.6	870
EOG090B00LJ	Complete	chr4	113276477	113317033	513.5	360
EOG090B00M3	Complete	chr20	158616	219316	1318.4	838
EOG090B00MK	Complete	chr14	36793429	36838583	1978.9	1100
EOG090B00MR	Complete	chr11	37676424	37726328	1992.0	1027
EOG090B00NB	Complete	chr1	2026815	2100921	1788.8	1068
EOG090B00O2	Complete	chr4	120389580	120503004	2223.6	1227
EOG090B00ON	Complete	chr3	121224641	121229260	1289.6	1136
EOG090B00OU	Fragmented	chr9	61326604	61371462	1821.3	983
EOG090B00OY	Complete	chr19	7925720	7986312	1876.1	1132
EOG090B00P0	Complete	chr5	21805642	21862825	1771.4	1122
EOG090B00PB	Complete	chrX1	103915482	104049025	2136.6	1078
EOG090B00PC	Complete	chr10	39929483	40088399	2243.6	1251
EOG090B00PE	Complete	chr14	38430445	38480978	1787.9	944
EOG090B00PL	Complete	chr7	20868063	20914990	2150.8	1126
EOG090B00PS	Complete	chr9	13902865	13963949	1940.4	1161
EOG090B00PT	Complete	chr9	236550	243230	339.8	190
EOG090B00PZ	Complete	chr18	29288949	29381950	1071.2	696
EOG090B00QA	Complete	chr3	4038821	4060662	913.7	982
EOG090B00QJ	Complete	chrX1	54590755	54660841	1904.1	1002
EOG090B00QN	Complete	chr3	46602156	46668085	2338.3	1151
EOG090B00QP	Complete	chr18	8194451	8252591	1963.6	1084
EOG090B00QU	Complete	chr3	72918625	72998922	1705.6	1050
EOG090B00R0	Complete	chr12	5950653	6030903	1483.8	845
EOG090B00R5	Complete	chr17	12528072	12626900	1034.4	567
EOG090B00RI	Complete	chr18	1356417	1374114	579.3	482
EOG090B00RL	Complete	chr2	18492232	18521818	1026.7	621
EOG090B00RM	Complete	chr8	38910108	38950243	2151.8	1154
EOG090B00RO	Complete	chrX3	2071452	2095522	1507.0	948
EOG090B00RP	Complete	chr2	9696539	9732797	2211.7	1278
EOG090B00S5	Complete	chr16	2293473	2316742	1134.5	972
EOG090B00S6	Complete	chr9	30590630	30684092	2255.9	1069
EOG090B00S8	Duplicated	chr14	50760423	50782771	417.4	922
EOG090B00S8	Duplicated	chr7	71124396	71147998	434.3	934
EOG090B00S8	Duplicated	chrX1	90365286	90395643	423.3	1027
EOG090B00SR	Complete	chr9	5142742	5194353	1444.7	1212
EOG090B00SY	Complete	chr21	16394186	16420468	1698.6	923
EOG090B00TE	Complete	chr18	36946561	36996049	1806.2	951
EOG090B00TI	Complete	chr3	141017556	141066229	1684.3	885
EOG090B00TL	Complete	chr16	23500045	23598012	2242.2	1065
EOG090B00U4	Complete	chr5	66836950	66879403	2215.1	1121
EOG090B00U6	Complete	chr1	77187951	77271106	1905.2	1361
EOG090B00UB	Complete	chr4	129043582	129110557	1607.8	1116
EOG090B00UO	Complete	chr20	18989399	19023150	1090.0	886
EOG090B00UU	Complete	chr18	41277336	41343517	1796.4	960
EOG090B00VD	Complete	chrX1	36692757	36757828	2219.8	1070
EOG090B00VK	Complete	chr10	1172141	1199076	2082.1	945
EOG090B00VM	Fragmented	chr13	23050568	23059501	766.4	510
EOG090B00VN	Complete	chr4	130350897	130503112	920.1	503
EOG090B00VQ	Complete	chrX2	1240145	1251695	890.2	828
EOG090B00VU	Complete	chr20	13209147	13267992	1277.5	765
EOG090B00WA	Complete	chr10	58812270	58830543	2032.7	1006
EOG090B00WE	Complete	chrX1	91579745	91589289	2005.5	1012
EOG090B00WK	Complete	chr7	4219768	4235535	2034.2	1012
EOG090B00WV	Complete	chr14	1210348	1222092	1758.0	1032
EOG090B00WW	Complete	chr16	228416	292694	1894.2	1612
EOG090B00X1	Complete	scaffold_93_arrow_ctg1	457557	559500	2018.9	1188
EOG090B00X2	Complete	chr2	16893342	16947150	2474.5	1218
EOG090B00X6	Complete	chr9	20961989	21038281	2949.3	11360
EOG090B00X9	Complete	chrX1	34194558	34227379	1581.2	1021
EOG090B00XC	Complete	chr2	44918715	44985255	1756.3	1123
EOG090B00XK	Complete	chr3	17464165	17513643	2101.8	975
EOG090B00XY	Complete	chr4	67597955	67621226	1401.3	797
EOG090B00Y2	Complete	chrX1	81143635	81169257	1945.8	1156
EOG090B00Y8	Complete	scaffold_264_arrow_ctg1	894655	925986	1145.0	863
EOG090B00YJ	Complete	chr11	7441968	7456491	1787.4	1009
EOG090B00YL	Complete	chr9	61231911	61296326	1748.4	1144
EOG090B00YR	Complete	chr14	38272302	38335224	1898.6	969
EOG090B00YY	Complete	chr3	61337894	61364582	1540.0	937
EOG090B00Z9	Complete	chrX3	478490	557371	1918.8	888
EOG090B00ZG	Complete	chr17	14750197	14810622	1558.9	912
EOG090B00ZI	Complete	chr5	68176169	68260041	2064.6	983
EOG090B00ZU	Complete	chr21	21977944	22025979	1264.0	787
EOG090B0102	Complete	chr4	3377946	3413767	2116.3	1072
EOG090B0103	Complete	chr16	30894189	30926719	1869.7	1010
EOG090B0105	Complete	chr14	33570619	33652976	1861.9	1269
EOG090B0108	Complete	chr3	1466615	1516889	1344.7	864
EOG090B010A	Complete	chr13	40534979	40552816	1638.6	928
EOG090B010Q	Complete	chr3	124787356	124814398	1743.6	1009
EOG090B0111	Complete	chr20	440478	496181	1696.3	848
EOG090B011C	Complete	chr17	1141846	1163422	1965.0	1029
EOG090B0126	Complete	chr3	8038105	8091595	1498.8	912
EOG090B012Y	Complete	chrX3	17373720	17422418	2204.7	1029
EOG090B012Z	Complete	chr1	185927283	185952814	777.3	639
EOG090B0135	Complete	chrX1	91767282	91833831	1765.7	1243
EOG090B0139	Fragmented	chr4	74835915	74843611	612.8	333
EOG090B013I	Complete	chr14	2534236	2599454	1134.9	1150
EOG090B013L	Complete	chr2	27543151	27643889	1978.3	987
EOG090B013X	Complete	chr12	1885842	1928442	2058.4	1007
EOG090B013Y	Complete	chrX1	17853699	17899560	1655.6	802
EOG090B0144	Complete	chr1	147812153	147918021	2018.7	969
EOG090B014A	Complete	chr10	15343990	15408750	1994.0	967
EOG090B014C	Complete	chr14	40259877	40301931	1978.6	938
EOG090B014D	Complete	chr3	98536275	98587966	895.7	702
EOG090B014G	Complete	chrX2	7703756	7719726	1831.9	924
EOG090B014H	Complete	chr1	28458001	28507625	883.3	638
EOG090B014N	Complete	chr5	78691556	78785240	1846.1	915
EOG090B014X	Complete	chrX1	83131020	83171681	1994.4	907
EOG090B014Y	Complete	chr20	3283279	3295356	891.8	717
EOG090B0153	Complete	chr14	48834989	48838630	1651.9	1029
EOG090B0158	Complete	chr1	51382126	51436545	1347.5	833
EOG090B015P	Complete	chrX1	40488209	40568906	2083.5	1197
EOG090B015R	Complete	chr3	29041842	29062438	1552.2	805
EOG090B0163	Complete	chr11	54174161	54199058	1954.3	956
EOG090B016C	Complete	chr19	584064	607182	1628.4	941
EOG090B016Q	Complete	chr21	1527746	1529908	500.8	678
EOG090B0178	Complete	chr5	81556418	81607073	1548.5	826
EOG090B017C	Complete	chr16	26003008	26060788	1226.1	864
EOG090B017H	Complete	chr11	9708353	9781536	2077.9	986
EOG090B017X	Complete	chr4	48358217	48446838	1736.0	829
EOG090B0183	Complete	chr10	5962072	6014454	1972.9	967
EOG090B018F	Complete	chr2	33772210	33795270	1613.2	809
EOG090B018Q	Duplicated	chr1	34072066	34074243	200.5	469
EOG090B018Q	Duplicated	chr1	34076610	34079063	201.0	514
EOG090B018Q	Duplicated	chr1	34086235	34088289	205.6	470
EOG090B018Q	Duplicated	chr16	409391	412635	205.9	469
EOG090B018Q	Duplicated	chr2	20225576	20227723	227.3	471
EOG090B0196	Fragmented	chr2	144345567	144347064	361.8	166
EOG090B019C	Complete	chr7	21724952	21826717	1767.9	798
EOG090B019E	Complete	chr8	10507887	10518231	591.4	480
EOG090B01A7	Complete	chr1	38223097	38257338	1793.0	806
EOG090B01BC	Complete	chrX3	24782285	24828938	973.1	693
EOG090B01BF	Complete	chr1	16831849	16879598	1544.1	766
EOG090B01BH	Complete	chr4	134382070	134484549	1423.0	857
EOG090B01BK	Complete	chr19	21572452	21619548	1126.7	759
EOG090B01BP	Complete	chr9	11738845	11786851	1397.5	894
EOG090B01C2	Complete	chr1	162715023	162771743	1561.0	879
EOG090B01C3	Complete	chr11	9791982	9807927	1619.8	1127
EOG090B01CL	Complete	chr7	11171819	11237316	1466.2	896
EOG090B01CM	Complete	chr17	15022616	15051567	1588.0	870
EOG090B01CT	Complete	chr8	28045561	28081656	1212.2	914
EOG090B01CY	Complete	chr4	58033508	58092621	1705.7	884
EOG090B01DA	Complete	chr5	63368691	63411247	1390.4	802
EOG090B01DB	Complete	chr19	7989412	8024433	1523.4	827
EOG090B01DI	Complete	chr18	28003108	28055851	1507.0	813
EOG090B01DL	Complete	chr5	13450166	13482665	1373.1	776
EOG090B01DR	Complete	chrX2	415387	419421	1491.0	800
EOG090B01DX	Complete	chr11	60603044	60629331	1852.5	854
EOG090B01E6	Complete	chr2	105575872	105588963	1344.1	703
EOG090B01EP	Complete	chr5	59688180	59719077	1476.8	771
EOG090B01ER	Complete	chr4	60707124	60752470	1094.8	738
EOG090B01ET	Complete	chr12	36067546	36143201	1405.1	796
EOG090B01F0	Complete	chr5	68591075	68639180	1550.3	799
EOG090B01F4	Complete	chr4	80218712	80265159	1108.3	611
EOG090B01FE	Complete	chr13	40234603	40241557	1596.4	863
EOG090B01FF	Complete	chr12	58015461	58035624	1273.4	831
EOG090B01FI	Complete	chr1	182372667	182438254	840.7	974
EOG090B01FM	Complete	chrX3	2900862	2927191	1345.4	835
EOG090B01FP	Complete	chr7	8090060	8142469	1474.1	778
EOG090B01FT	Complete	chrX2	25338492	25391574	844.1	904
EOG090B01FZ	Complete	chr11	53742473	53767412	1606.8	783
EOG090B01G5	Complete	chr9	52493814	52531000	1601.8	851
EOG090B01GE	Complete	chr10	42592946	42632644	1664.8	838
EOG090B01GF	Complete	chr17	11729759	11788606	1485.0	780
EOG090B01GG	Complete	chr5	16775437	16832831	964.0	776
EOG090B01H4	Complete	chr3	121599682	121679007	968.3	643
EOG090B01H7	Complete	chr8	37784009	37902339	1590.9	818
EOG090B01HH	Complete	chrX3	1927526	2049103	1059.2	542
EOG090B01HM	Complete	chr17	11833908	11839227	1287.6	659
EOG090B01HY	Complete	chr1	74336583	74391598	1319.0	877
EOG090B01I6	Complete	chr4	23092560	23152623	1107.2	593
EOG090B01IB	Complete	chr5	6472505	6498062	1657.0	926
EOG090B01IE	Complete	chr9	285104	348652	1384.4	772
EOG090B01IG	Complete	chr4	78047443	78166959	2350.3	1013
EOG090B01IL	Complete	chr17	6614330	6657959	1565.7	810
EOG090B01IX	Complete	chr10	46679851	46738425	1693.3	803
EOG090B01J3	Complete	chr8	68397067	68412648	1463.7	765
EOG090B01JB	Complete	chr7	61184952	61207217	1556.4	839
EOG090B01JU	Complete	chr7	20914653	20931147	922.5	509
EOG090B01JZ	Complete	chr16	39477120	39505657	1315.5	972
EOG090B01K1	Complete	chr9	250579	282407	1663.1	842
EOG090B01K3	Complete	chr3	11423330	11450507	1769.2	829
EOG090B01K5	Complete	chr9	23792324	23882921	1681.4	905
EOG090B01KC	Complete	chr1	65754236	65794098	1077.1	857
EOG090B01KL	Complete	chr8	10325066	10347080	1435.3	745
EOG090B01KN	Complete	chr12	39740583	39955028	1588.1	786
EOG090B01KT	Complete	chrX3	1109912	1187749	1477.5	791
EOG090B01KU	Complete	chrX5	3758891	3781965	1035.5	673
EOG090B01L3	Missing
EOG090B01L6	Complete	chr21	150854	195259	1469.7	701
EOG090B01L8	Complete	chr19	13698979	13715557	1225.9	828
EOG090B01LE	Complete	chr5	54209290	54249047	1274.5	722
EOG090B01LT	Complete	chr20	29501584	29509080	1691.4	862
EOG090B01LW	Complete	chr19	12242311	12289900	1762.2	865
EOG090B01LY	Complete	chr11	36784391	36875586	1384.9	739
EOG090B01M3	Complete	chr4	57061076	57118046	1445.6	819
EOG090B01MB	Complete	chr4	110452584	110506940	1225.9	701
EOG090B01MG	Complete	chr18	28869667	28917488	1260.2	726
EOG090B01MH	Complete	chr13	32337135	32484333	1718.6	924
EOG090B01MU	Complete	chr2	120516704	120520858	1450.5	781
EOG090B01MV	Complete	chr1	138533467	138592689	1338.6	726
EOG090B01NH	Complete	chr13	7931029	7967985	887.8	610
EOG090B01NJ	Complete	chr16	3228570	3234531	988.7	905
EOG090B01NR	Complete	chr3	48415068	48441461	2104.6	1027
EOG090B01NT	Complete	chr20	8861347	8947986	973.7	617
EOG090B01OE	Complete	chr2	33023986	33047877	1359.8	906
EOG090B01ON	Complete	chr18	43687791	43719264	554.6	388
EOG090B01OQ	Complete	chrX1	48021655	48099869	1032.3	622
EOG090B01OT	Complete	chr1	180601799	180687150	1300.0	804
EOG090B01OW	Complete	chr5	52231229	52292212	729.2	564
EOG090B01P0	Complete	chr2	47376760	47412661	745.7	502
EOG090B01P4	Duplicated	chrX3	18932540	19079015	1604.5	841
EOG090B01P4	Duplicated	chrY2	815361	977879	1529.6	831
EOG090B01PI	Complete	chr3	38243085	38284625	1371.8	764
EOG090B01PW	Complete	chr16	27830621	27869161	1222.9	586
EOG090B01Q0	Complete	chr19	24343006	24367600	1151.6	741
EOG090B01Q1	Complete	chr13	33247293	33273307	1542.3	768
EOG090B01Q3	Complete	chr19	21296048	21354976	1600.7	791
EOG090B01Q4	Complete	chr8	20087781	20124328	1430.0	785
EOG090B01Q5	Complete	chrX1	59206148	59238546	1437.1	854
EOG090B01Q9	Complete	chr13	39975896	39986565	1445.9	1064
EOG090B01QB	Complete	chrX2	19215305	19246957	1126.8	685
EOG090B01QK	Complete	chr12	49386507	49423940	1344.8	784
EOG090B01QL	Complete	chr14	31072935	31104433	1653.4	807
EOG090B01QO	Complete	chr2	20297487	20342823	1592.0	832
EOG090B01QR	Complete	chr7	48565919	48611672	1600.7	776
EOG090B01QX	Complete	chr10	49613871	49667897	936.0	501
EOG090B01R7	Complete	chrX1	106142771	106175865	1490.5	731
EOG090B01R8	Complete	chr16	28379762	28404337	1393.0	735
EOG090B01RR	Complete	chr1	128246757	128329181	1809.4	1156
EOG090B01RY	Complete	chr20	7173723	7190487	770.9	628
EOG090B01S1	Complete	chrX2	27521621	27570884	1358.7	924
EOG090B01SA	Complete	chr3	132761759	132801043	1652.6	774
EOG090B01SI	Complete	chr5	66456793	66483237	1580.6	754
EOG090B01SN	Complete	chr3	56372132	56512558	1554.0	725
EOG090B01SW	Complete	chr17	13268691	13386036	657.1	320
EOG090B01SX	Complete	chr11	57242567	57281336	1479.5	751
EOG090B01SZ	Complete	chr18	39279506	39326136	1387.4	886
EOG090B01T9	Complete	chrX1	13613384	13633481	1338.8	822
EOG090B01TD	Complete	chr16	36356151	36396448	896.7	857
EOG090B01TI	Complete	chr1	38525954	38557191	1323.7	813
EOG090B01TS	Complete	chr1	130138430	130195595	1000.9	523
EOG090B01TT	Complete	chr6	11208616	11223915	1539.4	781
EOG090B01TU	Complete	chr16	220107	227483	1536.0	833
EOG090B01U6	Complete	chr2	6949858	6982275	1082.4	744
EOG090B01U8	Complete	chr21	17579409	17606892	1347.7	741
EOG090B01UC	Complete	chr18	12721175	12775178	1519.9	744
EOG090B01UD	Complete	chr17	7594096	7677756	870.2	666
EOG090B01UK	Complete	chr5	67270210	67304035	1350.2	736
EOG090B01UL	Complete	chr13	20820921	20900275	846.3	628
EOG090B01V1	Complete	chr14	37553454	37591330	1514.5	794
EOG090B01V8	Complete	chr11	5830041	5921845	1600.4	1065
EOG090B01VD	Complete	chr17	36039139	36107172	1017.8	679
EOG090B01VH	Complete	chr1	24385664	24442328	843.6	545
EOG090B01VN	Complete	chr1	53852551	53890033	1524.1	809
EOG090B01VR	Complete	chrX5	30479751	30563066	1151.8	699
EOG090B01VY	Complete	scaffold_264_arrow_ctg1	2577419	2595518	924.6	730
EOG090B01WE	Complete	chr20	9887006	9917317	1443.0	706
EOG090B01WJ	Complete	chr8	40424078	40456279	1488.1	704
EOG090B01WP	Complete	chr8	69566183	69596936	1171.6	621
EOG090B01WV	Complete	chr1	93226496	93248309	820.0	467
EOG090B01WY	Complete	chr17	32721390	32745232	1314.7	819
EOG090B01WZ	Complete	chr20	10440113	10442839	1461.6	810
EOG090B01X3	Complete	chrX3	26519059	26557000	1453.0	798
EOG090B01X9	Complete	chrX5	31213498	31295906	1313.5	748
EOG090B01XI	Complete	chr8	3261569	3303472	492.7	350
EOG090B01XL	Complete	chr8	35490717	35615997	1495.3	734
EOG090B01Y0	Complete	chr6	123829	163780	1410.7	653
EOG090B01Y3	Complete	chr16	1261429	1270298	1652.6	794
EOG090B01Y7	Complete	chr7	13425033	13439109	1430.3	690
EOG090B01YA	Complete	chr9	59935132	59971737	1490.4	792
EOG090B01YB	Complete	chr2	108873471	108922960	1447.8	757
EOG090B01YI	Complete	chr16	28312584	28369278	1237.8	906
EOG090B01ZE	Complete	chr4	24437430	24495477	883.1	684
EOG090B01ZG	Complete	chr15	15662975	15684715	1386.6	717
EOG090B01ZI	Complete	chr19	14949988	14974881	1424.1	706
EOG090B01ZN	Complete	chr4	104559951	104667441	1410.3	701
EOG090B01ZW	Complete	chr10	12180587	12279791	1316.9	767
EOG090B0202	Complete	chrX2	25557910	25580199	1392.6	695
EOG090B020B	Complete	chr17	36327699	36354164	1232.4	796
EOG090B020C	Complete	chr9	60274575	60319009	557.6	490
EOG090B020F	Complete	chr3	52068328	52084961	1350.7	703
EOG090B020M	Complete	chr6	32130546	32147950	1390.0	730
EOG090B020O	Complete	chr3	95607714	95674242	1400.4	734
EOG090B020X	Complete	chrX3	1081411	1106947	1291.7	795
EOG090B0211	Complete	chr16	24877320	24905236	1613.6	1006
EOG090B0219	Complete	chr2	87675200	87691302	1095.5	655
EOG090B021C	Complete	chr11	53659053	53669401	1326.1	807
EOG090B021E	Complete	chr13	30641615	30729118	1273.0	648
EOG090B021G	Complete	chr13	1059642	1105565	1270.3	1160
EOG090B021W	Complete	chrX5	69319461	69360141	1915.3	1162
EOG090B021Y	Complete	chr18	7776266	7790388	730.6	571
EOG090B0229	Complete	chr20	373523	412903	1413.1	727
EOG090B022F	Complete	chr1	132469049	132481474	1683.0	756
EOG090B022G	Complete	chr11	35500359	35502653	953.7	593
EOG090B022H	Complete	chr9	23344070	23395410	1330.9	684
EOG090B022Z	Complete	chr20	13183800	13207063	1819.1	1218
EOG090B023A	Complete	chr15	22812384	22847615	1068.4	845
EOG090B023B	Complete	chr21	13431388	13509349	1093.0	644
EOG090B023D	Complete	chrX5	36663779	36698860	1225.0	704
EOG090B023P	Complete	chr17	10392066	10404050	314.1	206
EOG090B023Q	Complete	chr19	28350290	28393993	927.3	562
EOG090B023T	Missing
EOG090B024C	Complete	chr2	37748545	37769186	1079.7	674
EOG090B024T	Complete	chr2	17971268	18023888	1183.5	751
EOG090B024W	Complete	chrX3	3513928	3544242	1028.0	585
EOG090B0250	Complete	chr16	33378531	33428270	1066.6	679
EOG090B0257	Complete	chrX5	8839415	8877809	1411.0	682
EOG090B025G	Complete	chr21	20360361	20372486	1221.2	668
EOG090B025H	Complete	chrX5	51833960	51875611	1184.9	671
EOG090B025L	Complete	chr11	33622235	33666066	1234.7	627
EOG090B0261	Complete	chr12	23717923	23763096	1355.8	741
EOG090B026K	Complete	chr1	40357918	40372360	755.4	551
EOG090B026Q	Complete	chr2	55841706	55903532	941.5	621
EOG090B026T	Complete	chr21	16625167	16648620	700.4	507
EOG090B0270	Complete	chr7	15692261	15734270	1019.0	588
EOG090B027C	Complete	chr5	74927838	74975369	1094.1	688
EOG090B027J	Complete	chrX4	4442309	4453422	1121.5	634
EOG090B0281	Complete	chr19	363029	391416	1366.8	681
EOG090B028E	Complete	chr20	2572285	2615589	1131.0	508
EOG090B028F	Complete	chr19	10759189	10801654	2469.3	2443
EOG090B028H	Complete	chr14	3550655	3599531	966.4	660
EOG090B028J	Complete	chr11	50069597	50142643	935.8	548
EOG090B028P	Complete	chr4	29873242	29963311	1523.0	676
EOG090B028S	Complete	chr5	54178868	54206175	1130.0	600
EOG090B028T	Complete	chr1	76919737	76931763	651.5	388
EOG090B028U	Complete	chr5	58659785	58704227	1379.7	670
EOG090B0298	Complete	chrX1	88513421	88526385	1598.9	779
EOG090B029C	Complete	chr4	32651678	32665318	1429.4	696
EOG090B029N	Complete	chr11	25351598	25389937	1409.2	653
EOG090B029U	Complete	chrX2	3455773	3464678	824.1	553
EOG090B02A0	Complete	chr1	40705017	40730008	1214.7	702
EOG090B02A8	Complete	chr10	25727576	25730101	1247.9	711
EOG090B02A9	Complete	chr1	107000725	107068376	1199.1	594
EOG090B02AA	Complete	chr5	17661635	17676084	669.6	406
EOG090B02AB	Complete	chrX3	7596401	7625510	1115.5	536
EOG090B02B1	Complete	chr16	45652179	45688720	1398.9	652
EOG090B02BC	Complete	chrX1	75704573	75790175	889.2	571
EOG090B02BG	Complete	chrX5	16734804	16755464	1188.0	653
EOG090B02BM	Complete	chrX1	44673060	44711109	1521.5	750
EOG090B02C7	Complete	chr9	68856	111158	1360.2	677
EOG090B02CL	Complete	chr12	57906654	57930258	682.4	343
EOG090B02CR	Fragmented	chr1	40771726	40787767	712.1	428
EOG090B02CW	Complete	chr2	30778771	30828009	1339.0	701
EOG090B02D0	Complete	chr14	46454139	46475588	1321.3	662
EOG090B02D4	Complete	chr4	36318564	36333599	1115.8	591
EOG090B02D5	Complete	chr18	40951411	40981620	1058.1	651
EOG090B02DG	Complete	chr14	17438125	17459775	1024.8	486
EOG090B02DP	Complete	chr15	15838830	15928959	1047.3	605
EOG090B02DX	Complete	chr8	17402057	17421415	952.1	515
EOG090B02DZ	Complete	chr17	11999310	12029212	1337.1	678
EOG090B02E3	Complete	chr21	24054608	24082498	1160.9	597
EOG090B02E6	Complete	chrX3	8225061	8262833	963.3	561
EOG090B02EA	Complete	chr3	302601	321322	1000.9	627
EOG090B02EG	Complete	chr9	37660225	37679359	1327.5	634
EOG090B02ET	Complete	chr21	16592821	16603601	1216.1	688
EOG090B02EV	Complete	chr13	24312114	24351191	1192.0	656
