# BUSCO version is: 3.0.2 						
# The lineage dataset is: vertebrata_odb9 (Creation date: 2016-02-13, number of species: 65, number of BUSCOs: 2586)						
# To reproduce this run: python /software/vertres/bin-external/busco-3.02/scripts/run_BUSCO.py -i GCF_900634415.1_fCotGob3.1_genomic.fna -o GCF_900634415.1_fCotGob3.1_vertebrata.busco -l /lustre/scratch116/vr/projects/vgp/user/mu2/busco_VGP/vertebrata_odb9/ -m genome -c 16 -t tmpvert/ -sp human						
#						
# Busco id	Status	Contig	Start	End	Score	Length
EOG090B00CE	Complete	chr22	3752554	3769847	1671.5	1266
EOG090B00CX	Complete	chr16	16477505	16491602	500.2	419
EOG090B00DK	Fragmented	chr12	17644384	17651269	171.1	184
EOG090B00DR	Complete	chr13	14708017	14723560	2477.7	1543
EOG090B00E7	Complete	fCotGob3_130arrow_ctg1	46681	56932	931.3	1404
EOG090B00EI	Complete	chr21	23832008	23882812	4321	6700
EOG090B00ER	Complete	chr6	21851524	21881840	3121.5	1502
EOG090B00EW	Complete	chr16	22958572	22980258	1212	843
EOG090B00F1	Complete	chr1	5883238	5901872	2296.2	1663
EOG090B00F6	Complete	chr15	11609802	11671397	1323	743
EOG090B00F8	Complete	chr15	8472213	8523074	2588.2	1445
EOG090B00FD	Complete	chr20	2707101	2714587	1179.6	884
EOG090B00G4	Complete	fCotGob3_292arrow_ctg1	39018	54155	1337.8	615
EOG090B00GH	Complete	chr21	11967805	12023043	2386	1265
EOG090B00GK	Complete	chr3	10358480	10376102	1462.8	788
EOG090B00GQ	Missing	#N/A				
EOG090B00GU	Complete	chr23	3464494	3479509	1915.4	1177
EOG090B00GW	Complete	chr24	22068924	22075416	967.6	1223
EOG090B00HG	Complete	chr21	10703406	10739200	1510.2	1507
EOG090B00I9	Complete	chr14	15558854	15571605	2836.2	1444
EOG090B00IJ	Complete	chr20	5422018	5485594	1753.4	1140
EOG090B00IL	Complete	chr19	11436600	11447204	1674.7	836
EOG090B00IN	Complete	chr18	8078345	8113166	1448.1	1144
EOG090B00IU	Complete	chr1	6624957	6648289	1484.1	1236
EOG090B00J3	Complete	chr24	7045449	7072566	1488.1	1030
EOG090B00J8	Fragmented	chr17	9284289	9290081	1510.4	786
EOG090B00JL	Complete	chr4	4106946	4117591	940.6	1128
EOG090B00JU	Complete	chr24	11983666	12004675	2671.6	1217
EOG090B00JW	Complete	chr9	5475259	5516903	3297.9	1814
EOG090B00JZ	Missing	#N/A				
EOG090B00K7	Complete	chr12	21058612	21072319	2610.3	1410
EOG090B00KE	Complete	chr12	14820723	14851837	2354	1210
EOG090B00KL	Complete	chr12	14952647	14963367	2504.4	1266
EOG090B00KR	Complete	chr3	286713	362552	2156	1182
EOG090B00L0	Complete	chr9	10198162	10211493	1201.5	1068
EOG090B00L1	Complete	chr14	15422088	15433764	1576.9	1407
EOG090B00L4	Complete	chr16	363915	386611	2469.6	1191
EOG090B00L6	Duplicated	chr3	23599572	23611747	1336.6	836
EOG090B00L6	Duplicated	fCotGob3_399arrow_ctg1	32958	46837	1382.1	864
EOG090B00LJ	Complete	chr9	19926607	19938369	205.6	298
EOG090B00M3	Complete	chr21	22940987	22960059	1268.1	835
EOG090B00MK	Complete	chr23	3279817	3307783	1452	1065
EOG090B00MR	Complete	chr3	20489184	20517757	1892.2	1055
EOG090B00NB	Fragmented	chr12	18768290	18784352	1213.1	660
EOG090B00O2	Complete	fCotGob3_149arrow_ctg1	117621	132571	1626.3	895
EOG090B00ON	Complete	chr19	16229	28796	1013	1230
EOG090B00OU	Complete	chr15	5954135	5988142	2083.5	1245
EOG090B00OY	Complete	chr22	15323186	15339956	1615.4	956
EOG090B00P0	Complete	chr6	12206155	12216693	1938.4	1128
EOG090B00PB	Complete	chr5	13023135	13086417	1965.2	1047
EOG090B00PC	Complete	chr6	25284550	25310779	2106	1275
EOG090B00PE	Complete	chr23	3225128	3237589	1721.6	915
EOG090B00PL	Complete	chr17	8354176	8368463	2084.9	1137
EOG090B00PS	Complete	chr21	13629515	13642459	2061.8	1181
EOG090B00PT	Complete	chr21	7841590	7853339	350.4	190
EOG090B00PZ	Complete	chr1	10179732	10219962	1291.2	787
EOG090B00QA	Complete	chr6	11058457	11067889	1176.6	1425
EOG090B00QJ	Complete	chr7	6096767	6116906	2105.6	1048
EOG090B00QN	Complete	chr3	19691628	19722056	2247.5	1156
EOG090B00QP	Complete	chr21	18446502	18463849	1936.4	1074
EOG090B00QU	Complete	chr12	16753782	16759000	1336.8	835
EOG090B00R0	Complete	chr1	26348014	26385279	2296.8	1148
EOG090B00R5	Fragmented	chr13	23017182	23036670	606.4	381
EOG090B00RI	Missing	#N/A				
EOG090B00RL	Complete	chr12	15730972	15752580	1635.6	957
EOG090B00RM	Complete	chr20	3495832	3504211	2204.6	1154
EOG090B00RO	Complete	chr20	5041238	5070228	1334.3	851
EOG090B00RP	Complete	chr9	3107137	3128554	2062.5	1262
EOG090B00S5	Complete	chr14	8517644	8527917	1086.8	1107
EOG090B00S6	Complete	chr22	15633685	15653890	1984.8	960
EOG090B00S8	Complete	chr7	15528754	15540819	405.7	942
EOG090B00SR	Complete	chr2	11382518	11394698	848.9	718
EOG090B00SY	Complete	chr8	13291717	13318500	2086.1	1148
EOG090B00TE	Complete	chr18	1942188	1962766	1632.2	968
EOG090B00TI	Complete	chr15	16796242	16805780	1551	886
EOG090B00TL	Fragmented	chr15	7707141	7722232	714	378
EOG090B00U4	Complete	chr9	7215676	7235112	2024	1132
EOG090B00U6	Complete	chr15	11924019	11930855	1472	1340
EOG090B00UB	Complete	chr18	6643061	6654875	1777.9	1064
EOG090B00UO	Complete	chr13	4049197	4051927	289.3	625
EOG090B00UU	Fragmented	chr4	13385621	13434816	1547.1	829
EOG090B00VD	Complete	chr14	17004935	17025889	2167.8	1070
EOG090B00VK	Complete	fCotGob3_253arrow_ctg1	2482	20479	2020	946
EOG090B00VM	Complete	chr22	4450044	4470780	1311.2	924
EOG090B00VN	Complete	chr18	42673	129722	1421.6	748
EOG090B00VQ	Complete	chr10	17724001	17747301	1380.1	961
EOG090B00VU	Complete	chr21	21148403	21157510	1402.6	920
EOG090B00WA	Complete	fCotGob3_333arrow_ctg1	67003	75930	1230.4	688
EOG090B00WE	Duplicated	chr23	11707170	11721498	1053.8	950
EOG090B00WE	Duplicated	fCotGob3_290arrow_ctg1	40582	47966	984	907
EOG090B00WK	Complete	fCotGob3_244arrow_ctg1	148444	156615	1835.2	939
EOG090B00WV	Fragmented	chr22	10141247	10143568	615.4	350
EOG090B00WW	Complete	chr18	3185848	3217870	1827.5	1605
EOG090B00X1	Complete	chr4	23948015	23977387	1806.1	1251
EOG090B00X2	Complete	chr12	17495755	17509607	2286.3	1205
EOG090B00X6	Complete	chr13	17652930	17681054	1865.3	1078
EOG090B00X9	Complete	chr10	13897342	13907934	1282.9	873
EOG090B00XC	Complete	chr8	11372855	11397302	1563.7	1098
EOG090B00XK	Complete	chr3	11056465	11095064	2134.9	998
EOG090B00XY	Complete	chr16	21688413	21698847	1356.6	845
EOG090B00Y2	Complete	chr6	5004367	5028874	1588.7	1057
EOG090B00Y8	Complete	chr19	20007898	20023906	1396	915
EOG090B00YJ	Complete	chr3	28518516	28529502	1780.7	1020
EOG090B00YL	Complete	chr15	19059522	19105774	1398.2	1142
EOG090B00YR	Complete	chr23	3189463	3210001	1310.2	781
EOG090B00YY	Complete	chr9	8808875	8824360	1529	938
EOG090B00Z9	Complete	chr20	10601000	10632325	1885.1	894
EOG090B00ZG	Complete	chr13	15027895	15059540	1546.5	1092
EOG090B00ZI	Complete	chr7	12602687	12620398	2013.7	978
EOG090B00ZU	Complete	chr14	6297305	6326412	1823.8	992
EOG090B0102	Complete	chr16	17629116	17639832	2164.1	1039
EOG090B0103	Fragmented	chr1	16078081	16090846	1245.3	697
EOG090B0105	Complete	chr6	12616112	12640851	1710.8	1261
EOG090B0108	Complete	chr3	10383907	10405309	1474.3	883
EOG090B010A	Complete	chr22	12716383	12734173	1545	985
EOG090B010Q	Complete	chr15	12958176	12966903	1714.4	1009
EOG090B0111	Missing	#N/A				
EOG090B011C	Complete	chr14	5646001	5663455	2028.2	1028
EOG090B0126	Complete	chr6	18031675	18046078	1515.3	928
EOG090B012Y	Complete	chr20	1060999	1144244	2189.5	1044
EOG090B012Z	Complete	chr20	9466907	9537086	1922.3	901
EOG090B0135	Complete	chr5	190591	204961	1631.2	1204
EOG090B0139	Complete	chr11	8962458	9016794	1114.8	1082
EOG090B013I	Complete	chr22	10769425	10787523	1060.2	1038
EOG090B013L	Complete	chr8	13102954	13116535	1890.3	996
EOG090B013X	Missing	#N/A				
EOG090B013Y	Complete	chr10	24800480	24817098	1755.2	884
EOG090B0144	Complete	chr4	11128979	11176994	2092.7	1000
EOG090B014A	Complete	chr3	15952414	15965376	1923.1	967
EOG090B014C	Complete	chr6	9816830	9827053	1922.2	938
EOG090B014D	Complete	chr15	18905407	18977929	911.7	716
EOG090B014G	Complete	chr8	7181983	7190602	1873.5	948
EOG090B014H	Fragmented	chr24	276707	287502	205.1	260
EOG090B014N	Complete	chr5	984090	1000429	1730.5	933
EOG090B014X	Complete	chr6	5163201	5182900	1960.6	906
EOG090B014Y	Complete	chr14	15050888	15062855	768.7	815
EOG090B0153	Complete	chr23	11721905	11725717	1744.4	1027
EOG090B0158	Complete	chr22	17166817	17187865	655.9	521
EOG090B015P	Complete	chr14	16947724	16969397	1652.1	1089
EOG090B015R	Complete	chr6	12025763	12030990	1406.2	730
EOG090B0163	Complete	chr13	10016311	10028916	1903	956
EOG090B016C	Complete	fCotGob3_70arrow_ctg1	19526	35308	1531.3	940
EOG090B016Q	Complete	chr7	18285808	18306192	1465.6	924
EOG090B0178	Complete	chr13	1618117	1665921	1134.6	803
EOG090B017C	Fragmented	chr15	1631466	1632344	343.5	228
EOG090B017H	Complete	chr13	18892762	18901931	1913.2	984
EOG090B017X	Complete	chr12	20806854	20821965	1097.3	571
EOG090B0183	Complete	chr1	10407152	10417056	1881	967
EOG090B018F	Complete	chr8	16007542	16019888	1614.5	807
EOG090B018Q	Complete	chr16	10945708	10988337	1180	677
EOG090B0196	Complete	chr23	7566875	7579423	859.2	664
EOG090B019C	Complete	chr17	8459275	8510940	1747.4	793
EOG090B019E	Complete	chr7	2616832	2630944	534.8	392
EOG090B01A7	Complete	chr22	11574004	11585545	1758.9	812
EOG090B01BC	Complete	chr12	9051737	9062509	680.3	684
EOG090B01BF	Complete	chr9	9235363	9262335	1432.8	743
EOG090B01BH	Complete	chr1	6514108	6530350	1394.1	903
EOG090B01BK	Complete	chr24	694059	713608	956	690
EOG090B01BP	Complete	chr21	13879572	13889170	1353.7	894
EOG090B01C2	Complete	chr13	2927730	2965924	1571	897
EOG090B01C3	Complete	chr14	8815956	8825002	1282.3	893
EOG090B01CL	Complete	chr17	9315205	9342381	1051	668
EOG090B01CM	Complete	chr14	7462802	7472953	995.5	665
EOG090B01CT	Complete	chr3	26267871	26277243	1232.2	851
EOG090B01CY	Complete	chr11	16174531	16187046	1611.8	877
EOG090B01DA	Complete	chr7	17099171	17115117	1276.7	760
EOG090B01DB	Complete	chr22	15309842	15322056	1464.5	826
EOG090B01DI	Complete	chr22	927578	957190	1140.5	774
EOG090B01DL	Complete	chr6	17038966	17055680	1570	821
EOG090B01DR	Missing	#N/A				
EOG090B01DX	Complete	chr8	4551722	4561890	1824.3	855
EOG090B01E6	Complete	chr24	21158358	21177805	1569.1	824
EOG090B01EP	Complete	chr7	14543199	14553926	1459.9	849
EOG090B01ER	Complete	chr16	22140109	22149866	1067.8	686
EOG090B01ET	Complete	chr22	20154389	20182615	1240.4	798
EOG090B01F0	Complete	chr7	12563684	12585351	1515.6	799
EOG090B01F4	Complete	chr4	14855184	14873415	1071.3	611
EOG090B01FE	Complete	chr24	12402875	12418899	1626.8	832
EOG090B01FF	Complete	chr4	20799910	20806572	1262.5	852
EOG090B01FI	Complete	chr2	5123885	5155979	1267.1	1009
EOG090B01FM	Complete	chr11	1903268	1917905	1217.3	892
EOG090B01FP	Complete	chr20	12735423	12749304	1435.2	780
EOG090B01FT	Complete	chr11	7099583	7128341	1124.9	1240
EOG090B01FZ	Complete	chr14	812093	851044	959.2	514
EOG090B01G5	Complete	chr1	326877	340622	1503.2	843
EOG090B01GE	Complete	chr6	26232272	26257802	1559.3	838
EOG090B01GF	Duplicated	chr14	21866359	21885252	1352.1	756
EOG090B01GF	Duplicated	chr14	21924306	21938575	1359.8	729
EOG090B01GG	Complete	chr3	450839	492980	1045.8	742
EOG090B01H4	Complete	chr15	6790609	6831178	1087.2	789
EOG090B01H7	Complete	chr16	14394528	14420720	1524.8	818
EOG090B01HH	Complete	chr11	5506339	5582290	1052.6	547
EOG090B01HM	Complete	chr14	21832637	21836230	1223.3	666
EOG090B01HY	Complete	chr15	12053454	12058942	928.8	740
EOG090B01I6	Complete	chr12	13885481	13902985	901	548
EOG090B01IB	Complete	chr3	6797292	6817514	1605.3	926
EOG090B01IE	Complete	chr2	9745822	9801271	1147	722
EOG090B01IG	Complete	chr16	26166933	26195386	2298.2	1052
EOG090B01IL	Complete	chr9	4594161	4615866	489.6	664
EOG090B01IX	Complete	fCotGob3_184arrow_ctg1	38528	48421	1659	803
EOG090B01J3	Complete	chr16	8436244	8446429	1536	762
EOG090B01JB	Complete	fCotGob3_332arrow_ctg1	237009	287008	1481.7	832
EOG090B01JU	Complete	fCotGob3_193arrow_ctg1	8662	18909	1074.7	561
EOG090B01JZ	Complete	chr11	12770952	12783734	1089.3	996
EOG090B01K1	Missing	#N/A				
EOG090B01K3	Complete	chr3	18749746	18757219	1704.2	830
EOG090B01K5	Complete	fCotGob3_189arrow_ctg1	281946	328962	882.8	906
EOG090B01KC	Fragmented	chr15	10354051	10377365	603.9	651
EOG090B01KL	Missing	#N/A				
EOG090B01KN	Complete	chr1	3176430	3220006	1604.7	814
EOG090B01KT	Complete	chr16	11331235	11353313	1426.1	873
EOG090B01KU	Complete	chr23	8056422	8069748	946.2	670
EOG090B01L3	Complete	chr8	15807862	15823573	762	644
EOG090B01L6	Complete	fCotGob3_70arrow_ctg1	261866	283723	1468.4	704
EOG090B01L8	Complete	chr19	9076577	9083429	635.5	778
EOG090B01LE	Complete	chr6	18522081	18527625	1204.7	727
EOG090B01LT	Complete	chr13	21508310	21532939	1677.4	843
EOG090B01LW	Complete	chr24	5955033	5963559	1704.5	865
EOG090B01LY	Missing	#N/A				
EOG090B01M3	Complete	chr16	11292773	11309863	1213.9	775
EOG090B01MB	Complete	chr17	4885125	4900819	1077	880
EOG090B01MG	Complete	chr1	10050917	10062655	1187.1	707
EOG090B01MH	Complete	chr6	13846532	13881238	1654.5	876
EOG090B01MU	Complete	chr3	15236815	15244595	1394.5	780
EOG090B01MV	Complete	chr4	2186077	2227889	1277.9	694
EOG090B01NH	Complete	chr20	4158834	4165985	852.9	752
EOG090B01NJ	Complete	fCotGob3_259arrow_ctg1	66206	68243	685	547
EOG090B01NR	Complete	chr3	19372356	19380733	1946.8	993
EOG090B01NT	Complete	chr14	10637775	10656880	921.6	617
EOG090B01OE	Complete	chr19	15728923	15742571	1535.9	958
EOG090B01ON	Complete	chr4	21514067	21520021	754.2	453
EOG090B01OQ	Complete	chr10	5455156	5499229	1067.4	712
EOG090B01OT	Complete	chr21	5112527	5126093	1175.4	771
EOG090B01OW	Complete	chr6	16686419	16696110	693.9	551
EOG090B01P0	Complete	chr1	18625105	18636700	720.1	491
EOG090B01P4	Complete	chr4	8752145	8790102	1604.8	816
EOG090B01PI	Complete	chr3	17490208	17509890	1289.5	775
EOG090B01PW	Complete	chr15	7974639	7983379	1106.4	588
EOG090B01Q0	Complete	chr16	20410207	20423131	1242.6	821
EOG090B01Q1	Complete	chr6	19862206	19873258	1460.8	768
EOG090B01Q3	Complete	chr24	8687510	8726662	1523.7	791
EOG090B01Q4	Complete	chr7	7508182	7518189	1498.3	785
EOG090B01Q5	Complete	chr5	8065167	8088777	1056.2	728
EOG090B01Q9	Complete	chr22	9606767	9622880	1270.8	1005
EOG090B01QB	Missing	#N/A				
EOG090B01QK	Complete	chr1	8166807	8180069	1308.6	783
EOG090B01QL	Complete	chr6	24745601	24765538	1604.6	812
EOG090B01QO	Complete	chr12	17215277	17226618	1550.9	859
EOG090B01QR	Fragmented	chr4	18758286	18772495	838.5	399
EOG090B01QX	Complete	chr23	5018024	5031052	854.3	542
EOG090B01R7	Fragmented	fCotGob3_381arrow_ctg1	9036	17255	1078.2	556
EOG090B01R8	Complete	chr19	13050389	13070730	1214.8	900
EOG090B01RR	Fragmented	fCotGob3_355arrow_ctg1	79040	81953	576.5	212
EOG090B01RY	Complete	chr14	13738396	13743184	630.7	561
EOG090B01S1	Complete	chr11	7225642	7254167	1486	924
EOG090B01SA	Complete	chr19	5789692	5795807	1053.2	559
EOG090B01SI	Missing	#N/A				
EOG090B01SN	Complete	chr18	11659922	11667958	1520.2	725
EOG090B01SW	Complete	chr13	22578880	22709911	1402.2	688
EOG090B01SX	Fragmented	chr12	19228376	19245846	324.2	421
EOG090B01SZ	Complete	chr1	9739890	9755540	1404.9	906
EOG090B01T9	Complete	chr24	1218233	1229383	1240.6	832
EOG090B01TD	Complete	chr15	13824645	13834001	783.9	629
EOG090B01TI	Complete	chr22	11251115	11258859	1386.5	1160
EOG090B01TS	Complete	chr4	18587857	18596448	1044.8	534
EOG090B01TT	Complete	chr10	8726897	8784935	1389	765
EOG090B01TU	Complete	chr21	22497673	22509447	1548.4	835
EOG090B01U6	Complete	chr9	3095821	3103306	1066.9	726
EOG090B01U8	Complete	chr9	11132179	11139861	1249.8	734
EOG090B01UC	Complete	chr2	492007	502825	1487.4	737
EOG090B01UD	Complete	chr14	6684941	6717636	807	675
EOG090B01UK	Complete	chr7	13009475	13018806	1309.6	782
EOG090B01UL	Complete	chr16	11077189	11094901	986.7	683
EOG090B01V1	Complete	chr23	3250746	3265537	1430.2	743
EOG090B01V8	Complete	chr18	4364771	4379340	368.4	868
EOG090B01VD	Complete	chr14	806712	817969	755.2	619
EOG090B01VH	Missing	#N/A				
EOG090B01VN	Complete	chr22	10368633	10378721	1505.5	786
EOG090B01VR	Complete	chr9	25929752	25954127	824.3	597
EOG090B01VY	Complete	chr1	22101827	22119085	833.2	753
EOG090B01WE	Fragmented	chr21	16572495	16580100	698.6	378
EOG090B01WJ	Complete	chr16	1467518	1487679	1443.7	703
EOG090B01WP	Complete	chr11	4708872	4717808	1139.2	619
EOG090B01WV	Complete	chr24	7473752	7480517	754.6	542
EOG090B01WY	Complete	chr2	4744663	4783715	1520.1	965
EOG090B01WZ	Complete	chr2	4436168	4444580	1510.5	809
EOG090B01X3	Missing	#N/A				
EOG090B01X9	Complete	chr9	25681785	25707059	1249.2	765
EOG090B01XI	Complete	chr3	20839316	20843192	468.7	339
EOG090B01XL	Complete	chr20	4758200	4771477	1466.7	734
EOG090B01Y0	Complete	chr14	7987941	7997054	1393.6	715
EOG090B01Y3	Complete	chr14	8497963	8502074	1619.3	795
EOG090B01Y7	Complete	chr17	9464239	9472772	1391.3	688
EOG090B01YA	Complete	chr19	9966212	9976598	1446.2	792
EOG090B01YB	Complete	chr3	16135518	16144091	1356.3	757
EOG090B01YI	Duplicated	chr24	16554988	16567363	513.4	1140
EOG090B01YI	Duplicated	fCotGob3_487arrow_ctg1	332266	337820	454.4	1122
EOG090B01ZE	Complete	chr16	14793026	14816954	772.1	627
EOG090B01ZG	Complete	chr24	18221854	18279146	788.9	684
EOG090B01ZI	Complete	chr24	8871397	8881603	1365.6	704
EOG090B01ZN	Complete	chr4	19712114	19779926	1383.2	680
EOG090B01ZW	Complete	chr12	350579	399034	1147.8	762
EOG090B0202	Complete	chr11	16117512	16127345	1327.3	691
EOG090B020B	Fragmented	fCotGob3_170arrow_ctg1	1	14417	542.4	358
EOG090B020C	Complete	chr15	23669817	23687602	1053.6	604
EOG090B020F	Complete	chr18	11677400	11683531	1081.3	590
EOG090B020M	Complete	chr10	23862465	23865128	1330	723
EOG090B020O	Complete	chr15	17502699	17573527	1167.5	736
EOG090B020X	Complete	chr16	11321617	11330338	1206	790
EOG090B0211	Complete	chr15	7061803	7070325	1597.4	910
EOG090B0219	Complete	chr15	18859652	18866993	1013.4	661
EOG090B021C	Complete	chr13	25362676	25382728	1287.3	807
EOG090B021E	Complete	chr23	4404803	4421166	817.9	617
EOG090B021G	Fragmented	chr20	2592572	2600928	730.7	666
EOG090B021W	Complete	chr9	22932681	22979625	2542.4	1304
EOG090B021Y	Complete	chr13	10830151	10868025	1173.3	727
EOG090B0229	Fragmented	chr21	22875434	22885606	744.7	404
EOG090B022F	Missing	#N/A				
EOG090B022G	Complete	chr3	21286589	21289673	878.3	584
EOG090B022H	Missing	#N/A				
EOG090B022Z	Complete	fCotGob3_230arrow_ctg1	184985	193368	1100.8	804
EOG090B023A	Complete	chr21	16426084	16434598	980.8	791
EOG090B023B	Complete	chr24	7118480	7132374	623.6	385
EOG090B023D	Complete	chr18	2778020	2785553	1204.7	673
EOG090B023P	Missing	#N/A				
EOG090B023Q	Complete	chr24	22012380	22037817	1009.8	615
EOG090B023T	Missing	#N/A				
EOG090B024C	Complete	chr8	15726370	15739223	971	667
EOG090B024T	Complete	chr9	11994558	12009689	1128.8	730
EOG090B024W	Complete	chr15	7113779	7119156	988.1	583
EOG090B0250	Missing	#N/A				
EOG090B0257	Missing	#N/A				
EOG090B025G	Fragmented	chr9	10416808	10421355	1179.9	625
EOG090B025H	Complete	chr12	14857174	14873511	1127.9	671
EOG090B025L	Complete	chr6	6957355	6995801	1540.9	737
EOG090B0261	Complete	chr1	4889588	4906223	1287.5	738
EOG090B026K	Complete	chr22	11558916	11563312	714.8	588
EOG090B026Q	Complete	chr1	1807481	1815533	749.1	606
EOG090B026T	Complete	chr8	14969621	14978459	747.5	672
EOG090B0270	Complete	chr20	13490073	13498329	998.9	621
EOG090B027C	Complete	chr7	16227514	16260146	1040	695
EOG090B027J	Complete	chr8	72882	89793	1090.9	639
EOG090B0281	Complete	chr24	2822335	2838275	1454	703
EOG090B028E	Complete	chr20	2192646	2208067	1128.3	543
EOG090B028F	Complete	chr3	23879531	23895274	1662	2737
EOG090B028H	Complete	chr2	4359829	4369835	865.5	667
EOG090B028J	Complete	chr6	1269453	1291386	1075.6	543
EOG090B028P	Complete	chr12	13286450	13364325	1485.1	676
EOG090B028S	Complete	chr3	20593929	20609306	1042.9	590
EOG090B028T	Complete	fCotGob3_70arrow_ctg1	447691	450965	655.9	395
EOG090B028U	Complete	chr5	24999064	25008472	1293.2	670
EOG090B0298	Complete	fCotGob3_379arrow_ctg1	21034	37453	1490.1	715
EOG090B029C	Complete	chr12	1689681	1715045	1103.2	595
EOG090B029N	Complete	chr3	1268455	1276420	888.3	437
EOG090B029U	Missing	#N/A				
EOG090B02A0	Complete	chr22	11038341	11059192	1232	692
EOG090B02A8	Complete	chr2	8766049	8772676	1212.8	710
EOG090B02A9	Complete	chr20	3442645	3455437	1407.9	669
EOG090B02AA	Complete	chr3	13669599	13676848	839.4	487
EOG090B02AB	Complete	chr11	1313344	1322858	1075.2	543
EOG090B02B1	Complete	chr22	7308217	7320157	1412.1	652
EOG090B02BC	Duplicated	chr7	5954684	5993991	701	466
EOG090B02BC	Duplicated	fCotGob3_303arrow_ctg1	11721	30701	606.5	426
EOG090B02BG	Complete	chr9	13543121	13572163	1184.2	649
EOG090B02BM	Complete	chr14	19008607	19020282	1484.8	755
EOG090B02C7	Complete	chr2	9649151	9700406	1349.2	680
EOG090B02CL	Complete	chr1	9389317	9398510	634.1	386
EOG090B02CR	Complete	chr22	11686688	11693946	1243	641
EOG090B02CW	Complete	chr19	15124599	15130853	1304.4	685
EOG090B02D0	Complete	chr8	12506808	12513716	1032.3	556
EOG090B02D4	Complete	chr12	5678440	5697738	883.2	537
EOG090B02D5	Complete	chr4	13564915	13590289	951.7	693
EOG090B02DG	Complete	fCotGob3_42arrow_ctg1	51083	64978	986.1	486
EOG090B02DP	Complete	chr20	7045947	7068129	884.6	637
EOG090B02DX	Complete	chr7	21204308	21232407	949.2	538
EOG090B02DZ	Complete	chr13	5745829	5751129	1300	679
EOG090B02E3	Complete	chr9	3005731	3019616	1174.3	619
EOG090B02E6	Complete	chr20	9575780	9608271	825.2	546
EOG090B02EA	Complete	chr3	7200145	7204990	1070.9	665
EOG090B02EG	Complete	chr24	14373599	14393898	1296.2	628
EOG090B02ET	Complete	chr8	10973253	10985914	1181.5	653
EOG090B02EV	Complete	chr23	6804590	6811432	1112.6	657
EOG090B02EW	Complete	chr9	7143916	7179673	960.5	666
EOG090B02F4	Complete	chr3	20661594	20683936	1145	880
EOG090B02FA	Complete	chr7	15635937	15646416	864.5	572
EOG090B02FC	Complete	chr20	14520319	14530387	1336.6	678
