# BUSCO version is: 3.0.2 
# The lineage dataset is: vertebrata_odb9 (Creation date: 2016-02-13, number of species: 65, number of BUSCOs: 2586)
# To reproduce this run: python /software/vertres/bin-external/busco-3.02/scripts/run_BUSCO.py -i mPhyDis1.pri.cur.20191129.fasta -o mPhyDis1.pri.cur.20191129.fasta.vert.busco -l /lustre/scratch116/vr/projects/vgp/user/mu2/busco_VGP/vertebrata_odb9/ -m genome -c 20 -t mPhyDis1.pri.cur.20191129.vert.tmp/ -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090B00U6	Complete	chr4	130823271	130901433	1998.0	1656
EOG090B00UB	Complete	chr1	2710918	2732767	1911.7	1042
EOG090B00UO	Complete	chr6	89981126	90029381	1338.0	1281
EOG090B00UU	Complete	chr5	47200211	47285030	2226.0	1039
EOG090B00VD	Complete	chr13	17638097	17691690	2233.0	1072
EOG090B00VK	Complete	chr1	34039650	34080782	1446.1	734
EOG090B00VM	Complete	chr1	156198243	156229570	1324.8	900
EOG090B00VN	Complete	chr1	2306888	2349450	1301.7	788
EOG090B00VQ	Complete	chr13	20038326	20092129	1461.8	955
EOG090B00VU	Complete	chr6	67323532	67414918	1617.4	957
EOG090B00WA	Complete	chr2	160984206	160998179	2153.1	1037
EOG090B00WE	Duplicated	chr2	216626694	216678559	1145.1	891
EOG090B00WE	Duplicated	chr4	109612702	109641003	1057.5	900
EOG090B00WK	Complete	chr7	100903032	100927183	1867.4	977
EOG090B00WV	Complete	chr1	185851696	185875942	1820.2	1057
EOG090B00WW	Complete	chr14	42038051	42184725	2243.0	1572
EOG090B00X1	Complete	chr8	38115789	38170144	2150.2	1280
EOG090B00X2	Complete	chr13	43681880	43727064	2442.9	1207
EOG090B00X6	Complete	chr4	45632955	45713248	3201.9	12849
EOG090B00X9	Complete	chr13	20780135	20826004	1677.4	1039
EOG090B00XC	Complete	chr13	37942568	37984453	1638.6	1050
EOG090B00XK	Complete	chr6	162474982	162500223	2095.2	1001
EOG090B00XY	Complete	chr7	116190169	116205282	1423.4	816
EOG090B00Y2	Complete	chr12	60622210	60632554	2026.1	1161
EOG090B00Y8	Complete	chr8	111047824	111060662	1467.0	885
EOG090B00YJ	Complete	chr12	49633387	49658722	1741.2	975
EOG090B00YL	Complete	chr6	26640342	26733906	1956.1	1150
EOG090B00YR	Complete	chr2	201399883	201465895	1912.3	978
EOG090B00YY	Complete	chr3	182148249	182162706	1661.9	960
EOG090B00Z9	Complete	chr9	8738004	8825841	1828.1	889
EOG090B00ZG	Complete	chr8	94826495	94878676	1353.1	894
EOG090B00ZI	Complete	chr5	5617984	5689303	2069.3	988
EOG090B00ZU	Complete	chr8	95632725	95650930	1924.9	892
EOG090B0102	Complete	chr7	129366543	129414707	2197.8	1055
EOG090B0103	Complete	chr5	160449539	160484295	1874.0	1044
EOG090B0105	Complete	chr2	129064976	129169953	1919.8	1227
EOG090B0108	Complete	chr6	170242817	170255383	1476.2	888
EOG090B010A	Fragmented	chr1	154103408	154115628	965.4	529
EOG090B010Q	Complete	chr5	150465485	150492952	1809.9	1009
EOG090B0111	Fragmented	chr2	117887931	117918431	1358.1	710
EOG090B011C	Complete	chr8	74395226	74462736	1395.6	820
EOG090B0126	Complete	chr6	135870968	135902136	1637.3	950
EOG090B012Y	Complete	chr3	14101221	14205126	2221.4	1090
EOG090B012Z	Complete	chr2	102022011	102073730	1184.4	857
EOG090B0135	Complete	chr7	42043579	42081457	1969.5	1264
EOG090B0139	Fragmented	chr7	122579803	122587806	615.0	331
EOG090B013I	Missing
EOG090B013L	Complete	chr3	117168060	117261731	1893.2	1001
EOG090B013X	Complete	chr11	87233207	87262005	2096.7	1007
EOG090B013Y	Complete	chr13	19595830	19634983	1820.5	892
EOG090B0144	Complete	chr2	43182607	43264911	1682.5	873
EOG090B014A	Complete	chr11	57069354	57190668	2017.1	967
EOG090B014C	Complete	chr2	203858467	203911232	1452.3	755
EOG090B014D	Complete	chr5	132963333	133014930	942.4	740
EOG090B014G	Fragmented	chr8	49592063	49619731	887.6	443
EOG090B014H	Complete	chr6	64455080	64504746	906.3	631
EOG090B014N	Complete	chr5	13187458	13255773	1868.5	915
EOG090B014X	Complete	chr12	73061802	73113986	1998.4	909
EOG090B014Y	Complete	chr2	114151173	114179001	993.3	895
EOG090B0153	Complete	chr2	216680571	216693332	1782.7	1004
EOG090B0158	Complete	chr1	208385336	208418959	1403.7	832
EOG090B015P	Complete	chr13	6742303	6818832	2151.5	1197
EOG090B015R	Complete	chr6	148757961	148774257	1643.0	830
EOG090B0163	Complete	chr6	79272184	79297374	1944.4	929
EOG090B016C	Complete	chr15	9764316	9816641	1605.2	936
EOG090B016Q	Complete	chr9	89200219	89228267	1571.9	927
EOG090B0178	Complete	chr5	13873813	13905480	1602.2	817
EOG090B017C	Complete	chr5	165596918	165649352	1150.0	868
EOG090B017H	Complete	chr13	67464476	67516333	2074.1	985
EOG090B017X	Complete	chr3	208438533	208541219	1732.6	824
EOG090B0183	Complete	chr1	41521810	41593547	2008.7	967
EOG090B018F	Complete	chr8	61450256	61483373	1698.1	805
EOG090B018Q	Duplicated	chr13	46105944	46108412	225.1	482
EOG090B018Q	Duplicated	chr13	46116039	46118375	224.4	480
EOG090B018Q	Duplicated	chr13	46133615	46136092	218.7	482
EOG090B018Q	Duplicated	chr1	193598331	193623642	216.8	413
EOG090B0196	Complete	chr2	177341614	177390197	1253.6	903
EOG090B019C	Complete	chr9	39028525	39147182	1889.3	860
EOG090B019E	Complete	chr9	100062820	100072427	583.5	414
EOG090B01A7	Complete	chr1	196661421	196682309	1826.8	808
EOG090B01BC	Complete	chr3	195158503	195196278	1040.4	704
EOG090B01BF	Complete	chr3	54933110	55006554	1559.4	773
EOG090B01BH	Complete	chr1	1154130	1207673	1406.8	895
EOG090B01BK	Complete	chr4	140385393	140436511	1162.1	769
EOG090B01BP	Complete	chr4	59525805	59575216	1488.3	861
EOG090B01C2	Complete	chr2	32192338	32269324	1676.2	901
EOG090B01C3	Complete	chr13	67427205	67457909	1618.9	1066
EOG090B01CL	Complete	chr7	70636989	70701838	1076.0	739
EOG090B01CM	Complete	chr8	108598384	108625814	1584.2	869
EOG090B01CT	Fragmented	chr1	164038250	164074600	888.7	493
EOG090B01CY	Complete	chr7	107904903	107954664	1702.0	887
EOG090B01DA	Complete	chr5	9148320	9183180	1420.8	769
EOG090B01DB	Complete	chr15	17975779	18009829	1466.8	792
EOG090B01DI	Complete	chr5	102220397	102310994	1470.4	812
EOG090B01DL	Complete	chr1	113921868	113932025	1610.0	842
EOG090B01DR	Complete	chr8	35479713	35518157	1719.1	800
EOG090B01DX	Complete	chr8	108078057	108107374	1739.7	829
EOG090B01E6	Complete	chr4	172534120	172567691	1641.4	805
EOG090B01EP	Complete	chr5	11437446	11459579	1515.1	792
EOG090B01ER	Complete	chr7	110525314	110559628	1133.4	679
EOG090B01ET	Complete	chr1	81114341	81208543	1399.4	804
EOG090B01F0	Complete	chr5	5379481	5414865	1482.7	799
EOG090B01F4	Complete	chr15	25063162	25098454	1120.4	611
EOG090B01FE	Complete	chr1	154618093	154625968	1732.7	864
EOG090B01FF	Complete	chr1	33593916	33617755	1426.5	867
EOG090B01FI	Complete	chr4	14112157	14126583	1384.5	991
EOG090B01FM	Complete	chr3	33928562	33949803	1479.1	928
EOG090B01FP	Complete	chr7	94363935	94410774	1506.1	776
EOG090B01FT	Complete	chr5	78814489	78890777	1519.3	1240
EOG090B01FZ	Complete	chr6	78550614	78559211	1681.4	808
EOG090B01G5	Complete	chr6	42587034	42661014	1608.6	836
EOG090B01GE	Complete	chr10	69506647	69568491	1662.2	838
EOG090B01GF	Complete	chr8	95242798	95333147	1520.9	789
EOG090B01GG	Complete	chr12	44277575	44324928	711.2	585
EOG090B01H4	Complete	chr5	148725815	148852460	969.1	681
EOG090B01H7	Complete	chr7	7088110	7206753	1550.9	818
EOG090B01HH	Complete	chr3	186483338	186576130	816.3	417
EOG090B01HM	Complete	chr8	95181391	95185736	1314.7	669
EOG090B01HY	Complete	chr4	128036412	128097621	1390.9	850
EOG090B01I6	Complete	chr3	198063198	198112875	1117.0	597
EOG090B01IB	Complete	chr1	175455005	175486841	1761.7	926
EOG090B01IE	Complete	chr4	98786744	98918713	1351.7	791
EOG090B01IG	Complete	chr7	125924045	125972188	2354.4	1010
EOG090B01IL	Complete	chr8	63681737	63784894	1552.5	809
EOG090B01IX	Complete	chr10	75522502	75594975	1697.8	803
EOG090B01J3	Complete	chr10	26148238	26183281	1606.9	762
EOG090B01JB	Complete	chr14	4547697	4569006	1595.7	841
EOG090B01JU	Complete	chr9	37670720	37690784	825.3	452
EOG090B01JZ	Complete	chr5	23393339	23425982	1425.8	1080
EOG090B01K1	Complete	chr4	98646126	98727175	1633.8	803
EOG090B01K3	Complete	chr6	132648522	132684019	1778.3	828
EOG090B01K5	Complete	chr4	39615230	39696142	1729.2	914
EOG090B01KC	Complete	chr6	63698281	63740901	1161.0	929
EOG090B01KL	Complete	chr9	99858597	99867621	1414.5	735
EOG090B01KN	Complete	chr1	84655228	84753349	1384.9	652
EOG090B01KT	Complete	chr3	187911273	188046062	1547.7	889
EOG090B01KU	Complete	chr1	74104008	74155231	1047.6	720
EOG090B01L3	Complete	chr13	38572625	38660305	831.9	527
EOG090B01L6	Complete	chr8	103539217	103598176	1514.5	703
EOG090B01L8	Complete	chr4	115720500	115758211	1298.1	870
EOG090B01LE	Complete	chr12	34133261	34150067	1273.3	729
EOG090B01LT	Complete	chr6	117276772	117381046	1809.3	865
EOG090B01LW	Complete	chr14	10621457	10683341	1784.6	865
EOG090B01LY	Complete	chr12	65764366	65844606	1520.6	780
EOG090B01M3	Complete	chr7	107161072	107212878	1628.4	863
EOG090B01MB	Complete	chr5	57808692	57849009	749.9	550
EOG090B01MG	Complete	chr1	23879918	23931271	1255.7	774
EOG090B01MH	Complete	chr1	65725806	65860377	1689.9	922
EOG090B01MU	Complete	chr11	33482074	33485906	1475.9	782
EOG090B01MV	Fragmented	chr2	35100923	35148372	724.2	434
EOG090B01NH	Complete	chr10	95450667	95484376	823.7	575
EOG090B01NJ	Complete	chr14	25186491	25212870	1320.9	990
EOG090B01NR	Complete	chr6	129539372	129571181	2111.4	996
EOG090B01NT	Fragmented	chr11	47909880	47949438	537.2	281
EOG090B01OE	Fragmented	chr3	112848591	112864918	978.6	619
EOG090B01ON	Complete	chr5	41985348	42017213	828.3	452
EOG090B01OQ	Fragmented	chr13	11176318	11196509	544.6	365
EOG090B01OT	Complete	chr4	14986663	15054137	1424.9	804
EOG090B01OW	Complete	chr1	170424052	170483747	800.9	599
EOG090B01P0	Complete	chr3	99275736	99318958	771.2	497
EOG090B01P4	Missing
EOG090B01PI	Complete	chr6	141646305	141691157	1397.9	755
EOG090B01PW	Complete	chr5	163882810	163911249	1226.5	585
EOG090B01Q0	Complete	chr4	143735857	143792247	1187.5	739
EOG090B01Q1	Complete	chr1	67836361	67881882	1538.0	768
EOG090B01Q3	Complete	chr4	167428577	167529525	1630.0	791
EOG090B01Q4	Complete	chr9	105468738	105491364	1480.4	808
EOG090B01Q5	Complete	chr7	62836976	62914033	1217.8	831
EOG090B01Q9	Complete	chr1	155143300	155156812	1719.3	1123
EOG090B01QB	Complete	chr9	27608887	27651348	1142.2	703
EOG090B01QK	Complete	chr1	90151815	90205336	1403.6	784
EOG090B01QL	Complete	chr2	133324844	133370984	1652.9	810
EOG090B01QO	Complete	chr13	46207716	46261201	981.5	575
EOG090B01QR	Complete	chr2	51922601	51990219	1709.4	791
EOG090B01QX	Complete	chr10	79749999	79826923	938.3	495
EOG090B01R7	Complete	chr8	37119775	37132607	1488.0	732
EOG090B01R8	Complete	chr5	163327038	163355479	1417.2	736
EOG090B01RR	Complete	chr4	102090517	102161625	1816.5	1170
EOG090B01RY	Complete	chr11	5542117	5580926	659.9	499
EOG090B01S1	Complete	chr14	29102147	29154374	1572.4	879
EOG090B01SA	Complete	chr5	174939367	174954563	1609.0	773
EOG090B01SI	Complete	chr5	6921607	6957518	1582.5	762
EOG090B01SN	Complete	chr9	22854170	22961327	1557.3	728
EOG090B01SW	Complete	chr8	93382374	93544102	1313.5	678
EOG090B01SX	Complete	chr8	103486526	103512079	1492.4	751
EOG090B01SZ	Complete	chr1	9017940	9052338	1463.2	875
EOG090B01T9	Complete	chr6	21665171	21686509	1409.3	802
EOG090B01TD	Complete	chr5	153267337	153312752	1124.9	880
EOG090B01TI	Complete	chr1	196937093	196971466	1529.2	1087
EOG090B01TS	Complete	chr4	5421681	5453359	939.2	482
EOG090B01TT	Complete	chrX	60147133	60185837	1557.8	782
EOG090B01TU	Complete	chr14	42009466	42034882	1633.0	839
EOG090B01U6	Complete	chr13	41261063	41279575	1130.4	715
EOG090B01U8	Complete	chr13	52936780	52964464	1355.6	738
EOG090B01UC	Complete	chr12	32748436	32784746	1512.6	738
EOG090B01UD	Complete	chr8	63219613	63305959	900.8	669
EOG090B01UK	Complete	chr5	6381918	6405982	1381.7	739
EOG090B01UL	Complete	chr1	67020405	67078728	1240.7	719
EOG090B01V1	Complete	chr2	200413122	200456305	1521.3	789
EOG090B01V8	Complete	chr12	51125900	51202649	1627.6	1017
EOG090B01VD	Complete	chr2	87738866	87823717	1056.5	771
EOG090B01VH	Complete	chr3	46209353	46269736	863.0	538
EOG090B01VN	Fragmented	chr1	210375001	210426119	1345.7	654
EOG090B01VR	Complete	chr3	83403960	83469494	1183.8	696
EOG090B01VY	Complete	chr8	113325676	113352153	925.1	750
EOG090B01WE	Complete	chr11	46803660	46873518	1432.4	702
EOG090B01WJ	Complete	chr7	27879992	27918927	1502.2	699
EOG090B01WP	Complete	chr10	29000582	29045775	1267.7	628
EOG090B01WV	Complete	chr6	7811840	7833355	825.4	461
EOG090B01WY	Complete	chr4	140086982	140141945	900.0	869
EOG090B01WZ	Complete	chr11	62907921	62917349	1556.1	805
EOG090B01X3	Complete	chr3	74212906	74252556	1542.2	799
EOG090B01X9	Complete	chr3	84233122	84306142	1364.4	762
EOG090B01XI	Complete	chr1	168112667	168192729	536.3	334
EOG090B01XL	Missing
EOG090B01Y0	Complete	chrX	69729528	69781019	1456.8	747
EOG090B01Y3	Complete	chr2	101376323	101423019	1687.7	796
EOG090B01Y7	Complete	chr7	73178360	73195340	1425.2	690
EOG090B01YA	Complete	chr6	29568308	29623624	1558.8	792
EOG090B01YB	Complete	chr6	70936739	70973353	1425.7	757
EOG090B01YI	Complete	chr5	163370711	163431933	1299.0	912
EOG090B01ZE	Complete	chr7	126398245	126448852	908.1	631
EOG090B01ZG	Complete	chrX	10528758	10580219	1704.3	829
EOG090B01ZI	Complete	chr4	110718797	110768344	1445.8	706
EOG090B01ZN	Complete	chr5	63180840	63273803	1318.1	721
EOG090B01ZW	Complete	chr3	67416853	67586680	1346.2	787
EOG090B0202	Complete	chr5	78403702	78453209	1408.0	692
EOG090B020B	Complete	chr2	88548944	88585735	1357.8	798
EOG090B020C	Complete	chr6	28690382	28739961	1185.5	652
EOG090B020F	Complete	chr3	183722230	183732955	1383.2	703
EOG090B020M	Complete	chrX	46696744	46699275	1395.7	723
EOG090B020O	Complete	chr5	135824683	135875554	1096.5	613
EOG090B020X	Complete	chr3	188047779	188088290	1343.7	805
EOG090B0211	Complete	chr5	166850941	166886865	1620.5	1070
EOG090B0219	Duplicated	chr13	28373718	28376072	1150.4	672
EOG090B0219	Duplicated	chr4	188712376	188722250	1153.8	672
EOG090B021C	Complete	chr6	78435519	78447278	1385.8	807
EOG090B021E	Complete	chr10	37162112	37258420	1291.8	651
EOG090B021G	Missing
EOG090B021W	Complete	chr3	181320011	181393317	2581.9	1302
EOG090B021Y	Complete	chr6	86312577	86376989	1195.8	681
EOG090B0229	Complete	chr2	117649442	117802390	1278.4	673
EOG090B022F	Complete	chr2	44301331	44310118	1681.4	756
EOG090B022G	Complete	chr12	64600662	64602950	994.2	594
EOG090B022H	Complete	chr4	42265969	42321286	1349.1	685
EOG090B022Z	Complete	chr6	67416754	67456807	1554.5	759
EOG090B023A	Complete	chr2	171531056	171534025	939.1	683
EOG090B023B	Complete	chr4	204423871	204480115	1118.5	631
EOG090B023D	Complete	chr3	142076612	142115063	1321.7	679
EOG090B023P	Complete	chr8	96743971	96757372	367.0	206
EOG090B023Q	Complete	chr4	151351775	151388164	881.1	596
EOG090B023T	Missing
EOG090B024C	Complete	chr13	38987786	38997642	940.7	666
EOG090B024T	Complete	chr13	44398619	44437816	1246.7	723
EOG090B024W	Complete	chr9	27542990	27606167	1077.0	586
EOG090B0250	Complete	chr5	156085280	156163966	1061.8	679
EOG090B0257	Complete	chr3	186009436	186045635	1419.0	671
EOG090B025G	Complete	chr13	54392660	54406147	1362.1	728
EOG090B025H	Complete	chr3	161130615	161191953	1201.6	671
EOG090B025L	Complete	chr12	53177816	53249913	1557.8	752
EOG090B0261	Complete	chr8	16110302	16130398	1377.5	744
EOG090B026K	Complete	chr1	198295574	198315452	818.9	531
EOG090B026Q	Complete	chr3	104927035	104988877	967.8	624
EOG090B026T	Complete	chr3	114237190	114248209	796.1	557
EOG090B0270	Complete	chr9	30519983	30560835	1024.5	556
EOG090B027C	Complete	chr5	1793800	1813893	1071.9	668
EOG090B027J	Complete	chr3	214348495	214355703	1192.8	657
EOG090B0281	Complete	chr15	8866143	8926619	1406.1	679
EOG090B028E	Complete	chr2	112111317	112164027	1141.8	516
EOG090B028F	Complete	chr14	12684814	12717085	940.2	942
EOG090B028H	Complete	chr1	180088355	180155888	1015.2	664
EOG090B028J	Complete	chr12	71013746	71082830	1090.9	525
EOG090B028P	Complete	chr3	202294048	202373401	1442.1	643
EOG090B028S	Complete	chr12	34094390	34129568	1118.5	589
EOG090B028T	Complete	chr4	130541488	130553951	713.4	385
EOG090B028U	Fragmented	chr5	948863	953433	554.9	304
EOG090B0298	Fragmented	chr9	53853237	53854172	553.1	285
EOG090B029C	Complete	chr3	209489607	209505796	1440.0	708
EOG090B029N	Missing
EOG090B029U	Complete	chr13	11363952	11371800	1019.8	669
EOG090B02A0	Complete	chr1	198606957	198637040	826.5	530
EOG090B02A8	Complete	chr11	14320136	14322658	1286.9	707
EOG090B02A9	Complete	chr2	53455312	53523202	1292.6	659
EOG090B02AA	Complete	chr12	43414109	43425705	970.6	579
EOG090B02AB	Complete	chr3	30203951	30233462	1124.4	544
EOG090B02B1	Complete	chr5	14208796	14252579	1402.8	658
EOG090B02BC	Complete	chr2	121182378	121223312	773.6	488
EOG090B02BG	Complete	chr3	77295514	77335351	1314.0	655
EOG090B02BM	Complete	chr13	8535351	8585841	1536.7	774
EOG090B02C7	Complete	chr4	97844816	98051643	1388.2	674
EOG090B02CL	Complete	chr11	80039758	80066020	719.5	386
EOG090B02CR	Complete	chr1	198654823	198693572	1282.9	639
EOG090B02CW	Complete	chr3	122852545	122929797	1322.4	701
EOG090B02D0	Complete	chr2	211637056	211654444	1322.7	659
EOG090B02D4	Complete	chr3	212158447	212174598	1125.0	591
EOG090B02D5	Complete	chr5	47893567	47935081	1146.4	705
EOG090B02DG	Complete	chr2	150338573	150357987	1021.0	486
EOG090B02DP	Complete	chrX	9485663	9652461	1255.0	629
EOG090B02DX	Complete	chr9	104818987	104829381	926.1	517
EOG090B02DZ	Complete	chr8	92206560	92259255	1379.8	679
EOG090B02E3	Complete	chr13	62708221	62727549	1265.8	611
EOG090B02E6	Complete	chr3	29299782	29349276	952.0	581
EOG090B02EA	Complete	chr6	167405763	167437761	1116.7	651
EOG090B02EG	Complete	chr4	120024001	120054603	1331.7	629
EOG090B02ET	Complete	chr3	114268470	114274576	1271.5	688
EOG090B02EV	Complete	chr10	47567202	47601694	1234.4	657
EOG090B02EW	Complete	chr6	69420413	69459308	1306.7	738
EOG090B02F4	Complete	chr1	169281851	169348925	1138.5	721
