# BUSCO version is: 3.0.2 
# The lineage dataset is: vertebrata_odb9 (Creation date: 2016-02-13, number of species: 65, number of BUSCOs: 2586)
# To reproduce this run: python /software/vertres/bin-external/busco-3.02/scripts/run_BUSCO.py -i bTaeGut1.pri.cur.20181023.fasta -o bTaeGut1.pri.cur.20181023.vertebrata.busco -l /lustre/scratch116/vr/projects/vgp/user/mu2/busco_VGP/vertebrata_odb9/ -m genome -c 20 -t tmpvert/ -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090B00L6	Complete	chr6	1405136	1424637	1463.1	864
EOG090B00LJ	Complete	chr8	216278	237613	301.5	498
EOG090B00M3	Complete	chr1	68875585	68939546	1440.6	839
EOG090B00MK	Complete	chr1A	43942093	43970353	1931.4	1100
EOG090B00MR	Complete	chr11	12256884	12285818	1914.0	1026
EOG090B00NB	Complete	chrZ	59376859	59436709	1826.5	1108
EOG090B00O2	Complete	chr4	15373002	15423164	2209.8	1259
EOG090B00ON	Complete	chr6	19958794	19967689	1280.2	1220
EOG090B00OU	Complete	chr3	97700331	97767643	2091.4	1204
EOG090B00OY	Complete	chr3	104340984	104381227	2074.3	1133
EOG090B00P0	Complete	chr10	13575694	13599163	1970.2	1131
EOG090B00PB	Complete	chr12	17181596	17270504	2114.4	1084
EOG090B00PC	Complete	chr1A	22570040	22664030	2032.2	1206
EOG090B00PE	Complete	chr1A	52914779	52951851	1795.4	929
EOG090B00PL	Missing
EOG090B00PS	Complete	chr7	12924830	12963291	2176.2	1165
EOG090B00PT	Complete	chr7	31637689	31648616	363.8	190
EOG090B00PZ	Complete	chr4	22637883	22705087	1364.5	774
EOG090B00QA	Complete	chr5	17335603	17355851	1581.6	1322
EOG090B00QJ	Complete	chr12	387380	417051	1986.4	1000
EOG090B00QN	Complete	chr5	5254750	5317018	2340.0	1160
EOG090B00QP	Complete	chr1	108234624	108270228	1939.2	1024
EOG090B00QU	Complete	chrZ	1850351	1881884	1401.1	894
EOG090B00R0	Complete	chr4	35332042	35387690	1322.7	758
EOG090B00R5	Complete	chr19	2305957	2364729	1019.9	560
EOG090B00RI	Complete	chr8	9924815	9943139	645.7	497
EOG090B00RL	Complete	chr15	11317582	11415295	1764.7	1007
EOG090B00RM	Complete	chr2	43886307	43909309	2236.6	1154
EOG090B00RO	Complete	chr2	73530387	73618504	1560.4	884
EOG090B00RP	Complete	chr15	7366059	7384204	2200.0	1269
EOG090B00S5	Complete	chr1	23389939	23441959	1387.6	1048
EOG090B00S6	Complete	chr3	10597177	10656880	1655.5	1067
EOG090B00S8	Complete	chr1A	14025042	14038080	501.8	1062
EOG090B00SR	Complete	chr7	35993259	36022246	1885.1	1258
EOG090B00SY	Complete	chr14	16530016	16597416	1957.1	1115
EOG090B00TE	Complete	chr4	17688570	17736446	1698.7	917
EOG090B00TI	Complete	chr6	32104622	32124931	1692.5	897
EOG090B00TL	Complete	chr6	30147916	30180686	2103.1	1070
EOG090B00U4	Complete	chr21	4986127	5005670	2194.3	1139
EOG090B00U6	Complete	chr3	26683944	26725531	2346.0	1841
EOG090B00UB	Complete	chr4	12154581	12211043	2029.7	1075
EOG090B00UO	Complete	chr1	41224674	41245817	1059.1	1242
EOG090B00UU	Missing
EOG090B00VD	Complete	chr13	17857866	17882083	2240.1	1073
EOG090B00VK	Complete	chr4	53792718	53809176	2080.9	946
EOG090B00VM	Complete	chr5	25915431	25944493	1483.7	949
EOG090B00VN	Complete	chr4	11494106	11596690	1499.7	770
EOG090B00VQ	Complete	chr13	16569701	16585021	1345.8	967
EOG090B00VU	Complete	chr1	83448973	83503786	1454.2	816
EOG090B00WA	Complete	chr29	1388583	1401389	2106.1	1031
EOG090B00WE	Complete	chr12	8952276	8963708	1968.1	1020
EOG090B00WK	Complete	chr2	117110536	117122021	2012.2	1041
EOG090B00WV	Complete	chr5	56452750	56463227	1837.9	1044
EOG090B00WW	Complete	chr1	25159132	25244880	2042.6	1665
EOG090B00X1	Complete	chr28	4095060	4164820	2101.1	1239
EOG090B00X2	Complete	chr15	11891575	11923632	2491.5	1225
EOG090B00X6	Complete	chr1	59185582	59237952	1951.8	1057
EOG090B00X9	Complete	chr13	11610489	11645315	1626.5	1155
EOG090B00XC	Complete	chr14	1410350	1446780	1737.9	1260
EOG090B00XK	Complete	chr5	8313546	8324784	2141.9	1003
EOG090B00XY	Complete	chr2	132546215	132576035	1419.3	817
EOG090B00Y2	Complete	chr11	5228109	5261238	2050.0	1173
EOG090B00Y8	Complete	chr18	8245303	8259634	1492.8	915
EOG090B00YJ	Complete	chr11	252373	284830	1851.8	1017
EOG090B00YL	Complete	chr3	97566318	97652431	1727.1	1142
EOG090B00YR	Complete	chr1A	52983881	53039337	1886.5	970
EOG090B00YY	Complete	chrZ	46045776	46084929	1566.6	940
EOG090B00Z9	Complete	chr2	60476222	60546292	1936.0	889
EOG090B00ZG	Complete	chr19	1201125	1233319	1644.9	1011
EOG090B00ZI	Complete	chr21	933571	966694	2066.2	984
EOG090B00ZU	Complete	chr15	1664051	1713710	1284.7	843
EOG090B0102	Complete	chr2	140127303	140155219	2223.3	1051
EOG090B0103	Complete	chr6	25342840	25366358	2192.8	1155
EOG090B0105	Complete	chr1A	41854010	41921129	1911.5	1261
EOG090B0108	Complete	chr5	14922130	14957433	1470.1	892
EOG090B010A	Missing
EOG090B010Q	Complete	chr6	21314596	21326064	1743.5	1020
EOG090B0111	Complete	chr1	68542834	68613230	2250.8	1050
EOG090B011C	Complete	chr19	7269984	7297795	2064.9	1029
EOG090B0126	Complete	chr5	13762502	13783775	1607.7	947
EOG090B012Y	Complete	chr2	59596504	59665280	2205.7	1044
EOG090B012Z	Complete	chr7	5514380	5587840	1340.9	894
EOG090B0135	Complete	chr12	9019047	9056604	1853.6	1233
EOG090B0139	Fragmented	chr2	136232338	136233855	501.9	286
EOG090B013I	Complete	chr5	58155335	58208163	1193.2	1281
EOG090B013L	Complete	chr14	14763806	14825673	1966.7	987
EOG090B013X	Complete	chr4	32503816	32539097	2114.1	1009
EOG090B013Y	Complete	chr13	16958982	16981724	1808.4	857
EOG090B0144	Complete	chr9	17759752	17821913	2143.3	1003
EOG090B014A	Complete	chr1	76736028	76784926	1988.5	967
EOG090B014C	Complete	chr1A	51724255	51759620	1964.1	938
EOG090B014D	Complete	chr6	5842726	5890931	916.1	747
EOG090B014G	Complete	chr30	4977945	5041621	1719.2	925
EOG090B014H	Complete	chr3	85394208	85405873	824.5	601
EOG090B014N	Complete	chr21	5551050	5579299	1846.3	915
EOG090B014X	Complete	chr11	3435145	3456760	2006.3	904
EOG090B014Y	Complete	chr1	64917230	64937495	884.6	904
EOG090B0153	Complete	chr1A	16963897	16967385	1955.5	1029
EOG090B0158	Complete	chr5	45032370	45059834	1380.7	846
EOG090B015P	Complete	chr13	2107240	2138993	2047.9	1197
EOG090B015R	Complete	chr5	18987627	18994600	1590.7	823
EOG090B0163	Complete	chr24	7403730	7413436	1965.9	956
EOG090B016C	Complete	chr3	71487304	71517290	1639.8	940
EOG090B016Q	Complete	chr20	7090967	7104091	974.9	733
EOG090B0178	Complete	chr21	8417566	8457168	1566.5	812
EOG090B017C	Complete	chr6	28602149	28650821	1481.1	901
EOG090B017H	Complete	chr24	397658	439458	2070.4	983
EOG090B017X	Fragmented	chr17	11646384	11678451	828.5	528
EOG090B0183	Complete	chr4	45053513	45077985	1999.8	967
EOG090B018F	Complete	chr14	6024141	6033322	1669.7	809
EOG090B018Q	Complete	chr2	22052982	22104502	1216.6	626
EOG090B0196	Complete	chr1A	54045125	54077478	1129.3	956
EOG090B019C	Complete	chr2	104287154	104355141	1891.5	861
EOG090B019E	Complete	chr20	12997936	13007209	575.6	418
EOG090B01A7	Complete	chr5	38828827	38845185	1792.9	812
EOG090B01BC	Complete	chrZ	33964791	33997243	980.9	729
EOG090B01BF	Complete	chrZ	33121311	33174042	1542.9	764
EOG090B01BH	Complete	chr4	9438338	9486111	1519.9	930
EOG090B01BK	Complete	chr3	31659927	31705198	1209.0	825
EOG090B01BP	Complete	chr7	11557384	11582180	1423.1	873
EOG090B01C2	Complete	chr9	22048684	22085419	1581.8	899
EOG090B01C3	Complete	chr24	376600	392985	1592.8	1041
EOG090B01CL	Complete	chr2	111481619	111547253	1102.8	758
EOG090B01CM	Complete	chr19	1140996	1155300	1485.8	839
EOG090B01CT	Complete	chr10	9203370	9227481	1151.8	788
EOG090B01CY	Complete	chr2	128156947	128178260	1681.4	882
EOG090B01DA	Complete	chr21	5843181	5866500	1414.1	778
EOG090B01DB	Complete	chr3	104312587	104338832	1420.7	791
EOG090B01DI	Complete	chr4	5882474	5923641	1478.9	854
EOG090B01DL	Complete	chr10	1738592	1749101	1590.3	841
EOG090B01DR	Complete	chr3	2716279	2741297	1701.1	800
EOG090B01DX	Complete	chr27	3839294	3860377	1856.8	854
EOG090B01E6	Complete	chr3	48520311	48543408	1626.7	833
EOG090B01EP	Complete	chr21	7670848	7684601	1498.6	747
EOG090B01ER	Complete	chr2	129363595	129384264	1115.4	710
EOG090B01ET	Complete	chr4	46043599	46084745	1383.7	794
EOG090B01F0	Complete	chr21	854744	882435	1564.4	799
EOG090B01F4	Complete	chr8	23356730	23380184	1127.3	611
EOG090B01FE	Complete	chr5	24235877	24243210	1739.8	864
EOG090B01FF	Complete	chr4	27915373	27932346	1375.8	864
EOG090B01FI	Complete	chr7	10562679	10581097	1439.2	987
EOG090B01FM	Complete	chr2	87556320	87583747	1351.9	927
EOG090B01FP	Complete	chr2	113962495	114000470	1447.9	775
EOG090B01FT	Complete	chr2	66841223	66878493	1376.5	1240
EOG090B01FZ	Complete	chr24	7620399	7629979	1691.2	808
EOG090B01G5	Complete	chr3	111782451	111817555	1602.6	835
EOG090B01GE	Complete	chr1A	20802301	20824476	1632.3	838
EOG090B01GF	Complete	chr19	2699737	2721684	1487.8	807
EOG090B01GG	Complete	chr10	12649954	12676229	1235.4	1097
EOG090B01H4	Complete	chr6	15399529	15470930	1274.6	880
EOG090B01H7	Complete	chr2	45877669	45956730	1578.8	818
EOG090B01HH	Fragmented	chr2	90173489	90214568	424.4	215
EOG090B01HM	Complete	chr19	2678929	2683455	1299.5	678
EOG090B01HY	Complete	chr3	25483644	25526051	1236.9	896
EOG090B01I6	Complete	chr17	917075	969705	1094.3	570
EOG090B01IB	Complete	chr10	19398493	19413393	1672.2	926
EOG090B01IE	Complete	chr7	31671613	31706823	1436.6	774
EOG090B01IG	Complete	chr2	138028819	138097319	2355.6	1047
EOG090B01IL	Complete	chr19	3143595	3177392	1585.8	812
EOG090B01IX	Complete	scaffold_289_arrow_ctg1	98332	119438	1668.3	803
EOG090B01J3	Complete	chr2	25992007	26002066	1597.8	762
EOG090B01JB	Complete	chr26	3047028	3065052	1529.1	838
EOG090B01JU	Complete	chr2	104922416	104939153	1123.3	567
EOG090B01JZ	Complete	chr23	1229635	1242190	1286.6	1015
EOG090B01K1	Complete	chr7	31649703	31669200	1674.9	841
EOG090B01K3	Complete	chr5	11656751	11672376	1747.8	829
EOG090B01K5	Complete	chr7	26207326	26248486	1696.5	903
EOG090B01KC	Complete	chr3	85297138	85317494	901.0	751
EOG090B01KL	Complete	chr20	13088877	13116859	1430.2	752
EOG090B01KN	Complete	chr4	47659676	47732185	1568.7	780
EOG090B01KT	Complete	chr2	91039390	91122405	1479.4	924
EOG090B01KU	Complete	chr1A	5336418	5350950	1055.0	720
EOG090B01L3	Complete	chr14	5002151	5075510	1185.7	734
EOG090B01L6	Complete	chr27	1339992	1370211	1498.3	704
EOG090B01L8	Complete	chr3	99849147	99866390	1258.4	905
EOG090B01LE	Complete	chr10	6286970	6300073	1199.5	700
EOG090B01LT	Complete	chr1	29267007	29297940	1795.2	867
EOG090B01LW	Complete	chr3	100930837	100953570	1759.1	865
EOG090B01LY	Complete	chr11	4136199	4183120	1494.8	783
EOG090B01M3	Complete	chr2	127625954	127654318	1529.2	862
EOG090B01MB	Complete	chr8	13253395	13281358	1209.2	780
EOG090B01MG	Complete	chr4	23054527	23087580	1268.9	701
EOG090B01MH	Complete	chr1A	5490316	5627507	1819.3	948
EOG090B01MU	Complete	chr1	52381493	52385423	1467.4	784
EOG090B01MV	Complete	chr9	20847952	20869338	1335.3	722
EOG090B01NH	Complete	chr2	10150809	10176947	887.1	706
EOG090B01NJ	Complete	chr1	14679645	14689489	1331.5	993
EOG090B01NR	Complete	chr5	9897730	9917052	2088.6	1020
EOG090B01NT	Complete	chr1	58878313	58949370	942.6	613
EOG090B01OE	Complete	chr14	14532249	14542644	1571.7	924
EOG090B01ON	Complete	chr8	5093300	5109174	798.0	434
EOG090B01OQ	Complete	chr13	10393305	10426673	1153.4	678
EOG090B01OT	Complete	chr7	9909890	9940938	1395.1	804
EOG090B01OW	Complete	chr10	5591307	5627375	723.0	594
EOG090B01P0	Complete	chr14	354798	405300	550.5	459
EOG090B01P4	Complete	chr2	62245681	62357749	1678.3	822
EOG090B01PI	Complete	chr5	1187759	1230350	1391.3	768
EOG090B01PW	Complete	chr6	27414122	27443895	1226.9	585
EOG090B01Q0	Complete	chr3	33062606	33096663	1129.9	734
EOG090B01Q1	Complete	chr1A	4926629	4945526	1507.2	768
EOG090B01Q3	Complete	chr3	45511010	45560531	1607.7	791
EOG090B01Q4	Complete	chr20	8292609	8315787	1522.5	809
EOG090B01Q5	Complete	chr12	4738707	4752611	1444.9	895
EOG090B01Q9	Complete	chr5	24862410	24896554	1680.9	1129
EOG090B01QB	Complete	chr2	90255144	90292065	1142.4	700
EOG090B01QK	Complete	chr4	49728968	49754322	1340.5	785
EOG090B01QL	Complete	chr1A	40198322	40218192	1659.3	807
EOG090B01QO	Complete	chr15	10567745	10591020	1651.8	859
EOG090B01QR	Complete	chr9	13821945	13851655	1669.3	791
EOG090B01QX	Complete	chr1A	469422	513011	830.9	500
EOG090B01R7	Complete	chr28	2703109	2710479	1489.9	733
EOG090B01R8	Complete	chr6	27065657	27096880	1378.0	736
EOG090B01RR	Complete	chr9	3763044	3815178	1784.0	1164
EOG090B01RY	Complete	chr1	60543051	60576269	857.1	637
EOG090B01S1	Complete	chr2	92091461	92142034	1621.9	904
EOG090B01SA	Complete	chr6	3244925	3267406	1638.5	774
EOG090B01SI	Complete	chr21	4858716	4872300	1587.4	772
EOG090B01SN	Complete	chrZ	42944694	43016657	1517.7	730
EOG090B01SW	Complete	chr19	1892578	2021190	1553.4	723
EOG090B01SX	Complete	chr27	1308569	1334774	1485.0	751
EOG090B01SZ	Complete	chr4	16232863	16256119	1425.7	853
EOG090B01T9	Complete	chr3	77509598	77523780	1319.6	824
EOG090B01TD	Complete	chr6	22305636	22338424	713.3	915
EOG090B01TI	Complete	chr5	38971907	38990826	1514.5	1088
EOG090B01TS	Complete	chr9	16157890	16222100	1650.6	826
EOG090B01TT	Complete	chr4A	18673348	18700974	1530.6	766
EOG090B01TU	Complete	chr1	25134639	25152704	1577.3	840
EOG090B01U6	Complete	chr15	7347136	7361120	1199.8	731
EOG090B01U8	Complete	chr15	10326089	10343284	1347.6	722
EOG090B01UC	Complete	chr1	82768108	82802062	1523.3	748
EOG090B01UD	Complete	chr19	3556565	3606408	881.1	681
EOG090B01UK	Complete	chr21	5142993	5156893	1322.4	743
EOG090B01UL	Complete	chr2	21672497	21725902	1266.9	731
EOG090B01V1	Complete	chr1A	44484921	44510594	1516.3	790
EOG090B01V8	Complete	chr4A	14507770	14557153	1038.1	911
EOG090B01VD	Complete	chr1	2547707	2604272	1071.0	759
EOG090B01VH	Complete	chrZ	65608154	65631100	835.9	577
EOG090B01VN	Complete	chr5	46347658	46393739	1709.2	906
EOG090B01VR	Complete	chrZ	30399586	30465502	991.6	684
EOG090B01VY	Complete	chr18	1756572	1770333	838.3	677
EOG090B01WE	Complete	chr1	57943144	57970216	1453.5	703
EOG090B01WJ	Complete	chr2	43044480	43072877	1492.2	706
EOG090B01WP	Complete	chr2	24819193	24846151	1254.1	634
EOG090B01WV	Complete	chr3	11825309	11842621	776.4	513
EOG090B01WY	Complete	chr1	265668	284447	1267.3	816
EOG090B01WZ	Complete	chr1	79308449	79331148	1419.3	770
EOG090B01X3	Complete	chrZ	27482771	27510004	1486.3	797
EOG090B01X9	Complete	chrZ	29987596	30038289	1287.8	817
EOG090B01XI	Complete	chr10	7730365	7770590	522.1	334
EOG090B01XL	Complete	chr2	54513768	54605955	1479.2	739
EOG090B01Y0	Complete	chr4A	7871495	7892755	1460.0	784
EOG090B01Y3	Complete	chr1	25937437	25977687	1684.7	795
EOG090B01Y7	Complete	chr2	109897761	109907263	1404.3	690
EOG090B01YA	Complete	chr3	93006396	93052847	1515.3	792
EOG090B01YB	Complete	chr1	85983382	86013424	1464.9	766
EOG090B01YI	Complete	chr3	6608988	6619285	494.0	1108
EOG090B01ZE	Complete	chr2	138365175	138393399	881.5	619
EOG090B01ZG	Complete	chr1	100460584	100493733	1691.9	829
EOG090B01ZI	Complete	chr3	83235190	83273136	1410.5	823
EOG090B01ZN	Complete	chr8	15424022	15478497	1397.4	684
EOG090B01ZW	Complete	chrZ	24465889	24535591	1120.2	769
EOG090B0202	Complete	chr2	68622796	68645385	1396.8	696
EOG090B020B	Complete	chr1	2759460	2784703	1103.0	769
EOG090B020C	Complete	chr3	96230864	96271423	1169.5	674
EOG090B020F	Complete	chrZ	47954998	47968216	1345.8	703
EOG090B020M	Complete	chr4A	13562272	13564842	1386.0	735
EOG090B020O	Complete	chr6	6985059	7046888	1003.0	587
EOG090B020X	Complete	chr2	90987150	91038237	1266.9	799
EOG090B0211	Complete	chr6	29469928	29496279	1599.3	937
EOG090B0219	Complete	chr3	63695688	63711190	1065.1	649
EOG090B021C	Complete	chr24	5832888	5838094	1341.8	806
EOG090B021E	Complete	chr1A	6988100	7067527	1307.7	660
EOG090B021G	Complete	chr2	2984143	3019031	1483.1	1267
EOG090B021W	Complete	chrZ	10892992	10951055	2709.1	1303
EOG090B021Y	Missing
EOG090B0229	Complete	chr1	68647536	68697059	1287.8	709
EOG090B022F	Complete	chr9	17101588	17107891	1649.6	744
EOG090B022G	Complete	chr11	4582111	4584405	967.3	593
EOG090B022H	Complete	chr7	18795201	18821208	1342.3	685
EOG090B022Z	Complete	chr1	83413290	83444865	1818.9	1191
EOG090B023A	Complete	chr1	96039603	96072622	1026.4	754
EOG090B023B	Complete	chr3	57082550	57132008	909.6	573
EOG090B023D	Missing
EOG090B023P	Complete	chr19	803699	810992	293.5	209
EOG090B023Q	Complete	chr3	36874200	36926983	1023.2	602
EOG090B023T	Missing
EOG090B024C	Complete	chr14	4742849	4752008	977.6	663
EOG090B024T	Complete	chr15	11099079	11138583	1198.9	735
EOG090B024W	Complete	chr2	86593529	86738191	1027.7	584
EOG090B0250	Complete	chr6	23607500	23651990	871.7	679
EOG090B0257	Complete	chrZ	39823977	39852870	1396.7	679
EOG090B025G	Complete	chr15	9540028	9548147	1377.3	728
EOG090B025H	Complete	chrZ	69157222	69175676	1130.4	671
EOG090B025L	Complete	chr11	3926292	4009921	1567.9	752
EOG090B0261	Complete	chr4	58151324	58170241	1337.2	741
EOG090B026K	Complete	chr5	39779663	39788718	778.3	556
EOG090B026Q	Complete	chr14	10195898	10224075	923.1	625
EOG090B026T	Complete	chr14	7307578	7319030	779.6	605
EOG090B0270	Complete	chr2	108285989	108319939	1101.3	611
EOG090B027C	Complete	chr21	3219544	3231155	1027.3	681
EOG090B027J	Complete	chr17	1718411	1727202	1207.1	654
EOG090B0281	Complete	chr3	72030329	72069102	1397.7	664
EOG090B028E	Complete	chr1	65802194	65847027	1142.4	555
EOG090B028F	Complete	chr3	102001403	102034689	2139.5	2635
EOG090B028H	Duplicated	chr5	59259263	59292427	934.0	655
EOG090B028H	Duplicated	scaffold_10_arrow_ctg1	32820	61930	929.0	655
EOG090B028J	Complete	chr11	7570912	7612187	1093.7	537
EOG090B028P	Complete	chr17	4733851	4797850	1441.3	648
EOG090B028S	Complete	chr10	6250590	6282264	1112.9	588
EOG090B028T	Complete	chr3	26569981	26586395	675.3	396
EOG090B028U	Complete	chr21	2525111	2543118	1398.5	670
EOG090B0298	Complete	chr12	10827933	10839405	1602.7	785
EOG090B029C	Complete	chr17	6096930	6107408	1416.1	714
EOG090B029N	Complete	chr11	13746909	13770369	1411.0	653
EOG090B029U	Complete	chr13	15127233	15135831	962.6	685
EOG090B02A0	Complete	chr5	40028946	40040348	1257.5	691
EOG090B02A8	Complete	chr1	41876768	41879290	1268.4	713
EOG090B02A9	Complete	chr9	11123636	11139185	1440.2	669
EOG090B02AA	Complete	chr10	11585171	11597774	961.4	586
EOG090B02AB	Complete	chr2	81370965	81390879	1106.8	541
EOG090B02B1	Complete	chr23	70601	97575	1401.6	652
EOG090B02BC	Complete	chr12	20206077	20256458	892.8	530
EOG090B02BG	Complete	chrZ	35700452	35732750	1246.1	654
EOG090B02BM	Complete	chr13	8968962	8986493	1515.8	778
EOG090B02C7	Complete	chr7	31408502	31470863	1382.4	670
EOG090B02CL	Complete	chr4	27994707	28011744	723.5	406
EOG090B02CR	Complete	chr5	40063148	40085984	1299.8	646
EOG090B02CW	Complete	chr14	8067371	8081489	1299.4	700
EOG090B02D0	Complete	chr1A	47414129	47441217	1321.3	659
EOG090B02D4	Complete	chr17	7614278	7620463	1121.2	591
EOG090B02D5	Complete	chr8	2769018	2799031	1129.8	621
EOG090B02DG	Complete	chr1A	33101546	33112154	1012.2	486
EOG090B02DP	Complete	chr1	99930775	100032139	1216.8	629
EOG090B02DX	Complete	chr20	9689960	9708587	971.5	518
EOG090B02DZ	Complete	chr19	2593716	2607930	1303.9	679
EOG090B02E3	Complete	chr15	7174732	7184463	1257.2	629
EOG090B02E6	Complete	chr2	80797038	80821825	942.3	574
EOG090B02EA	Complete	chr5	17725767	17744675	1140.5	681
EOG090B02EG	Complete	chr3	5567617	5582118	1330.4	631
EOG090B02ET	Complete	chr14	6919467	6928696	1223.0	694
EOG090B02EV	Complete	chr1A	12033364	12062863	1035.8	625
EOG090B02EW	Complete	chr22	4592203	4609751	1254.9	736
EOG090B02F4	Complete	chr10	7295132	7339553	1370.7	863
EOG090B02FA	Complete	chr12	9700523	9710682	921.6	599
EOG090B02FC	Complete	chr2	13761393	13797996	1349.1	649
EOG090B02FE	Complete	chr3	90526096	90543350	1277.9	648
EOG090B02FI	Complete	chr1	17710090	17743317	1247.1	592
EOG090B02FZ	Complete	chr7	8692422	8711322	1202.1	564
EOG090B02G5	Complete	chrZ	6194457	6226585	1393.8	668
