# BUSCO version is: 3.0.2 
# The lineage dataset is: vertebrata_odb9 (Creation date: 2016-02-13, number of species: 65, number of BUSCOs: 2586)
# To reproduce this run: python /software/vertres/bin-external/busco-3.02/scripts/run_BUSCO.py -i bStrHab1.pri.cur.20191108.fasta -o bStrHab1.pri.cur.20191108.fasta.vert.human.busco -l /lustre/scratch116/vr/projects/vgp/user/mu2/busco_VGP/vertebrata_odb9/ -m genome -c 20 -t bStrHab1.pri.cur.20191108.fasta.vert.humna.tmp/ -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090B00DR	Complete	S16	9750297	9773514	2601.8	1640
EOG090B00E7	Complete	chr10	23547179	23573346	1857.4	1674
EOG090B00EI	Complete	chr5	73487721	73537726	2923.9	1663
EOG090B00ER	Complete	chr3	34992366	35060733	3195.2	1496
EOG090B00EW	Complete	chr1	54182313	54236741	1268.2	869
EOG090B00F1	Complete	chr7	31622760	31659313	2569.8	1669
EOG090B00F6	Complete	chr12	6946904	6987585	1346.3	1114
EOG090B00F8	Complete	chr10	14718624	14802080	2758.7	1498
EOG090B00FD	Complete	chr1	102051622	102092253	1927.5	1400
EOG090B00G4	Complete	chr11	10906912	10952760	2371.7	1288
EOG090B00GH	Complete	chr5	3574643	3658810	2411.5	1265
EOG090B00GK	Complete	chr4	3558094	3616099	1769.1	933
EOG090B00GQ	Complete	chr4	39968379	40002011	2757.0	1355
EOG090B00GU	Complete	chr3	50450938	50516106	2071.2	1151
EOG090B00GW	Complete	chr6	24863462	24882463	1485.5	1536
EOG090B00HG	Complete	chr2	61296257	61330735	1784.1	1607
EOG090B00I9	Complete	S16	9290216	9310866	3183.4	1594
EOG090B00IJ	Complete	chr1	149226699	149320141	2138.9	1320
EOG090B00IL	Complete	chr5	27315871	27352069	2373.4	1107
EOG090B00IN	Complete	chrZ	66095517	66188258	1967.3	1294
EOG090B00IU	Complete	chr7	45559848	45606680	1976.2	1313
EOG090B00J3	Complete	chr10	4827452	4896161	1496.8	1003
EOG090B00J8	Complete	chr1	40640012	40711999	2461.1	1368
EOG090B00JL	Complete	chr8	4950506	4983320	1296.1	1227
EOG090B00JU	Complete	chr6	5115500	5153600	2705.5	1217
EOG090B00JW	Complete	chr15	3398577	3419402	2537.6	1269
EOG090B00JZ	Complete	chr8	19740653	19788075	1940.1	1322
EOG090B00K7	Complete	chr15	5941671	5968675	2849.1	1519
EOG090B00KE	Complete	chrZ	72434495	72477444	2582.6	1246
EOG090B00KL	Complete	chrZ	88394778	88423499	2477.2	1264
EOG090B00KR	Complete	chr9	9126101	9183509	2254.4	1182
EOG090B00L0	Duplicated	chrW	3761544	3782057	1311.5	965
EOG090B00L0	Duplicated	chrZ	97221216	97240710	1367.4	942
EOG090B00L1	Complete	S16	9499818	9605196	1852.6	1184
EOG090B00L4	Complete	chr1	141411988	141453433	2562.6	1194
EOG090B00L6	Complete	chr5	36759941	36798385	1460.5	864
EOG090B00LJ	Complete	chr8	63168202	63190468	460.8	544
EOG090B00M3	Complete	chr2	105497288	105557286	1444.6	837
EOG090B00MK	Complete	chr3	49957275	49988099	1937.8	1100
EOG090B00MR	Complete	chr1	83979592	84081492	1247.3	1023
EOG090B00NB	Complete	chrZ	79093082	79194550	1509.5	996
EOG090B00O2	Complete	chr7	15742402	15795493	2216.1	1231
EOG090B00ON	Complete	chr5	65941664	65951120	1327.9	1203
EOG090B00OU	Complete	chr10	29849175	29922729	2075.3	1207
EOG090B00OY	Complete	chr10	37119551	37159810	2100.1	1133
EOG090B00P0	Complete	chr9	8345249	8370549	1966.1	1130
EOG090B00PB	Complete	chr11	19996935	20115609	2130.3	1076
EOG090B00PC	Complete	chr3	26033148	26133060	1942.8	1200
EOG090B00PE	Complete	chr3	71209215	71251803	1790.5	946
EOG090B00PL	Missing
EOG090B00PS	Complete	chr5	21781791	21825308	2231.7	1167
EOG090B00PT	Complete	chr5	49302151	49312626	374.1	190
EOG090B00PZ	Complete	chr7	23726055	23805628	1366.5	795
EOG090B00QA	Complete	chr4	48774410	48807084	1524.5	1433
EOG090B00QJ	Complete	chr11	38694854	38726564	1933.2	953
EOG090B00QN	Complete	chr4	57444900	57496176	2374.8	1163
EOG090B00QP	Complete	chr2	34075184	34116324	2065.9	1072
EOG090B00QU	Complete	chrZ	101736474	101775874	1720.2	1015
EOG090B00R0	Complete	chr7	37409810	37429706	1134.4	611
EOG090B00R5	Complete	S16	4127493	4196112	1020.7	561
EOG090B00RI	Complete	chr8	53701590	53727643	400.5	358
EOG090B00RL	Complete	chr11	2848381	2935982	1763.8	1016
EOG090B00RM	Complete	chr1	143568361	143595777	2226.3	1154
EOG090B00RO	Complete	chr1	144454963	144517979	1525.4	1087
EOG090B00RP	Complete	chr11	7944813	7971314	2225.8	1269
EOG090B00S5	Complete	chr2	9062150	9117578	1410.7	1233
EOG090B00S6	Complete	chr6	52811641	52857970	2216.4	1069
EOG090B00S8	Complete	chr3	16411573	16415154	516.7	1077
EOG090B00SR	Complete	chr5	44324240	44384453	1759.7	1098
EOG090B00SY	Complete	chr4	68145688	68188874	1669.4	942
EOG090B00TE	Complete	chr7	18242912	18288829	1631.6	889
EOG090B00TI	Complete	chr5	79651236	79677995	1670.5	887
EOG090B00TL	Complete	chr5	77365212	77410238	2221.1	1086
EOG090B00U4	Complete	chr16	3373108	3409533	2215.1	1132
EOG090B00U6	Complete	chr6	35684224	35726252	2254.4	1841
EOG090B00UB	Complete	chr7	12356018	12424007	2028.3	1075
EOG090B00UO	Complete	chr2	106841957	106866423	1170.3	1131
EOG090B00UU	Complete	chr8	61040920	61104989	2221.0	1041
EOG090B00VD	Complete	chr12	7716627	7739983	2240.6	1071
EOG090B00VK	Complete	chr7	47226245	47246046	2027.6	945
EOG090B00VM	Complete	chr4	8703970	8733823	1512.4	976
EOG090B00VN	Complete	chr7	11670267	11776774	1497.8	770
EOG090B00VQ	Complete	chr12	18260603	18279297	1458.1	969
EOG090B00VU	Complete	chr2	57506264	57565798	1373.4	788
EOG090B00WA	Complete	chr23	503735	513416	2128.1	1033
EOG090B00WE	Complete	chr11	35987270	35999534	2014.3	1017
EOG090B00WK	Complete	chr1	35222102	35233869	2020.8	1019
EOG090B00WV	Complete	chr4	17287344	17297842	1865.2	1044
EOG090B00WW	Complete	chr2	11237536	11338260	1952.8	1626
EOG090B00X1	Complete	chr20	2701542	2782174	2037.0	1152
EOG090B00X2	Complete	chr11	3456008	3480139	2491.5	1213
EOG090B00X6	Complete	chr2	95116067	95201836	2099.2	1086
EOG090B00X9	Complete	chr12	12952830	12970704	1630.5	1109
EOG090B00XC	Complete	chr4	78661477	78701877	1742.4	1158
EOG090B00XK	Complete	chr4	1939968	1957586	2152.4	1004
EOG090B00XY	Fragmented	chr1	19178086	19181169	1116.6	674
EOG090B00Y2	Duplicated	chrW	2007918	2075582	1818.6	1162
EOG090B00Y2	Duplicated	chrZ	21266441	21304542	1977.4	1176
EOG090B00Y8	Complete	chr14	58282	74282	1495.2	915
EOG090B00YJ	Duplicated	chrW	32790446	32820082	1634.4	1006
EOG090B00YJ	Duplicated	chrZ	16123318	16136073	1852.1	1043
EOG090B00YL	Complete	chr10	29704472	29795025	1744.6	1142
EOG090B00YR	Complete	chr3	71113246	71166738	1664.3	881
EOG090B00YY	Complete	chrZ	92786038	92813675	1634.6	964
EOG090B00Z9	Complete	chr1	83694439	83765517	1935.2	888
EOG090B00ZG	Complete	S16	10692670	10738987	1452.5	1019
EOG090B00ZI	Complete	chr16	4158436	4197051	1953.0	980
EOG090B00ZU	Complete	S16	303446	329777	1884.3	944
EOG090B0102	Complete	chr1	11317330	11342123	2223.2	1051
EOG090B0103	Complete	chr5	71856200	71882747	2187.0	1160
EOG090B0105	Complete	chr3	47722870	47804150	1923.7	1260
EOG090B0108	Complete	chr4	51374359	51413090	1487.5	887
EOG090B010A	Missing
EOG090B010Q	Complete	chr5	67448390	67459273	1722.6	1009
EOG090B0111	Complete	chr2	105169999	105222360	2250.3	1044
EOG090B011C	Complete	S16	1117454	1145433	2066.6	1029
EOG090B0126	Complete	chr4	52620964	52642572	1588.2	967
EOG090B012Y	Complete	chr1	82793109	82856472	2206.4	1037
EOG090B012Z	Complete	chr5	54403909	54492652	1325.0	895
EOG090B0135	Complete	chr11	36052566	36089363	1895.0	1235
EOG090B0139	Complete	chr1	15124574	15162947	980.0	651
EOG090B013I	Complete	chr4	10545234	10609572	1198.3	1254
EOG090B013L	Complete	chr4	69810239	69865006	1962.0	987
EOG090B013X	Complete	chr7	34375171	34406551	1788.9	866
EOG090B013Y	Complete	chr12	18760045	18802051	1816.2	914
EOG090B0144	Complete	chr8	34216294	34285935	2139.8	996
EOG090B014A	Complete	chr2	68060075	68111449	2001.4	967
EOG090B014C	Complete	chr3	72536533	72572101	1970.6	938
EOG090B014D	Complete	chr5	34652364	34700913	912.1	775
EOG090B014G	Complete	NW_022045634.1_ctg1	185361	202341	1886.8	934
EOG090B014H	Complete	chr6	75038740	75074106	614.0	580
EOG090B014N	Complete	chr16	2179540	2212316	1849.9	915
EOG090B014X	Complete	chrZ	19738506	19768670	2000.1	910
EOG090B014Y	Complete	chr2	101303507	101318757	921.3	811
EOG090B0153	Complete	chr3	19625382	19628870	1969.1	1029
EOG090B0158	Complete	chr4	29381243	29412422	1353.5	848
EOG090B015P	Complete	chr12	8766930	8786160	2057.2	1197
EOG090B015R	Complete	chr4	68048491	68054334	1591.6	836
EOG090B0163	Complete	chr17	298125	306676	1969.8	956
EOG090B016C	Complete	chr10	13864970	13899081	1638.7	939
EOG090B016Q	Complete	chr13	15892582	15925709	1337.8	917
EOG090B0178	Complete	chr16	2746854	2794089	1602.0	825
EOG090B017C	Complete	chr5	75550919	75603019	1078.8	870
EOG090B017H	Complete	chr17	5332666	5365512	2073.3	980
EOG090B017X	Complete	chr15	4319538	4347953	1355.4	708
EOG090B0183	Complete	chr7	56366199	56394539	2001.1	967
EOG090B018F	Complete	chr4	83691615	83700707	1684.9	824
EOG090B018Q	Complete	chr19	255804	277446	715.8	534
EOG090B0196	Complete	chr3	67005102	67039876	1098.3	924
EOG090B019C	Complete	chr1	48417816	48484619	1892.8	861
EOG090B019E	Complete	chr13	7992309	8002416	573.4	426
EOG090B01A7	Complete	chr4	36243643	36262870	1801.4	812
EOG090B01BC	Complete	chrZ	47659665	47694408	978.9	719
EOG090B01BF	Duplicated	chrW	36120369	36212904	1523.7	772
EOG090B01BF	Duplicated	chrZ	27423650	27478806	1538.6	729
EOG090B01BH	Complete	chr7	9516404	9563333	1527.1	930
EOG090B01BK	Complete	chr6	30333096	30392030	1226.4	833
EOG090B01BP	Complete	chr5	23306258	23333962	1410.1	861
EOG090B01C2	Complete	chr8	29457570	29512023	1407.3	867
EOG090B01C3	Complete	chr17	5369353	5385984	1611.4	1071
EOG090B01CL	Complete	chr1	41003765	41064424	1309.4	884
EOG090B01CM	Complete	S16	10779688	10794551	1382.0	819
EOG090B01CT	Complete	chr9	13110185	13138129	1241.0	820
EOG090B01CY	Complete	chr1	23660950	23684001	1570.1	860
EOG090B01DA	Complete	chr16	1866772	1891674	1415.0	782
EOG090B01DB	Complete	chr10	37161963	37191166	1515.6	827
EOG090B01DI	Complete	chr7	5764281	5810766	1403.1	842
EOG090B01DL	Complete	chr9	19830604	19842873	1597.7	849
EOG090B01DR	Complete	chr6	61351083	61385198	1704.0	800
EOG090B01DX	Complete	chr19	300362	322352	1839.5	856
EOG090B01E6	Complete	chr6	11884357	11909868	1268.5	675
EOG090B01EP	Complete	chr16	1067517	1079588	1519.3	766
EOG090B01ER	Complete	chr1	22428581	22463184	668.9	583
EOG090B01ET	Complete	chr7	55275952	55311274	1378.9	800
EOG090B01F0	Complete	chr16	4281258	4317269	1563.1	799
EOG090B01F4	Complete	chr8	14652851	14680803	1125.1	611
EOG090B01FE	Complete	chr4	6932393	6942360	1737.6	871
EOG090B01FF	Complete	chr7	29359848	29377772	1372.5	865
EOG090B01FI	Complete	chr5	59880827	59899280	1421.3	987
EOG090B01FM	Complete	chr1	65655826	65684452	1381.0	941
EOG090B01FP	Complete	chr1	38449909	38487249	1475.7	775
EOG090B01FT	Complete	chr1	90243917	90288299	1452.0	1233
EOG090B01FZ	Complete	chr17	79597	91889	1664.7	794
EOG090B01G5	Complete	chr6	65228237	65267920	1612.2	835
EOG090B01GE	Complete	chr3	23974582	24009695	1637.8	837
EOG090B01GF	Complete	S16	8212290	8243599	1491.2	792
EOG090B01GG	Complete	chr9	9312870	9343821	1263.6	983
EOG090B01H4	Complete	chr5	60511862	60578602	1216.7	899
EOG090B01H7	Complete	chr1	144218328	144277900	1585.2	818
EOG090B01HH	Fragmented	chr1	63019741	63054818	405.6	211
EOG090B01HM	Complete	S16	4558863	4563974	1301.8	676
EOG090B01HY	Complete	chr6	36969540	37011333	1294.0	880
EOG090B01I6	Complete	chr15	10954213	11008507	1092.1	567
EOG090B01IB	Complete	chr9	2295819	2311576	1660.8	927
EOG090B01IE	Complete	chr5	49229655	49273799	1427.1	779
EOG090B01IG	Complete	chr1	13412415	13474680	2365.6	1100
EOG090B01IL	Complete	S16	7743496	7781721	1590.1	820
EOG090B01IX	Complete	chr3	994093	1019799	1676.4	803
EOG090B01J3	Complete	chr1	124199072	124209794	1597.7	762
EOG090B01JB	Complete	chr18	556758	593859	1545.9	834
EOG090B01JU	Complete	chr1	47874760	47890105	984.9	514
EOG090B01JZ	Complete	chr12	6019880	6034984	1289.7	1012
EOG090B01K1	Complete	chr5	49276575	49299018	1474.7	793
EOG090B01K3	Complete	chr4	54897242	54914427	1753.3	832
EOG090B01K5	Complete	chr5	7040695	7084950	1697.0	902
EOG090B01KC	Complete	chr6	75178093	75206379	902.0	742
EOG090B01KL	Complete	chr13	8089177	8126270	1436.6	759
EOG090B01KN	Complete	chr7	53530780	53636468	1570.1	791
EOG090B01KT	Complete	chr1	62102328	62186143	1492.8	936
EOG090B01KU	Complete	chr3	7180964	7202699	1044.2	721
EOG090B01L3	Complete	chr4	82600393	82676729	1152.9	707
EOG090B01L6	Complete	chr19	3595403	3628728	1510.1	703
EOG090B01L8	Complete	chr10	43060644	43079879	1280.0	950
EOG090B01LE	Complete	chr9	16357100	16379012	1232.6	691
EOG090B01LT	Complete	chr2	119394510	119430590	1794.4	865
EOG090B01LW	Complete	chr10	41897161	41922256	1759.9	865
EOG090B01LY	Complete	chrZ	20503205	20551559	1502.5	782
EOG090B01M3	Complete	chr1	24184802	24226571	1146.5	780
EOG090B01MB	Complete	chr8	50153034	50184053	1245.0	786
EOG090B01MG	Complete	chr7	24190156	24224373	1248.3	717
EOG090B01MH	Complete	chr3	7360707	7458473	1691.7	926
EOG090B01MU	Complete	chr2	87897433	87901380	1464.7	784
EOG090B01MV	Complete	chr8	30792557	30819666	1336.3	722
EOG090B01NH	Complete	chr1	107474169	107514233	825.9	707
EOG090B01NJ	Complete	chr2	3132741	3142417	1275.4	938
EOG090B01NR	Complete	chr4	56857137	56878169	2085.6	1059
EOG090B01NT	Complete	chr2	94825730	94897420	970.0	608
EOG090B01OE	Complete	chr4	70116867	70145978	1429.3	910
EOG090B01ON	Complete	chr8	58946011	58962108	812.6	434
EOG090B01OQ	Complete	chr12	11671017	11719000	991.2	620
EOG090B01OT	Complete	chr5	59216576	59250477	1393.0	804
EOG090B01OW	Complete	chr9	17079459	17116791	667.0	577
EOG090B01P0	Complete	chr4	77452630	77471456	705.4	534
EOG090B01P4	Complete	chr1	85490807	85599999	1687.0	822
EOG090B01PI	Complete	chr4	62791600	62834588	1435.7	781
EOG090B01PW	Complete	chr5	74162072	74197989	1223.2	585
EOG090B01Q0	Complete	chr6	28860492	28896192	1151.6	743
EOG090B01Q1	Complete	chr3	6728941	6746330	1516.7	768
EOG090B01Q3	Complete	chr6	15023429	15089418	1602.6	791
EOG090B01Q4	Complete	chr13	14766948	14790267	1515.1	811
EOG090B01Q5	Complete	chr11	31559639	31574692	1120.3	821
EOG090B01Q9	Complete	chr4	7595185	7631266	1676.8	1144
EOG090B01QB	Complete	chr1	62943990	62980355	1165.7	700
EOG090B01QK	Complete	chr7	51602495	51629969	1350.3	784
EOG090B01QL	Complete	chr3	45829361	45850956	1660.9	806
EOG090B01QO	Complete	chr11	1988138	2015664	1656.5	859
EOG090B01QR	Complete	chr8	23886762	23939042	1085.2	568
EOG090B01QX	Complete	chr3	1920154	1988605	903.6	535
EOG090B01R7	Fragmented	chr20	1578742	1584196	1207.9	592
EOG090B01R8	Complete	chr5	73751722	73782121	1383.0	736
EOG090B01RR	Complete	chr8	9416269	9466926	1785.7	1146
EOG090B01RY	Complete	chr2	96554639	96582143	862.7	636
EOG090B01S1	Complete	chr1	61055473	61102793	1624.1	938
EOG090B01SA	Fragmented	chr5	2436759	2477698	767.7	438
EOG090B01SI	Complete	chr16	3223971	3239634	1598.3	770
EOG090B01SN	Complete	chrZ	95917460	95985324	1526.6	730
EOG090B01SW	Complete	S16	3620202	3799364	1490.5	695
EOG090B01SX	Complete	chr19	3635235	3656992	1481.2	751
EOG090B01SZ	Complete	chr7	16642251	16696216	1458.8	879
EOG090B01T9	Complete	chr10	20874826	20889591	1329.9	811
EOG090B01TD	Complete	chr5	68475745	68509422	869.4	888
EOG090B01TI	Complete	chr4	36097566	36117298	1439.4	1067
EOG090B01TS	Complete	chr8	35939804	36008338	1445.2	766
EOG090B01TT	Complete	chr9	29538065	29555607	1566.4	783
EOG090B01TU	Complete	chr2	11343125	11366633	1587.8	840
EOG090B01U6	Complete	chr11	7976683	7993502	1188.8	747
EOG090B01U8	Complete	chr11	1695816	1710253	1358.4	732
EOG090B01UC	Complete	chr2	56759643	56794952	1523.4	748
EOG090B01UD	Complete	S16	8498702	8556840	873.3	665
EOG090B01UK	Complete	chr16	3574260	3590849	1302.5	729
EOG090B01UL	Complete	chr1	119366877	119412383	1268.1	737
EOG090B01V1	Complete	chr3	50555353	50581450	1518.7	820
EOG090B01V8	Complete	chrZ	17295110	17352663	1312.5	996
EOG090B01VD	Complete	chr2	17045530	17108980	939.2	674
EOG090B01VH	Complete	chrZ	76025497	76052199	841.6	550
EOG090B01VN	Complete	chr4	27934716	27984284	1719.4	889
EOG090B01VR	Complete	chrZ	38999802	39042844	1141.3	712
EOG090B01VY	Complete	chr14	12118698	12130045	928.7	749
EOG090B01WE	Complete	chr2	93816014	93846966	1445.3	705
EOG090B01WJ	Complete	chr1	141379661	141410681	1477.7	704
EOG090B01WP	Complete	chr1	122924628	122953370	1253.2	629
EOG090B01WV	Complete	chr6	51612119	51632172	794.4	466
EOG090B01WY	Complete	chr2	19750654	19792374	1356.0	957
EOG090B01WZ	Complete	chr2	65297818	65300553	1553.4	810
EOG090B01X3	Complete	chrZ	35555972	35588130	1482.3	798
EOG090B01X9	Complete	chrZ	38544747	38592257	1301.4	742
EOG090B01XI	Complete	chr9	14744719	14791363	526.9	334
EOG090B01XL	Complete	chr1	150950254	151045765	1507.1	734
EOG090B01Y0	Complete	chr9	43157333	43179998	1461.3	737
EOG090B01Y3	Complete	chr2	10478374	10515128	1687.1	795
EOG090B01Y7	Complete	chr1	42749848	42768835	1359.7	656
EOG090B01YA	Complete	chr10	33397802	33447878	1532.7	792
EOG090B01YB	Complete	chr2	60167093	60198450	1464.9	766
EOG090B01YI	Complete	chr6	57181512	57193299	405.2	1035
EOG090B01ZE	Complete	chr1	13111460	13137772	889.7	638
EOG090B01ZG	Complete	chr2	42476840	42531074	1690.1	828
EOG090B01ZI	Complete	chr10	24519172	24556637	1441.4	706
EOG090B01ZN	Complete	chr8	47714324	47785541	1402.7	733
EOG090B01ZW	Complete	chrZ	32406142	32480332	1284.2	793
EOG090B0202	Complete	chr1	92048618	92074048	1118.7	675
EOG090B020B	Complete	chr2	16836666	16858896	1278.2	807
EOG090B020C	Complete	chr10	28345431	28397312	1197.3	670
EOG090B020F	Complete	chrZ	90844374	90859454	1352.4	703
EOG090B020M	Complete	chr9	31510071	31512644	1390.1	733
EOG090B020O	Complete	chr5	33391098	33447566	1415.4	729
EOG090B020X	Complete	chr1	62187259	62236656	1292.7	806
EOG090B0211	Complete	chr5	76512913	76548047	1603.9	864
EOG090B0219	Complete	chr6	1425515	1440414	1071.3	653
EOG090B021C	Complete	chr17	2137348	2143695	1332.2	807
EOG090B021E	Complete	chr3	8914430	8992100	1314.5	658
EOG090B021G	Complete	chr1	100156358	100207083	1402.5	1244
EOG090B021W	Complete	chrZ	59125155	59183195	2709.6	1302
EOG090B021Y	Missing
EOG090B0229	Complete	chr2	105254681	105312328	1285.2	679
EOG090B022F	Complete	chr8	34986943	34993893	1676.6	756
EOG090B022G	Complete	chrZ	21010752	21013046	969.1	590
EOG090B022H	Complete	chr5	15287177	15309579	1344.7	685
EOG090B022Z	Complete	chr2	57478840	57502048	1822.5	1186
EOG090B023A	Complete	chr2	47279640	47311447	1013.2	736
EOG090B023B	Complete	chr10	7765005	7805372	1106.4	694
EOG090B023D	Complete	chrZ	44892144	44909078	1286.7	709
EOG090B023P	Complete	S16	11138882	11157537	302.2	198
EOG090B023Q	Complete	chr6	24787383	24839546	1021.1	600
EOG090B023T	Missing
EOG090B024C	Complete	chr4	82341504	82351579	1015.3	674
EOG090B024T	Complete	chr11	2581405	2629948	1202.8	735
EOG090B024W	Complete	chr1	66504113	66645613	1018.1	585
EOG090B0250	Complete	chr5	69879686	69930777	957.1	679
EOG090B0257	Complete	chrZ	42364374	42394576	1394.4	679
EOG090B025G	Complete	chr11	877617	884566	1381.2	731
EOG090B025H	Complete	chrZ	72409023	72426990	1141.2	671
EOG090B025L	Complete	chrZ	20301407	20377109	1576.8	756
EOG090B0261	Complete	chr7	62615765	62634805	1356.4	742
EOG090B026K	Complete	chr4	35270814	35279811	774.8	529
EOG090B026Q	Complete	chr4	71201225	71233618	940.5	620
EOG090B026T	Complete	chr4	84972572	84987353	805.0	567
EOG090B0270	Complete	chr1	44370426	44402933	1101.9	624
EOG090B027C	Complete	chr16	7160576	7174906	1072.5	674
EOG090B027J	Complete	chr15	10133598	10144603	1213.7	652
EOG090B0281	Complete	chr10	13304028	13344387	1477.3	695
EOG090B028E	Complete	chr2	102240166	102287544	1137.1	536
EOG090B028F	Complete	chr10	40724032	40771631	1915.5	2366
EOG090B028H	Complete	chr4	11735642	11776207	975.9	666
EOG090B028J	Duplicated	chrW	12929828	12977225	1052.5	522
EOG090B028J	Duplicated	chrZ	6141628	6185547	1082.5	535
EOG090B028P	Complete	chr15	7409016	7468747	1528.1	676
EOG090B028S	Complete	chr9	16383815	16419411	1123.1	611
EOG090B028T	Complete	chr6	35837950	35845690	686.7	386
EOG090B028U	Complete	chr16	7838773	7859386	1395.6	670
EOG090B0298	Complete	chr11	37805204	37815844	1596.2	785
EOG090B029C	Complete	chr15	6044818	6055772	1424.4	714
EOG090B029N	Duplicated	chrW	29527628	29552923	1384.2	653
EOG090B029N	Duplicated	chrZ	484094	508150	1409.4	653
EOG090B029U	Complete	chr12	16617069	16625534	994.5	687
EOG090B02A0	Complete	chr4	35009473	35020540	1261.1	691
EOG090B02A8	Complete	chr2	76089951	76111676	1268.9	712
EOG090B02A9	Complete	chr8	20890705	20913849	1440.2	669
EOG090B02AA	Complete	chr9	10480451	10496294	954.0	605
EOG090B02AB	Complete	chr1	71900036	71917372	1105.4	549
EOG090B02B1	Complete	chr12	1520367	1550555	1401.6	652
EOG090B02BC	Complete	chr11	16450556	16512492	893.0	527
EOG090B02BG	Complete	chrZ	36859316	36885554	1200.2	660
EOG090B02BM	Complete	chr12	10218417	10237558	1511.1	761
EOG090B02C7	Complete	chr5	49517470	49594074	1326.7	669
EOG090B02CL	Complete	chr7	29448638	29464003	722.5	412
EOG090B02CR	Complete	chr4	34961289	34985526	1283.9	655
EOG090B02CW	Complete	chr4	85797912	85814264	1324.7	701
EOG090B02D0	Complete	chr3	77074634	77103521	1320.4	659
EOG090B02D4	Complete	chr15	4474735	4492390	1082.7	574
EOG090B02D5	Complete	chr8	61282242	61319162	1130.0	676
EOG090B02DG	Complete	chr3	37720932	37732584	1008.3	486
EOG090B02DP	Complete	chr2	42979834	43069940	1088.3	599
EOG090B02DX	Complete	chr13	13336793	13348976	979.5	519
EOG090B02DZ	Complete	S16	4458692	4472956	1315.0	679
EOG090B02E3	Complete	chr11	8172647	8184253	1254.8	624
EOG090B02E6	Complete	chr1	72478654	72500477	930.8	579
EOG090B02EA	Complete	chr4	48377767	48399098	1143.0	657
EOG090B02EG	Complete	chr6	58281122	58305741	1322.5	634
EOG090B02ET	Complete	chr4	84914526	84923207	1220.3	690
EOG090B02EV	Complete	chr3	14385987	14396521	1224.3	657
