# BUSCO version is: 3.0.2 
# The lineage dataset is: vertebrata_odb9 (Creation date: 2016-02-13, number of species: 65, number of BUSCOs: 2586)
# To reproduce this run: python /software/vertres/bin-external/busco-3.02/scripts/run_BUSCO.py -i fGouWil2.pri.cur.20181116.fasta -o fGouWil2.pri.cur.20181116.fasta.vert.human.busco -l /lustre/scratch116/vr/projects/vgp/user/mu2/busco_VGP/vertebrata_odb9/ -m genome -c 20 -t fGouWil2.pri.cur.20181116.vert.humna.tmp/ -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090B00X9	Complete	chr10	18054479	18078289	1114.8	823
EOG090B00XC	Complete	chr8	7266153	7293273	1556.6	1127
EOG090B00XK	Complete	chr3	43492093	43551597	1995.0	932
EOG090B00XY	Complete	chr16	24116621	24120417	1302.0	837
EOG090B00Y2	Complete	chr6	58049641	58072537	1838.2	1148
EOG090B00Y8	Complete	chr19	18029760	18057980	1340.6	915
EOG090B00YJ	Complete	chr3	14323957	14336211	1773.3	1034
EOG090B00YL	Complete	chr15	7635695	7708142	1724.4	1152
EOG090B00YR	Complete	chr8	31222496	31280016	1195.1	971
EOG090B00YY	Complete	chr9	19215184	19243712	1531.0	941
EOG090B00Z9	Complete	chr20	24249469	24292501	1882.0	899
EOG090B00ZG	Complete	chr13	10722220	10745813	860.2	662
EOG090B00ZI	Complete	chr7	32827674	32851244	1993.8	983
EOG090B00ZU	Complete	chr14	23885918	23925554	1628.8	893
EOG090B0102	Complete	chr16	19876865	19889912	2166.6	1039
EOG090B0103	Complete	chr1	32629238	32661052	2177.2	1151
EOG090B0105	Complete	chr6	44837885	44872020	1741.0	1261
EOG090B0108	Complete	chr3	42787287	42804811	1469.3	885
EOG090B010A	Complete	chr22	23259283	23284446	1510.3	1032
EOG090B010Q	Complete	chr15	16306422	16316739	1710.9	1009
EOG090B0111	Complete	chr21	26626478	26655058	1723.6	843
EOG090B011C	Complete	chr14	28350437	28383691	2024.5	1029
EOG090B0126	Complete	chr6	59968788	60029410	764.7	655
EOG090B012Y	Complete	chr20	19249902	19370590	2161.7	1017
EOG090B012Z	Complete	chr21	23634225	23731291	1187.2	891
EOG090B0135	Complete	chr5	29036083	29090946	1315.1	956
EOG090B0139	Complete	chr11	9200193	9260799	1151.4	988
EOG090B013I	Complete	chr22	25993610	26016206	979.9	1103
EOG090B013L	Complete	chr8	9868682	9904156	1560.8	869
EOG090B013X	Fragmented	chr10	2111769	2148753	1386.4	798
EOG090B013Y	Complete	chr10	14485641	14508398	1492.2	718
EOG090B0144	Complete	chr4	6623782	6665367	2042.9	1001
EOG090B014A	Complete	chr3	32651736	32667893	1891.6	967
EOG090B014C	Complete	chr6	49676213	49694886	1898.4	937
EOG090B014D	Complete	chr15	7843315	7876391	535.9	629
EOG090B014G	Complete	chr8	17934493	17948667	1869.7	936
EOG090B014H	Complete	scaffold_320_arrow_ctg1	1486714	1532989	787.3	579
EOG090B014N	Complete	chr5	40911111	40945099	1668.7	944
EOG090B014X	Complete	chr6	57831936	57866674	1963.7	937
EOG090B014Y	Complete	chr14	8536512	8564883	573.9	669
EOG090B0153	Fragmented	chr6	17918594	17920138	951.9	499
EOG090B0158	Complete	chr22	3935518	3964648	1086.2	771
EOG090B015P	Complete	chr14	10758295	10789505	1871.4	1163
EOG090B015R	Complete	chr6	46116882	46138949	1396.0	765
EOG090B0163	Complete	chr13	18267630	18291844	1831.6	956
EOG090B016C	Complete	chr1	9540862	9566011	1540.4	942
EOG090B016Q	Complete	chr7	16742532	16766336	1421.4	933
EOG090B0178	Missing
EOG090B017C	Complete	chr15	35902838	35953540	1179.6	883
EOG090B017H	Complete	chr13	6721960	6753318	1540.2	862
EOG090B017X	Complete	chr12	28881254	28941353	1617.9	821
EOG090B0183	Complete	chr1	28673659	28685850	1880.2	967
EOG090B018F	Fragmented	chr8	1868416	1887198	988.6	549
EOG090B018Q	Complete	chr16	14578743	14642310	1215.2	644
EOG090B0196	Complete	chr6	25819719	25844076	732.7	661
EOG090B019C	Complete	chr17	5432317	5479912	1860.2	861
EOG090B019E	Complete	chr7	3136517	3169263	449.3	375
EOG090B01A7	Complete	chr22	24872694	24889697	1744.4	812
EOG090B01BC	Complete	chr12	8536460	8565645	730.1	717
EOG090B01BF	Complete	chr9	18624072	18670080	1356.7	764
EOG090B01BH	Complete	chr1	16729261	16778674	1030.6	854
EOG090B01BK	Complete	scaffold_320_arrow_ctg1	3458445	3473767	787.4	543
EOG090B01BP	Complete	chr21	11853558	11875658	1212.6	877
EOG090B01C2	Complete	chr7	35715633	35747067	948.6	806
EOG090B01C3	Complete	chr14	4382772	4398231	1029.5	840
EOG090B01CL	Complete	chr7	23841994	23883702	671.7	774
EOG090B01CM	Complete	chr14	5529477	5544888	1160.8	854
EOG090B01CT	Complete	chr3	18908294	18923749	1210.3	839
EOG090B01CY	Complete	chr11	331351	346092	1560.6	875
EOG090B01DA	Complete	chr7	36161186	36188095	1261.4	735
EOG090B01DB	Complete	chr22	19749980	19761540	1343.2	795
EOG090B01DI	Complete	chr22	17389721	17424359	1377.3	815
EOG090B01DL	Complete	chr6	62110834	62125408	1493.1	850
EOG090B01DR	Complete	chr24	8475629	8485336	1593.3	805
EOG090B01DX	Complete	chr8	22550603	22565382	1824.1	857
EOG090B01E6	Complete	scaffold_320_arrow_ctg1	882796	937803	1466.0	829
EOG090B01EP	Duplicated	chr7	21123682	21139181	1431.7	834
EOG090B01EP	Duplicated	scaffold_334_arrow_ctg1	5284	20789	1431.7	834
EOG090B01ER	Complete	chr16	30023724	30059669	954.0	690
EOG090B01ET	Complete	chr22	4213695	4237557	1312.7	795
EOG090B01F0	Complete	chr7	32768644	32797921	1498.5	811
EOG090B01F4	Complete	chr18	13493818	13535966	514.3	520
EOG090B01FE	Complete	chr24	16177984	16185956	1694.1	867
EOG090B01FF	Complete	chr4	23244961	23254043	1190.4	843
EOG090B01FI	Complete	chr2	8102610	8130394	1206.0	930
EOG090B01FM	Complete	chr11	19090110	19112964	779.7	714
EOG090B01FP	Complete	chr20	7561237	7587418	1366.9	792
EOG090B01FT	Complete	chr11	11832385	11866513	966.1	1244
EOG090B01FZ	Complete	chr14	33537481	33563012	1522.9	772
EOG090B01G5	Complete	chr1	10268508	10359861	1388.4	807
EOG090B01GE	Complete	chr6	64359342	64416736	1581.1	837
EOG090B01GF	Complete	chr14	15019109	15039649	1318.1	724
EOG090B01GG	Complete	chr12	18725854	18758945	436.9	731
EOG090B01H4	Complete	chr15	24621983	24672220	962.0	693
EOG090B01H7	Complete	chr16	19109382	19156716	1508.2	818
EOG090B01HH	Complete	chr11	13757535	13837803	1055.1	547
EOG090B01HM	Missing
EOG090B01HY	Complete	chr15	19170218	19194721	797.5	669
EOG090B01I6	Complete	chr12	25410240	25439289	1000.8	613
EOG090B01IB	Complete	chr3	38621136	38632994	1566.5	925
EOG090B01IE	Complete	chr2	1691545	1756660	1273.5	812
EOG090B01IG	Complete	chr16	35244691	35307447	2291.9	1061
EOG090B01IL	Complete	chr13	42605859	42654273	1419.8	807
EOG090B01IX	Complete	chr6	959964	971156	1630.1	803
EOG090B01J3	Fragmented	scaffold_3_arrow_ctg1	66931	67836	484.5	238
EOG090B01JB	Complete	chr5	40682057	40724139	1479.8	831
EOG090B01JU	Missing
EOG090B01JZ	Complete	chr11	4302285	4322870	1038.1	946
EOG090B01K1	Complete	chr19	22316371	22373994	1480.8	853
EOG090B01K3	Complete	chr3	27482987	27490934	1760.1	815
EOG090B01K5	Complete	chr21	21358673	21415738	1519.0	896
EOG090B01KC	Complete	chr15	17010812	17021506	692.4	876
EOG090B01KL	Complete	chr7	3083724	3086857	1308.5	746
EOG090B01KN	Complete	chr1	22499181	22539614	1572.3	801
EOG090B01KT	Complete	chr16	15054593	15087634	1404.8	833
EOG090B01KU	Complete	chr6	21386321	21409399	977.7	657
EOG090B01L3	Complete	chr8	1284082	1328829	950.4	735
EOG090B01L6	Complete	chr1	9380970	9397984	1480.7	705
EOG090B01L8	Complete	chr19	4986614	4999069	621.8	810
EOG090B01LE	Complete	chr6	58855824	58879210	1081.3	688
EOG090B01LT	Complete	chr13	1765987	1789255	1707.2	876
EOG090B01LW	Complete	chr24	20653361	20679064	1577.2	865
EOG090B01LY	Complete	chr3	39340089	39364861	1404.7	788
EOG090B01M3	Complete	chr16	14981727	15002424	855.3	657
EOG090B01MB	Complete	chr17	15222649	15254527	1048.1	748
EOG090B01MG	Complete	chr1	29092513	29108467	1179.2	718
EOG090B01MH	Complete	chr6	42327921	42381536	1685.9	873
EOG090B01MU	Complete	chr3	33866105	33869980	1322.9	779
EOG090B01MV	Complete	chr4	42804430	42871945	1302.3	722
EOG090B01NH	Complete	chr20	14436784	14449687	810.9	682
EOG090B01NJ	Complete	chr2	13535823	13583096	1184.2	885
EOG090B01NR	Complete	chr3	28319973	28329044	2080.2	1033
EOG090B01NT	Complete	chr14	1377520	1409150	864.1	618
EOG090B01OE	Missing
EOG090B01ON	Complete	chr4	24453347	24466314	653.0	463
EOG090B01OQ	Complete	chr10	34138211	34186424	1102.1	775
EOG090B01OT	Complete	chr21	29828812	29845330	1262.1	812
EOG090B01OW	Complete	chr6	63037591	63054826	672.3	644
EOG090B01P0	Complete	chr1	42086443	42106356	708.2	489
EOG090B01P4	Complete	chr4	3033873	3076965	1557.4	813
EOG090B01PI	Complete	chr3	25853922	25887535	1063.4	685
EOG090B01PW	Complete	chr15	23184130	23211910	1173.3	593
EOG090B01Q0	Complete	chr16	25763340	25779110	1160.9	795
EOG090B01Q1	Complete	chr6	63415132	63432425	1451.9	768
EOG090B01Q3	Complete	chr24	22429842	22482868	1480.1	785
EOG090B01Q4	Complete	chr7	13391893	13408903	1499.6	786
EOG090B01Q5	Complete	chr5	36621048	36653987	1280.6	839
EOG090B01Q9	Complete	chr22	26658697	26677043	1535.6	1111
EOG090B01QB	Complete	chr11	13859051	13901048	1044.1	679
EOG090B01QK	Complete	chr1	23803468	23815004	1267.5	783
EOG090B01QL	Fragmented	chr6	70912114	70935230	1052.8	538
EOG090B01QO	Complete	chr12	805014	826599	1476.9	859
EOG090B01QR	Complete	chr4	15867734	15903305	1657.0	791
EOG090B01QX	Complete	chr6	10545342	10567739	798.7	554
EOG090B01R7	Complete	chr13	20296976	20307933	1379.5	732
EOG090B01R8	Complete	chr19	13387931	13409909	1246.2	734
EOG090B01RR	Complete	scaffold_215_arrow_ctg1	36115	57635	962.2	692
EOG090B01RY	Complete	chr14	6562164	6568343	650.3	633
EOG090B01S1	Complete	chr11	11425251	11465266	1454.2	894
EOG090B01SA	Complete	chr19	10351340	10359484	1568.7	778
EOG090B01SI	Complete	chr7	20115974	20164598	1457.3	749
EOG090B01SN	Complete	chr18	6652596	6668740	1487.7	723
EOG090B01SW	Complete	chr13	41796374	41872381	1297.7	710
EOG090B01SX	Duplicated	chr8	34221801	34244625	1453.5	751
EOG090B01SX	Duplicated	scaffold_3_arrow_ctg1	149624	152251	1256.3	751
EOG090B01SZ	Complete	chr1	29479160	29501413	1358.8	858
EOG090B01T9	Complete	scaffold_320_arrow_ctg1	3091434	3112734	1211.1	774
EOG090B01TD	Complete	chr15	15166517	15192685	608.1	757
EOG090B01TI	Complete	chr22	25356872	25372176	1073.6	926
EOG090B01TS	Complete	chr4	15690766	15704771	1007.8	519
EOG090B01TT	Complete	chr10	29419374	29507158	1403.8	741
EOG090B01TU	Complete	chr21	34699783	34722792	1520.9	833
EOG090B01U6	Complete	chr9	29442830	29463463	1028.3	721
EOG090B01U8	Complete	chr9	36038591	36058947	1268.8	737
EOG090B01UC	Complete	chr2	2268473	2281673	1487.9	741
EOG090B01UD	Complete	chr14	22983237	23040318	714.0	656
EOG090B01UK	Complete	chr7	33443909	33463694	1181.7	803
EOG090B01UL	Complete	chr16	14732584	14755233	1020.1	742
EOG090B01V1	Complete	chr6	8024146	8037175	1439.0	728
EOG090B01V8	Complete	chr6	28134055	28156746	596.4	713
EOG090B01VD	Complete	chr14	33509719	33524432	615.7	562
EOG090B01VH	Complete	chr9	17707142	17717751	771.5	500
EOG090B01VN	Complete	chr22	27939591	27959484	1665.2	905
EOG090B01VR	Complete	chr9	41918702	41960492	855.5	675
EOG090B01VY	Duplicated	chr5	23372838	23377467	402.4	742
EOG090B01VY	Duplicated	chr5	23378814	23381594	399.2	750
EOG090B01VY	Duplicated	chr5	23402808	23405567	401.9	737
EOG090B01VY	Duplicated	chr9	41698224	41700929	362.6	714
EOG090B01WE	Complete	chr21	15037314	15060040	1390.2	703
EOG090B01WJ	Complete	chr16	8543995	8559952	1449.5	703
EOG090B01WP	Complete	chr11	14949642	14972370	1028.1	584
EOG090B01WV	Complete	chr24	8022594	8044561	758.9	479
EOG090B01WY	Complete	chr2	7689760	7722239	1429.2	963
EOG090B01WZ	Complete	chr2	1493709	1516341	1417.7	806
EOG090B01X3	Complete	chr12	5891228	5911632	1392.7	799
EOG090B01X9	Duplicated	chr9	42387446	42426958	799.3	594
EOG090B01X9	Duplicated	chr17	32911997	32940226	845.6	642
EOG090B01XI	Complete	chr3	29967335	29977928	463.4	334
EOG090B01XL	Complete	chr20	13611643	13644651	1331.5	687
EOG090B01Y0	Complete	chr14	2883854	2902892	1384.8	751
EOG090B01Y3	Complete	chr14	3821020	3824675	1608.1	795
EOG090B01Y7	Complete	chr17	23667502	23677913	1373.0	689
EOG090B01YA	Complete	chr19	5969760	5982476	1429.4	792
EOG090B01YB	Complete	chr3	32901040	32912142	1333.1	757
EOG090B01YI	Complete	chr24	21157056	21173344	481.9	1088
EOG090B01ZE	Complete	chr16	23148053	23189203	721.7	637
EOG090B01ZG	Complete	chr20	21405625	21420158	1459.2	840
EOG090B01ZI	Complete	chr24	11048712	11056098	1376.9	705
EOG090B01ZN	Complete	chr4	17132174	17218644	1363.5	723
EOG090B01ZW	Complete	chr12	12125409	12156055	1105.4	747
EOG090B0202	Complete	chr11	292823	307182	1337.8	698
EOG090B020B	Complete	chr20	28736834	28754666	547.1	549
EOG090B020C	Complete	chr15	1507091	1521314	764.7	583
EOG090B020F	Complete	chr18	6622314	6638301	1332.1	703
EOG090B020M	Complete	chr10	4138923	4141631	1297.0	728
EOG090B020O	Complete	chr15	9895039	9959904	1424.9	811
EOG090B020X	Complete	chr16	15044621	15053844	1163.7	790
EOG090B0211	Complete	chr15	25013286	25026315	1586.5	906
EOG090B0219	Complete	chr15	8037525	8051169	1023.0	650
EOG090B021C	Complete	chr13	32691957	32752678	1223.0	805
EOG090B021E	Complete	chr6	41286473	41325767	902.0	681
EOG090B021G	Complete	chr20	17136453	17144800	722.0	1201
EOG090B021W	Complete	chr9	12602488	12652722	2550.3	1304
EOG090B021Y	Complete	chr21	16907815	16933034	710.2	599
EOG090B0229	Complete	chr21	26578640	26600423	1279.3	734
EOG090B022F	Complete	chr13	38357073	38387189	1641.9	767
EOG090B022G	Complete	chr3	30452464	30487657	820.9	541
EOG090B022H	Complete	chr21	34034398	34066511	1227.2	683
EOG090B022Z	Complete	chr2	4562874	4581894	1676.8	1129
EOG090B023A	Complete	chr21	15278076	15290664	858.5	760
EOG090B023B	Complete	chr24	10495248	10524921	1013.6	609
EOG090B023D	Complete	chr18	15254056	15268166	1203.7	697
EOG090B023P	Complete	chr13	32327711	32342248	349.6	206
EOG090B023Q	Complete	chr24	2917193	2943782	1011.6	616
EOG090B023T	Missing
EOG090B024C	Complete	chr8	1049662	1110846	955.7	674
EOG090B024T	Complete	chr9	34174639	34201395	1097.8	729
EOG090B024W	Complete	chr15	25103678	25117913	978.6	584
EOG090B0250	Complete	chr14	23794940	23813149	892.3	727
EOG090B0257	Complete	chr10	39710383	39723429	1365.4	682
EOG090B025G	Fragmented	chr9	33179408	33208833	1192.5	656
EOG090B025H	Complete	chr12	26821402	26848154	1122.5	671
EOG090B025L	Complete	chr6	53415418	53442638	1538.6	752
EOG090B0261	Complete	chr1	19702847	19717486	1259.0	735
EOG090B026K	Complete	chr22	24907532	24915258	662.5	416
EOG090B026Q	Fragmented	chr1	17899385	17900744	234.7	185
EOG090B026T	Complete	chr8	14930691	14955106	684.6	535
EOG090B0270	Fragmented	chr20	6039101	6048758	559.6	257
EOG090B027C	Complete	chr7	37481336	37519641	935.8	698
EOG090B027J	Complete	chr8	33952913	33962539	764.7	660
EOG090B0281	Complete	chr24	24736241	24746588	1126.6	580
EOG090B028E	Complete	chr20	17420881	17436597	917.2	457
EOG090B028F	Complete	chr3	22434535	22448695	1452.8	2565
EOG090B028H	Complete	chr2	1404375	1412346	652.8	643
EOG090B028J	Complete	chr6	67005929	67049734	1075.2	550
EOG090B028P	Complete	chr12	24631913	24664394	1076.6	499
EOG090B028S	Complete	chr3	29701318	29716091	1019.2	583
EOG090B028T	Complete	chr1	9098634	9117929	643.8	394
EOG090B028U	Complete	chr5	5421261	5441738	1363.1	670
EOG090B0298	Complete	chr5	3337910	3353392	1560.9	780
EOG090B029C	Complete	chr12	12955154	12984298	1349.2	697
EOG090B029N	Complete	chr3	10803737	10837285	1396.6	653
EOG090B029U	Complete	chr14	3784218	3799057	914.3	660
EOG090B02A0	Complete	chr22	25618477	25647142	1219.8	692
EOG090B02A8	Complete	chr2	10554555	10557083	1182.5	709
EOG090B02A9	Complete	chr20	15449252	15476112	1277.0	672
EOG090B02AA	Complete	chr3	36899701	36922923	534.4	440
EOG090B02AB	Complete	chr11	20421193	20437312	1083.4	540
EOG090B02B1	Complete	chr22	34505116	34530480	1409.7	652
EOG090B02BC	Complete	chr7	6411277	6437420	800.7	532
EOG090B02BG	Complete	chr9	699995	749924	1083.7	645
EOG090B02BM	Complete	chr14	13470553	13485349	1486.6	750
EOG090B02C7	Complete	chr2	1327215	1353917	1350.0	664
EOG090B02CL	Complete	chr1	30000083	30014131	695.1	413
EOG090B02CR	Complete	chr22	24715159	24728002	1221.2	641
EOG090B02CW	Complete	chr19	2810904	2821525	1271.7	693
EOG090B02D0	Complete	chr8	8949528	8971253	1280.7	664
EOG090B02D4	Complete	chr12	32541448	32562635	899.0	624
EOG090B02D5	Complete	chr4	9286236	9324931	989.6	624
EOG090B02DG	Complete	chr6	1191520	1201511	990.7	486
EOG090B02DP	Complete	chr20	21433718	21448025	1095.5	595
EOG090B02DX	Complete	chr17	16625790	16654703	414.3	526
EOG090B02DZ	Complete	chr13	27297852	27309505	1225.1	636
EOG090B02E3	Complete	chr9	12825331	12834754	1206.5	614
EOG090B02E6	Complete	chr20	25933417	25975349	868.8	554
EOG090B02EA	Complete	chr3	38913808	38937674	843.7	608
EOG090B02EG	Complete	chr24	13646652	13666627	1298.5	628
EOG090B02ET	Complete	chr8	5548219	5585387	1200.0	696
EOG090B02EV	Complete	chr6	255315	320827	967.0	654
